cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
2.0,1.0,1.0,-31.52,56.84,-37.77,-53.76,-48.78,6.0,41.41,-10.66,-169.43,-119.82,-38.72,38.31,269.14,9.0,-129.28,-0.42,-9.14,-9.59,-34.86,0.0
2.0,1.0,2.0,34.57,66.48,42.52,87.67,5.13,8.35,-60.58,-14.75,-200.4,70.12,-135.01,54.53,362.77,-23.86,-262.45,-17.77,-79.26,0.77,309.11,0.0
2.0,1.0,2.0,110.48,-2.66,84.98,-4.75,-34.32,12.93,-129.97,-46.44,-250.59,234.67,-121.91,147.7,-87.71,21.61,-179.86,-24.2,-64.71,3.22,229.2,1.0
1.0,2.0,2.0,-118.12,-59.65,168.0,47.97,-22.38,-4.98,-28.57,77.48,-10.09,88.9,131.27,55.86,-165.87,-115.33,24.96,17.27,46.44,-8.21,50.05,0.0
2.0,2.0,2.0,-93.13,-101.06,15.64,-24.26,73.04,8.52,-26.99,-22.79,119.68,-77.52,11.49,-71.88,177.08,-115.54,28.16,-27.15,7.04,-22.79,-40.86,1.0
2.0,1.0,2.0,32.93,-66.44,-98.52,-56.1,1.74,0.04,-45.05,65.06,-29.14,105.66,-77.63,21.89,-131.56,-29.47,-8.96,17.66,27.49,1.86,51.59,1.0
1.0,1.0,1.0,74.02,157.62,72.24,24.42,-44.67,-22.18,-28.7,36.19,-22.87,135.3,-4.5,21.08,-54.62,-53.43,-1.16,-24.53,17.12,19.26,90.65,1.0
1.0,2.0,2.0,-39.64,109.57,-131.75,-36.49,-20.82,-15.17,-14.39,-48.21,-128.68,34.22,92.27,13.12,67.29,-63.56,7.42,-4.91,-46.9,15.45,8.69,0.0
2.0,1.0,2.0,45.02,31.53,8.61,12.68,-61.98,28.38,-21.65,7.15,-114.95,-134.71,-32.24,-75.87,-46.02,-90.18,25.75,-8.75,4.62,-11.17,12.29,1.0
1.0,0.0,1.0,83.87,35.1,109.66,12.52,-62.2,-5.71,-76.25,-90.98,-67.41,-36.51,59.04,-137.41,289.55,-80.75,60.12,-27.19,10.74,7.08,72.63,1.0
1.0,2.0,2.0,87.51,55.24,75.92,-12.22,-75.07,-5.88,-18.26,20.91,191.02,-133.93,-1.93,19.03,-165.16,33.22,-41.45,3.7,-12.99,4.84,71.59,1.0
2.0,1.0,2.0,-122.88,-59.22,17.38,-25.4,-23.8,-14.32,15.52,-99.34,-34.04,-36.63,52.27,45.23,463.85,-45.4,-43.31,-3.2,-47.76,-8.09,-245.93,0.0
2.0,2.0,2.0,-53.65,73.32,80.31,-10.43,130.3,-5.85,149.99,-8.64,-248.1,-205.99,-70.75,95.49,144.58,65.91,-198.39,-32.66,-70.59,-4.51,-34.66,0.0
2.0,3.0,2.0,37.72,-50.0,-5.24,-125.55,66.91,-4.34,29.62,-0.09,53.66,-102.6,15.9,-2.69,-182.65,-27.63,56.43,-13.25,-9.07,7.21,-108.5,0.0
2.0,1.0,2.0,-65.67,-157.81,-146.61,-61.93,45.11,17.9,59.16,-0.35,-10.08,-134.44,117.06,14.83,214.5,-152.3,-13.76,11.86,3.44,13.64,-121.45,0.0
2.0,1.0,2.0,-91.77,-95.27,86.84,14.8,-120.43,-12.48,-31.53,22.85,-59.91,4.58,38.16,84.16,-63.04,-112.82,-74.67,0.21,77.55,-5.82,42.29,0.0
1.0,3.0,2.0,-109.26,-107.93,136.01,-59.73,16.79,11.79,10.52,17.7,-12.82,94.72,72.15,1.12,-11.22,-106.41,50.77,-28.81,60.64,-1.22,-11.04,0.0
1.0,2.0,1.0,-60.86,17.5,-2.32,11.67,-110.07,3.45,-175.74,87.42,169.19,261.3,65.65,-57.08,-4.26,-59.33,220.48,1.02,78.15,2.69,-185.16,0.0
1.0,2.0,2.0,-99.48,142.62,42.24,-22.45,-110.34,-17.65,-99.15,-44.65,-14.37,-53.6,146.61,44.13,-29.54,-185.95,0.24,-8.48,33.48,16.15,-19.73,1.0
1.0,2.0,1.0,-47.51,215.52,-154.56,76.21,-18.54,-7.09,48.02,-2.92,40.67,63.04,28.03,24.36,333.86,-33.43,-68.97,-5.43,-30.69,-0.23,21.75,1.0
2.0,2.0,1.0,200.25,-38.25,145.43,94.05,-37.83,41.71,-26.76,-54.66,-10.75,-0.59,-19.65,-80.63,-43.78,-52.32,69.94,-7.4,16.97,-11.93,51.23,1.0
2.0,1.0,2.0,-169.5,155.99,-27.53,17.58,11.29,24.67,-50.7,30.66,-47.31,67.65,42.79,46.54,-98.59,-108.26,-15.49,12.58,-78.79,22.94,39.21,0.0
2.0,1.0,1.0,2.7,21.89,137.12,-91.51,63.53,-5.74,28.99,-31.11,-101.71,175.51,-53.1,-1.86,247.72,6.4,-60.61,-12.9,-89.39,2.1,122.96,0.0
1.0,2.0,1.0,88.19,49.21,88.74,54.86,-119.95,17.37,169.17,-21.75,68.74,24.2,51.77,-83.78,-105.36,77.28,165.65,-7.33,51.07,-2.22,-96.97,1.0
3.0,2.0,2.0,-59.52,38.92,-77.15,-33.75,-175.25,-12.52,-6.72,-64.95,65.62,215.3,-75.42,-13.82,148.51,-37.66,42.3,16.13,-7.35,14.48,-64.05,0.0
2.0,1.0,2.0,-13.09,19.32,126.08,5.31,67.02,25.78,165.28,15.14,-10.23,-370.15,31.18,41.83,-227.1,-68.5,-23.34,14.79,-17.01,-2.34,-191.09,0.0
2.0,1.0,2.0,0.75,-192.11,-6.19,-37.86,24.84,-15.72,-50.88,-68.97,-103.3,45.07,-63.57,6.56,166.66,-78.71,-76.46,25.75,-57.5,-17.12,74.21,0.0
2.0,2.0,2.0,-127.54,-0.46,-2.04,17.68,3.59,8.53,-88.95,49.06,-72.15,20.67,60.29,56.54,353.5,-83.68,-69.73,-2.61,-40.06,5.59,-93.88,0.0
1.0,2.0,2.0,-51.89,38.5,164.94,45.79,116.73,38.38,9.66,-69.32,-134.06,33.76,28.94,18.73,-16.42,-35.6,-7.86,-37.27,19.51,-8.33,18.33,0.0
1.0,2.0,1.0,70.67,129.79,20.16,13.32,151.55,-10.74,19.65,9.06,-115.96,114.48,5.33,32.88,250.65,-32.22,-60.29,-7.7,86.42,11.04,46.2,1.0
2.0,1.0,2.0,-67.07,93.8,-9.2,3.1,-77.95,-6.45,-65.76,-17.67,-102.61,-135.15,73.39,12.93,18.67,-119.54,-18.5,-10.89,-23.37,2.71,-47.98,0.0
2.0,2.0,2.0,-125.99,12.66,-6.96,27.56,45.2,-23.1,-25.96,-33.42,50.29,-231.22,151.01,39.11,244.35,-131.12,35.49,9.78,16.06,-0.32,-386.49,0.0
2.0,3.0,1.0,-30.26,67.12,18.16,23.8,6.26,-1.2,6.07,39.41,-162.35,-51.58,-3.77,-4.16,210.06,-10.86,-17.08,-10.04,49.72,-1.68,-114.68,0.0
1.0,2.0,1.0,203.77,-125.76,8.06,7.68,53.2,-1.05,53.06,75.98,152.1,75.71,-20.87,-101.67,-336.41,29.98,262.7,-4.1,70.54,-5.19,-199.13,1.0
2.0,2.0,2.0,17.72,161.97,-88.99,-39.26,-53.73,-1.75,47.93,2.38,-59.54,305.21,-133.73,-49.3,270.54,32.65,-37.2,14.07,123.56,9.23,201.99,0.0
1.0,1.0,2.0,-143.94,4.46,-21.99,-25.88,-45.55,12.13,-58.14,67.14,37.0,-9.05,164.83,63.28,-167.26,-95.31,107.27,-43.43,59.23,2.82,-242.73,0.0
1.0,2.0,2.0,-89.81,2.46,37.02,29.54,-104.34,-1.17,-64.46,-94.35,-4.74,92.6,61.54,-11.07,-76.96,-41.97,124.81,10.54,29.4,-2.51,-157.2,0.0
1.0,1.0,1.0,30.04,33.79,38.25,10.14,-64.8,6.19,112.66,21.33,146.51,38.42,-46.63,-62.27,-30.05,185.83,59.04,-2.59,-91.23,-4.56,16.12,1.0
3.0,2.0,1.0,111.89,19.59,-46.46,-44.75,-15.48,10.92,36.56,85.48,-136.05,43.5,-107.87,-8.34,-81.48,-33.38,46.19,24.93,24.27,12.93,-122.21,1.0
2.0,2.0,2.0,-2.02,52.36,-197.79,-79.32,72.53,7.06,30.81,72.52,-2.75,76.12,-20.67,67.09,235.8,-78.46,-86.9,-20.98,51.55,-6.53,-19.36,1.0
2.0,3.0,1.0,-111.47,128.15,33.31,0.27,-45.05,-0.27,35.27,-25.35,-35.28,-43.45,84.9,98.57,-172.45,-161.72,-48.32,3.87,-28.33,-9.51,-4.91,0.0
2.0,1.0,1.0,-27.82,145.15,-76.84,-12.59,111.15,-7.18,60.63,-3.98,-165.72,175.83,-124.3,29.69,313.05,118.68,-94.6,24.04,40.72,6.52,23.25,0.0
1.0,2.0,1.0,26.45,-19.06,65.92,-49.04,97.74,2.93,-16.62,35.53,-22.39,-88.39,-58.46,-59.6,99.63,134.2,-65.45,3.84,45.06,9.93,159.41,1.0
2.0,3.0,2.0,73.91,-38.47,8.34,-17.68,53.09,-27.22,5.22,48.42,152.14,-56.42,-82.84,-53.05,124.44,68.66,-35.14,22.28,64.14,-2.17,67.99,1.0
1.0,2.0,1.0,-14.66,-69.25,-69.78,15.45,-80.47,-20.16,-50.99,71.63,-136.44,111.68,-3.62,68.41,50.27,-70.79,-156.09,-14.3,4.42,-3.82,299.78,0.0
1.0,2.0,2.0,137.02,-50.84,-112.57,43.79,-61.7,-5.9,75.13,17.93,-115.25,289.56,-21.59,98.51,-67.84,-19.15,-79.51,-0.17,-11.57,4.69,221.9,1.0
2.0,1.0,2.0,14.25,88.22,4.62,-26.55,75.84,-38.69,-55.27,-80.13,-8.02,117.47,-59.77,23.87,3.31,-40.65,-26.5,16.13,74.43,-4.67,48.06,1.0
2.0,1.0,2.0,1.16,206.25,56.13,-27.71,1.29,-8.42,-8.77,19.75,6.37,100.26,3.19,34.33,-3.03,-110.81,-78.83,-1.56,-2.78,-11.19,213.74,1.0
2.0,1.0,2.0,112.08,-96.07,-100.06,36.91,-39.84,-25.12,165.98,-62.12,199.59,-309.38,93.46,20.84,181.83,-262.76,-100.12,18.33,46.16,1.39,0.22,1.0
1.0,2.0,2.0,76.27,63.71,123.92,116.93,-130.44,-6.69,-62.58,-42.42,-55.96,35.6,-8.94,-18.8,206.22,116.49,-34.74,25.19,72.95,8.35,62.27,1.0
2.0,1.0,1.0,-45.92,68.08,47.36,-37.56,-154.37,-13.34,-6.65,-3.97,-2.56,-83.64,-0.88,-60.95,245.54,-129.58,-16.84,-7.5,9.6,-6.47,0.45,1.0
2.0,1.0,1.0,-10.02,-184.83,-48.04,39.93,9.54,9.15,-215.18,-40.9,-5.52,152.03,-73.05,60.74,-27.6,-16.6,-74.05,4.26,50.01,21.19,111.16,1.0
1.0,2.0,2.0,-257.07,-159.25,-95.14,41.57,-37.86,6.6,-0.81,-28.81,-9.09,-0.66,152.92,100.22,-268.91,-142.82,5.97,-24.0,36.04,-14.73,-30.14,0.0
1.0,1.0,1.0,84.99,90.39,-70.4,-75.13,95.24,-0.31,58.3,76.76,-196.31,109.21,-2.98,27.83,253.02,-5.1,-76.74,8.71,110.46,0.61,87.78,0.0
2.0,1.0,2.0,-35.85,-3.77,-48.25,-33.46,29.62,-8.67,-55.66,-42.39,-112.45,-76.66,-40.02,36.76,317.12,33.84,-92.67,3.08,39.74,-6.85,-121.03,0.0
1.0,1.0,1.0,56.07,-135.53,13.75,-77.53,34.35,-10.0,-20.35,72.89,339.48,-19.02,-25.63,1.42,-413.04,146.11,122.87,17.09,3.78,-4.51,-129.99,1.0
2.0,2.0,2.0,-31.44,-31.55,-11.71,17.47,108.23,12.18,111.29,-40.52,-159.62,-88.29,-29.09,27.65,-14.21,0.71,-64.49,0.46,43.84,7.05,-0.35,0.0
1.0,1.0,2.0,-94.41,12.69,-97.68,-23.84,24.65,-2.02,-29.35,20.43,-73.64,74.16,108.7,49.97,-37.51,-104.81,-26.19,53.08,35.57,-4.84,104.32,0.0
2.0,1.0,2.0,22.39,-18.09,-84.35,84.55,0.54,1.45,71.01,-17.89,-19.48,258.92,-59.61,80.55,-26.95,-64.12,-155.11,-5.75,79.02,-0.56,384.92,0.0
2.0,1.0,2.0,-96.96,-98.7,-76.01,-85.91,-23.43,5.45,75.54,57.97,-91.4,126.83,-23.85,39.88,-114.36,-93.32,-80.42,-4.98,-24.14,20.21,236.35,0.0
2.0,1.0,1.0,57.53,180.8,41.36,-39.6,13.0,16.31,-206.59,-95.82,-82.48,177.81,-77.66,70.21,-139.4,-68.74,-84.5,21.71,-102.54,7.18,195.99,1.0
2.0,1.0,2.0,40.0,128.13,27.67,-33.39,36.84,8.75,115.61,-35.42,-192.21,9.33,-91.44,40.64,319.92,-5.2,-174.56,17.1,-4.07,-3.02,119.45,0.0
1.0,2.0,2.0,13.75,66.46,97.14,-50.14,-110.41,5.59,65.84,20.92,139.26,-64.84,10.09,-7.49,149.16,87.89,-99.99,7.49,-24.43,6.87,186.09,1.0
1.0,1.0,2.0,-41.08,98.27,39.38,-117.97,23.19,3.34,-118.44,-13.72,80.73,-220.79,-54.64,-24.57,127.66,108.26,-170.55,3.46,-9.81,-6.38,239.04,1.0
1.0,2.0,2.0,-207.72,0.18,-45.7,-43.44,-3.24,9.46,-13.44,8.38,35.58,-260.56,206.43,128.26,272.82,-170.51,-56.51,9.79,94.99,-9.64,-364.17,1.0
2.0,2.0,1.0,122.47,131.77,40.43,-25.36,12.0,-4.33,13.54,-40.07,-203.94,164.71,-111.35,104.76,-189.67,-9.27,-108.65,-40.8,74.75,14.69,158.25,1.0
2.0,2.0,2.0,-32.27,-14.34,112.99,4.99,113.85,13.71,63.0,-1.0,86.34,-257.57,91.49,29.34,29.92,-125.65,5.52,21.89,-33.0,-6.8,-224.32,0.0
2.0,1.0,2.0,-103.0,68.44,-77.13,0.44,50.16,-2.54,-47.0,-58.33,-235.07,-92.45,-31.3,86.95,398.86,17.3,-192.25,4.96,10.26,6.3,-43.61,0.0
1.0,2.0,2.0,81.71,-5.69,-39.58,12.51,12.36,1.1,-15.81,-27.68,108.22,-36.48,36.86,-46.85,209.95,-33.69,7.4,-9.67,16.86,4.08,16.06,1.0
1.0,2.0,2.0,-37.18,-121.03,-2.35,69.78,-148.79,-31.19,137.36,46.03,-24.94,0.5,61.07,20.91,67.12,-100.21,-18.33,24.51,-0.09,5.23,11.35,0.0
1.0,1.0,1.0,64.36,-36.82,48.24,-30.34,-47.61,19.92,111.06,32.57,-80.05,-33.0,15.8,-100.1,176.61,34.58,53.39,-2.04,-73.69,-0.42,11.85,1.0
2.0,2.0,2.0,41.45,-96.19,-33.48,-75.58,-65.25,14.86,-53.69,18.22,-42.28,113.52,0.54,39.97,285.42,-74.26,-60.48,12.31,-33.85,2.34,5.47,1.0
2.0,1.0,2.0,103.91,-26.32,-85.94,18.58,88.51,16.61,-1.62,47.85,-122.91,311.85,-157.58,122.62,-245.72,-2.38,-86.25,-6.01,19.19,-6.41,156.1,1.0
1.0,1.0,2.0,-75.12,-120.25,31.69,37.05,-23.34,-1.79,-182.57,129.71,-185.44,-108.24,59.43,88.43,-89.96,-112.82,-119.02,0.9,-83.41,11.78,91.84,0.0
1.0,3.0,3.0,-55.12,-63.65,20.66,39.56,-6.58,-13.77,-7.58,35.92,40.58,315.59,6.46,-24.07,-10.36,-16.39,64.11,29.42,-26.39,1.28,142.73,0.0
1.0,2.0,2.0,-0.9,-18.03,119.15,41.6,136.58,-7.69,-64.49,-55.13,-18.46,-31.21,28.35,-58.49,224.53,112.89,-25.38,-4.0,29.55,-3.09,102.93,1.0
2.0,2.0,1.0,148.83,-110.63,-137.25,32.32,79.61,-6.36,123.82,67.31,-140.57,105.15,-42.15,48.81,-193.67,-93.42,-38.54,8.29,-0.74,4.05,139.31,1.0
1.0,1.0,2.0,0.69,-59.18,-29.82,41.67,-3.86,18.6,-92.29,77.22,47.49,174.73,62.17,-38.78,-63.82,-99.36,107.4,-3.64,-14.76,9.21,39.87,0.0
1.0,1.0,2.0,12.68,-31.08,126.24,45.95,11.36,4.28,-55.09,12.32,102.89,-222.94,16.6,-15.65,331.39,-39.89,-236.2,25.77,-13.5,-8.31,364.64,1.0
2.0,2.0,2.0,-49.81,1.33,49.59,-18.12,3.24,30.37,-49.64,-20.34,73.47,-142.67,117.67,18.76,23.72,-149.09,32.73,-28.12,-29.62,1.78,-156.07,0.0
2.0,2.0,2.0,-101.12,22.65,47.78,66.55,-33.22,0.62,46.95,18.88,-78.17,-354.75,33.21,-111.8,181.0,-23.01,-60.03,13.94,-59.19,-6.43,88.69,1.0
2.0,0.0,1.0,-82.66,25.83,109.68,-10.21,7.31,-2.01,-76.63,119.22,9.5,-304.96,-12.98,-100.8,359.87,-65.15,-103.78,17.05,-112.34,-10.61,91.03,1.0
2.0,3.0,1.0,-42.62,57.14,-124.14,87.24,-3.92,0.83,82.5,-6.02,-156.99,-56.18,32.91,12.34,-42.16,-78.99,-12.14,-0.1,49.4,6.94,-7.36,0.0
2.0,1.0,2.0,-48.66,25.17,-87.54,-18.31,-25.7,-10.37,-116.19,-25.2,-80.35,-32.0,-23.65,80.94,241.4,-44.23,-170.56,-7.68,42.79,-1.57,70.97,0.0
2.0,1.0,1.0,-68.27,-193.47,137.28,14.77,-159.44,-17.54,-21.57,-25.71,-68.19,189.53,-101.24,50.8,70.79,-52.87,-130.22,-18.54,25.36,16.56,229.71,0.0
1.0,1.0,3.0,-123.52,51.89,-42.53,27.4,-1.64,-15.93,-94.91,-90.73,142.43,-82.63,237.84,-13.01,155.64,-249.67,140.93,-2.78,26.63,-3.17,-287.19,0.0
2.0,1.0,3.0,82.68,112.99,-5.31,-13.99,48.68,25.27,62.58,-38.43,55.22,-104.62,-41.99,-71.04,30.0,1.75,12.85,4.18,-15.7,-9.89,27.37,1.0
1.0,2.0,2.0,118.53,95.17,-115.53,-73.41,45.69,12.33,75.69,-107.72,34.9,-28.76,46.51,-93.24,61.76,-19.03,99.12,-31.97,-37.92,6.62,-22.05,1.0
2.0,1.0,2.0,77.93,100.03,-27.89,24.8,87.44,29.84,-52.96,41.48,-256.03,-334.71,65.29,-108.68,370.62,-185.02,-34.0,13.98,22.58,4.73,-30.75,1.0
2.0,1.0,3.0,-52.98,-84.28,-61.47,27.91,-3.1,-6.91,-34.3,10.45,76.15,-107.19,-139.22,62.46,454.45,206.0,-287.04,-5.32,25.43,12.21,168.24,1.0
2.0,1.0,1.0,23.88,-56.54,51.81,-4.36,-78.72,8.79,67.11,58.31,-111.52,33.92,-76.67,-4.98,198.48,67.32,-45.47,5.87,-18.59,0.05,-17.1,0.0
2.0,1.0,2.0,151.08,13.15,3.54,-1.59,-62.79,23.19,-61.96,-81.3,-140.34,173.56,-38.88,143.16,28.72,-52.77,-122.57,-1.56,-1.42,6.14,65.08,1.0
2.0,2.0,1.0,22.81,-163.49,-7.55,13.61,-163.05,-19.88,95.27,4.99,-56.06,-188.85,9.8,-1.16,-69.06,-81.74,-38.95,13.29,88.66,2.06,6.14,0.0
2.0,2.0,2.0,58.31,20.84,170.55,30.52,4.96,23.73,82.34,83.21,-200.09,46.76,-102.09,-28.86,48.48,5.54,-94.34,-57.89,46.86,6.37,245.22,0.0
2.0,2.0,1.0,128.25,36.73,-21.83,95.32,-59.69,-2.87,67.96,-20.16,-100.85,-152.37,-154.77,58.0,-84.83,156.81,-216.12,-3.95,-1.91,-0.74,235.57,1.0
2.0,2.0,2.0,0.65,-114.3,45.8,-9.39,124.9,-21.29,65.51,-25.8,-82.85,33.87,3.08,29.45,190.31,-36.76,-60.04,-28.29,61.67,-13.01,11.94,0.0
3.0,2.0,2.0,-13.66,77.0,-114.87,22.82,-12.58,-20.84,124.97,-20.6,-61.25,-100.61,-65.21,2.98,22.09,-85.11,-50.0,-36.81,-11.15,4.95,-29.18,1.0
0.0,1.0,0.0,87.04,60.32,65.95,106.88,77.26,2.52,92.11,-106.52,-169.88,193.24,58.63,73.81,357.81,-0.61,-131.19,3.8,-38.3,-4.6,189.87,1.0
2.0,2.0,2.0,-13.41,73.37,112.84,-17.29,200.06,-15.77,-70.99,-53.85,-63.21,-143.55,45.61,1.97,203.18,-95.97,-49.76,16.92,-9.58,14.98,-53.22,0.0
1.0,2.0,2.0,-11.02,-54.96,41.89,62.07,-140.22,-10.53,8.55,45.61,210.76,-76.82,75.99,-62.64,161.75,-38.06,13.2,-1.25,55.54,-3.17,64.85,0.0
2.0,1.0,2.0,66.01,53.06,-10.83,49.8,-93.59,-6.74,94.12,6.75,-264.94,101.08,-54.24,41.52,380.3,56.82,-119.41,24.08,44.71,-2.83,39.32,1.0
1.0,1.0,1.0,75.33,72.93,22.97,75.46,-52.37,3.34,-88.67,-47.81,27.39,-13.66,-66.83,-21.35,-50.78,136.57,-8.09,7.25,-63.55,0.73,44.06,1.0
1.0,2.0,1.0,-39.43,-22.89,21.68,32.9,-87.39,17.79,3.87,0.31,-81.21,102.93,38.42,26.53,80.97,-76.78,-54.16,7.06,10.4,-0.7,143.9,0.0
1.0,2.0,1.0,101.4,34.52,-39.55,-94.56,72.09,13.92,130.48,62.47,-46.99,95.83,-21.53,-70.83,57.21,119.59,109.1,15.84,75.27,-1.3,-79.7,1.0
0.0,1.0,1.0,-37.95,-9.67,-167.0,-34.71,59.83,-11.72,29.42,-3.17,191.54,-19.78,26.58,38.21,315.0,152.86,-130.1,40.39,-5.0,-7.33,109.01,1.0
2.0,1.0,1.0,60.79,63.39,99.61,-22.83,-139.23,-1.12,-113.14,-19.69,-83.09,7.76,-51.91,-19.37,76.95,-89.8,17.84,-6.31,-4.54,0.2,-78.92,1.0
1.0,1.0,2.0,112.75,-58.75,-6.81,37.21,48.87,-10.71,21.76,38.4,-95.02,331.63,-39.12,103.62,34.07,-42.0,-97.03,-17.38,0.66,0.25,217.46,1.0
1.0,1.0,1.0,29.77,-72.89,-36.24,19.03,131.61,-10.36,-21.45,57.14,-171.09,156.68,-42.63,78.38,148.19,42.16,-137.97,-44.53,-98.61,-2.08,174.54,1.0
2.0,1.0,1.0,15.5,-40.57,-92.45,13.37,79.19,-4.58,51.1,38.22,-17.64,310.14,-103.96,-54.83,286.43,40.11,5.53,12.9,16.3,8.21,124.58,0.0
2.0,1.0,1.0,-2.52,5.74,-12.23,-53.16,38.86,-23.62,21.32,4.17,-114.68,107.5,-29.56,51.33,198.34,-30.95,-138.89,-5.02,-11.57,-3.76,193.45,1.0
2.0,3.0,2.0,-61.82,-31.43,35.0,103.37,-7.46,-36.65,-25.36,26.89,-94.82,64.72,-38.68,22.16,96.75,-60.72,-65.18,-5.3,53.01,7.94,69.69,0.0
1.0,1.0,2.0,-9.3,-26.39,10.82,62.19,137.65,-12.62,93.13,86.43,48.51,-201.97,3.88,-57.41,168.73,-21.5,-103.9,16.53,25.13,2.25,191.84,1.0
2.0,1.0,1.0,-72.74,5.68,73.71,26.47,-8.64,-22.2,-93.44,29.46,-100.85,193.48,-80.62,-4.97,233.5,25.28,-56.82,-9.1,-12.0,-11.26,104.86,0.0
2.0,1.0,2.0,59.07,-0.29,-253.18,16.22,-92.91,4.22,-33.94,-69.98,123.47,402.71,-42.22,-146.86,360.72,2.35,201.51,-12.27,55.42,0.28,-67.67,0.0
2.0,2.0,2.0,-117.39,129.77,32.65,15.38,-83.73,26.94,30.49,-1.19,-111.34,-46.23,-8.58,115.13,374.02,-11.96,-186.99,4.78,-27.22,-12.9,-53.24,0.0
2.0,1.0,1.0,119.42,-32.05,65.98,85.55,35.3,18.95,-220.64,51.61,91.58,-39.96,-14.21,-19.78,10.02,4.47,34.0,-13.63,60.03,-13.34,-67.99,1.0
2.0,1.0,1.0,-33.53,-29.76,-66.95,77.56,6.11,-4.45,-50.05,-15.29,-0.89,130.92,-62.54,28.11,202.25,-41.17,-63.88,-33.79,0.84,-0.39,35.63,0.0
1.0,2.0,2.0,57.01,3.15,-30.63,-2.97,3.59,17.91,-49.25,-18.79,16.45,143.57,-70.34,-21.14,238.86,204.44,-28.36,16.5,75.5,-12.21,63.24,0.0
2.0,3.0,2.0,45.33,3.28,-57.09,6.44,-196.82,3.22,-39.76,2.15,-53.12,295.37,-111.75,57.91,-134.68,58.37,-28.44,-6.01,1.94,16.4,131.8,1.0
2.0,1.0,2.0,43.76,155.37,-62.92,80.82,-22.24,11.07,-80.09,2.08,-28.18,114.87,-10.62,77.11,65.55,-84.15,-97.48,3.81,-56.41,-0.21,119.88,1.0
3.0,1.0,1.0,-25.86,-84.5,137.82,1.26,-18.72,21.53,-9.23,6.68,-195.15,-40.82,-106.31,44.94,182.85,-42.94,-163.11,-33.83,28.12,-0.44,85.48,1.0
2.0,1.0,1.0,-33.51,-21.51,82.17,15.98,-145.3,3.59,8.48,-56.75,-61.8,-46.18,-15.22,25.7,298.3,-80.75,-102.93,-18.37,-61.74,17.15,-1.78,1.0
1.0,2.0,1.0,65.25,-127.23,-40.16,57.64,-13.25,13.74,27.95,24.12,-108.5,63.75,26.46,12.85,170.14,-52.57,-46.54,13.15,-38.3,4.48,82.59,1.0
1.0,1.0,1.0,33.65,67.1,1.48,32.31,56.21,1.81,-22.14,41.92,76.94,-28.59,6.71,-61.53,231.72,72.27,-11.19,7.78,-119.82,8.16,61.86,1.0
2.0,2.0,0.0,82.59,-9.45,-54.11,24.72,-94.25,14.95,0.82,-142.61,-105.48,136.04,-79.32,114.23,21.53,-16.07,-97.35,9.32,85.13,5.89,-1.57,1.0
2.0,1.0,2.0,-16.88,34.94,-82.56,-43.17,-62.58,3.59,-55.22,-10.86,-11.49,-83.77,-39.42,-5.51,69.44,-75.2,-23.38,6.8,48.31,11.37,-65.01,1.0
2.0,1.0,1.0,-51.48,-89.82,108.13,32.91,6.7,16.92,-50.46,80.99,-97.72,185.36,-72.1,64.57,187.79,-20.82,-186.42,-29.96,-41.34,10.96,311.3,0.0
2.0,2.0,2.0,18.27,-150.87,104.29,-38.04,58.93,2.76,-7.88,-42.82,-141.94,13.63,-38.88,-56.7,7.94,22.05,54.21,-22.98,7.37,1.27,-39.68,1.0
2.0,2.0,2.0,33.64,-23.6,-22.57,22.77,170.3,3.13,104.55,45.49,-80.27,123.49,-48.19,7.41,152.53,-101.9,-82.79,14.56,-64.48,-3.9,180.67,1.0
2.0,2.0,2.0,-20.75,21.03,124.52,-26.42,-81.9,2.52,73.28,57.5,-175.9,-147.42,-73.31,39.49,248.2,45.86,-136.49,-10.12,36.41,12.81,-60.43,0.0
1.0,1.0,1.0,232.82,-45.98,-7.32,40.11,-32.24,-10.55,-111.51,78.16,-71.56,167.84,-177.16,66.32,-76.87,240.33,-79.4,7.83,-104.27,-2.26,83.5,1.0
3.0,2.0,2.0,-7.55,120.54,-131.33,52.27,-21.13,-22.82,-125.87,0.77,139.77,117.48,-82.07,34.37,-287.14,-146.4,5.76,5.83,21.55,5.55,72.84,1.0
2.0,1.0,2.0,53.46,-118.32,29.89,15.04,-109.35,4.18,-86.79,-19.07,-8.9,-97.82,32.65,-54.09,66.25,-122.97,38.86,11.21,18.16,7.85,-40.7,1.0
1.0,2.0,2.0,-12.83,46.42,-164.9,37.69,72.94,3.62,-41.17,11.43,-284.1,-225.26,-9.68,-74.46,216.01,35.65,-100.13,13.17,58.09,-2.39,144.57,1.0
2.0,1.0,2.0,-200.15,-7.69,31.86,-36.92,15.81,-4.09,9.98,-55.52,-182.08,-216.91,105.23,125.11,-191.92,-125.35,-91.87,-5.08,-20.64,-6.67,-86.5,0.0
2.0,1.0,1.0,-28.62,72.0,-138.39,48.92,118.7,-14.4,57.69,13.38,13.77,-8.62,22.69,-33.05,175.6,-59.01,-8.62,46.72,121.25,7.8,27.79,1.0
