cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
0.0,0.0,0.0,0.0,-94.43,-107.03,-34.91,-82.84,15.47,46.14,40.54,14.37,-124.31,-25.87,-41.04,24.1,19.8,56.02,-12.08,-48.83,150.1,29.04,-0.79,-22.97,-19.49,-52.16,56.68,2.0
1.0,2.0,0.0,1.0,16.4,-184.11,-28.21,-107.09,-9.09,111.56,-18.0,-9.63,-146.94,17.97,-146.41,43.82,-46.93,53.67,-18.62,-64.67,-139.97,-178.38,38.12,-8.27,30.15,-9.8,-38.17,0.0
1.0,1.0,1.0,0.0,-90.72,105.07,-18.17,-54.64,27.53,78.69,14.97,5.73,-71.94,34.7,-100.67,80.21,-34.76,-5.57,-18.08,28.54,-73.64,-86.26,27.06,-1.24,31.19,15.82,-12.6,0.0
1.0,1.0,0.0,1.0,17.97,-233.18,5.78,42.7,-78.98,-70.75,-16.31,12.57,-117.72,-9.21,150.5,125.12,40.32,86.77,16.57,87.67,-94.6,12.99,-22.82,33.67,22.62,-31.24,25.42,1.0
0.0,1.0,1.0,1.0,39.19,-25.11,18.0,81.56,-39.54,-16.14,73.31,32.08,27.3,-0.55,28.14,-9.88,-64.78,-11.09,-32.52,-140.67,-95.75,86.27,58.62,27.34,41.19,-43.54,34.08,0.0
1.0,1.0,0.0,1.0,-101.46,-230.85,28.55,130.61,14.58,153.49,-115.43,-8.9,-51.78,-32.6,114.8,-12.27,39.09,-36.13,6.1,50.74,70.2,-50.7,-1.67,-46.29,15.19,36.34,-25.7,2.0
2.0,0.0,1.0,1.0,38.12,163.45,-0.64,69.31,-28.32,50.04,-55.66,-18.49,-55.01,4.96,-91.45,-79.39,32.89,-106.03,-13.96,-18.73,1.72,31.72,-21.23,-22.07,52.54,10.88,61.83,0.0
1.0,1.0,1.0,1.0,-3.2,3.13,56.73,-63.87,73.84,106.96,72.62,-28.61,-184.47,7.8,-72.4,-45.2,-20.52,-57.77,-28.16,72.05,-66.67,-15.6,46.07,-22.85,-53.31,-9.81,-15.36,0.0
2.0,1.0,1.0,1.0,61.43,55.32,-30.23,13.08,0.77,25.93,-43.31,19.74,-108.54,1.31,6.64,-124.28,-18.63,-13.93,-4.64,42.88,-44.0,34.39,7.99,-20.47,-0.14,9.16,8.79,1.0
1.0,1.0,1.0,1.0,-9.67,-104.6,-19.01,96.77,-30.11,-133.71,-30.31,1.0,197.05,5.99,-193.33,-124.72,-24.83,10.58,-10.13,30.97,-172.82,-124.32,11.15,32.29,11.0,-22.04,-7.62,0.0
2.0,1.0,1.0,1.0,-58.42,-5.06,33.87,13.43,-3.44,-155.67,92.12,10.16,117.63,-24.0,26.08,59.4,-44.4,8.48,-24.38,-163.82,-29.53,18.34,8.35,-43.54,-51.49,-22.09,17.76,0.0
1.0,1.0,1.0,1.0,8.25,-147.9,-0.0,90.12,-37.31,-9.61,-52.52,26.22,-85.85,25.14,-119.81,57.01,-28.79,-80.17,-45.62,36.74,-61.87,47.07,23.12,67.44,18.78,-42.42,12.37,2.0
2.0,1.0,0.0,1.0,0.25,11.61,-34.26,-158.13,24.82,75.22,-52.61,-13.41,-91.54,-0.72,-37.25,-31.43,-15.5,-32.57,-29.08,-66.03,-63.06,87.65,16.65,-34.18,6.06,-16.13,-5.38,1.0
1.0,1.0,1.0,1.0,100.63,17.08,3.53,113.43,5.23,-82.87,-76.55,-12.58,-121.94,-48.9,-72.32,109.58,6.28,-7.46,38.19,-46.87,23.41,-43.77,-34.01,-88.25,-2.17,30.07,-45.07,2.0
1.0,1.0,0.0,1.0,94.93,68.41,1.02,32.79,64.15,-13.66,16.96,-17.84,-24.94,-22.96,33.77,-39.86,-11.67,42.31,14.37,5.48,-56.8,65.97,-24.95,-10.08,-48.75,-17.66,41.56,2.0
1.0,0.0,1.0,1.0,-7.07,61.26,50.43,13.92,24.13,129.58,-126.55,-17.66,-103.8,-20.85,38.84,42.11,60.86,-18.95,0.98,-32.32,10.78,126.11,56.86,-89.88,-61.46,13.4,-47.09,1.0
1.0,1.0,1.0,1.0,44.18,103.56,14.37,-8.58,-24.72,-12.02,63.16,4.25,4.06,-36.46,91.05,-106.66,-19.01,-40.05,5.15,48.93,22.99,14.17,-27.08,-84.96,-46.21,26.49,1.86,0.0
1.0,1.0,1.0,1.0,-80.15,-64.56,-4.51,-10.87,83.61,-153.5,-1.89,-4.18,175.6,-31.36,-0.25,58.32,-13.14,41.39,11.46,16.82,-10.03,82.78,56.46,21.38,27.03,-42.73,10.29,2.0
1.0,1.0,1.0,1.0,107.28,-115.52,-35.2,-80.31,-6.28,149.82,24.66,2.22,-178.82,-2.1,184.94,-87.26,13.14,-106.17,37.53,-34.79,76.54,127.51,0.22,-10.68,9.28,3.93,-20.86,0.0
1.0,2.0,1.0,1.0,-1.45,-211.09,41.34,-49.24,-34.76,106.98,-56.99,-1.71,-61.94,5.99,199.84,-27.67,19.8,90.22,16.08,-8.47,68.96,-21.73,-13.45,62.49,32.9,15.47,-0.27,1.0
1.0,1.0,1.0,1.0,-19.87,25.72,-27.7,-21.98,12.64,-13.8,38.25,-0.62,84.87,-18.56,192.05,-113.78,-62.52,62.51,40.07,-93.64,-37.94,78.64,-44.83,114.09,6.16,-2.12,28.91,0.0
1.0,1.0,1.0,1.0,-108.48,52.07,18.0,-71.74,-17.0,51.66,-36.2,8.97,119.98,6.51,-6.4,-6.09,-31.5,47.79,-24.28,-80.36,-39.44,-9.61,13.43,67.15,18.33,8.66,-21.96,1.0
1.0,1.0,1.0,1.0,-30.27,-96.89,26.13,105.3,13.72,-37.0,-121.77,-20.15,42.46,17.32,64.83,-46.85,55.15,83.66,10.82,56.9,142.23,-99.86,-9.25,-23.5,-16.12,47.35,-12.97,2.0
1.0,1.0,1.0,1.0,3.17,-20.33,6.06,-79.52,7.33,-78.3,-101.44,-13.79,-65.11,-30.19,221.91,-14.09,-54.73,-44.16,-2.29,8.71,-54.04,-43.07,-52.53,-15.12,-2.73,71.89,-4.45,1.0
1.0,1.0,1.0,1.0,48.76,-121.86,7.65,10.12,15.59,36.01,-4.89,-1.58,-77.14,-21.23,29.03,18.4,25.93,-17.42,25.63,3.6,-35.09,14.11,23.16,47.82,-23.59,-15.82,-2.03,2.0
1.0,1.0,1.0,1.0,-62.67,-173.49,41.22,-89.0,38.18,-12.19,-128.54,-9.11,132.49,-1.0,-11.38,57.78,-30.59,20.53,-15.97,-13.39,109.57,3.56,-8.15,-45.46,56.82,1.14,-54.03,1.0
0.0,1.0,1.0,1.0,12.71,-134.39,-11.27,46.55,-48.11,32.82,-17.47,16.26,-190.97,-9.71,164.88,-77.15,-5.37,52.25,5.95,13.16,-36.67,20.23,35.37,61.45,12.88,-5.31,-5.38,0.0
0.0,2.0,0.0,1.0,-85.93,32.11,28.81,28.33,-52.76,263.35,35.27,3.73,-61.75,-8.29,-30.72,25.81,4.94,132.38,31.49,38.83,-63.5,34.14,-41.93,47.02,-2.64,-28.08,-26.01,1.0
0.0,1.0,1.0,1.0,-73.28,-22.38,8.05,-91.41,-15.62,69.61,59.74,11.36,-52.23,3.62,9.13,154.32,36.25,40.79,-6.32,-5.68,-135.59,-66.29,-54.27,103.31,12.87,-4.81,-44.65,0.0
1.0,1.0,1.0,1.0,46.18,44.37,-41.39,-92.98,13.9,-71.9,-45.25,-0.91,-73.83,-5.41,8.78,28.13,-15.64,-3.83,-7.76,3.32,-111.19,16.26,-30.7,-31.13,56.15,-1.59,5.81,0.0
1.0,1.0,1.0,1.0,153.16,22.59,-35.16,47.18,-34.46,-44.13,-39.14,29.13,29.73,14.86,-84.36,-24.43,-44.54,188.27,-4.3,17.27,-36.49,-86.44,-2.33,-33.17,19.11,-17.01,45.06,2.0
0.0,1.0,1.0,0.0,110.08,-40.66,23.74,22.46,-14.67,-29.49,-73.92,-18.2,11.62,4.27,147.31,46.9,41.3,97.39,4.55,42.23,-134.53,4.53,29.18,-31.04,-13.99,0.69,26.29,1.0
1.0,0.0,0.0,0.0,110.48,142.77,-12.59,48.15,34.07,42.47,-173.91,-4.48,-95.58,-30.23,-131.65,-46.47,13.65,-52.91,1.21,83.61,-41.04,-20.21,-13.75,-41.55,54.63,36.37,11.53,0.0
1.0,1.0,0.0,1.0,-106.94,86.64,-3.22,-121.11,-35.23,-33.07,127.39,4.48,13.42,24.23,153.36,-63.64,-74.19,31.67,-4.93,9.11,39.38,18.44,-71.79,90.58,13.71,17.95,14.3,2.0
1.0,1.0,1.0,1.0,-1.97,-127.73,31.22,-32.82,21.95,-42.12,-206.75,-0.17,21.96,4.07,-145.08,89.72,31.55,-15.3,-24.78,-12.35,-78.42,-11.66,65.92,-39.87,-20.29,-10.45,-16.37,1.0
1.0,1.0,1.0,1.0,32.11,6.6,36.73,-79.66,-22.81,-78.92,46.67,-16.6,34.54,-12.21,-35.79,6.23,-1.26,15.77,29.87,41.15,20.82,12.51,-13.82,-16.08,22.17,-21.62,36.82,1.0
1.0,1.0,1.0,1.0,117.35,-57.8,-15.99,-108.69,-32.5,3.84,-141.61,4.78,-28.54,-9.39,165.3,-34.81,49.87,85.97,-0.28,25.54,-28.19,67.64,-41.04,-98.09,36.11,12.8,-31.38,1.0
1.0,1.0,1.0,0.0,-9.25,-46.12,0.04,101.22,48.27,0.19,-36.22,14.97,-56.71,-1.0,247.43,77.65,-21.0,-92.02,28.11,-34.14,-164.03,-5.84,3.06,35.82,-8.11,47.37,-38.51,1.0
1.0,2.0,0.0,2.0,-33.6,-125.89,-5.96,59.01,56.48,-38.15,43.09,3.1,28.51,11.13,188.46,8.21,47.63,111.85,26.56,-72.94,-165.04,101.64,25.22,-64.1,-0.88,-36.12,-6.27,1.0
1.0,0.0,2.0,1.0,-44.61,131.96,31.88,-21.87,49.33,-59.49,4.62,-6.22,61.78,-0.45,45.16,-114.08,56.72,-53.65,-37.5,-18.33,-38.33,57.45,-10.82,7.15,-29.81,8.94,21.26,0.0
1.0,2.0,0.0,2.0,-26.95,-46.68,-64.65,7.11,-39.62,-29.51,-29.95,5.97,-63.11,-44.47,302.16,-85.72,20.78,-22.42,6.74,-22.11,-158.78,10.04,3.61,-41.38,59.45,46.86,54.26,1.0
1.0,1.0,1.0,1.0,-4.5,-30.71,-14.51,32.51,1.61,-43.33,7.7,-15.39,-26.99,-16.01,77.26,5.27,-53.0,-14.75,-7.83,-32.93,-105.93,27.95,1.5,-83.43,-1.1,-9.83,23.11,0.0
1.0,1.0,1.0,1.0,57.08,-83.95,13.12,74.5,33.53,-14.72,-46.34,16.79,16.49,-2.27,49.3,-12.66,-12.86,-19.71,-21.32,-22.03,-66.02,-22.26,61.18,-11.35,25.47,5.75,2.69,1.0
0.0,1.0,1.0,1.0,30.66,4.3,-42.81,-28.96,13.96,-59.45,89.71,-17.38,-39.61,10.52,2.22,0.51,22.11,-11.41,-16.71,0.83,194.51,-68.68,47.87,36.33,58.95,24.13,8.17,2.0
1.0,2.0,0.0,1.0,7.51,122.39,-8.01,5.03,15.41,15.18,-2.46,0.24,24.08,-4.38,29.61,146.36,-36.93,83.0,-4.38,-91.39,-128.72,-25.36,31.33,95.26,7.4,23.14,-13.1,1.0
1.0,1.0,0.0,1.0,-29.98,-52.11,-1.3,33.77,29.39,-83.44,9.77,10.82,-44.26,-36.68,-59.2,-27.82,6.56,49.36,21.77,-67.73,58.23,-4.76,-4.54,6.08,27.66,-22.08,4.9,2.0
1.0,1.0,2.0,0.0,-18.15,-77.28,-6.85,-44.13,-6.31,-25.64,-36.53,-14.96,-222.39,37.69,-3.34,69.74,-22.83,202.99,11.62,58.59,-114.81,-141.45,13.72,119.95,11.32,-25.41,66.29,1.0
1.0,1.0,1.0,1.0,48.1,-142.32,0.01,56.43,7.45,98.08,-81.06,-5.3,-251.88,16.39,-5.26,-0.28,15.35,9.63,-2.86,-60.08,39.95,-26.38,-1.37,33.03,25.28,-10.03,18.58,2.0
1.0,0.0,1.0,1.0,-12.28,67.02,15.55,109.16,9.37,-57.6,80.52,12.02,-256.66,-50.23,-88.39,40.66,-23.41,-131.89,21.95,67.24,-19.18,40.36,-18.32,91.97,26.08,-3.81,-54.08,0.0
2.0,1.0,1.0,1.0,16.66,-73.71,-21.44,-55.99,2.7,-110.86,51.3,28.24,-34.74,-12.02,72.07,54.64,-21.26,140.27,15.83,-79.54,-200.38,160.63,27.78,49.8,61.16,-87.13,-7.46,2.0
2.0,1.0,1.0,1.0,35.38,60.9,8.65,59.68,-11.03,115.94,22.06,-17.88,-175.35,-23.89,91.43,-81.94,-0.62,-18.69,-14.85,-34.15,129.29,-6.37,11.59,-84.88,-23.6,34.78,29.67,1.0
2.0,1.0,0.0,1.0,-51.66,-118.79,23.99,-61.8,11.1,66.32,-24.41,4.59,94.29,11.48,216.42,-4.7,-33.53,60.3,-16.66,-8.69,-64.12,183.38,9.19,11.4,10.81,-37.32,-18.67,2.0
1.0,1.0,0.0,1.0,114.91,-82.45,26.94,-120.06,72.58,-47.73,-68.7,-5.25,-69.65,-8.27,80.44,-0.91,-8.93,35.53,-0.18,-26.69,-32.5,-45.08,-3.36,-76.62,23.0,16.71,26.97,0.0
2.0,1.0,1.0,1.0,64.56,-120.75,-36.78,83.44,-45.28,117.76,-116.36,-29.9,210.51,-9.51,133.4,-24.91,5.89,-12.54,-13.51,22.91,-83.65,-26.74,18.43,17.79,5.66,30.92,-33.51,0.0
1.0,1.0,1.0,1.0,18.4,-42.19,-3.61,29.0,1.54,-42.2,24.97,-6.71,35.18,10.14,254.53,7.6,-55.3,58.01,-11.31,-1.05,-19.67,80.51,64.15,37.85,28.0,-0.32,25.26,0.0
1.0,2.0,0.0,1.0,3.54,8.15,4.95,20.56,-45.28,24.36,-15.99,11.42,-129.67,37.15,-67.96,-52.06,24.51,82.53,-41.97,1.38,-111.46,-42.76,-64.44,26.47,40.23,-3.2,-9.71,1.0
1.0,1.0,1.0,1.0,64.98,-90.14,-15.52,-74.65,33.17,60.8,-72.74,12.68,-289.65,-15.64,-125.76,-19.83,-12.14,87.54,-10.94,-10.9,165.23,-92.59,-1.46,-44.37,24.03,-5.83,21.54,1.0
2.0,1.0,2.0,1.0,83.39,-156.04,10.16,11.03,0.8,-49.67,-40.34,-2.2,164.43,-1.11,161.58,-7.01,-33.52,-7.46,-36.21,-149.21,-1.36,-7.0,57.95,-16.02,-15.09,14.43,-22.55,0.0
1.0,0.0,1.0,0.0,-40.88,-17.93,-21.74,-34.82,-20.57,-72.18,-42.09,9.0,98.62,33.31,-75.76,-85.24,-2.64,5.31,-36.59,-131.18,1.05,73.67,3.12,38.95,4.63,-35.41,-11.58,1.0
0.0,0.0,1.0,0.0,-44.38,407.57,24.98,-0.13,-8.53,-45.69,-84.35,2.13,-147.66,14.7,-125.32,47.1,-28.68,-92.29,-13.06,104.97,-45.98,38.05,-73.64,-94.84,8.75,56.44,-19.9,0.0
0.0,1.0,1.0,0.0,22.61,-137.07,32.91,148.25,-69.99,-13.94,-84.1,41.59,11.58,-6.46,251.33,101.44,31.68,34.82,-21.42,-14.28,-40.02,97.31,32.78,156.96,30.02,-8.22,37.42,2.0
1.0,1.0,1.0,1.0,5.3,116.34,10.82,-200.8,-36.69,-9.23,-65.83,11.23,-100.42,17.78,-69.66,14.03,15.24,-8.5,39.57,17.2,59.78,-54.31,16.91,-33.25,21.48,49.29,-50.97,2.0
1.0,1.0,1.0,1.0,54.5,-53.97,-34.88,38.74,14.18,121.31,-76.41,4.73,-94.46,12.52,-0.66,-16.39,132.85,58.05,18.58,121.18,-136.46,-68.36,30.44,4.23,-10.74,-0.17,1.23,0.0
1.0,1.0,1.0,1.0,-98.53,-11.0,0.52,-33.26,11.79,-52.11,141.57,18.26,67.44,-10.34,-32.44,67.59,16.5,13.78,1.5,-91.02,49.17,-9.52,5.22,10.1,13.39,-19.24,-33.88,2.0
0.0,0.0,2.0,0.0,-27.98,42.98,-11.71,-39.52,-55.22,112.64,-76.58,2.67,41.59,-12.4,42.14,-47.54,-9.27,23.82,23.86,106.57,-114.04,-13.07,-10.44,-1.88,-48.63,4.9,27.5,0.0
1.0,1.0,1.0,1.0,-109.89,81.43,14.52,175.46,-38.81,-69.77,-65.56,-8.65,-103.5,8.31,161.1,3.08,12.52,41.65,26.34,-28.87,-32.06,-28.72,-38.29,-31.89,-36.81,57.3,-6.04,1.0
1.0,1.0,0.0,1.0,7.86,33.28,30.37,89.45,20.53,33.98,92.22,-19.75,-122.83,-9.14,86.75,-88.86,-3.78,-42.51,8.09,33.73,92.53,-74.74,10.13,-10.65,-12.37,43.51,27.09,2.0
1.0,1.0,1.0,1.0,110.54,-23.01,56.58,93.34,-3.33,-160.26,-99.79,-10.66,210.65,27.61,298.87,109.54,9.54,-78.68,-14.93,34.95,71.92,5.28,5.59,52.86,-37.18,87.28,-15.53,0.0
0.0,0.0,2.0,1.0,-29.2,1.97,-31.98,51.51,16.61,18.06,127.65,-14.12,-21.39,6.48,26.09,20.08,-12.8,-36.22,-2.15,-55.26,101.57,-58.59,-10.19,27.39,22.23,-4.57,65.57,0.0
1.0,1.0,1.0,1.0,50.15,-117.18,-21.87,142.56,-4.59,54.62,-4.51,-3.96,224.88,2.19,11.23,-57.74,9.08,-31.0,2.8,-36.49,-82.27,6.67,-43.81,-81.46,17.06,-23.92,24.19,0.0
0.0,1.0,0.0,1.0,-23.08,-38.89,-6.74,109.95,-13.22,44.03,92.94,-16.33,-3.62,-2.33,99.57,29.05,5.04,88.67,-34.56,-74.61,51.39,15.85,-39.72,-16.79,-48.12,-19.88,29.72,0.0
1.0,1.0,1.0,1.0,-48.55,-72.13,22.73,-26.17,-51.04,-47.63,-34.87,-5.08,-73.41,19.02,-92.36,-19.26,-25.72,79.17,16.13,60.04,-63.43,-8.4,-12.04,-49.36,-25.36,-35.57,17.38,1.0
1.0,1.0,1.0,2.0,60.17,44.73,18.64,-79.13,-6.99,49.02,-85.07,-5.59,-53.75,20.88,-123.86,45.15,10.96,-30.06,11.13,69.63,-62.99,112.37,28.8,10.38,28.83,-23.4,-30.64,1.0
1.0,1.0,0.0,1.0,-115.61,79.27,-2.96,-102.46,45.7,-57.86,164.76,-13.77,121.25,-35.12,357.22,-102.2,53.63,-151.33,-7.44,3.91,181.91,-22.04,50.9,-87.4,-8.5,90.58,32.82,2.0
1.0,2.0,1.0,1.0,-95.82,-257.16,-5.46,-114.29,-38.48,-123.54,88.98,-9.89,118.11,11.17,116.01,-51.48,-9.95,134.63,-1.9,-60.25,63.81,-38.75,6.59,-17.28,-6.44,-44.59,52.99,1.0
1.0,1.0,1.0,1.0,27.53,-42.13,-22.52,3.09,14.82,-23.49,-121.36,12.79,53.82,-19.31,-20.03,5.84,11.23,35.6,-9.71,-46.01,-13.75,-91.73,-9.58,36.49,37.86,40.69,-42.97,2.0
1.0,0.0,1.0,0.0,-30.35,62.56,33.55,-9.33,-30.33,-129.78,-84.47,-1.76,168.74,7.05,-4.63,7.71,-44.81,7.47,43.69,62.79,-34.09,-6.73,-48.57,-31.58,40.12,6.64,47.2,0.0
1.0,1.0,1.0,1.0,-0.8,32.23,16.15,-50.79,-7.55,39.84,-76.2,-13.64,-25.85,22.82,-146.42,-27.11,61.66,-35.6,-10.24,-52.17,-143.03,-50.31,2.79,4.84,36.83,2.41,-8.57,0.0
0.0,1.0,1.0,1.0,33.94,79.65,32.06,-20.67,-1.63,-46.62,-53.61,19.77,107.08,3.76,60.45,-109.34,-0.68,24.83,2.13,65.7,-32.61,3.35,-26.73,108.68,-9.18,30.78,-33.35,1.0
1.0,1.0,1.0,1.0,-28.01,-172.48,-14.45,2.26,-24.72,89.31,-47.49,-19.42,30.38,34.77,166.95,24.2,-9.49,19.43,30.7,-16.34,257.55,7.73,-39.73,98.01,18.84,20.34,16.35,2.0
1.0,1.0,1.0,1.0,-72.91,-22.69,-73.4,0.2,-35.1,1.55,-101.22,3.1,-90.92,-20.44,333.25,-16.09,9.32,-34.27,-14.28,58.33,50.15,-35.02,-45.02,-52.59,-7.05,96.93,-8.78,0.0
1.0,1.0,1.0,1.0,15.93,16.47,23.62,43.56,-8.03,-14.59,-101.22,11.29,-138.55,1.95,66.36,-5.52,-16.19,79.93,30.22,-78.61,-157.41,82.65,12.66,32.88,-9.13,-14.47,-8.98,1.0
1.0,1.0,1.0,1.0,26.31,-86.44,25.97,-47.4,12.81,3.33,-17.94,-16.7,159.35,0.86,-1.04,121.58,18.17,9.06,-34.62,106.47,47.18,-14.47,17.04,25.45,-32.03,-6.71,5.43,2.0
2.0,1.0,1.0,0.0,-13.91,113.25,21.15,140.75,9.22,-6.12,-14.78,4.55,134.82,41.26,-76.87,91.55,-26.95,46.02,1.55,-13.5,135.26,-57.61,-1.88,-63.97,7.01,25.48,-11.17,2.0
0.0,1.0,1.0,1.0,63.84,-15.64,18.74,6.69,-57.33,95.17,32.08,-7.99,-7.26,1.37,110.01,7.03,-67.58,57.81,-10.0,29.79,-97.18,23.73,20.79,62.97,6.28,-18.55,47.47,1.0
1.0,1.0,1.0,1.0,-143.36,1.67,12.86,69.31,-21.64,149.15,6.31,-0.13,-5.32,-4.68,-45.31,-27.63,2.06,-10.37,-0.72,3.76,12.94,-78.57,38.57,57.1,30.93,18.39,-8.23,0.0
1.0,1.0,0.0,1.0,-6.94,-49.5,-16.96,-6.77,-29.37,-34.76,-16.68,-8.75,-75.99,-19.82,53.62,-27.41,-56.47,2.42,17.2,-66.26,-3.5,-23.91,-41.8,32.03,-17.59,7.32,34.95,1.0
1.0,1.0,2.0,1.0,15.06,125.16,5.6,-67.46,-18.46,-46.9,86.96,-30.11,-12.17,53.99,-139.8,-8.05,54.86,19.5,-4.36,105.59,-99.09,-77.48,-34.69,60.61,49.71,-8.72,-18.46,0.0
2.0,1.0,0.0,1.0,-58.53,-202.79,11.69,-92.24,34.49,13.77,-41.4,18.76,-116.37,19.4,11.47,19.55,2.97,41.42,28.51,-22.49,-197.25,39.42,-40.39,5.63,-32.51,-56.26,49.99,1.0
1.0,1.0,1.0,1.0,-1.86,123.29,-0.99,-91.7,65.4,90.94,118.83,-7.05,133.96,-0.97,-55.93,41.95,6.44,-70.7,-2.38,-19.46,-88.23,36.19,54.32,7.02,-21.0,-14.51,-3.21,0.0
1.0,1.0,1.0,1.0,-66.47,-57.42,8.07,-10.45,-55.41,114.49,-61.22,16.41,91.68,-12.29,176.31,4.91,-18.3,-31.86,-9.7,62.38,-98.94,-26.24,-31.54,58.34,16.1,31.77,17.3,0.0
2.0,1.0,1.0,1.0,-64.97,-49.89,-4.19,-87.96,-11.48,-52.3,-67.32,-12.72,22.28,32.58,132.33,6.72,11.19,68.0,29.96,-16.35,-209.87,-15.4,-64.52,7.84,-20.55,-1.88,42.43,2.0
1.0,1.0,1.0,1.0,118.39,-152.2,51.1,-54.14,-34.59,31.15,-70.98,17.25,-145.65,-11.74,26.97,-7.44,1.34,19.02,-16.15,15.18,17.85,42.61,1.89,4.71,-28.35,-29.39,13.54,2.0
1.0,1.0,2.0,1.0,48.47,-84.22,-9.37,58.56,24.09,-6.42,-95.29,-10.6,158.25,-38.85,-51.07,109.95,-19.22,6.65,-23.7,-52.25,102.88,-52.16,36.48,-40.76,3.93,6.67,22.65,1.0
1.0,1.0,1.0,1.0,189.07,-105.53,-3.29,4.26,-30.49,-111.92,-74.48,1.01,-87.06,-14.35,-28.94,64.68,32.48,50.24,-24.87,31.8,82.64,22.61,12.35,10.79,-12.6,-11.58,-20.76,1.0
0.0,1.0,1.0,1.0,17.17,-99.61,-37.19,-48.92,25.77,-33.86,75.83,7.63,-100.52,6.55,52.97,-15.46,34.96,21.58,-12.71,-28.75,127.1,71.42,-37.08,-0.33,-44.88,-36.04,12.79,2.0
1.0,1.0,1.0,1.0,-175.89,16.75,0.08,11.39,-42.34,8.21,-52.46,18.19,-9.74,18.67,-162.63,43.05,24.93,-31.96,-0.18,9.94,-121.02,-66.78,-29.43,23.69,17.78,0.64,-11.29,0.0
1.0,1.0,1.0,2.0,-92.11,-177.08,52.09,-45.84,16.85,-51.76,-121.93,-3.18,109.49,-14.29,-76.17,-96.64,-3.25,144.98,-20.64,-78.73,153.24,-56.5,-71.6,-17.06,-4.4,-12.88,25.37,1.0
1.0,0.0,2.0,1.0,-97.12,-185.3,13.18,76.52,22.86,68.38,-165.66,-4.63,91.77,-2.84,-6.32,42.62,25.74,-96.36,16.75,63.28,162.57,-139.69,-54.62,29.87,-35.23,44.45,65.04,1.0
1.0,1.0,2.0,1.0,77.94,-36.7,-3.99,-32.18,-13.43,25.52,-39.55,-3.13,121.2,2.21,30.11,36.47,-22.77,-119.58,-16.62,-40.09,-212.69,76.47,49.79,0.38,-31.74,-8.05,-45.22,0.0
2.0,1.0,1.0,0.0,-48.0,-126.54,-31.55,94.76,-37.79,34.59,-10.49,7.56,-6.7,-24.74,49.12,-82.07,-2.53,-47.05,18.65,-27.26,-65.31,-70.89,57.41,25.62,-29.76,6.17,14.47,1.0
1.0,2.0,0.0,2.0,66.62,7.76,26.8,91.67,-3.2,-23.27,68.29,17.25,-24.6,23.79,430.81,57.81,-45.54,104.29,-7.25,-74.78,-134.05,68.0,-28.97,3.43,19.96,44.36,-9.63,1.0
1.0,1.0,1.0,1.0,16.96,-40.08,-18.86,-38.31,-14.56,-152.2,-162.1,-0.89,205.29,-11.85,-29.15,-131.22,-3.47,-6.99,24.8,10.61,-21.63,-31.75,71.83,-11.76,-9.8,32.26,-36.91,2.0
1.0,0.0,1.0,0.0,3.83,-8.4,-20.04,-51.61,-11.14,-145.02,11.64,6.74,-32.35,7.96,-73.8,45.07,57.15,63.35,9.48,-74.69,62.64,21.75,-1.43,-50.72,-30.35,-38.93,21.47,2.0
1.0,1.0,1.0,1.0,6.06,-106.14,-52.84,-8.32,15.13,-105.6,-90.72,-27.92,199.48,-0.9,52.84,-1.95,13.66,59.23,-14.55,10.79,79.4,-41.2,2.87,81.66,6.48,19.82,1.87,1.0
1.0,1.0,1.0,1.0,-25.13,67.5,-18.0,-7.88,4.12,-33.84,-71.36,4.81,178.98,-5.37,-110.42,2.65,-38.32,9.93,-69.61,-3.17,-188.06,7.6,10.27,45.41,17.75,-22.85,25.42,1.0
1.0,0.0,1.0,1.0,103.83,-92.55,-10.95,106.24,36.43,122.6,-34.82,11.33,-154.37,-8.69,226.73,-54.91,-5.85,-107.84,-32.87,5.61,109.81,3.45,-23.66,30.85,16.02,43.69,53.17,2.0
2.0,1.0,1.0,1.0,-44.06,-18.12,5.08,-68.95,-79.79,-50.56,16.1,4.0,-93.16,-5.84,0.97,-97.85,-27.34,53.29,13.74,-31.25,56.86,-33.06,10.64,100.76,-33.54,-5.14,37.67,1.0
0.0,1.0,1.0,1.0,-60.65,95.45,-14.42,23.35,20.67,80.12,-150.46,-17.88,5.31,11.56,-10.09,126.28,4.96,46.33,-36.91,-75.77,-79.08,-32.06,77.17,9.95,-14.82,36.87,2.68,2.0
0.0,1.0,1.0,1.0,151.37,22.53,13.23,0.27,-16.69,47.52,15.24,-12.26,-91.14,-42.1,23.14,32.53,-40.37,-1.42,52.03,57.31,40.83,-87.74,-1.16,18.84,4.86,26.3,15.91,0.0
1.0,1.0,1.0,0.0,84.44,-77.48,-49.11,-137.74,12.99,122.9,6.92,-10.53,-186.85,16.66,13.7,28.37,-12.75,87.57,11.3,90.72,193.3,-12.17,27.0,-60.66,-23.03,-15.11,33.73,2.0
1.0,1.0,1.0,0.0,0.85,-47.27,-5.21,111.12,-20.15,52.89,-25.72,0.48,141.61,2.82,106.34,-39.78,-9.53,154.72,-7.73,3.6,131.41,-77.64,-71.11,24.78,-8.5,13.72,28.46,1.0
