cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
1.0,1.0,1.0,2.0,128.24,-65.44,-92.81,-34.51,-67.33,-45.85,22.77,-4.24,144.36,-37.4,-126.0,1.0
1.0,2.0,2.0,1.0,-73.26,-135.14,5.19,-76.36,116.03,21.0,16.75,54.26,-41.33,46.79,43.73,1.0
1.0,1.0,2.0,2.0,12.78,46.96,38.45,-23.4,-105.11,-176.89,-22.74,-31.21,-70.52,-35.21,-113.86,0.0
1.0,2.0,2.0,2.0,-82.57,93.98,-9.37,157.82,-10.04,23.84,-23.92,-83.38,-68.74,230.6,-29.81,0.0
2.0,3.0,0.0,1.0,-171.13,-0.43,-14.53,-12.49,-116.74,2.92,29.06,-187.97,-68.22,374.29,158.33,1.0
2.0,1.0,2.0,2.0,20.99,20.38,11.72,7.88,-2.89,-87.78,-48.69,13.3,-169.25,16.51,4.82,0.0
1.0,1.0,2.0,2.0,13.95,-17.95,38.88,-133.63,58.38,-195.18,-66.81,-54.01,-151.28,54.17,16.5,0.0
1.0,1.0,2.0,2.0,14.09,147.39,-53.55,-32.78,25.7,-102.36,-42.77,-45.59,-67.19,65.31,12.55,0.0
2.0,2.0,1.0,0.0,-66.36,-71.22,64.29,-59.88,90.12,-41.86,20.99,47.96,-39.94,71.1,66.43,1.0
1.0,1.0,2.0,2.0,24.58,-43.47,-95.72,-171.23,-4.81,-97.08,-1.58,-59.63,-58.91,-123.58,-83.55,0.0
1.0,2.0,1.0,2.0,52.13,43.44,123.97,-4.56,-4.1,-74.28,3.28,-25.4,75.89,100.86,23.1,1.0
1.0,2.0,2.0,1.0,-127.46,-79.62,-43.89,107.9,111.39,61.19,43.99,-48.66,-37.1,61.97,-145.65,1.0
1.0,2.0,1.0,1.0,-93.73,-49.96,83.83,136.43,-161.03,-15.49,65.65,-94.33,-30.56,154.36,96.46,1.0
2.0,1.0,1.0,3.0,90.33,-42.52,-47.33,-15.72,81.34,-211.71,-42.99,25.19,-128.9,91.27,-74.91,0.0
1.0,1.0,2.0,0.0,-135.26,-24.67,-56.96,-23.67,36.74,-112.75,51.94,7.45,-128.62,59.9,-104.07,1.0
2.0,1.0,1.0,1.0,-26.74,-76.47,-19.82,76.81,-87.29,-23.98,-5.12,-69.59,-18.86,-32.28,-45.69,0.0
0.0,1.0,1.0,3.0,21.74,-72.88,-83.16,40.53,28.73,-36.76,-16.88,-18.78,-163.32,11.1,-55.22,0.0
2.0,2.0,2.0,2.0,-48.88,109.66,-54.06,-8.0,41.06,31.89,-23.37,-45.42,-54.46,152.67,87.17,0.0
1.0,1.0,2.0,1.0,-30.0,35.01,29.06,72.88,101.81,-17.81,5.4,40.78,-12.67,43.36,7.74,1.0
2.0,1.0,1.0,2.0,-0.62,214.1,58.78,-39.91,24.14,-161.25,-60.64,-72.16,-148.61,102.41,55.46,0.0
2.0,1.0,1.0,1.0,37.4,-4.0,31.02,65.13,24.07,-127.99,-9.36,65.0,-39.97,19.23,-11.1,1.0
0.0,2.0,2.0,2.0,-111.49,-125.71,38.21,-44.04,69.03,6.39,-9.6,-95.3,-96.84,169.26,-29.18,0.0
1.0,3.0,1.0,2.0,-80.8,-117.61,-19.71,157.11,203.49,17.19,3.85,-49.49,-148.28,157.09,42.23,0.0
2.0,1.0,2.0,2.0,5.07,15.41,25.64,72.73,17.27,-171.89,-46.59,-3.34,-73.2,183.75,-102.49,0.0
2.0,1.0,2.0,1.0,-34.01,24.5,-101.19,-94.91,-113.43,-132.96,-45.56,-17.23,-84.35,-7.74,40.75,0.0
2.0,1.0,2.0,2.0,-61.24,-36.42,1.95,-18.36,10.25,10.91,-30.47,-33.65,-194.82,12.72,-21.45,0.0
1.0,2.0,1.0,1.0,19.69,-52.49,30.0,-29.55,45.2,-75.6,16.56,-131.16,149.75,1.97,94.26,1.0
1.0,1.0,2.0,2.0,38.8,98.8,11.19,-57.1,-81.62,-9.24,23.08,-40.13,75.93,-12.54,127.98,1.0
1.0,2.0,1.0,1.0,-69.65,66.11,-52.93,21.82,46.29,-68.46,37.4,69.5,-29.72,323.71,43.68,1.0
2.0,1.0,1.0,1.0,-27.47,-30.04,-8.38,-69.45,25.6,-133.77,19.41,63.63,-75.01,21.37,-18.33,1.0
1.0,1.0,1.0,2.0,11.73,-25.68,0.91,31.86,-22.48,-90.18,-0.01,-50.74,-98.75,-4.0,125.28,0.0
2.0,1.0,2.0,0.0,-80.95,44.18,31.01,1.47,65.05,-139.28,24.64,30.28,-77.59,-1.07,5.12,1.0
1.0,0.0,2.0,2.0,91.88,-30.47,-54.57,-74.62,12.03,-84.97,-33.21,30.41,-10.34,-40.78,94.6,0.0
2.0,2.0,1.0,2.0,56.19,37.99,2.61,136.41,-20.96,9.6,18.6,-47.38,58.93,51.85,-2.91,1.0
0.0,1.0,2.0,2.0,-39.98,38.9,-20.81,-94.6,-42.27,-50.64,-35.13,-59.49,-136.56,-75.9,-57.02,0.0
1.0,2.0,2.0,1.0,-90.94,-14.94,-0.79,108.82,57.28,-64.29,-32.11,-106.36,-84.85,128.85,-19.33,1.0
0.0,2.0,2.0,2.0,-15.83,137.43,12.3,15.16,77.26,-23.35,-16.72,-89.16,-49.2,-102.87,-33.88,0.0
1.0,2.0,2.0,1.0,-118.14,1.76,2.51,-59.34,107.97,-67.16,24.55,-60.97,-21.97,77.14,-80.46,1.0
0.0,2.0,1.0,1.0,-52.36,64.15,-34.32,-100.69,-118.13,-131.09,33.67,-97.93,13.91,173.89,-99.01,1.0
1.0,1.0,1.0,2.0,-38.14,69.7,19.42,59.59,7.77,-118.89,-55.83,-36.79,-233.62,67.96,-23.07,0.0
1.0,2.0,2.0,1.0,-95.31,163.2,-20.53,-43.79,58.69,-42.16,45.69,-4.65,-17.59,219.41,-19.43,1.0
2.0,1.0,1.0,2.0,43.63,-107.7,-14.21,-62.61,68.0,-131.14,-39.74,-31.09,-98.74,8.09,-23.88,0.0
1.0,2.0,0.0,2.0,-36.32,5.48,50.53,28.32,-119.93,-55.62,40.5,-82.59,-39.92,196.88,-23.9,1.0
1.0,2.0,1.0,1.0,-36.39,115.86,28.52,-11.45,-6.13,-63.43,48.79,-112.22,49.63,0.72,-95.77,1.0
1.0,1.0,1.0,1.0,-97.33,12.24,44.7,-74.79,17.29,-7.83,52.34,86.13,-160.47,84.63,188.89,1.0
1.0,1.0,1.0,3.0,-16.26,-6.44,39.51,-19.66,-19.54,169.23,-18.36,-16.51,-140.49,-26.78,31.7,0.0
2.0,1.0,1.0,3.0,27.94,106.14,-12.97,-125.95,-10.74,-84.65,-73.59,-108.71,-166.98,-163.05,252.14,0.0
3.0,1.0,2.0,2.0,-41.66,38.55,-5.8,185.94,68.38,-182.42,-43.33,-133.99,-106.67,-90.11,95.75,0.0
2.0,1.0,3.0,1.0,2.94,-5.88,-23.3,-35.4,115.34,-31.74,-20.66,129.55,8.5,233.88,33.96,1.0
1.0,1.0,2.0,2.0,12.06,23.56,7.95,55.99,82.95,-70.27,0.99,-16.81,-37.59,-4.97,61.7,0.0
1.0,1.0,2.0,2.0,54.03,37.38,-25.22,-19.56,36.18,-112.98,-22.31,131.05,-46.69,99.26,125.84,1.0
1.0,1.0,2.0,1.0,-114.99,67.59,-33.09,85.9,31.68,-109.68,36.47,49.73,-120.73,161.92,2.53,1.0
1.0,1.0,2.0,1.0,-65.24,-89.9,-52.02,-142.92,39.74,2.92,52.52,89.28,-87.81,140.82,-52.47,1.0
2.0,1.0,2.0,2.0,80.5,-28.11,82.36,23.25,-84.13,-97.05,55.76,12.87,114.54,-136.34,1.45,1.0
1.0,3.0,1.0,1.0,-145.16,123.62,11.89,-13.05,142.22,-37.29,-19.49,-152.84,-136.89,129.68,99.62,0.0
1.0,1.0,2.0,2.0,54.99,29.12,43.09,-79.78,23.05,-113.64,-16.23,13.45,-9.86,12.64,99.3,0.0
1.0,2.0,2.0,1.0,-14.83,-20.76,24.77,21.82,30.65,-82.45,-18.91,-45.52,4.25,70.89,92.84,0.0
0.0,2.0,1.0,2.0,-22.79,-90.44,-5.67,83.57,63.5,-67.07,-34.6,-42.65,-30.02,114.08,69.1,0.0
3.0,2.0,0.0,2.0,42.72,74.05,-7.91,-191.31,-42.79,-0.46,23.38,-42.39,33.07,101.5,61.85,1.0
2.0,1.0,1.0,1.0,-62.88,44.56,29.1,-43.71,-1.43,-132.57,-24.65,-187.34,-119.22,-224.57,29.27,0.0
1.0,2.0,2.0,1.0,-56.9,41.25,19.16,-37.28,97.56,-54.17,0.6,-74.29,-46.35,9.15,22.55,0.0
2.0,1.0,1.0,3.0,64.97,34.74,25.06,24.46,7.21,-155.78,-66.85,-107.62,-143.14,-225.63,53.1,0.0
2.0,1.0,2.0,2.0,-35.02,7.9,18.47,8.53,-71.26,-55.41,-67.4,-34.64,-161.91,-82.83,27.55,0.0
1.0,2.0,0.0,2.0,-54.55,199.59,34.18,-111.27,-104.75,-7.61,46.99,-87.19,-4.4,162.18,-22.24,1.0
1.0,1.0,1.0,3.0,53.47,194.47,-92.28,84.88,8.07,-19.55,-42.04,0.58,-119.01,-40.37,-28.24,0.0
1.0,2.0,1.0,2.0,-11.61,5.56,2.44,45.98,-42.41,-139.4,17.73,-137.09,67.15,112.19,-87.55,1.0
0.0,1.0,2.0,1.0,-108.54,41.08,-34.5,-4.54,56.93,-72.06,55.84,31.09,-92.89,44.12,-152.14,1.0
1.0,0.0,2.0,2.0,77.91,78.6,-19.67,-103.19,-104.97,30.03,-41.09,47.82,36.57,-97.75,67.68,0.0
1.0,1.0,1.0,2.0,54.39,7.02,-23.45,-32.51,-60.44,-95.99,48.21,-10.04,68.47,-55.95,123.21,1.0
1.0,0.0,2.0,2.0,22.64,34.86,17.86,75.5,-33.32,-122.95,9.61,36.47,-69.26,-22.14,202.12,0.0
1.0,2.0,1.0,1.0,-103.79,21.47,18.51,-84.97,66.94,72.62,38.59,21.14,-87.73,144.59,146.54,1.0
2.0,1.0,2.0,2.0,-7.41,94.71,-25.27,-44.24,-10.36,-60.62,12.79,-39.69,-92.35,-59.11,1.09,0.0
2.0,2.0,1.0,1.0,-38.25,-130.2,-14.43,-55.69,-53.9,-109.06,5.83,-127.44,52.89,181.74,20.22,1.0
1.0,2.0,0.0,2.0,-62.7,14.09,26.39,27.59,-137.16,-3.87,49.48,-42.8,-14.92,195.67,-14.78,1.0
2.0,1.0,2.0,2.0,-0.07,-6.55,-45.24,-2.1,6.23,-64.1,32.41,95.12,-75.36,87.55,8.9,1.0
1.0,2.0,1.0,2.0,0.02,3.06,-65.55,-153.68,-55.8,-54.29,24.24,-125.36,81.57,79.79,-35.69,1.0
1.0,1.0,0.0,2.0,-43.38,-39.62,-19.56,201.22,-178.28,-5.72,50.87,7.08,-70.69,221.09,28.92,1.0
1.0,1.0,2.0,1.0,-8.06,-13.26,16.98,-21.46,-165.51,-21.1,-22.86,32.4,4.48,87.58,18.52,0.0
1.0,0.0,2.0,2.0,106.96,141.08,-35.82,59.96,-60.47,-230.56,-19.07,-56.79,31.41,-247.59,121.11,0.0
1.0,1.0,1.0,3.0,93.19,-3.15,75.78,-49.95,-56.19,92.63,-45.15,-61.96,2.1,-169.97,-52.61,0.0
2.0,2.0,1.0,1.0,3.87,-53.82,80.82,-71.03,-9.28,-43.19,5.86,-29.32,94.34,84.77,73.06,1.0
1.0,1.0,1.0,2.0,145.57,-52.45,23.76,156.45,-87.11,-127.86,4.32,54.26,88.93,44.13,-22.11,1.0
2.0,1.0,1.0,3.0,115.27,23.23,-51.84,-21.12,-51.63,88.87,-42.3,1.76,51.47,-86.19,103.69,0.0
2.0,1.0,2.0,1.0,25.98,123.97,-47.39,70.45,26.04,-170.26,-6.37,147.89,-63.56,102.42,-152.46,1.0
1.0,1.0,2.0,1.0,-35.07,58.24,-63.14,-58.29,-125.93,-269.7,-50.08,-108.34,-85.91,-96.95,-83.8,0.0
1.0,2.0,1.0,1.0,-43.58,-47.26,-67.93,-12.15,-88.7,-50.79,48.03,-87.55,25.41,77.48,-69.16,0.0
2.0,2.0,1.0,0.0,-124.47,-81.9,-37.93,45.53,98.24,-55.38,23.91,-42.62,-83.98,-115.24,-110.95,1.0
2.0,1.0,1.0,3.0,115.6,-9.75,4.32,-0.16,-77.04,27.8,8.34,29.15,80.31,-18.78,41.54,0.0
1.0,1.0,2.0,2.0,38.44,-156.09,54.89,-43.27,-54.06,83.17,-7.44,15.19,2.59,-84.07,92.28,0.0
1.0,3.0,1.0,2.0,44.58,-51.01,-82.24,25.78,85.64,-107.18,-17.27,-96.55,107.06,91.12,-12.53,1.0
2.0,1.0,2.0,1.0,27.33,60.89,6.43,-117.13,51.37,-90.47,-2.71,102.57,-33.53,73.14,-139.63,1.0
1.0,1.0,2.0,2.0,-55.58,-8.64,1.23,-17.47,-35.18,13.95,-6.32,-113.76,-96.75,-220.23,-42.57,0.0
2.0,2.0,1.0,1.0,-60.43,-57.58,59.63,144.42,103.19,5.28,15.34,45.01,-7.66,165.89,109.05,1.0
2.0,2.0,1.0,1.0,-133.5,45.15,39.45,-20.56,32.93,-64.7,59.1,-18.22,-83.89,228.09,142.66,1.0
1.0,1.0,2.0,2.0,8.71,60.11,-8.87,-79.89,-34.91,-13.93,-4.27,-31.86,-66.93,-74.86,-20.13,0.0
1.0,2.0,2.0,0.0,-128.68,137.28,25.7,156.1,105.0,-150.87,11.53,-53.74,-31.95,51.37,61.22,1.0
2.0,3.0,0.0,3.0,-72.96,59.77,31.42,172.46,114.64,62.27,-17.98,-57.18,-160.5,306.7,-22.92,0.0
1.0,1.0,1.0,2.0,71.2,85.75,22.39,-11.98,2.74,-145.12,20.57,-72.05,124.74,-72.9,-9.1,1.0
2.0,2.0,1.0,2.0,-25.7,-153.09,-45.85,22.18,-86.19,-57.88,12.78,-38.17,-9.83,205.7,50.15,1.0
1.0,2.0,2.0,1.0,-10.79,-175.89,24.51,0.16,99.03,8.67,1.69,54.96,52.74,231.17,-9.02,1.0
1.0,2.0,2.0,1.0,-68.3,-16.3,27.65,21.26,34.77,-27.53,-18.49,-23.12,-23.61,248.98,56.49,0.0
1.0,2.0,1.0,1.0,16.04,-47.43,-56.16,40.07,55.75,-28.93,4.85,94.41,-1.86,176.01,64.77,1.0
2.0,1.0,2.0,1.0,-70.08,62.27,-62.34,91.24,-39.23,-220.86,-54.89,-91.27,-169.85,-111.52,-13.61,0.0
2.0,2.0,1.0,2.0,3.65,-46.99,32.93,14.12,116.42,-36.92,8.02,1.2,-57.63,120.94,-38.81,0.0
1.0,2.0,2.0,2.0,4.63,-173.94,32.99,46.61,103.34,-21.42,1.99,34.34,-15.23,141.88,112.15,0.0
3.0,2.0,2.0,1.0,-113.6,-14.08,45.03,-48.05,87.52,6.59,41.55,-44.28,-38.36,100.09,64.61,1.0
0.0,3.0,0.0,2.0,4.2,-81.03,36.67,-109.11,-39.8,-45.77,-8.94,-89.13,21.98,263.54,10.51,1.0
1.0,2.0,2.0,1.0,-52.16,-24.6,30.08,-58.29,71.07,-208.84,-26.9,-85.19,-36.1,57.52,-168.4,0.0
1.0,2.0,1.0,3.0,47.47,-35.83,2.84,49.52,23.64,56.9,-15.16,-37.52,-81.96,26.25,23.56,0.0
1.0,2.0,1.0,2.0,5.29,95.56,-6.97,-3.92,31.06,-48.17,-43.53,-66.02,-82.39,56.15,-19.61,0.0
1.0,2.0,0.0,2.0,-30.9,-95.94,-51.77,180.79,-51.47,-55.58,20.1,-70.44,-12.78,198.99,-58.2,1.0
1.0,1.0,1.0,2.0,117.76,63.35,-43.65,104.33,-20.12,-87.27,17.1,21.06,128.77,-14.33,-125.1,1.0
1.0,1.0,1.0,2.0,52.79,49.82,16.85,13.86,11.25,-77.25,-13.4,131.49,-62.26,99.31,57.34,1.0
1.0,1.0,2.0,2.0,-3.99,87.82,7.34,264.71,-11.48,-40.99,-39.66,-63.18,-18.96,-22.68,48.89,0.0
0.0,1.0,1.0,1.0,1.35,-114.98,-28.33,28.7,-81.69,-135.66,-28.98,-49.88,-27.37,3.81,-151.38,0.0
1.0,1.0,2.0,1.0,21.55,113.83,18.46,-93.63,63.73,-99.65,-22.78,88.69,-5.6,137.31,-62.66,1.0
3.0,1.0,2.0,1.0,-50.26,164.94,33.98,-74.99,-71.71,-105.62,-23.47,-73.09,-138.02,-117.84,-4.43,0.0
2.0,1.0,1.0,2.0,84.9,-91.9,11.56,-174.25,-10.93,-142.03,48.34,-55.71,98.81,-101.43,-64.14,1.0
1.0,2.0,1.0,2.0,-44.42,-71.31,32.1,45.59,21.73,43.33,55.29,0.74,11.47,311.8,-27.47,1.0
0.0,2.0,1.0,2.0,60.44,-42.35,-38.19,-104.37,-77.37,-12.2,27.94,-10.45,52.44,59.52,-0.66,1.0
2.0,1.0,2.0,1.0,3.41,18.5,-50.15,-104.46,63.35,-199.89,-39.28,-14.74,-18.19,94.51,-46.84,0.0
2.0,2.0,1.0,2.0,98.55,80.19,19.36,-25.79,24.86,-98.8,-16.92,-36.13,139.87,47.48,54.52,1.0
2.0,1.0,2.0,2.0,16.56,-13.6,-26.75,51.88,64.77,-29.29,1.32,-11.32,-59.92,24.38,47.92,0.0
0.0,1.0,2.0,2.0,30.85,28.11,14.47,-40.71,-79.97,-78.81,0.49,-16.67,0.9,-73.15,61.03,0.0
1.0,1.0,1.0,2.0,63.96,65.9,77.78,13.37,-36.37,-157.58,-2.16,-45.46,84.69,61.25,-72.37,1.0
2.0,3.0,1.0,1.0,-134.83,-73.8,-49.31,34.99,85.16,71.92,42.02,8.99,-92.1,132.22,-17.65,1.0
2.0,2.0,2.0,1.0,-92.3,28.68,-130.28,-6.4,100.21,-88.65,18.67,-21.25,-29.32,45.88,4.55,1.0
1.0,2.0,1.0,1.0,-68.66,141.13,8.03,-13.15,70.47,9.5,48.79,42.75,-57.93,21.38,-23.5,1.0
1.0,1.0,1.0,3.0,90.47,173.99,-39.74,37.23,-75.95,-30.46,-39.81,-14.98,-39.28,-61.54,-104.75,0.0
2.0,1.0,1.0,2.0,8.97,149.4,-32.91,-29.65,-18.57,-271.39,-33.11,-122.19,-138.27,-117.84,-10.21,0.0
2.0,2.0,0.0,1.0,-140.77,-157.66,-5.56,62.12,-145.93,-17.42,64.73,-82.94,-85.58,271.91,137.4,1.0
1.0,2.0,1.0,2.0,-41.34,61.46,-22.83,128.59,-99.47,-54.78,21.68,-57.75,-17.3,210.29,-62.8,1.0
2.0,1.0,2.0,2.0,100.04,-20.93,-16.18,-82.47,-156.33,86.97,-21.88,73.03,94.47,18.52,43.45,0.0
1.0,1.0,2.0,1.0,90.15,-13.43,11.78,1.77,50.84,-139.44,-41.3,125.33,-18.7,-31.23,-61.53,1.0
2.0,0.0,2.0,2.0,139.46,-61.04,22.52,45.64,-66.4,-259.13,-66.3,-92.07,49.47,-324.03,35.42,0.0
1.0,2.0,1.0,2.0,-61.03,62.05,25.24,76.31,98.77,-67.23,-13.34,-51.81,-93.2,208.97,-83.99,0.0
1.0,1.0,2.0,1.0,-32.9,61.55,-11.7,210.6,-49.08,-149.02,-39.02,-24.1,-140.29,18.62,80.43,0.0
1.0,1.0,1.0,2.0,108.14,166.41,31.85,71.9,-32.54,-159.43,40.08,-53.06,124.43,-137.41,206.87,1.0
1.0,0.0,2.0,1.0,-10.44,-60.14,23.33,-39.39,-123.54,-257.16,-69.45,-48.53,-114.96,-145.29,-39.89,0.0
2.0,2.0,1.0,2.0,-15.38,-23.62,-9.39,41.43,61.75,-58.16,-30.39,-9.37,-60.2,197.54,-64.21,0.0
1.0,1.0,1.0,0.0,-133.25,108.17,-6.99,-64.63,21.72,-36.14,65.42,69.87,-195.72,-29.16,178.6,1.0
2.0,1.0,1.0,2.0,54.19,11.96,25.93,-28.26,51.62,-157.68,-43.9,-47.43,-72.28,-11.38,-10.18,0.0
1.0,2.0,1.0,1.0,45.52,32.41,-46.59,-126.34,26.67,-124.42,5.45,-61.75,116.99,52.64,109.38,1.0
2.0,2.0,1.0,3.0,2.18,81.82,73.41,-110.63,36.3,-66.81,-8.05,-118.89,-104.95,-78.45,47.23,0.0
1.0,0.0,3.0,1.0,13.44,-73.6,25.0,-36.96,-97.63,-169.81,-72.83,-35.73,-95.58,-221.83,-40.15,0.0
1.0,2.0,1.0,1.0,-54.9,-59.73,-60.17,-96.31,66.5,-43.88,34.51,65.11,-30.44,167.34,-96.46,1.0
1.0,1.0,1.0,2.0,-15.76,29.38,-66.06,139.62,-12.35,9.66,45.23,155.87,-112.36,223.59,73.42,1.0
3.0,2.0,1.0,1.0,-60.05,41.78,-70.85,35.69,-117.77,-81.84,30.58,-57.01,-8.47,210.86,36.83,1.0
0.0,2.0,1.0,2.0,9.85,73.79,12.11,-29.55,2.21,86.63,-8.56,-76.84,-41.69,-30.73,-29.8,0.0
2.0,2.0,2.0,0.0,-149.4,-41.74,-30.75,112.46,122.68,20.52,25.29,-10.54,-114.71,-25.2,-249.18,1.0
1.0,1.0,2.0,0.0,-46.59,-122.85,-79.24,31.17,78.43,-177.74,-8.1,-5.78,-40.16,-95.14,17.39,1.0
1.0,1.0,2.0,2.0,9.77,-73.64,53.09,-203.45,-21.45,-73.91,-7.37,19.69,-97.42,-33.89,-105.62,0.0
2.0,2.0,1.0,1.0,2.18,-16.61,9.79,40.21,-136.42,-155.61,31.0,-13.88,55.33,187.59,-131.08,1.0
2.0,1.0,2.0,2.0,-36.18,-46.81,-31.6,49.97,58.24,-92.97,-19.59,-87.15,-65.93,-6.54,-52.65,0.0
1.0,2.0,1.0,2.0,-16.67,68.44,64.44,-73.45,70.89,50.49,2.7,-56.03,-1.15,30.18,35.54,0.0
0.0,2.0,1.0,1.0,-81.54,33.87,-14.12,84.15,-104.48,-20.25,48.62,-65.29,-40.38,152.29,-156.37,1.0
1.0,1.0,2.0,2.0,93.65,24.21,-5.66,-152.76,-29.78,-111.57,-33.57,-105.85,8.71,-308.48,-95.34,0.0
1.0,1.0,1.0,2.0,87.18,103.02,63.94,132.49,-70.44,-125.71,-37.71,-36.72,24.85,-14.03,-167.52,0.0
1.0,1.0,0.0,1.0,-85.17,17.41,-5.46,-20.07,-39.5,-38.03,80.21,85.66,-177.27,88.02,26.9,1.0
1.0,2.0,1.0,1.0,-27.21,192.21,-54.78,-122.01,-50.24,-111.93,34.08,-91.46,57.69,80.27,-153.34,1.0
2.0,1.0,2.0,1.0,-25.32,-96.86,-75.25,54.08,-49.89,-253.48,-21.04,-62.48,-140.8,-72.21,36.02,0.0
1.0,1.0,2.0,1.0,19.85,-5.0,-83.67,-58.65,30.63,-103.51,-2.79,172.47,-102.68,62.46,-141.63,1.0
2.0,3.0,2.0,1.0,-142.33,-128.6,21.11,-10.68,82.35,4.17,10.93,-75.73,-7.83,207.98,3.67,0.0
1.0,1.0,2.0,1.0,-51.99,83.78,16.58,42.96,11.76,-99.39,28.93,82.68,-94.11,187.18,-40.23,1.0
2.0,1.0,1.0,2.0,63.45,45.12,37.45,-26.59,-76.23,-8.77,-2.36,46.83,40.31,131.8,-0.87,1.0
1.0,0.0,2.0,2.0,37.53,-136.63,50.21,33.28,-94.29,-1.53,-11.31,39.33,-41.91,-53.64,5.29,0.0
1.0,1.0,2.0,2.0,105.35,38.78,-33.63,66.16,-26.92,-128.26,25.83,-8.82,145.19,-107.58,26.96,1.0
1.0,1.0,1.0,2.0,33.11,-86.86,-20.46,7.02,-73.81,2.35,-17.9,21.07,-40.26,34.16,-59.16,0.0
2.0,1.0,2.0,2.0,37.45,75.57,-75.98,11.68,-99.84,-82.54,-24.86,-57.84,-0.68,-148.51,-1.68,0.0
1.0,2.0,2.0,1.0,-71.57,-154.03,-3.67,-109.41,35.4,-16.5,-0.19,-92.08,-5.19,97.17,43.38,0.0
0.0,3.0,0.0,2.0,-0.84,87.65,-12.01,-57.35,14.05,55.12,-1.03,-136.85,57.1,170.69,-65.29,0.0
2.0,1.0,1.0,2.0,4.36,73.72,-74.38,32.89,-29.28,-65.67,-36.29,-90.75,-100.11,-98.94,-95.98,0.0
2.0,1.0,2.0,1.0,-63.15,125.3,-8.16,98.65,-132.52,-22.23,-8.1,-14.5,-43.97,103.25,-79.75,0.0
2.0,2.0,1.0,2.0,-4.88,-142.33,26.68,130.91,82.04,-99.51,-25.22,-21.32,-91.24,153.42,-29.18,0.0
2.0,3.0,0.0,2.0,-37.21,-46.88,-7.04,-62.82,-46.46,-0.32,14.87,-85.43,-13.73,230.53,33.74,1.0
2.0,1.0,2.0,1.0,19.08,99.9,26.95,217.42,-17.79,-160.18,1.16,-110.27,4.34,-231.35,-13.62,0.0
2.0,1.0,1.0,2.0,77.95,112.47,56.35,-11.43,-74.9,-81.8,27.42,33.52,89.16,-16.06,10.87,1.0
1.0,2.0,1.0,1.0,34.12,-20.55,45.79,66.93,26.68,-115.0,23.95,-94.76,133.91,-8.37,-42.1,1.0
1.0,0.0,2.0,1.0,11.85,103.56,-78.08,-54.54,-102.4,-254.35,-49.66,-75.35,-118.04,-229.92,-98.81,0.0
1.0,2.0,1.0,2.0,-4.09,-0.54,2.99,-153.67,-110.14,14.53,19.54,-20.08,31.09,146.12,23.98,1.0
1.0,2.0,1.0,1.0,-61.46,89.4,48.19,98.71,59.07,11.19,32.14,85.87,-72.82,159.78,-96.94,1.0
1.0,2.0,0.0,2.0,-16.29,92.67,52.76,-7.48,143.43,-153.1,-59.54,-45.33,-203.48,190.33,-22.05,0.0
1.0,0.0,2.0,2.0,81.31,-15.78,8.95,170.99,-18.83,-126.65,-47.37,-85.05,-65.15,-286.73,127.03,0.0
2.0,1.0,2.0,3.0,76.49,-134.61,-52.17,46.04,11.92,-119.32,-34.97,19.39,-63.74,48.39,64.14,0.0
0.0,1.0,1.0,2.0,25.06,-165.72,7.82,60.53,-93.09,-56.6,-13.29,-70.94,-12.09,-112.34,119.35,0.0
0.0,1.0,2.0,2.0,-28.52,58.55,-54.88,96.9,72.84,-104.22,-14.49,-51.62,-107.12,28.75,-3.67,0.0
1.0,3.0,0.0,0.0,9.72,-68.63,-44.7,0.73,180.46,19.61,-51.16,29.65,35.9,-210.14,93.59,1.0
1.0,2.0,1.0,2.0,35.62,65.22,96.76,-29.3,-69.76,-62.63,20.93,-15.08,33.15,99.24,58.88,1.0
1.0,1.0,2.0,3.0,56.33,60.57,-53.54,34.37,11.71,59.99,-14.83,-39.33,-35.58,-78.16,82.75,0.0
1.0,1.0,2.0,1.0,-33.56,-62.86,11.72,-108.7,-168.21,-141.31,-69.52,-10.23,-112.8,46.65,25.58,0.0
2.0,2.0,1.0,2.0,16.56,17.56,-16.97,-46.94,82.78,-91.97,-34.39,-40.0,-99.19,87.44,-46.44,0.0
1.0,2.0,1.0,1.0,-103.79,66.45,18.46,-26.33,63.27,-229.99,-54.84,-110.56,-169.33,271.55,-92.1,0.0
2.0,2.0,1.0,2.0,-27.13,147.14,85.18,-8.48,66.2,-160.75,-61.35,-111.37,-164.48,104.35,-38.57,0.0
2.0,1.0,2.0,1.0,-34.65,-42.27,25.73,-26.46,-121.37,-177.36,-23.06,-102.46,-85.96,-155.42,68.02,0.0
3.0,2.0,2.0,1.0,-40.4,-82.08,-6.42,-22.36,68.65,-82.12,4.71,46.19,-41.21,80.64,52.65,1.0
1.0,1.0,2.0,2.0,0.38,-114.25,-29.57,-129.42,9.99,-124.38,15.38,118.83,-35.07,339.96,209.77,1.0
2.0,3.0,1.0,0.0,-207.23,-87.38,-48.64,-73.67,89.37,63.65,83.42,-51.84,-100.5,121.59,-1.91,1.0
1.0,2.0,2.0,1.0,-136.09,13.0,-58.71,82.21,105.39,16.46,36.05,-25.85,-69.98,36.58,-133.4,1.0
