cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
1.0,2.0,-87.65,1.03,-113.56,-5.41,-317.58,-1.64,-4.78,-4.07,51.02,18.63,12.62,24.98,-10.64,18.46,-141.31,1.0
1.0,1.0,29.9,-10.0,-66.86,1.92,25.02,13.0,693.21,-42.44,-135.58,-176.34,0.65,157.26,7.93,-57.86,1.24,1.0
1.0,0.0,-54.6,-44.37,110.94,0.76,196.93,14.39,-222.37,-16.2,97.97,-193.16,-2.96,77.97,10.2,20.02,-63.69,1.0
1.0,1.0,179.47,98.37,-124.82,9.02,27.98,-35.79,363.56,6.72,-84.55,101.86,-22.67,188.91,-8.1,-52.65,-80.18,0.0
2.0,2.0,-56.67,-148.06,-80.58,-5.84,-312.84,71.49,342.59,-36.19,34.5,-92.61,-7.55,103.35,12.38,-39.35,34.25,1.0
2.0,1.0,-100.22,34.43,114.12,10.43,206.06,0.61,-200.95,-91.74,-82.68,14.34,-1.59,40.91,-18.91,37.82,52.85,1.0
1.0,0.0,71.32,-8.94,-32.0,23.4,130.87,2.06,-32.78,-102.15,-31.81,175.42,13.47,-96.23,-0.9,-31.91,-88.11,0.0
2.0,1.0,118.42,33.71,-11.72,2.81,-105.73,5.47,-35.22,19.32,17.63,81.75,-23.65,-74.54,-32.92,-13.58,-26.46,0.0
1.0,2.0,-125.02,29.73,212.69,-22.49,-151.84,26.21,-182.22,1.87,74.63,-82.37,-6.64,64.25,-2.41,-43.6,-31.34,1.0
1.0,1.0,7.69,63.1,-78.54,7.35,-251.13,49.59,243.71,-2.16,-4.72,52.56,10.85,4.16,7.61,-58.03,-118.2,1.0
1.0,3.0,-77.81,-44.47,-8.62,-20.17,-193.99,82.88,54.08,-84.46,130.43,-327.75,-13.25,59.55,-19.65,-9.33,-207.57,1.0
2.0,1.0,4.05,123.17,58.66,13.96,194.5,81.52,-290.08,27.0,102.83,-96.54,20.41,132.07,22.04,12.77,-53.2,1.0
1.0,1.0,84.2,-222.4,-48.34,-4.64,-9.22,-31.74,85.1,-22.2,31.3,-21.58,5.71,-24.24,-35.08,10.43,83.53,1.0
2.0,2.0,77.37,-10.33,-41.68,-15.87,-146.29,-28.95,558.59,-25.4,-114.37,-220.97,-22.89,-122.4,15.36,-18.75,-52.13,0.0
1.0,1.0,61.47,29.29,-138.42,14.14,476.59,-12.89,565.75,-29.87,-101.5,-107.18,2.3,77.6,31.1,-16.6,264.45,1.0
1.0,1.0,11.35,64.55,-180.57,-13.01,-298.06,-117.37,691.96,30.04,-92.78,62.66,-31.95,-44.92,13.21,-92.96,-244.99,0.0
1.0,1.0,139.9,-140.2,49.13,-8.67,-72.96,-8.69,-606.72,11.95,295.89,301.1,10.09,-69.65,10.93,-36.41,155.05,1.0
0.0,2.0,-18.67,-51.0,29.99,1.09,-68.73,-56.83,-10.61,-25.09,-215.27,81.99,-14.52,10.15,0.24,61.25,-39.22,0.0
1.0,1.0,14.15,150.47,93.15,-8.69,-119.57,-29.11,-94.23,41.75,-68.11,-3.07,22.18,37.3,4.86,30.2,-6.59,0.0
1.0,1.0,-20.55,-91.11,-51.43,6.43,-12.75,-1.99,282.38,-18.4,-92.99,91.65,-15.66,144.1,11.14,-31.22,102.94,0.0
1.0,1.0,-71.43,-128.54,-34.96,2.3,49.66,-3.84,266.8,82.71,-78.3,-173.47,-13.79,-159.55,-19.64,14.97,-73.82,1.0
2.0,1.0,-26.33,-11.72,-17.88,0.31,143.84,-122.34,514.79,17.93,-198.0,158.32,-9.03,-45.16,22.43,-75.12,63.8,0.0
2.0,1.0,-1.76,-189.29,73.28,31.05,166.08,56.43,-434.62,-43.4,-88.03,246.34,4.02,111.59,18.79,42.09,55.02,1.0
1.0,1.0,129.63,142.71,71.04,1.69,235.44,4.59,-17.95,-4.31,-24.09,2.94,-5.74,2.7,-1.66,-1.95,205.77,0.0
1.0,1.0,-52.72,10.36,-23.31,22.36,507.66,-84.19,373.83,-40.43,-334.62,76.17,-12.34,80.61,14.41,31.12,176.57,0.0
2.0,1.0,-0.85,191.77,111.92,-9.05,-86.71,-12.84,120.06,-26.0,-19.35,29.66,14.4,-160.49,11.5,-72.4,-24.21,1.0
0.0,2.0,55.19,-68.87,-13.73,7.06,327.36,-25.96,426.97,84.96,-207.6,-105.17,20.66,-59.3,-7.94,20.35,226.8,0.0
0.0,2.0,70.69,11.34,2.73,-17.14,-301.84,-54.92,100.42,-67.36,-93.57,-29.23,-0.76,82.24,-11.99,16.11,-188.32,0.0
1.0,1.0,-187.15,-37.7,8.53,8.38,213.85,20.06,-44.37,-87.24,9.15,-137.13,21.68,77.59,13.77,16.8,-105.11,0.0
1.0,1.0,4.85,-103.06,-2.41,10.55,-13.81,-5.01,-19.08,-50.28,-75.63,119.11,-22.48,74.49,26.84,-4.32,-64.44,0.0
1.0,1.0,124.87,5.69,-23.48,21.57,228.58,36.11,30.59,54.15,-22.58,21.47,-30.15,59.24,18.54,-14.87,-19.16,0.0
2.0,2.0,103.55,54.36,-126.25,4.74,-20.23,71.14,504.15,-18.55,-11.56,-138.0,-11.87,-30.79,25.55,-58.98,-7.55,1.0
2.0,1.0,-78.23,29.31,-52.26,8.36,157.62,51.5,312.7,-2.99,-45.29,-160.3,-4.47,-77.14,3.91,-8.87,66.54,1.0
0.0,1.0,-199.09,-56.68,148.76,-22.2,130.94,14.77,-172.74,54.97,155.28,-317.46,-8.66,19.51,2.31,29.25,130.32,1.0
1.0,1.0,8.04,19.45,-131.57,-7.16,-174.38,-121.55,511.46,25.57,-102.54,183.68,21.7,57.36,24.86,-80.47,-95.56,0.0
2.0,2.0,-81.92,-93.21,-88.76,-8.47,-194.7,126.25,729.34,14.38,3.48,-358.66,25.94,103.05,-0.2,-67.8,52.33,1.0
1.0,1.0,54.95,41.57,-48.84,3.14,-164.81,9.53,204.53,-89.47,-72.88,58.64,-0.17,-71.28,8.64,-21.81,-35.48,0.0
1.0,1.0,35.78,93.42,166.27,-26.42,150.24,-79.12,183.02,-21.56,-41.7,-273.07,9.38,147.45,-9.73,18.19,183.44,1.0
2.0,2.0,-18.13,18.05,138.18,-19.36,-174.4,50.36,-15.17,5.61,10.92,-207.13,-3.99,-55.31,17.74,-6.35,-63.31,1.0
1.0,1.0,-55.79,-12.46,133.78,-9.49,182.95,21.9,-117.14,61.71,69.11,-228.64,2.38,-22.19,-6.38,19.45,94.04,1.0
1.0,1.0,-188.66,-128.34,-11.58,-14.16,-140.41,48.37,388.33,-55.17,65.49,-233.24,-5.85,114.7,43.49,-77.58,-112.49,0.0
2.0,1.0,102.4,-127.04,16.23,-17.9,-12.35,-84.23,689.62,-101.26,-205.32,-169.7,32.54,41.81,4.89,-33.01,81.65,0.0
2.0,2.0,25.81,44.93,-129.91,1.19,-28.06,57.73,196.15,3.54,55.77,-135.69,-21.22,7.78,10.92,-32.68,-220.9,1.0
1.0,1.0,108.74,3.38,46.81,4.77,173.37,0.76,76.41,15.58,-45.98,-119.35,0.88,32.93,-4.62,20.22,72.63,1.0
2.0,1.0,-93.19,-232.44,53.18,8.92,-21.89,57.32,-161.38,-3.23,-36.49,68.41,11.97,-20.01,30.5,25.59,128.02,0.0
1.0,1.0,54.74,-33.25,174.18,-9.16,209.78,-43.95,-274.76,30.65,15.88,-140.48,-6.78,79.45,29.59,51.65,60.67,1.0
1.0,2.0,48.17,118.34,-1.15,-1.75,11.61,-7.36,-89.04,-0.35,-17.82,26.98,27.09,75.1,29.27,21.62,7.91,0.0
1.0,1.0,-7.93,86.59,-42.34,1.59,-4.31,9.88,543.82,24.9,-150.55,-230.98,-22.84,58.62,-2.99,9.58,58.28,1.0
1.0,2.0,6.16,-58.85,-42.61,-0.89,147.36,-6.51,481.78,11.47,-157.11,-224.24,-10.08,10.94,3.64,-3.75,-57.04,1.0
1.0,2.0,-39.01,-45.26,-81.55,19.72,-26.58,90.72,431.75,60.4,-155.83,120.89,0.47,52.65,31.63,-58.19,152.33,1.0
2.0,0.0,-39.76,89.92,42.53,9.91,192.4,18.76,36.18,33.85,-5.42,-7.01,13.89,76.35,40.64,-3.56,195.21,1.0
2.0,1.0,-43.87,94.47,5.39,24.21,390.15,0.9,-213.88,48.91,-80.88,138.21,6.88,138.83,24.69,24.44,10.66,0.0
2.0,1.0,-4.66,-119.98,-19.22,12.47,184.31,-9.42,344.31,48.11,-135.93,-35.21,-18.57,-61.14,37.68,-10.58,101.25,1.0
1.0,2.0,-47.25,63.56,143.69,7.36,-236.89,123.72,-417.09,4.42,34.49,191.49,24.33,39.24,18.59,-32.39,-28.99,1.0
1.0,1.0,-31.84,84.67,-158.31,3.6,35.33,-19.35,184.31,-69.91,105.77,-38.09,-18.21,69.15,14.13,-52.72,-256.82,0.0
2.0,0.0,-20.63,48.16,43.59,4.97,198.09,-50.56,69.95,5.15,-84.45,-31.74,14.09,-16.87,12.37,28.95,114.25,1.0
1.0,2.0,127.54,-129.13,38.01,-22.44,-270.15,13.24,-504.45,-62.54,256.38,51.1,9.11,21.71,-9.87,-8.31,-127.2,1.0
1.0,2.0,-16.35,73.92,104.38,-21.95,-114.65,114.24,-124.79,-8.03,202.68,-269.68,-24.63,42.21,-6.84,-38.55,-37.6,0.0
1.0,1.0,162.58,-184.58,7.63,9.66,-100.9,36.22,307.26,42.73,-130.84,122.27,-34.57,11.03,17.16,-63.04,58.61,0.0
1.0,0.0,-15.23,49.69,-80.46,11.77,328.77,-12.05,615.99,15.27,-97.39,-210.82,-29.97,-17.8,-38.73,-8.4,233.82,1.0
1.0,0.0,-104.25,-49.6,156.56,-2.02,17.6,-9.92,-208.26,64.34,27.42,68.34,-21.27,72.04,15.94,-28.8,9.04,1.0
2.0,2.0,22.58,-23.16,124.79,10.82,302.59,-90.63,-195.43,21.84,-334.37,183.37,12.02,5.65,-20.3,113.22,228.46,0.0
1.0,2.0,73.54,-57.1,-42.09,-5.88,-6.45,-113.71,519.26,12.57,-245.29,8.13,0.45,-49.82,9.38,-11.3,-35.0,0.0
2.0,1.0,34.24,-35.8,-122.56,40.78,-69.97,80.33,455.61,35.05,-251.4,395.19,9.78,-21.37,-3.86,-95.9,56.38,1.0
1.0,0.0,61.52,72.25,-51.39,19.28,370.54,-13.18,376.22,-5.77,-155.8,-64.78,39.36,7.15,-22.92,25.4,269.36,1.0
1.0,1.0,38.85,66.81,106.69,-18.77,147.33,-61.5,328.36,83.09,-39.89,-281.58,-13.06,27.01,22.44,-11.75,81.83,1.0
1.0,1.0,110.35,49.8,-71.9,3.08,56.01,-28.5,342.01,-51.02,-78.7,58.85,1.4,11.12,-15.66,-37.38,86.47,0.0
1.0,2.0,126.36,-160.76,-71.35,-13.09,-315.82,149.1,336.05,-34.31,136.6,-265.7,-0.52,-74.84,1.32,-72.35,-95.88,1.0
1.0,1.0,3.24,-88.62,109.61,-17.0,88.43,-36.99,141.28,10.81,24.68,-269.52,13.71,-128.93,-22.09,-4.91,-6.49,1.0
2.0,2.0,-80.14,127.49,19.03,-2.41,143.91,-10.59,-78.94,-47.54,25.77,-14.56,25.15,-2.3,4.91,-5.7,-21.26,1.0
2.0,1.0,126.99,-63.89,-59.36,17.38,-37.98,30.4,583.65,144.77,-237.02,202.13,-23.24,-42.79,-36.68,-85.77,147.81,1.0
2.0,2.0,97.76,82.25,-56.61,30.53,537.98,43.48,235.39,-5.13,-210.68,-88.3,18.98,15.73,46.53,51.7,173.37,0.0
1.0,1.0,-67.99,106.76,-179.18,12.77,236.14,-61.35,456.14,-11.49,-47.55,51.33,14.1,-169.15,21.35,-72.26,-146.45,0.0
2.0,1.0,-19.19,-211.14,18.84,7.05,111.08,-0.55,6.82,-16.16,-66.79,31.58,8.24,48.61,0.34,9.04,49.92,0.0
1.0,1.0,-71.26,104.41,-63.46,24.42,312.59,83.58,95.29,-32.37,-68.62,-168.14,-0.35,-25.15,22.01,40.55,-14.91,1.0
1.0,2.0,112.94,168.9,-232.36,-6.82,-109.62,-139.2,782.44,-39.1,-140.52,113.01,-14.01,-76.18,1.24,-98.71,-209.62,0.0
1.0,1.0,-52.84,70.23,88.44,3.93,81.17,-9.84,123.39,-2.9,-108.3,-28.63,0.25,77.16,-21.78,-13.16,10.03,1.0
1.0,1.0,108.91,-64.65,33.05,4.96,205.64,8.37,-145.08,-13.36,31.49,-123.74,2.48,3.53,-6.99,25.24,-98.17,0.0
0.0,1.0,207.63,,-154.37,-3.22,6.61,-95.59,477.49,-61.45,-76.7,82.9,-7.07,-5.65,16.34,-45.85,2.86,0.0
2.0,1.0,62.52,-102.3,8.99,7.52,209.93,2.39,-54.5,-6.39,-5.17,-61.83,25.49,35.24,26.58,13.51,-46.81,0.0
0.0,2.0,146.47,65.07,-51.58,6.33,23.81,94.71,335.25,34.22,-25.9,-151.84,14.1,-1.44,2.67,-37.89,9.62,1.0
2.0,2.0,-195.84,173.65,-78.56,-8.61,-316.84,71.63,661.75,-5.82,-155.77,-363.09,-4.66,-113.49,-6.71,8.16,-113.9,1.0
2.0,1.0,-110.15,-217.94,-22.2,-22.43,-250.91,-78.66,206.56,-63.42,58.94,77.91,5.39,-15.22,-8.61,-76.38,-70.0,0.0
1.0,1.0,120.36,8.23,159.66,-1.91,102.99,-16.06,-128.66,-19.46,-57.99,25.33,-20.88,-5.16,-6.75,1.01,95.68,1.0
2.0,1.0,7.68,131.7,-56.27,25.08,192.83,101.94,-24.19,95.75,-26.29,-72.72,-28.56,71.56,17.59,21.44,-58.88,1.0
2.0,2.0,51.8,1.67,10.29,12.52,296.17,19.06,-47.53,94.36,-70.54,28.83,11.27,-42.14,-4.73,25.77,155.38,0.0
1.0,1.0,116.93,-65.99,70.23,4.75,33.49,26.13,-1.15,32.97,-77.16,-20.95,4.78,-26.22,-15.22,6.33,18.44,1.0
1.0,1.0,-41.67,-107.93,29.52,7.41,97.55,40.04,150.18,-43.69,-29.69,-69.49,14.12,-227.87,10.43,-28.58,15.96,1.0
2.0,0.0,79.85,91.6,9.55,19.09,106.14,-32.41,350.54,-21.23,-260.1,140.47,10.7,85.44,-6.98,-2.83,183.65,1.0
2.0,1.0,-9.38,79.84,-63.34,10.55,49.27,-2.73,49.41,28.21,1.79,87.45,23.04,-33.01,30.61,-26.18,-71.25,0.0
1.0,2.0,-83.92,3.68,-7.22,-3.01,19.66,-6.05,230.12,-31.71,-127.36,-173.6,29.05,35.51,-21.23,22.67,-123.9,1.0
2.0,1.0,-80.63,50.57,-68.87,-0.55,194.73,-65.19,692.0,33.42,-219.4,-144.39,38.96,-37.26,-12.17,-10.87,125.04,0.0
1.0,0.0,50.54,-9.23,-273.32,8.26,39.28,-57.73,581.85,-43.3,92.63,-25.15,29.89,-92.11,-16.61,-121.84,-390.84,0.0
1.0,1.0,-45.51,87.29,-20.86,12.44,220.8,-10.33,-202.49,30.26,63.2,108.7,5.91,-164.53,22.56,-6.56,-20.13,0.0
1.0,2.0,-45.77,77.16,-8.66,-3.03,-23.82,2.16,-165.61,-123.56,84.97,25.75,-44.07,-13.57,-6.62,-13.21,-125.99,1.0
1.0,1.0,48.89,-58.27,-53.29,1.36,-134.41,25.15,-11.16,-38.87,85.62,4.32,26.34,28.54,-32.75,-13.26,-53.48,1.0
1.0,1.0,-31.25,-60.43,-153.04,34.5,152.12,47.86,671.03,9.58,-269.04,131.69,7.59,19.4,-15.13,-46.4,165.55,1.0
0.0,2.0,-15.21,-56.98,64.78,8.86,191.18,19.08,-351.11,22.32,-19.2,56.24,-12.71,159.35,-15.9,51.74,59.91,0.0
2.0,2.0,74.66,110.03,-73.78,-2.68,-243.0,102.28,468.5,-37.5,-0.93,-186.55,-7.0,7.33,-11.39,-56.76,-42.17,1.0
2.0,2.0,44.69,-206.98,-33.16,0.88,194.58,-50.46,8.5,-74.58,-70.59,74.77,-16.31,-49.4,33.11,14.79,46.17,0.0
2.0,1.0,-81.15,-105.41,-87.34,7.56,118.12,49.67,157.08,6.64,45.62,-106.6,5.97,44.66,-23.51,-23.92,-70.29,0.0
1.0,1.0,-3.71,-66.15,-33.17,2.6,93.42,7.22,100.79,-13.92,7.03,-46.94,-4.42,-31.36,-10.62,-5.62,33.33,1.0
1.0,1.0,19.25,86.46,25.05,4.45,166.48,-128.92,399.43,46.47,-315.81,149.8,25.16,48.85,-33.63,-8.48,78.88,0.0
2.0,1.0,-100.82,-220.42,48.85,1.2,-174.55,13.1,373.99,-75.07,-153.07,164.41,12.3,80.77,-5.43,-86.52,109.47,1.0
1.0,1.0,75.01,-15.65,95.99,-27.25,-132.34,-9.98,328.54,13.29,88.7,-146.16,9.94,-27.65,-9.76,-106.98,29.37,0.0
2.0,1.0,95.96,-138.94,228.56,-21.41,48.89,-9.49,-457.26,81.63,138.4,-281.83,48.56,-31.7,11.03,21.27,-299.58,1.0
2.0,1.0,86.3,-69.22,-61.34,0.36,-158.54,-23.02,-203.45,71.48,118.42,187.16,-5.13,-37.0,0.65,-7.74,-5.09,1.0
1.0,1.0,65.31,-2.3,-6.83,0.57,194.38,-116.43,-168.65,76.69,-46.35,150.02,-41.27,-19.13,-6.58,39.61,33.65,1.0
2.0,1.0,126.75,116.48,11.29,18.35,57.71,33.97,193.74,16.78,-174.96,127.41,-23.54,71.62,11.75,-19.22,104.01,1.0
2.0,1.0,87.54,85.21,161.01,-9.28,93.59,20.82,-237.97,-60.49,70.36,-182.17,41.25,-36.96,-30.71,24.33,24.46,1.0
2.0,2.0,9.05,101.49,-34.54,-4.24,-33.55,-28.23,64.75,-27.59,-31.69,-8.8,4.72,-182.71,-22.75,3.06,-89.7,1.0
2.0,2.0,-55.11,159.96,-80.24,-15.89,-92.75,43.53,494.83,-72.97,38.56,-381.96,25.49,8.13,13.58,-26.82,-106.94,0.0
2.0,1.0,-1.83,-12.83,23.08,-2.95,-44.25,19.67,248.87,-63.91,-19.22,-12.78,-21.62,99.74,29.58,-63.77,25.55,1.0
1.0,2.0,-27.04,4.2,-30.82,1.28,-112.07,30.67,-194.84,75.37,88.47,36.1,-1.7,146.84,20.53,7.54,-79.06,1.0
1.0,1.0,-62.82,-111.4,-112.82,-2.09,-146.6,-87.54,393.69,-36.44,-42.24,145.92,2.27,-7.12,-17.18,-78.33,-128.88,0.0
1.0,1.0,-4.63,-98.0,-231.85,9.26,199.92,-92.18,656.89,-35.19,-79.85,117.86,6.29,-1.8,7.51,-97.87,-79.8,0.0
2.0,1.0,85.35,-40.91,-30.36,-6.59,131.65,-70.03,414.8,-27.34,-114.64,-50.72,-2.99,-5.19,35.58,-10.89,166.98,0.0
1.0,2.0,-127.56,44.47,12.45,2.75,-34.74,-28.15,110.87,-139.66,-145.18,97.43,14.94,90.3,-4.43,4.34,26.97,0.0
2.0,1.0,7.87,-3.9,-155.76,2.52,350.29,-20.25,855.5,-24.24,-90.75,-242.54,1.27,-12.56,-11.26,-52.56,197.68,0.0
1.0,2.0,-104.99,51.63,-57.77,-7.14,-222.35,87.17,241.15,54.39,123.33,-102.11,-14.2,106.57,14.02,-61.68,45.79,1.0
1.0,2.0,-114.48,-124.2,29.4,0.49,-2.27,5.24,-114.13,-4.99,-12.05,74.36,15.23,151.43,-8.93,15.41,110.83,0.0
2.0,2.0,109.15,111.07,-70.12,-7.75,-243.2,115.07,351.38,-4.93,56.72,-197.49,4.69,-48.95,17.73,-53.45,-43.06,1.0
1.0,1.0,127.33,-8.47,-70.46,28.19,249.62,112.66,-76.99,5.39,27.11,-105.81,3.94,-65.27,34.79,25.19,-68.93,1.0
1.0,2.0,-15.79,-118.88,36.07,6.54,-118.16,-20.99,-388.87,-78.55,-44.78,247.75,17.34,12.87,27.13,12.69,-220.8,0.0
0.0,2.0,47.21,109.91,-181.15,10.12,183.89,6.78,401.87,-9.82,-97.15,-156.55,-3.22,114.48,-20.29,28.2,-22.41,0.0
2.0,2.0,105.25,14.45,1.52,10.01,337.86,-47.46,208.01,50.65,-214.83,-13.3,-14.3,54.03,9.12,55.76,239.53,0.0
1.0,1.0,16.23,53.47,31.45,10.69,136.35,-14.07,239.33,-2.26,-99.89,139.12,26.22,120.42,23.25,-58.34,157.14,1.0
1.0,0.0,213.75,-54.77,148.37,-20.29,144.16,-80.55,283.48,19.86,-40.63,-226.98,20.48,-100.0,8.76,-4.24,224.71,1.0
1.0,1.0,10.96,-55.27,-61.51,-11.02,-4.79,23.09,450.12,-12.22,63.81,-246.37,-18.38,-132.29,-18.48,-65.51,-63.6,0.0
1.0,2.0,-125.43,-157.54,-123.82,1.65,92.03,-119.59,382.26,-49.52,-203.52,104.97,7.82,-28.54,-11.82,15.27,31.57,0.0
2.0,1.0,172.02,150.93,52.09,-1.66,299.47,-59.1,-201.64,4.61,29.43,33.48,7.76,77.7,0.75,15.11,70.33,1.0
1.0,1.0,-2.77,-49.34,4.3,13.32,134.29,-33.53,166.5,106.78,-198.91,68.15,18.42,-5.71,1.99,2.26,-71.0,0.0
2.0,2.0,-8.56,48.03,-65.56,6.09,58.65,-43.71,-44.46,50.97,-91.9,96.88,-13.1,8.0,-15.74,37.9,-67.11,0.0
1.0,1.0,-74.95,-88.85,100.94,-9.65,12.41,43.55,-15.26,38.76,91.88,-98.77,28.47,-79.78,-12.13,-50.03,28.06,1.0
2.0,0.0,-209.59,93.47,-32.8,-0.07,-59.79,-44.49,-256.18,21.66,161.83,188.63,23.38,-7.39,17.03,-1.49,121.66,1.0
1.0,1.0,-116.16,24.69,86.36,-12.85,-4.95,-34.8,-335.25,44.51,116.52,30.54,44.08,-11.76,21.87,12.89,31.89,0.0
2.0,2.0,58.32,17.87,2.8,0.42,-10.56,-6.25,64.46,3.97,-65.51,44.58,-6.47,-21.46,17.9,4.5,71.19,0.0
2.0,2.0,-100.08,176.38,89.64,6.47,-56.14,143.02,-293.28,49.32,68.64,42.27,-0.25,11.55,2.41,-23.58,33.91,1.0
2.0,2.0,228.79,-35.6,-36.75,-21.51,-261.57,-29.98,177.87,-5.56,36.95,-83.41,-6.13,112.56,30.51,-23.88,-115.56,0.0
1.0,1.0,106.15,48.81,-52.47,5.81,-47.56,3.63,113.71,-73.66,13.25,62.69,11.89,-185.2,-6.67,-26.62,14.5,1.0
2.0,2.0,-25.06,-7.72,121.3,-5.41,-45.6,-19.73,-214.93,-27.51,-96.81,58.21,2.21,-70.13,14.48,51.26,99.39,0.0
2.0,1.0,-97.66,-40.57,46.76,-5.64,21.62,-0.36,289.92,-71.3,36.14,-47.78,-6.47,-1.21,34.34,-90.08,36.83,1.0
1.0,0.0,-146.25,-1.16,149.08,-6.82,127.06,-77.29,13.86,37.47,-85.76,-73.37,-10.6,-166.21,-5.53,-3.06,-78.81,1.0
2.0,1.0,146.2,-0.81,-29.12,13.24,310.47,-34.09,55.94,3.48,0.48,65.66,15.82,-147.99,2.43,-27.46,27.13,1.0
1.0,1.0,98.12,117.99,-95.54,1.8,-137.36,14.03,511.68,-47.69,-103.89,-101.73,-32.53,-17.15,-10.69,-18.26,23.16,1.0
3.0,2.0,-50.32,-160.22,-25.01,-7.95,-175.0,74.73,331.1,5.09,21.89,-196.96,-12.79,-16.56,-16.93,-29.03,51.13,1.0
1.0,2.0,-112.95,11.21,-71.44,-0.76,196.3,10.12,153.55,-85.52,39.12,-102.58,10.1,-81.85,7.79,10.88,189.54,0.0
1.0,1.0,105.26,-62.94,-51.39,8.22,71.84,-27.37,96.95,-26.5,-62.76,105.99,-4.01,-14.28,1.14,-17.86,-41.27,0.0
2.0,1.0,-15.52,292.76,-83.77,20.07,141.34,-3.97,718.06,-11.77,-303.35,65.52,1.88,22.22,2.0,-37.38,203.2,1.0
1.0,2.0,16.91,-0.36,-11.01,-3.02,112.3,91.02,155.12,-34.45,137.81,-215.78,20.09,-108.49,-26.65,-57.19,3.12,0.0
1.0,2.0,-27.62,207.05,158.25,-14.13,-210.06,2.13,-292.09,-34.91,-53.07,-92.55,-1.17,-153.56,-1.96,72.23,-42.44,1.0
1.0,2.0,49.52,-18.21,-170.54,-5.46,-406.37,111.54,456.83,-82.26,114.3,-132.65,13.85,-79.34,18.33,-78.56,-95.63,1.0
2.0,1.0,-23.92,-59.31,-67.34,14.06,305.77,-89.36,406.55,-21.69,-194.64,175.39,-19.38,107.95,-19.54,-40.95,122.06,0.0
1.0,1.0,-59.0,11.5,78.34,8.59,144.36,7.77,-184.46,117.34,-55.24,-32.8,14.47,102.82,-2.36,36.28,-56.25,0.0
2.0,1.0,-129.99,63.28,71.12,10.47,192.48,47.1,-174.11,22.37,19.82,-33.91,23.03,0.51,16.55,14.16,73.69,1.0
1.0,1.0,59.15,-69.71,-12.82,0.48,146.89,-71.27,685.45,80.67,-239.78,-143.97,19.8,147.11,-17.56,-27.32,33.09,1.0
2.0,1.0,-133.02,-46.86,-21.75,-11.82,291.16,-26.11,742.63,-128.71,-21.32,-250.61,-7.22,72.02,8.06,-73.32,342.07,0.0
1.0,1.0,-162.48,4.47,-84.07,17.51,177.43,-29.59,236.92,14.91,-99.98,200.8,6.0,-56.88,14.22,-45.23,70.87,0.0
1.0,1.0,-7.21,185.02,68.14,6.31,228.17,27.6,-109.08,74.89,38.95,-89.46,15.56,-68.85,12.12,24.68,171.64,1.0
1.0,1.0,-96.57,-75.73,-86.61,4.34,-184.01,28.38,-225.45,15.63,180.97,207.36,12.75,-10.76,-18.99,-63.83,-198.21,1.0
1.0,1.0,38.66,74.54,99.81,-15.34,-28.8,-80.02,178.44,-24.83,-96.75,39.35,-20.6,57.62,15.74,-32.44,80.37,0.0
1.0,2.0,-15.9,1.19,-93.43,0.11,-108.24,60.35,528.85,-46.81,-86.53,-248.99,6.48,84.4,-19.95,-18.71,-93.83,1.0
1.0,0.0,19.15,7.11,-33.02,12.22,159.44,-28.04,255.32,13.09,-84.88,-60.06,-0.98,-104.81,11.68,-28.61,-188.84,0.0
1.0,0.0,-32.2,-92.89,-12.52,5.61,-106.71,31.37,245.9,5.69,-43.33,-57.52,-9.06,24.88,4.63,-2.16,117.78,1.0
2.0,1.0,-82.96,-120.04,128.59,-7.45,103.9,-43.74,-27.35,-26.17,-37.0,123.3,42.0,-5.6,17.01,-36.81,193.15,0.0
1.0,1.0,234.85,209.31,-35.54,-32.0,-202.48,-51.74,640.24,-70.24,77.65,-195.83,18.37,46.26,-2.88,-113.73,-6.76,0.0
1.0,1.0,-55.22,-44.41,-65.37,1.17,41.91,-24.87,175.17,-10.7,37.56,93.56,21.96,118.14,-27.82,-77.74,-92.42,0.0
2.0,2.0,36.13,157.32,-100.49,3.4,-284.28,65.54,333.31,-83.92,-55.15,-116.77,1.9,73.82,-4.76,-10.86,-150.12,1.0
0.0,1.0,84.13,19.82,92.6,-8.38,183.98,16.54,-6.41,-19.35,32.31,-283.83,25.28,-32.32,-10.97,54.61,197.03,1.0
2.0,2.0,-22.93,39.55,-79.4,6.14,116.51,10.28,739.77,-13.86,-221.1,-67.48,9.84,42.03,-5.6,-16.67,384.82,1.0
1.0,2.0,-126.57,67.18,81.49,19.46,35.98,29.15,-158.87,-41.44,-173.75,253.51,2.18,-124.48,9.97,-1.77,17.11,1.0
1.0,2.0,16.47,-30.01,-56.42,-17.24,-209.04,69.23,406.96,-53.21,6.26,-356.24,13.56,-109.84,35.09,8.73,2.14,1.0
2.0,1.0,48.67,198.63,166.19,-3.76,-102.9,54.31,-266.63,14.57,32.18,68.84,24.8,-117.98,-14.47,-32.12,3.42,1.0
1.0,1.0,-66.34,49.86,144.84,-3.24,-98.41,14.95,-125.66,15.21,-73.07,7.23,-5.49,-36.51,3.89,9.26,3.17,1.0
1.0,2.0,137.99,26.9,-98.56,-11.42,-237.85,66.99,636.65,31.92,-50.02,-312.08,-21.33,-84.99,3.3,-44.43,-131.83,1.0
