cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
2.0,3.0,2.0,3.0,-84.35,112.97,-25.71,110.57,9.53,-207.29,4.82,-141.86,-54.51,63.32,68.27,0.0
3.0,2.0,1.0,1.0,131.8,32.38,1.99,32.48,64.01,-220.66,-6.42,54.19,65.25,-29.91,12.37,1.0
1.0,2.0,1.0,2.0,136.37,-17.82,-26.75,-47.72,-37.22,-7.38,-13.15,144.45,104.33,-12.78,-12.88,1.0
1.0,2.0,1.0,2.0,-128.83,-261.23,41.92,-156.58,-31.67,255.58,20.54,-57.52,-16.01,-0.86,7.02,0.0
1.0,2.0,2.0,1.0,96.67,-32.31,49.37,17.57,63.46,-106.14,2.63,-25.96,1.0,-25.65,2.8,1.0
2.0,1.0,2.0,1.0,60.8,-188.09,25.57,-40.3,-29.11,-185.86,10.54,-71.75,55.74,-4.19,-32.78,0.0
3.0,2.0,2.0,2.0,204.92,356.22,62.08,158.09,-39.84,4.62,2.91,-249.08,-118.85,28.95,8.65,1.0
2.0,1.0,1.0,2.0,91.68,207.44,-31.91,60.42,-57.68,-69.73,-11.4,81.65,-28.23,67.9,-10.24,0.0
3.0,2.0,1.0,1.0,20.64,13.59,-43.32,23.07,33.47,-212.94,7.13,-142.37,65.31,9.17,-18.44,0.0
1.0,2.0,1.0,2.0,2.57,-122.97,21.95,-145.6,85.96,247.52,3.26,142.58,-12.5,58.06,-3.74,0.0
1.0,2.0,2.0,2.0,-220.12,-304.11,66.21,-222.17,45.23,-124.93,23.2,210.75,140.24,3.33,13.25,1.0
3.0,3.0,2.0,2.0,9.86,151.7,25.63,-19.48,-10.14,196.36,-1.53,64.59,-55.02,71.3,-10.36,1.0
2.0,1.0,1.0,2.0,115.64,168.09,-33.03,60.41,-78.19,-43.86,-28.87,326.03,-24.03,-21.15,4.47,0.0
1.0,1.0,2.0,3.0,-70.04,-117.48,-20.9,-72.76,-60.51,-37.9,4.95,-16.91,125.83,6.8,-20.56,0.0
2.0,2.0,1.0,3.0,-29.44,-317.28,46.21,-294.83,-4.88,170.57,5.09,346.49,172.87,28.17,-2.93,0.0
2.0,0.0,1.0,2.0,155.57,-137.33,6.95,-108.2,-50.3,59.7,-10.55,188.22,99.76,21.31,-10.67,1.0
2.0,3.0,2.0,4.0,10.23,33.73,-13.82,-14.15,-35.22,-85.94,-1.83,61.86,40.28,55.89,-10.18,1.0
1.0,2.0,2.0,2.0,26.99,87.89,69.21,-25.68,72.94,-43.78,5.37,53.72,31.81,55.1,21.9,1.0
2.0,1.0,1.0,1.0,20.88,361.01,-24.33,89.85,31.69,-31.73,7.93,-188.85,-36.67,20.16,1.01,1.0
2.0,2.0,2.0,1.0,-43.64,178.67,14.44,14.3,-31.34,132.95,8.79,-128.95,-18.26,-4.37,-15.33,0.0
2.0,3.0,3.0,3.0,-188.33,88.25,35.44,6.58,78.25,-77.66,11.2,11.06,-0.59,10.39,-22.56,0.0
2.0,2.0,2.0,2.0,-38.69,-131.95,97.62,-14.04,17.0,-78.77,20.07,-121.89,-50.87,-0.47,9.75,0.0
3.0,3.0,1.0,3.0,209.0,57.2,68.52,-67.38,-46.76,59.54,0.08,84.78,47.99,7.45,16.69,1.0
2.0,3.0,3.0,3.0,-88.28,-63.14,45.39,40.44,-95.16,-196.29,8.7,-80.32,70.21,-164.19,22.57,1.0
3.0,2.0,1.0,3.0,133.97,411.4,-99.03,108.85,76.67,-20.03,-18.44,-40.71,56.01,58.07,-1.76,0.0
2.0,1.0,2.0,0.0,-97.08,-46.42,19.4,-143.24,73.14,25.22,1.34,300.19,53.85,113.04,6.23,0.0
4.0,3.0,2.0,1.0,15.02,-197.95,-111.99,9.04,-65.26,77.66,-22.63,40.77,49.41,-21.94,39.76,0.0
1.0,2.0,2.0,2.0,13.32,-110.93,-51.32,45.5,31.32,-173.43,-1.76,-109.26,20.15,21.44,-29.52,0.0
1.0,1.0,1.0,1.0,-132.15,286.92,1.16,22.67,3.41,78.86,17.09,-189.37,7.86,-22.29,-3.1,1.0
2.0,1.0,3.0,3.0,-50.57,143.49,-88.11,153.68,-1.3,-132.44,-25.43,95.59,-5.37,-79.0,-0.55,0.0
1.0,2.0,1.0,2.0,-81.56,14.78,14.1,-28.55,-48.49,-36.46,20.88,-171.13,27.83,-61.99,-5.52,1.0
2.0,3.0,0.0,2.0,57.25,-223.67,-30.97,-206.04,-36.32,152.56,-6.92,267.45,148.79,3.14,-4.32,0.0
1.0,3.0,1.0,1.0,-80.13,272.47,-79.97,14.75,-0.63,-22.2,-2.54,69.66,-11.36,114.57,-3.83,1.0
2.0,3.0,1.0,2.0,21.15,-166.43,82.39,-217.24,37.41,389.58,12.99,152.88,-62.5,114.82,-15.07,0.0
2.0,2.0,1.0,1.0,-109.02,-139.79,54.06,-172.44,3.61,67.73,4.56,331.75,40.59,45.87,-35.82,0.0
1.0,2.0,2.0,2.0,45.14,-344.87,34.47,-140.42,66.95,40.41,26.88,-273.34,53.79,84.05,-28.71,1.0
2.0,2.0,2.0,2.0,-22.19,130.39,74.4,-35.34,39.26,-22.39,11.88,27.42,13.67,59.43,-17.41,1.0
1.0,2.0,2.0,3.0,113.67,-13.07,101.08,53.67,32.9,-107.27,-17.36,375.65,-168.19,23.09,-8.89,0.0
3.0,2.0,3.0,4.0,-245.42,65.01,59.12,-103.49,-3.49,-71.42,23.61,23.62,128.39,15.29,10.71,0.0
2.0,1.0,1.0,2.0,-39.91,92.11,1.18,-20.26,58.54,145.17,6.05,-45.4,-50.33,70.95,-6.26,1.0
2.0,2.0,1.0,1.0,-13.76,246.66,100.87,-24.71,-2.71,-12.05,16.47,9.53,22.25,-25.07,7.6,1.0
4.0,2.0,2.0,2.0,-11.56,-221.64,-15.95,-39.33,22.6,27.01,-15.78,242.0,-0.01,-55.96,7.49,0.0
2.0,1.0,1.0,1.0,-4.69,-24.4,30.26,-68.93,82.79,-162.42,19.83,-80.58,83.8,12.46,25.19,0.0
3.0,2.0,2.0,0.0,-50.46,127.96,60.63,30.57,52.28,-149.58,12.92,-81.68,51.89,-68.77,8.36,1.0
2.0,2.0,2.0,2.0,8.21,311.1,4.55,116.69,1.51,-163.75,-1.08,-55.45,0.57,-12.5,11.96,1.0
3.0,2.0,2.0,1.0,-110.17,35.84,-2.26,-24.11,23.03,3.9,-8.29,269.09,-58.47,120.69,-15.53,0.0
1.0,2.0,1.0,2.0,69.57,334.11,-23.87,79.42,89.78,32.03,-8.58,15.2,-52.31,75.82,7.56,0.0
2.0,1.0,0.0,1.0,56.32,433.78,37.69,59.53,109.63,-69.36,13.46,-98.41,-12.5,-54.85,5.2,1.0
1.0,2.0,2.0,2.0,-119.91,186.84,-70.5,57.71,-16.42,-60.82,-0.28,-100.46,91.84,-91.65,9.71,0.0
2.0,2.0,2.0,1.0,34.54,146.28,39.29,-32.42,-1.91,117.07,-3.53,139.71,-4.42,40.14,-38.62,1.0
0.0,1.0,2.0,3.0,-14.0,74.61,-45.47,-5.92,-7.25,213.72,-19.14,147.45,14.35,27.78,-15.95,1.0
2.0,1.0,2.0,1.0,-22.73,-90.88,-29.48,-20.4,-5.03,-111.78,-1.37,60.77,16.51,48.26,6.23,0.0
3.0,2.0,1.0,2.0,73.38,326.98,-83.28,56.41,37.56,52.99,-14.09,6.01,55.08,14.35,-33.76,0.0
3.0,2.0,2.0,1.0,80.98,254.2,-10.86,111.58,-109.79,-73.34,-17.06,98.69,-24.87,-13.52,-4.91,0.0
3.0,1.0,2.0,1.0,183.72,-128.09,34.58,-132.0,47.27,208.04,-20.1,345.35,59.66,60.49,46.7,1.0
2.0,2.0,2.0,1.0,1.96,111.12,32.01,22.03,19.75,44.53,9.54,-168.41,15.19,-11.43,-9.72,0.0
3.0,1.0,2.0,2.0,-78.82,-158.01,23.31,-124.26,-42.57,-20.19,13.53,59.37,37.17,104.33,5.79,0.0
1.0,3.0,2.0,2.0,73.54,-94.3,89.05,-60.6,27.39,29.28,3.46,150.69,-87.13,94.65,-21.41,0.0
3.0,1.0,1.0,2.0,41.97,-154.15,-48.12,-37.73,-149.09,-39.51,3.49,-119.75,61.01,23.6,11.62,0.0
2.0,2.0,3.0,2.0,23.27,-97.44,-76.45,177.63,-3.42,-149.9,-18.24,-99.67,-133.42,20.52,-43.9,1.0
1.0,3.0,2.0,3.0,5.56,76.06,76.04,35.29,-44.19,-291.56,5.72,60.61,48.25,-21.51,8.27,1.0
1.0,1.0,1.0,2.0,67.16,41.08,24.8,-4.69,-21.15,61.15,9.64,-131.58,-38.58,16.81,17.01,1.0
1.0,2.0,3.0,2.0,-69.28,85.84,-104.86,154.95,-1.95,-67.69,-16.23,-129.81,-6.33,-43.0,-26.6,0.0
2.0,1.0,1.0,1.0,-137.18,-118.3,-30.16,-27.22,13.63,-89.85,13.6,-127.74,82.31,-144.86,11.28,1.0
1.0,3.0,2.0,2.0,56.43,-27.06,107.78,-18.78,26.18,-177.01,12.34,2.89,39.69,-25.76,-16.19,1.0
2.0,1.0,2.0,2.0,-77.92,118.26,12.02,-17.35,-23.04,-229.32,1.93,168.0,83.21,32.12,-10.44,0.0
2.0,1.0,2.0,1.0,62.19,65.29,54.87,81.76,-39.78,-151.89,-15.61,278.32,-120.31,2.03,0.5,1.0
2.0,1.0,2.0,1.0,-26.36,31.41,48.45,-39.47,-5.65,-27.48,10.51,-23.01,68.02,-37.15,3.33,1.0
2.0,3.0,2.0,1.0,-64.25,-267.76,12.29,-168.29,29.05,35.96,6.12,109.18,139.0,54.44,-5.69,0.0
1.0,3.0,2.0,2.0,113.73,41.83,57.45,-54.56,-13.72,40.44,-6.1,171.98,45.96,48.79,14.84,1.0
2.0,2.0,3.0,2.0,-167.17,48.14,-76.28,21.52,-17.52,85.24,-19.72,169.36,88.15,-122.01,-1.41,0.0
3.0,1.0,2.0,1.0,65.61,183.12,-33.77,46.64,-12.37,-30.77,-13.61,74.69,49.25,-2.55,4.45,1.0
2.0,1.0,1.0,3.0,45.18,-31.92,13.67,-60.74,-67.74,109.31,-4.11,114.21,14.94,17.75,-20.82,0.0
1.0,2.0,1.0,2.0,27.64,173.96,-34.24,15.88,16.29,15.29,2.24,-71.6,12.9,14.5,-14.76,1.0
1.0,1.0,1.0,2.0,101.51,184.41,9.94,62.33,34.62,11.21,-17.83,234.61,-124.16,78.19,1.69,0.0
3.0,2.0,1.0,3.0,172.54,132.41,68.46,-35.93,33.48,-105.5,-5.74,217.74,67.63,24.86,-11.59,0.0
3.0,3.0,2.0,2.0,-10.57,-185.53,-31.85,-4.6,-57.41,-125.51,0.83,-69.2,27.05,65.28,3.57,0.0
3.0,2.0,2.0,1.0,98.46,190.0,101.74,70.38,-18.49,-51.81,3.49,-24.82,-61.47,7.87,1.22,0.0
2.0,1.0,3.0,1.0,-25.3,-139.41,59.7,-12.61,-113.53,-89.78,12.51,-112.54,34.26,-50.1,-19.52,0.0
2.0,2.0,1.0,1.0,129.9,-74.27,75.29,-91.46,-31.9,108.89,-7.06,291.17,-56.2,72.82,13.72,0.0
2.0,1.0,2.0,2.0,79.32,-90.85,-0.5,-73.72,53.88,191.19,-2.54,2.12,27.34,39.0,9.18,1.0
2.0,1.0,2.0,2.0,73.48,454.88,-67.95,229.27,49.61,-154.22,-29.19,141.07,-119.24,11.14,-1.53,0.0
2.0,3.0,2.0,2.0,-70.38,45.04,-84.14,80.44,-10.22,-74.81,-15.57,60.18,-27.93,39.58,28.09,0.0
1.0,2.0,2.0,0.0,-1.9,70.38,-13.09,74.64,-3.81,-207.81,-4.07,44.39,-30.81,-5.11,-2.8,0.0
1.0,2.0,1.0,2.0,22.46,8.83,-2.12,-47.66,55.67,42.05,6.33,-37.82,29.24,19.66,58.59,1.0
2.0,3.0,2.0,1.0,-1.62,-258.47,-6.27,-30.56,-76.76,-107.67,-12.8,269.29,-83.94,132.29,36.34,0.0
3.0,2.0,2.0,2.0,-8.85,156.06,10.68,98.09,-54.34,-37.63,-4.56,-5.33,-76.22,-34.67,17.23,0.0
2.0,4.0,1.0,2.0,-65.09,382.42,23.66,66.04,50.25,-79.55,15.52,-133.15,-3.07,-44.17,-19.88,1.0
3.0,3.0,1.0,1.0,20.96,173.5,-12.33,-21.19,109.37,185.14,6.0,-124.42,7.26,62.56,-7.4,0.0
2.0,2.0,2.0,2.0,106.31,-211.75,62.43,-105.73,72.79,-20.77,-6.14,286.16,10.94,32.27,23.85,0.0
2.0,2.0,2.0,2.0,21.11,222.07,17.46,30.81,-69.31,89.71,0.52,-25.1,-31.38,28.69,53.59,0.0
2.0,2.0,2.0,1.0,-9.08,-175.62,-18.45,-97.79,38.88,60.81,-15.01,346.43,-4.06,69.55,25.41,0.0
2.0,1.0,2.0,2.0,-75.5,93.35,7.5,49.73,-18.52,-206.67,8.82,-63.49,-14.89,69.5,21.38,1.0
1.0,1.0,0.0,1.0,-35.53,201.62,38.47,-6.7,11.1,-70.58,26.8,-181.27,-39.15,28.68,24.13,1.0
3.0,2.0,1.0,2.0,-39.8,201.28,7.66,-8.04,-27.6,66.69,4.01,29.12,2.66,-10.78,-0.05,1.0
2.0,3.0,1.0,2.0,-50.17,-60.29,-18.53,-77.79,51.79,-38.57,12.05,-68.24,97.68,12.38,15.64,0.0
2.0,2.0,2.0,2.0,-147.49,250.25,32.61,-21.93,-1.37,-119.08,11.51,97.09,51.41,42.77,17.22,1.0
1.0,3.0,2.0,1.0,-152.91,-90.81,33.53,-44.75,-1.99,11.35,20.66,-144.3,31.9,-95.24,18.57,1.0
1.0,2.0,1.0,2.0,108.35,-48.26,38.39,-106.93,46.6,127.52,-6.66,257.73,-8.66,70.97,-2.47,0.0
2.0,1.0,1.0,3.0,23.23,27.49,32.63,-81.14,-58.71,204.2,4.1,31.32,20.66,13.72,-0.59,0.0
2.0,3.0,1.0,2.0,15.74,-164.9,-16.41,-165.91,47.84,43.61,-6.83,326.82,66.06,121.92,5.27,0.0
2.0,4.0,1.0,1.0,139.52,133.74,19.98,6.0,39.87,-0.57,-15.79,227.81,11.6,-5.93,16.66,0.0
1.0,2.0,2.0,1.0,-166.73,261.29,-43.2,56.14,25.65,-22.32,-8.77,130.22,8.2,21.98,4.41,1.0
1.0,2.0,1.0,1.0,23.8,166.89,50.47,-34.61,24.81,107.98,8.91,5.34,-23.29,33.96,-18.41,1.0
3.0,1.0,1.0,2.0,-141.21,280.8,-10.48,-46.33,-55.98,-56.14,10.73,77.21,70.99,76.72,13.99,1.0
2.0,2.0,1.0,3.0,91.12,206.86,-31.82,28.49,39.42,-31.18,-2.54,-72.91,61.12,52.56,30.31,0.0
2.0,1.0,2.0,2.0,-2.87,116.6,37.5,18.84,-62.94,42.4,13.12,-168.0,-16.57,-28.71,-11.53,1.0
1.0,3.0,2.0,2.0,32.36,-18.11,23.32,85.4,2.68,-346.76,19.52,-274.38,-71.27,115.53,-13.88,0.0
2.0,4.0,2.0,1.0,-2.15,-213.41,44.18,-96.37,2.27,-67.5,5.78,85.7,95.73,-52.44,-22.99,1.0
3.0,3.0,3.0,1.0,-149.94,-183.58,151.66,-87.23,32.45,-259.17,40.07,-132.84,16.79,85.89,3.06,0.0
1.0,2.0,3.0,2.0,-196.13,-283.51,89.2,-145.02,61.27,-55.2,30.51,-101.58,98.97,32.9,20.78,0.0
2.0,2.0,1.0,2.0,-37.84,251.05,21.28,-21.75,49.5,66.6,5.19,86.98,0.55,-26.75,-22.96,1.0
1.0,2.0,2.0,2.0,-110.02,73.16,63.18,-47.87,-35.64,-141.91,21.49,-25.77,56.82,-7.61,-11.79,1.0
3.0,1.0,1.0,2.0,14.22,324.71,52.92,25.36,-26.72,-33.41,9.53,-5.1,-8.96,1.74,-0.7,1.0
3.0,1.0,1.0,0.0,-11.7,107.46,34.57,-23.19,-108.86,63.14,14.12,-126.29,16.47,-2.72,-10.43,1.0
2.0,2.0,2.0,2.0,-35.45,-164.54,40.93,-4.73,51.15,-204.12,19.83,-182.47,-5.77,32.56,2.64,0.0
2.0,1.0,1.0,2.0,-213.26,-128.54,17.94,-139.39,-72.04,-74.52,30.51,-62.43,94.74,-56.45,36.93,1.0
2.0,1.0,2.0,2.0,87.13,195.68,26.99,145.11,-54.85,-242.12,-9.09,36.04,-73.73,22.52,6.27,0.0
2.0,2.0,2.0,2.0,-14.26,103.25,5.53,79.5,-40.42,-66.46,-7.14,81.82,-86.29,-18.66,-0.3,0.0
2.0,2.0,1.0,1.0,66.52,99.24,30.17,77.47,65.52,-17.01,10.42,-263.14,-22.55,-99.41,-22.6,1.0
2.0,3.0,3.0,1.0,-12.11,-303.24,-46.42,23.76,-47.62,-19.03,-11.7,-13.28,-29.43,11.74,24.16,0.0
2.0,2.0,1.0,2.0,-1.6,182.01,-2.58,15.6,-2.56,153.55,11.73,-205.64,-39.91,8.09,-48.57,1.0
2.0,2.0,2.0,3.0,147.99,186.48,23.15,128.2,-44.59,-230.65,-23.1,224.16,-23.94,-39.33,15.11,0.0
2.0,2.0,2.0,2.0,59.51,-194.54,-30.69,-0.78,-102.55,-22.76,-15.16,133.7,-24.69,2.47,-15.78,0.0
3.0,3.0,2.0,1.0,38.42,-259.42,20.54,-50.98,-7.05,20.39,-13.03,209.44,26.9,-74.99,5.02,0.0
3.0,2.0,2.0,2.0,-58.77,-111.6,6.4,-82.21,51.55,-217.57,-0.23,254.72,76.61,54.33,15.73,1.0
2.0,1.0,1.0,3.0,-16.69,-74.88,7.94,-147.46,13.99,280.76,1.0,169.51,9.53,15.05,-20.56,0.0
2.0,2.0,2.0,3.0,-220.68,82.92,-11.41,-33.11,-40.69,-27.45,12.03,-6.98,68.69,-41.74,-23.59,1.0
2.0,2.0,2.0,2.0,67.08,173.8,41.6,49.14,-8.61,-64.56,4.07,-82.41,21.69,-31.81,-6.16,1.0
2.0,3.0,1.0,2.0,-144.45,-146.86,2.75,-54.05,29.85,-52.36,18.28,-127.82,75.66,-134.21,6.42,1.0
1.0,2.0,1.0,2.0,149.56,-128.33,93.57,-131.18,34.5,130.17,17.76,-83.02,28.67,48.2,13.34,1.0
3.0,1.0,2.0,1.0,-24.84,-34.52,-137.68,45.86,52.07,51.5,-28.13,118.55,60.93,-94.67,35.44,0.0
2.0,2.0,2.0,2.0,-101.38,-40.59,7.51,-38.1,4.39,-36.78,6.04,36.74,43.74,-36.21,-30.1,0.0
0.0,2.0,2.0,1.0,-49.42,17.42,-54.91,1.77,57.26,58.07,-7.04,-7.17,50.53,17.43,-11.67,1.0
3.0,1.0,1.0,1.0,113.52,100.6,-117.7,176.6,86.86,-190.92,-25.94,23.86,-119.67,74.77,-24.11,0.0
1.0,2.0,1.0,3.0,-190.19,60.84,-56.0,-80.35,-87.08,-279.18,-1.51,304.59,170.07,24.45,6.3,1.0
2.0,2.0,2.0,2.0,11.57,119.87,56.45,-26.77,1.11,103.89,6.43,8.99,-28.34,70.96,25.35,1.0
1.0,3.0,1.0,1.0,45.49,26.33,5.68,-0.57,-3.66,8.16,7.8,-131.29,19.14,-43.65,28.75,1.0
1.0,1.0,2.0,2.0,-93.18,147.64,28.79,80.61,3.25,-265.58,11.33,-74.59,-37.85,68.0,-35.45,0.0
2.0,2.0,0.0,2.0,-74.54,447.5,90.51,42.65,38.6,-31.95,31.0,-188.6,-75.21,-4.5,-0.73,1.0
2.0,1.0,2.0,1.0,105.95,-319.75,-64.9,-59.45,-35.79,58.88,-27.59,288.6,-4.48,53.39,-25.85,0.0
2.0,2.0,2.0,2.0,50.54,407.62,-88.59,236.15,46.96,-271.09,-17.09,-136.44,21.6,-33.91,-41.19,0.0
2.0,3.0,2.0,1.0,-6.15,27.37,-14.09,-38.59,40.04,78.89,-6.77,116.3,33.97,30.11,20.62,1.0
2.0,3.0,1.0,3.0,45.15,55.99,40.68,-68.78,-26.48,126.26,9.93,-14.79,-26.98,107.31,8.8,0.0
1.0,3.0,2.0,1.0,13.42,-51.6,56.07,-87.89,24.85,167.16,15.25,-101.52,7.18,42.62,-5.64,1.0
2.0,3.0,1.0,2.0,-17.1,84.85,-3.77,-60.92,-1.8,189.58,18.08,-252.83,41.24,69.72,5.97,0.0
3.0,2.0,2.0,2.0,-9.89,-66.74,-62.18,-5.76,-4.01,32.02,,32.91,70.18,-86.72,8.86,0.0
2.0,3.0,2.0,3.0,-27.99,111.1,78.83,38.47,26.71,-323.48,22.17,-94.8,-44.32,101.11,-31.08,0.0
1.0,3.0,1.0,3.0,-43.19,140.55,-30.46,-42.53,36.08,191.12,1.03,34.87,-16.79,33.29,5.87,1.0
1.0,3.0,1.0,2.0,12.42,307.98,-16.73,81.46,-100.76,65.42,-7.32,-0.11,-31.27,-21.84,-1.46,0.0
3.0,2.0,2.0,2.0,-87.55,-280.93,100.67,-203.91,15.49,-123.56,29.41,74.86,86.97,81.73,-2.74,0.0
3.0,2.0,1.0,2.0,-112.63,37.33,-43.99,-23.85,-92.23,15.61,5.17,-30.26,44.27,-32.36,11.45,1.0
2.0,3.0,1.0,2.0,-25.6,-225.0,38.78,-188.13,36.23,40.35,-1.47,355.96,103.83,-21.27,-17.33,0.0
3.0,2.0,2.0,1.0,-39.09,-506.57,38.32,-287.15,-4.55,199.76,-0.34,391.86,58.14,109.32,1.36,0.0
2.0,2.0,3.0,1.0,-174.12,11.7,104.16,2.93,44.29,-288.12,26.04,-29.47,-59.57,126.98,-7.06,0.0
2.0,1.0,2.0,2.0,141.86,56.87,24.25,-43.1,-44.15,101.78,-22.47,300.91,69.91,24.24,33.95,1.0
3.0,2.0,1.0,3.0,111.98,158.62,33.18,-15.51,-50.5,148.84,-1.65,22.98,-24.63,64.87,-3.65,1.0
4.0,2.0,1.0,3.0,-4.79,214.82,7.0,-12.86,43.14,114.65,-2.65,122.42,-29.8,25.31,-14.66,1.0
2.0,2.0,2.0,2.0,59.68,-271.91,-71.44,-26.98,-23.59,42.84,-17.62,118.61,-29.77,57.48,22.57,0.0
2.0,2.0,2.0,3.0,-118.88,282.57,75.49,3.77,-17.87,47.46,25.67,-169.17,-33.53,33.63,-4.89,1.0
3.0,2.0,2.0,3.0,-125.02,-121.2,28.73,-150.64,-1.31,-65.92,18.88,7.7,176.28,31.14,-9.54,0.0
3.0,1.0,0.0,2.0,-69.2,-170.23,1.26,-170.48,2.23,42.68,21.41,-0.2,51.82,39.99,41.01,1.0
3.0,2.0,1.0,2.0,136.54,145.57,-6.59,22.56,-79.42,40.92,-16.09,153.94,-12.24,38.37,14.24,0.0
2.0,2.0,2.0,2.0,157.79,-339.21,24.52,-149.57,-60.92,158.17,-7.14,113.9,69.26,114.22,0.79,1.0
2.0,2.0,1.0,2.0,102.38,360.6,-4.87,116.11,23.49,-31.18,-21.49,214.49,-86.25,27.04,14.67,0.0
2.0,3.0,1.0,2.0,104.42,296.22,-28.39,124.71,39.85,-39.69,-7.51,-112.28,-25.28,-8.29,-12.05,1.0
2.0,3.0,1.0,3.0,92.87,256.79,46.91,-22.76,-24.28,113.5,-15.22,291.04,52.98,-38.73,10.6,1.0
1.0,2.0,2.0,1.0,115.02,-12.2,74.15,-94.6,30.49,130.91,-7.19,250.02,11.41,89.21,-21.06,1.0
2.0,3.0,1.0,1.0,-50.43,254.13,-33.69,28.46,26.38,-79.36,-5.99,109.82,83.93,-78.58,-1.96,1.0
2.0,2.0,3.0,1.0,63.69,54.21,25.07,-23.63,-18.28,93.1,-11.12,131.4,53.48,25.34,0.64,1.0
3.0,2.0,1.0,1.0,-9.2,17.82,-65.36,-63.03,-6.08,125.86,-18.76,288.15,59.94,-57.25,31.85,0.0
2.0,2.0,4.0,3.0,-87.29,-130.86,-39.3,33.68,-10.19,-30.5,-14.46,78.08,16.37,13.73,17.82,0.0
2.0,1.0,2.0,2.0,125.45,38.98,-36.93,-1.24,29.94,-32.62,-28.57,284.74,101.44,16.34,7.29,1.0
3.0,2.0,1.0,3.0,103.91,-159.36,70.67,-136.95,7.95,154.56,-3.23,278.11,-35.71,69.46,1.22,0.0
2.0,3.0,1.0,1.0,50.28,-48.96,75.6,-103.29,-0.56,167.93,17.81,-88.96,-4.11,48.76,2.96,1.0
2.0,1.0,1.0,1.0,111.11,-107.65,54.3,-139.18,-61.53,147.35,-2.38,263.18,-28.25,101.21,-16.95,0.0
2.0,3.0,1.0,1.0,-43.02,-83.82,22.32,-145.88,-50.8,-29.39,6.89,205.77,58.63,144.43,12.72,0.0
2.0,2.0,2.0,2.0,27.37,18.18,120.7,-69.28,80.17,204.15,14.93,-32.0,-43.46,14.41,22.94,0.0
2.0,1.0,1.0,2.0,93.67,150.6,-52.2,115.1,32.67,-149.08,-39.29,474.67,-119.34,1.39,11.24,0.0
3.0,2.0,1.0,2.0,-194.88,56.2,-42.1,-19.46,-5.44,-86.3,12.48,-64.47,84.27,-85.46,-12.14,1.0
2.0,2.0,2.0,2.0,-192.91,30.28,12.26,-114.57,32.4,-204.16,9.59,260.86,122.26,66.82,-23.03,1.0
2.0,2.0,2.0,1.0,-220.16,-13.08,20.7,-43.84,-39.66,-13.66,26.08,-187.82,69.33,-127.36,-3.83,1.0
1.0,2.0,1.0,2.0,26.33,2.37,-5.31,0.34,116.99,-138.85,5.05,-43.11,27.64,36.73,-3.75,0.0
1.0,2.0,3.0,1.0,-140.85,-65.25,-6.1,-27.28,-62.03,42.45,0.64,33.66,29.22,13.58,-31.1,0.0
1.0,1.0,1.0,2.0,-17.03,95.03,12.1,-50.69,-15.42,232.27,0.39,61.73,-36.89,47.91,-2.7,1.0
2.0,1.0,1.0,2.0,-39.93,238.7,49.4,-23.91,-44.49,-39.76,5.46,155.37,9.97,12.27,-7.82,0.0
2.0,3.0,3.0,3.0,59.18,-212.91,14.36,-128.89,35.93,257.43,-10.47,163.71,59.46,51.84,-0.8,1.0
2.0,2.0,1.0,2.0,-36.17,174.54,75.54,-15.07,-60.99,8.04,22.01,-148.31,5.56,0.86,16.09,1.0
2.0,1.0,1.0,2.0,73.27,246.85,7.2,-45.29,8.53,262.37,-1.88,54.65,-18.07,81.37,28.79,0.0
2.0,1.0,2.0,1.0,24.03,151.16,49.15,6.93,48.05,-156.01,3.48,57.72,69.55,-0.33,11.18,1.0
2.0,1.0,0.0,2.0,137.35,-220.68,-9.06,-59.02,9.52,125.99,5.38,-114.94,-59.21,15.09,-0.67,1.0
1.0,2.0,1.0,1.0,-34.92,269.08,12.79,90.58,-3.77,63.89,17.98,-360.78,-23.15,-102.46,3.18,1.0
1.0,3.0,1.0,2.0,146.24,20.75,63.37,-64.83,32.97,133.08,1.37,47.09,2.2,60.56,-5.29,0.0
2.0,2.0,1.0,1.0,38.9,103.32,-20.38,13.63,-2.77,-13.88,-8.76,114.83,-11.48,33.89,-11.86,0.0
2.0,3.0,1.0,1.0,-50.91,-35.71,42.32,-95.02,-76.64,-65.33,7.64,167.71,46.97,34.94,12.36,0.0
2.0,2.0,2.0,1.0,62.78,360.35,9.69,74.68,-15.08,96.21,0.27,-121.42,-21.26,37.2,27.16,0.0
3.0,2.0,1.0,1.0,39.11,122.78,-20.71,91.87,-9.0,-364.96,10.54,-151.89,-27.25,63.71,-7.94,0.0
3.0,3.0,2.0,2.0,-80.52,286.5,-67.45,69.96,88.18,-34.84,-15.66,152.52,20.42,-1.44,14.92,1.0
3.0,3.0,2.0,1.0,-78.43,-82.29,27.33,-64.74,-15.07,118.33,13.51,-80.91,1.64,-13.59,42.63,0.0
2.0,2.0,2.0,1.0,-48.23,-146.57,4.37,-51.52,82.41,-52.48,5.01,23.8,27.97,22.35,17.81,0.0
1.0,3.0,2.0,2.0,8.78,-213.99,12.24,-81.33,129.6,-22.76,8.88,-42.57,33.13,75.15,5.22,0.0
