cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
2.0,2.0,3.0,1.0,154.91,-2.14,1.0,-3.51,172.49,-78.52,50.42,41.33,-143.34,-18.52,14.61,-186.38,284.48,-59.13,1.0
0.0,3.0,2.0,0.0,-184.63,-51.03,0.04,-16.22,439.58,-33.73,268.17,186.12,-77.2,-87.22,196.28,-136.17,152.69,-7.28,2.0
2.0,2.0,2.0,1.0,-53.4,-17.9,1.25,1.57,140.03,-93.78,46.91,-120.46,-30.49,34.55,-90.09,-33.79,36.25,38.4,0.0
1.0,2.0,1.0,1.0,30.84,7.77,-0.37,5.54,181.23,-196.62,15.41,-135.07,38.36,17.55,-190.42,-31.58,-63.66,-8.2,0.0
2.0,2.0,2.0,1.0,-59.07,18.89,0.76,10.18,466.59,-63.41,14.36,39.02,-83.02,84.87,-101.55,-28.14,65.92,78.72,2.0
1.0,2.0,0.0,2.0,95.14,91.69,-0.65,14.38,229.56,2.97,-5.52,-4.5,32.92,-82.32,310.52,175.83,-139.22,-31.74,1.0
2.0,1.0,2.0,2.0,-79.14,52.22,-4.32,8.15,126.45,68.29,-84.68,-86.26,4.55,16.35,118.43,161.02,38.59,-40.55,2.0
2.0,1.0,1.0,2.0,-140.56,67.97,-2.5,13.98,5.08,-41.71,-154.76,-145.47,70.75,11.42,-27.32,138.99,24.34,28.94,2.0
1.0,2.0,1.0,2.0,5.35,-4.63,-3.96,4.68,-16.53,-72.07,11.61,-62.7,33.77,12.49,-61.38,-33.7,-50.44,-20.1,0.0
1.0,2.0,2.0,1.0,33.27,-41.7,0.04,18.85,185.23,155.6,86.74,-59.75,-100.0,128.24,117.42,26.74,90.87,-30.8,2.0
1.0,2.0,2.0,2.0,-48.55,33.32,-0.21,-9.81,140.65,-69.63,14.81,62.03,-97.25,9.28,-8.58,-39.68,-125.05,1.72,1.0
1.0,2.0,2.0,2.0,62.12,-55.45,-0.89,30.43,-183.43,-28.12,41.83,-182.55,118.13,62.43,-268.5,-146.35,-148.22,41.68,0.0
1.0,1.0,1.0,1.0,-211.87,23.85,0.67,-23.2,144.62,82.86,-38.46,-61.99,-33.72,-37.85,-286.4,-169.25,92.35,5.6,0.0
2.0,1.0,1.0,2.0,-28.59,35.03,0.59,16.8,179.25,-33.53,0.59,88.03,-137.63,73.5,23.94,79.54,-175.05,2.2,1.0
0.0,2.0,2.0,1.0,-56.28,47.58,1.34,-11.04,757.32,-93.54,104.43,84.06,-22.44,83.97,103.94,-92.04,234.35,-25.58,2.0
1.0,2.0,2.0,2.0,118.9,15.63,4.47,26.88,111.42,46.99,23.6,-45.33,51.58,31.99,53.31,82.46,-179.03,-6.43,1.0
3.0,1.0,2.0,2.0,96.46,-32.41,-1.66,19.93,56.47,83.58,8.65,39.34,74.0,30.29,-270.73,-80.62,-33.31,-55.0,0.0
1.0,2.0,2.0,2.0,175.99,-39.74,2.3,-20.16,147.48,-100.62,58.14,-3.09,10.89,149.41,-48.59,-19.04,-136.02,32.45,0.0
1.0,2.0,2.0,2.0,54.62,54.09,0.22,25.88,191.83,21.45,-73.01,-147.89,3.92,20.57,35.49,83.44,23.1,-41.58,1.0
2.0,2.0,2.0,1.0,-261.47,-22.92,1.55,11.98,356.94,135.53,184.63,37.08,35.06,24.77,35.4,-63.33,-37.72,25.45,1.0
1.0,2.0,1.0,1.0,41.18,-19.8,0.26,-6.99,267.46,87.69,11.23,145.64,-45.48,-16.03,-153.93,-62.61,168.75,-37.02,0.0
1.0,2.0,1.0,2.0,-53.26,10.95,-0.78,-26.42,251.96,-112.23,12.4,-0.61,130.18,38.97,47.26,-26.04,122.18,-3.7,1.0
2.0,1.0,1.0,2.0,-193.02,83.66,-1.12,9.58,330.86,40.25,-129.09,0.1,5.23,119.51,58.12,105.56,115.55,62.86,2.0
1.0,1.0,1.0,1.0,172.39,6.87,-0.12,9.83,304.26,-6.72,23.29,225.75,-5.32,6.85,3.48,-101.45,308.48,-7.24,2.0
1.0,1.0,1.0,0.0,-15.73,84.84,0.11,-18.22,262.83,32.8,-2.08,-265.11,-71.44,16.1,-47.89,22.07,18.52,32.54,2.0
2.0,1.0,1.0,2.0,-19.08,37.28,0.4,-36.73,13.44,-0.93,34.98,19.12,140.46,-27.24,130.36,15.67,-133.98,-92.27,2.0
1.0,2.0,1.0,1.0,80.62,-63.4,0.89,4.54,613.57,9.97,182.41,219.53,-70.84,178.66,26.34,-17.19,93.13,-28.08,2.0
1.0,2.0,2.0,2.0,35.91,-20.64,-1.33,-1.3,50.58,13.22,42.97,3.05,-46.45,54.64,-33.41,-30.49,-88.83,27.74,0.0
1.0,1.0,1.0,2.0,-109.25,-42.81,2.16,2.56,-76.06,5.17,49.67,115.84,-66.62,50.76,-35.32,-71.29,13.73,14.79,1.0
1.0,1.0,2.0,2.0,-18.85,82.43,0.37,-38.92,-107.46,-2.47,-16.59,139.65,114.99,-143.05,128.23,87.07,-304.15,25.26,2.0
2.0,3.0,2.0,2.0,6.15,-46.37,2.24,22.3,397.96,28.85,39.17,184.26,-14.67,141.56,103.94,42.44,150.14,27.85,2.0
2.0,0.0,1.0,2.0,-22.3,69.04,1.45,-38.15,-47.07,58.13,-60.41,4.74,-105.51,73.34,154.32,-22.19,48.06,-5.85,2.0
2.0,2.0,1.0,1.0,71.25,-39.05,-1.19,22.39,190.84,-89.61,120.36,187.16,-107.35,65.67,111.72,18.16,9.72,131.72,1.0
2.0,2.0,2.0,0.0,42.02,64.22,-1.43,-19.29,587.7,148.59,185.69,44.94,44.39,143.82,311.73,-79.86,23.27,-44.24,2.0
1.0,2.0,1.0,2.0,-38.8,-0.24,1.45,-17.48,101.78,28.93,40.7,-19.92,-29.95,-26.51,58.41,-25.29,41.39,-12.58,1.0
2.0,2.0,2.0,2.0,95.41,-90.52,0.57,-2.73,-194.71,-34.31,136.7,212.49,-132.36,-99.16,0.63,-184.67,57.94,-3.15,2.0
1.0,2.0,1.0,1.0,-100.16,9.53,2.93,8.45,371.48,99.82,112.35,235.08,103.63,39.03,35.07,-60.28,-101.61,40.79,2.0
1.0,2.0,1.0,2.0,-55.86,36.54,-0.49,20.64,77.48,-114.57,17.17,-174.84,74.47,19.52,266.13,50.85,-43.65,-15.46,0.0
1.0,1.0,1.0,2.0,71.22,117.41,2.29,-7.62,515.54,-39.5,-196.31,-3.47,-11.83,218.31,-34.71,115.06,162.23,37.46,2.0
1.0,2.0,2.0,2.0,190.33,40.39,-1.93,4.44,324.25,12.15,31.99,103.64,147.52,105.72,-34.35,-100.47,-22.32,27.68,1.0
1.0,1.0,2.0,0.0,-61.38,-40.15,-3.53,-30.09,37.7,-56.7,160.49,155.97,51.78,-173.74,95.53,-137.01,220.63,-29.75,2.0
1.0,1.0,1.0,2.0,-37.0,-25.95,-4.24,-11.8,-153.71,42.72,126.85,301.79,1.7,-56.16,345.92,-70.69,29.81,19.36,2.0
0.0,1.0,2.0,2.0,-98.47,61.85,-0.81,4.44,152.74,41.38,-59.97,-95.1,69.26,53.05,-112.67,31.7,-142.75,-33.48,1.0
3.0,2.0,2.0,2.0,62.85,1.48,2.46,-16.26,252.26,-10.67,-49.54,-95.81,232.67,-38.66,-150.79,65.67,69.23,-98.03,1.0
1.0,2.0,1.0,1.0,23.67,24.83,-0.42,16.37,443.59,-8.97,139.08,134.4,-259.35,87.25,71.59,-87.16,-90.18,-31.23,1.0
2.0,1.0,2.0,1.0,190.69,5.23,-1.14,-9.11,325.69,36.94,-8.39,-87.65,20.12,120.17,-140.72,40.02,118.54,-12.88,0.0
2.0,2.0,1.0,2.0,108.2,-51.61,-0.2,-2.45,-182.8,89.46,67.34,51.91,19.05,79.45,56.58,-78.91,-99.24,43.76,0.0
1.0,2.0,2.0,1.0,70.71,23.51,-0.89,5.04,-22.57,-118.88,38.28,-279.86,-82.61,-122.4,46.7,-102.18,40.98,2.02,0.0
2.0,1.0,1.0,1.0,68.84,65.87,1.36,-2.49,267.23,103.97,-16.26,211.91,-41.27,-93.8,173.05,198.64,-49.76,11.42,2.0
1.0,0.0,1.0,0.0,-23.07,54.76,4.01,-23.69,-336.67,-134.33,170.23,-329.35,173.38,-124.47,181.24,-67.25,-270.71,-30.68,2.0
2.0,2.0,2.0,1.0,16.97,9.09,-3.22,0.27,107.49,51.25,-15.67,-164.23,74.51,-64.65,-185.75,-134.3,174.33,-29.65,0.0
0.0,2.0,2.0,2.0,60.01,23.35,-4.9,14.67,252.85,17.4,-38.74,-116.65,-99.66,-42.29,-161.33,-30.05,33.48,25.29,1.0
2.0,2.0,2.0,2.0,-45.37,20.34,-1.31,10.14,65.07,14.53,-3.92,-72.41,-82.53,-37.15,2.25,-57.01,22.53,-10.36,0.0
2.0,2.0,2.0,2.0,68.05,16.04,-0.09,-18.23,233.99,-86.43,-31.89,-77.54,58.24,-11.32,-168.67,41.49,-43.5,25.73,1.0
2.0,2.0,0.0,1.0,116.51,55.21,0.44,-17.92,406.6,48.9,-27.13,-60.39,20.38,-27.25,82.73,21.34,262.26,-69.93,0.0
1.0,2.0,2.0,3.0,-114.81,-27.33,-2.96,-35.64,-191.31,-23.17,-13.33,-74.25,-63.42,94.69,53.79,3.57,-71.64,21.74,2.0
1.0,1.0,2.0,1.0,-59.69,6.86,0.72,11.62,117.8,-115.7,50.13,144.83,3.24,11.59,31.06,-112.58,130.09,0.22,2.0
1.0,2.0,1.0,1.0,2.68,43.24,1.62,34.37,559.62,34.01,42.9,-1.73,-202.31,82.07,64.38,42.54,56.65,3.32,2.0
2.0,2.0,1.0,2.0,-43.5,-14.1,2.53,11.78,63.87,-82.88,-17.53,-91.13,-182.99,64.76,-118.34,33.17,-39.44,-1.51,0.0
1.0,1.0,2.0,2.0,46.84,-79.55,1.45,-13.98,-314.54,-95.17,-66.21,-240.73,-121.65,32.68,-24.0,43.27,211.81,-41.1,1.0
1.0,2.0,0.0,2.0,26.6,-19.56,-3.38,-0.79,-4.47,-26.3,91.49,181.09,-134.64,42.27,130.81,-8.76,-206.0,-62.0,2.0
2.0,2.0,2.0,2.0,-20.03,54.7,1.12,-8.42,-109.58,-57.1,-20.89,-228.22,157.55,-213.35,54.93,-73.2,-3.84,28.28,0.0
1.0,2.0,1.0,1.0,115.01,-53.82,1.31,-6.34,181.75,62.59,214.71,-58.07,27.74,137.32,-70.08,-121.17,-106.51,-20.25,1.0
2.0,2.0,1.0,1.0,-62.21,44.52,-3.03,-10.27,201.7,-72.58,-13.14,-113.37,-131.25,-79.62,-83.49,-101.84,112.12,66.5,0.0
1.0,1.0,1.0,1.0,-14.16,22.95,0.86,-9.38,119.09,17.95,-6.39,-119.82,-83.67,-39.03,-239.09,-147.95,68.76,24.44,0.0
2.0,1.0,1.0,2.0,-108.16,-27.88,0.86,-6.66,-265.0,31.43,4.33,14.6,-74.94,11.92,0.03,-95.36,12.85,-47.97,1.0
1.0,2.0,1.0,2.0,39.56,0.42,-0.32,17.0,-130.02,126.17,46.58,-301.36,176.18,-25.36,-0.73,-121.71,-109.02,7.86,0.0
1.0,2.0,2.0,1.0,-122.09,-76.98,-1.71,-54.62,-65.69,-62.12,72.8,-181.51,54.1,9.94,-82.65,54.85,-0.13,7.08,1.0
2.0,2.0,3.0,1.0,-51.74,1.4,1.73,-13.35,252.69,-88.22,79.69,139.19,46.87,24.54,-22.77,-89.37,21.75,-13.47,1.0
2.0,2.0,2.0,1.0,50.21,10.78,-4.46,-1.64,320.38,32.32,32.08,-96.42,-17.92,-118.94,-5.66,-58.13,340.21,-24.07,0.0
1.0,2.0,2.0,2.0,-12.03,3.6,0.18,-9.55,341.72,-47.45,-64.07,-60.91,125.19,28.3,-158.2,60.82,45.26,-40.67,1.0
1.0,2.0,1.0,2.0,-65.75,-14.98,4.91,7.76,109.72,-14.68,-2.93,-0.95,245.39,46.95,-298.59,-50.25,-184.93,-40.77,0.0
1.0,2.0,2.0,1.0,-33.26,7.96,1.16,37.56,282.54,27.85,1.78,-323.06,-1.39,81.85,-14.58,48.77,86.66,31.39,0.0
2.0,1.0,2.0,1.0,57.63,48.18,-1.25,-37.99,315.12,-74.04,-49.77,15.39,139.85,31.16,-17.99,60.02,104.88,-80.55,2.0
1.0,1.0,1.0,2.0,-40.43,-74.45,3.65,0.37,-336.59,-13.38,98.9,-26.27,-6.84,51.43,11.86,-165.8,-39.39,17.23,0.0
1.0,1.0,3.0,2.0,203.92,39.13,3.97,-6.52,204.01,-12.32,8.91,166.52,-9.57,9.61,-111.49,-139.06,-38.25,40.95,1.0
2.0,1.0,2.0,2.0,-56.59,9.6,-0.11,0.24,138.86,-85.25,-13.85,-21.73,92.93,46.56,-75.86,-15.08,13.03,14.35,0.0
2.0,2.0,3.0,1.0,-63.35,20.85,1.53,23.82,483.42,123.82,80.81,204.05,-76.18,47.54,9.82,26.0,-46.26,15.63,2.0
1.0,2.0,1.0,2.0,23.01,-14.44,-0.9,15.97,53.03,149.02,-65.59,-241.23,-95.41,-65.77,-125.23,89.34,37.8,44.23,1.0
2.0,2.0,2.0,2.0,-18.86,33.02,-1.63,-8.35,99.52,-131.35,18.97,-198.47,-136.51,-88.96,-29.38,-196.43,116.95,-72.47,0.0
2.0,1.0,2.0,1.0,239.01,25.41,-0.61,5.95,-91.47,191.75,101.93,115.31,-36.75,-71.14,94.92,18.9,-312.37,24.59,2.0
1.0,1.0,2.0,2.0,-44.21,-3.41,0.39,-12.36,104.62,106.58,48.98,122.39,129.92,44.83,24.62,-75.38,23.33,-41.12,1.0
2.0,2.0,2.0,1.0,-158.05,17.36,-1.17,-54.29,597.79,22.82,16.65,245.95,-24.09,136.71,37.67,-30.32,245.16,13.6,2.0
1.0,3.0,2.0,2.0,58.08,49.73,-1.82,12.51,308.33,10.54,25.75,-0.75,-88.5,-2.1,128.18,31.85,-107.0,-1.42,2.0
1.0,2.0,1.0,2.0,-43.16,-36.5,1.51,18.02,97.62,-15.46,-19.25,242.63,-133.51,-11.48,-100.2,-87.18,124.7,-6.94,0.0
1.0,1.0,2.0,1.0,-76.81,-14.35,-0.11,23.15,249.06,14.19,107.17,391.93,7.18,79.01,-64.95,-210.88,112.01,40.18,1.0
2.0,1.0,1.0,2.0,-101.89,-37.87,-0.49,-48.14,-127.22,-57.16,24.98,57.29,-203.39,104.02,15.59,8.05,-55.38,-48.6,1.0
0.0,1.0,1.0,1.0,-26.2,56.41,-0.68,0.93,146.36,14.62,45.51,-81.24,33.8,-37.22,183.62,137.11,-55.66,13.11,2.0
2.0,2.0,1.0,0.0,60.58,44.44,-1.16,-1.94,527.37,-93.0,79.61,-120.6,290.7,35.53,-61.39,-68.31,126.19,-9.02,2.0
2.0,1.0,2.0,3.0,20.98,-31.99,0.47,-34.58,-533.68,30.99,-46.37,-13.85,45.22,-34.33,74.11,-37.88,-3.17,-33.46,0.0
1.0,1.0,1.0,1.0,-38.59,-44.43,0.46,50.99,179.42,89.54,123.97,189.28,109.69,92.33,84.05,-32.64,86.15,-18.58,1.0
1.0,1.0,2.0,1.0,62.19,47.38,-0.11,-31.91,-4.77,8.12,-50.66,-239.25,89.08,-164.98,-126.38,-63.4,116.36,-28.66,0.0
1.0,1.0,2.0,2.0,8.21,35.86,-1.09,-25.17,135.54,-4.16,-8.66,163.12,-24.1,91.06,-150.71,-198.58,-15.49,-12.35,1.0
1.0,3.0,1.0,2.0,-39.97,18.24,-0.39,32.23,415.15,33.17,-145.0,-144.18,11.05,-68.68,-227.53,53.72,183.16,-48.32,2.0
3.0,1.0,2.0,1.0,14.98,102.56,-0.37,35.38,386.56,-79.4,-86.85,45.03,91.91,-60.02,32.39,101.42,135.92,108.33,0.0
2.0,2.0,1.0,1.0,-59.66,-0.43,0.89,-36.45,400.24,-15.3,62.35,119.3,48.89,41.35,42.61,68.33,-14.82,71.44,1.0
2.0,1.0,2.0,2.0,-154.7,-27.45,1.37,-26.79,-111.61,24.77,22.67,60.1,-116.19,-1.71,-127.36,-73.73,-114.27,40.95,0.0
3.0,3.0,2.0,1.0,-3.13,-29.33,0.64,9.73,557.31,-13.47,105.83,165.84,36.69,-55.93,1.94,47.49,162.98,16.89,1.0
0.0,1.0,2.0,2.0,31.37,48.53,2.64,-27.22,-33.47,74.65,-36.4,-6.32,-134.65,71.6,200.58,49.63,-70.64,-15.24,2.0
1.0,2.0,1.0,2.0,-34.23,-4.5,-2.39,-39.11,-67.47,39.24,12.47,-45.32,-45.12,38.58,108.59,12.12,-34.38,27.29,0.0
1.0,2.0,2.0,1.0,95.21,12.9,-0.32,-8.82,319.26,-9.49,80.43,211.22,14.11,19.78,71.45,29.86,-83.86,-29.08,2.0
0.0,2.0,1.0,1.0,-11.13,2.36,-0.6,-1.3,278.88,37.81,73.6,54.44,129.74,70.42,65.51,22.3,-29.79,19.55,2.0
2.0,3.0,2.0,2.0,-4.31,-21.93,1.52,15.36,334.7,90.29,90.68,-121.7,-73.57,120.41,-55.4,-31.58,-54.91,31.14,0.0
1.0,2.0,1.0,2.0,90.89,-13.61,-1.16,8.28,-179.89,48.16,83.6,98.02,6.29,-26.25,190.71,-82.84,-59.63,-24.98,2.0
1.0,0.0,0.0,1.0,149.95,44.55,2.44,-9.39,67.81,-47.31,54.33,39.35,31.56,139.95,154.47,85.01,-172.96,-68.53,1.0
1.0,2.0,1.0,1.0,79.43,111.52,-1.13,-23.97,113.3,-151.03,-40.43,-324.27,30.05,-97.36,-67.37,-174.65,-3.72,-36.75,0.0
2.0,1.0,0.0,2.0,-157.28,7.96,1.39,-31.88,62.01,0.27,2.46,87.3,-85.42,53.83,22.69,-87.03,76.88,32.16,2.0
2.0,2.0,1.0,2.0,-16.93,-72.46,-1.44,-13.49,187.94,-160.28,3.41,-124.19,160.64,147.59,-148.53,64.23,76.58,-86.84,1.0
2.0,2.0,2.0,2.0,85.11,21.4,-3.06,-29.23,253.02,15.21,61.83,48.38,25.34,41.96,103.78,44.53,-125.51,23.76,1.0
1.0,2.0,2.0,1.0,-83.88,-21.26,-2.35,18.73,315.99,91.14,75.38,-15.33,-84.21,125.83,117.31,31.92,84.15,62.13,2.0
2.0,2.0,2.0,1.0,135.3,29.34,-0.48,4.36,-105.01,-67.06,7.48,-266.35,-130.15,-118.79,-130.49,-119.42,-80.31,71.88,0.0
1.0,2.0,1.0,2.0,-94.08,-49.53,3.56,32.59,-168.2,89.78,88.85,-120.24,127.11,81.78,25.35,-124.72,-27.94,3.05,0.0
2.0,1.0,2.0,2.0,67.03,-27.53,0.3,24.03,-19.82,-121.38,57.78,201.22,-76.25,-9.16,-17.37,-195.59,173.28,8.93,1.0
2.0,1.0,2.0,1.0,7.93,-49.52,-0.55,-14.5,41.66,-39.73,89.04,378.08,25.31,-35.03,82.09,-156.9,266.63,25.29,2.0
1.0,1.0,1.0,1.0,-136.14,-15.64,-0.86,-23.34,155.74,-6.74,-6.73,108.03,-69.87,-28.95,-146.02,-29.94,120.56,7.1,0.0
1.0,1.0,2.0,2.0,77.08,63.65,1.58,8.08,-281.71,-29.57,-15.52,-245.12,54.95,-39.34,177.61,22.07,-173.86,-15.55,2.0
0.0,2.0,3.0,2.0,49.95,-102.3,1.47,15.84,-152.72,42.07,69.73,-70.96,52.16,18.74,201.18,112.01,171.79,-25.12,1.0
2.0,1.0,1.0,2.0,81.76,-14.94,2.2,-1.35,-166.8,50.4,15.02,-13.81,69.53,-26.61,-25.96,-58.78,-32.82,-39.3,0.0
1.0,2.0,1.0,1.0,4.2,-33.7,-0.67,-5.92,117.93,-22.06,85.54,-58.51,-105.71,19.24,65.63,86.09,-9.93,-11.28,1.0
2.0,1.0,2.0,2.0,-14.25,31.7,-0.58,-18.1,82.67,61.8,-34.41,89.22,-113.85,38.81,84.62,24.71,68.78,96.73,2.0
2.0,2.0,3.0,2.0,83.89,-17.95,-2.65,21.13,-8.17,31.09,4.95,18.68,123.22,55.97,-121.83,-27.61,-148.27,8.4,0.0
1.0,2.0,1.0,1.0,-19.74,48.74,-3.61,-1.9,402.76,-46.45,90.13,189.18,-39.15,18.46,-92.54,-81.44,-167.69,39.08,2.0
2.0,2.0,2.0,2.0,6.21,-24.61,0.99,37.31,329.54,-36.42,32.5,86.45,118.39,120.65,-48.64,39.38,69.19,73.34,2.0
1.0,1.0,2.0,2.0,24.5,-9.79,0.4,35.47,148.87,-13.62,-33.13,74.47,137.36,4.64,-222.07,-83.08,134.62,23.89,0.0
2.0,1.0,1.0,1.0,-45.05,30.87,-1.38,-20.45,230.34,228.01,-31.66,-52.95,197.9,4.11,-140.34,-10.55,105.8,-46.51,0.0
0.0,2.0,2.0,2.0,-99.64,-41.42,0.33,12.32,17.61,-52.84,127.27,-202.59,-18.46,148.5,254.25,-49.53,59.56,5.61,0.0
3.0,2.0,2.0,2.0,-60.53,-51.15,3.39,-5.93,-225.37,39.33,81.56,-173.24,17.55,127.06,256.06,-57.48,52.13,-11.77,0.0
1.0,2.0,1.0,1.0,-39.04,27.96,-0.3,7.86,164.02,48.3,79.67,-31.4,-90.62,51.02,189.09,-9.95,-53.09,-69.9,1.0
1.0,1.0,2.0,2.0,147.01,-11.45,-0.83,50.14,-58.13,73.29,-32.13,162.65,157.3,-34.21,-50.43,-80.2,157.03,116.04,2.0
2.0,1.0,1.0,2.0,-54.72,-34.06,0.42,-14.05,-399.81,15.14,25.07,-179.46,11.72,59.21,149.05,67.27,-145.17,5.15,2.0
1.0,2.0,1.0,1.0,9.1,-56.97,-2.61,-15.76,229.33,49.81,159.47,56.73,99.51,16.51,125.96,53.4,10.26,58.03,1.0
2.0,1.0,2.0,1.0,97.71,20.52,-1.56,10.58,21.71,137.65,32.96,-248.96,-6.49,166.15,129.48,118.17,-177.06,-1.22,1.0
1.0,2.0,2.0,1.0,108.81,-9.76,0.36,-1.24,130.41,97.14,120.67,49.52,-40.29,52.13,126.79,29.08,-110.3,-26.5,2.0
2.0,1.0,1.0,2.0,-75.78,30.11,0.22,42.48,295.17,49.16,-56.54,39.26,-41.12,86.17,-113.98,-23.99,125.85,10.67,2.0
2.0,1.0,2.0,2.0,-23.44,-25.71,-1.36,-16.85,-157.4,1.71,20.86,-246.23,-70.11,63.16,42.12,-37.84,52.79,33.85,0.0
2.0,2.0,2.0,2.0,-78.12,54.32,0.65,-44.73,504.02,42.85,-52.37,262.32,-100.34,24.79,64.24,10.17,243.05,23.86,0.0
1.0,1.0,1.0,3.0,145.48,-55.06,0.83,-0.86,-464.12,-4.14,1.85,145.2,124.63,53.03,-5.38,-80.94,-179.88,2.02,2.0
2.0,1.0,1.0,2.0,160.64,41.05,-1.48,-4.81,52.14,-36.99,41.97,-0.16,45.51,82.79,96.65,-85.85,-113.81,52.47,1.0
2.0,2.0,2.0,2.0,88.17,3.95,0.36,14.33,25.97,-102.06,-8.67,-120.94,25.65,-25.43,13.87,-72.76,128.43,-16.74,1.0
1.0,1.0,1.0,2.0,-55.95,28.61,-1.64,4.71,3.2,-23.84,-11.56,-181.97,-43.11,36.52,215.96,94.06,34.05,33.97,2.0
1.0,1.0,1.0,1.0,45.14,48.1,-2.43,13.8,-46.73,17.73,43.28,-23.59,-82.94,92.0,318.23,231.35,-264.26,70.72,1.0
1.0,2.0,1.0,2.0,159.0,-23.26,-1.35,-25.84,-149.76,95.26,0.02,-231.08,32.58,-18.91,129.66,-81.48,284.77,30.87,1.0
1.0,1.0,1.0,2.0,-50.4,-39.58,1.13,-18.71,-381.23,-42.06,5.94,-345.1,-63.37,-71.69,-402.45,-154.46,-137.51,41.96,0.0
2.0,2.0,2.0,2.0,-103.84,7.55,-2.34,-1.16,111.33,-66.02,-18.89,-38.06,-78.02,6.85,-128.45,-75.2,56.28,53.72,2.0
1.0,2.0,2.0,2.0,-43.73,12.54,-0.63,24.1,121.69,36.97,7.9,204.07,40.82,78.79,178.16,-6.8,21.17,24.14,2.0
2.0,0.0,0.0,3.0,-220.24,-40.95,-0.38,38.94,-736.57,76.93,-42.39,-166.65,-190.89,199.5,94.0,-38.58,-187.72,65.44,1.0
1.0,1.0,1.0,0.0,28.84,-18.78,2.07,-13.26,-7.21,-16.11,206.31,-77.1,-65.26,77.21,-48.68,-131.01,-161.68,37.71,1.0
1.0,1.0,2.0,1.0,38.15,38.93,-0.51,12.79,-88.94,7.91,11.33,4.9,179.15,11.95,91.92,-91.79,32.84,-29.45,2.0
1.0,2.0,1.0,2.0,23.44,-41.7,0.56,19.46,-350.22,14.22,24.5,-349.84,-109.56,-28.58,-293.1,-233.17,-140.51,-49.6,0.0
1.0,2.0,1.0,1.0,11.59,-32.77,-0.23,-6.73,194.98,-99.74,109.91,21.76,-64.86,33.25,95.25,117.23,-15.99,20.44,1.0
0.0,1.0,2.0,1.0,104.14,9.44,-2.64,-6.4,318.48,-42.36,105.46,193.07,5.15,-3.14,29.53,-253.84,319.48,-47.34,1.0
1.0,1.0,2.0,1.0,48.83,65.65,-1.84,-22.08,312.23,67.29,-42.13,-120.41,77.98,59.59,-107.85,-37.57,36.88,32.49,2.0
1.0,1.0,1.0,2.0,-88.27,-13.84,-1.63,-5.08,-118.83,-125.41,-42.28,-111.19,66.95,65.31,-69.5,4.86,-39.64,-55.4,1.0
2.0,0.0,2.0,1.0,101.4,47.62,-0.22,-2.26,-54.98,88.76,12.42,-192.5,-143.06,58.13,59.53,37.19,-77.58,-54.63,1.0
1.0,1.0,1.0,2.0,129.6,35.35,1.0,-45.69,236.85,-128.23,-55.51,216.43,-188.8,-44.59,47.18,99.04,67.41,-48.07,0.0
2.0,2.0,2.0,2.0,109.02,61.23,1.58,14.4,159.16,-72.49,-52.4,89.82,-60.68,-75.53,213.97,80.54,52.7,-14.41,0.0
2.0,1.0,0.0,1.0,59.25,58.75,2.27,47.15,-90.09,121.57,75.55,-95.52,89.29,82.32,44.25,-67.32,-328.05,44.27,1.0
0.0,1.0,0.0,0.0,56.21,3.45,-2.01,18.34,210.24,-10.77,117.72,-12.82,49.56,-6.12,-179.82,-134.05,-42.42,1.42,1.0
2.0,2.0,2.0,2.0,45.19,-37.29,0.31,-23.06,-7.43,6.02,81.51,35.86,40.86,22.34,145.61,3.48,53.2,-6.58,1.0
1.0,1.0,2.0,2.0,-18.64,0.24,-1.7,-18.53,44.11,42.07,-118.27,-178.96,34.68,218.11,-41.43,186.27,16.53,-28.02,1.0
0.0,3.0,2.0,1.0,-40.51,-54.23,-0.12,25.9,282.94,31.68,55.38,-60.72,58.75,-130.62,77.42,54.93,319.89,-43.06,1.0
1.0,2.0,2.0,1.0,67.19,18.26,-2.05,-18.15,20.45,-39.79,124.41,36.34,9.61,5.57,44.74,-90.19,-244.7,-25.02,2.0
2.0,2.0,3.0,2.0,-2.29,-39.44,0.43,30.53,-10.79,-31.69,42.3,74.52,30.24,78.85,-96.2,-57.4,-162.83,-13.11,0.0
1.0,2.0,2.0,2.0,-79.65,-44.46,-2.55,-18.22,-250.6,105.58,36.7,-138.43,-239.11,96.18,252.43,97.54,-44.03,17.67,2.0
1.0,2.0,2.0,2.0,57.61,14.83,3.03,-8.31,279.44,-149.23,-2.21,-26.88,-31.09,4.17,-200.03,14.91,-90.31,63.29,0.0
2.0,2.0,3.0,2.0,-86.03,54.09,-0.72,-9.45,200.71,96.45,-41.89,84.26,-4.97,-116.33,196.95,65.6,135.57,2.42,0.0
1.0,1.0,1.0,1.0,-107.29,28.68,-4.36,-13.11,70.96,-102.47,47.38,101.43,63.18,-36.26,168.23,-38.43,179.51,10.03,2.0
2.0,2.0,2.0,3.0,1.68,-79.67,-0.12,-11.54,-444.2,65.01,-102.09,-296.0,5.93,-9.08,15.69,101.6,144.19,-26.92,1.0
