cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
1.0,1.0,1.0,2.0,-176.78,27.54,-159.48,143.34,-14.04,-21.8,-380.4,-89.37,6.83,-150.22,6.52,2.13,1.0
1.0,3.0,2.0,1.0,-448.24,-17.79,153.7,-58.58,2.13,48.34,82.55,20.04,11.04,172.05,-5.45,185.55,2.0
2.0,2.0,1.0,1.0,220.89,20.5,-105.81,-1.29,77.85,-109.15,-29.2,-66.63,150.32,25.95,34.53,12.98,0.0
2.0,1.0,2.0,2.0,107.56,5.9,58.93,34.58,-19.89,37.17,223.48,-129.28,91.13,140.71,10.62,43.23,0.0
1.0,0.0,1.0,2.0,-267.83,-1.42,100.85,-78.41,18.83,-53.28,-105.76,-153.67,116.66,28.14,3.35,103.31,0.0
3.0,2.0,2.0,2.0,-82.23,-18.13,270.12,82.02,0.23,-51.44,-112.0,-143.45,0.68,-0.23,-32.5,112.73,2.0
2.0,1.0,1.0,1.0,106.08,11.33,-60.1,-55.4,41.33,88.34,47.44,98.29,28.82,132.03,-57.86,95.8,2.0
1.0,2.0,2.0,1.0,-408.58,4.52,-138.14,181.73,-37.82,78.65,-263.46,-28.03,29.21,-148.21,42.71,-21.37,1.0
2.0,0.0,2.0,0.0,392.49,44.94,-100.64,-169.77,35.66,154.15,344.07,-60.21,4.06,112.0,-49.56,48.95,0.0
2.0,2.0,0.0,1.0,517.83,-12.13,-163.99,95.69,-0.11,-22.07,457.71,31.57,265.39,50.06,11.81,-217.19,1.0
1.0,2.0,1.0,2.0,39.64,17.58,-121.82,-55.35,-3.78,39.3,314.86,114.04,12.13,122.5,28.77,81.39,0.0
2.0,1.0,1.0,2.0,420.75,36.67,-536.08,82.84,22.84,-6.91,-477.21,559.44,71.84,89.43,13.87,111.0,2.0
2.0,0.0,2.0,2.0,-96.21,-12.65,92.72,-117.79,33.69,70.36,-15.95,-75.07,64.85,63.8,14.99,-10.88,0.0
2.0,0.0,2.0,1.0,40.92,2.14,-39.31,-167.63,-40.41,40.74,56.82,89.08,3.54,78.0,54.11,11.54,0.0
2.0,2.0,1.0,3.0,606.44,5.22,-272.99,-99.63,-20.2,,83.88,255.76,285.67,-39.24,-41.84,-35.0,0.0
2.0,1.0,3.0,1.0,40.45,14.35,11.05,-7.46,29.81,-98.13,45.47,-70.7,-14.07,88.42,-55.39,42.13,0.0
1.0,2.0,1.0,2.0,65.6,-16.44,-70.38,0.04,42.57,86.5,-147.3,-157.55,252.76,22.84,-61.75,-232.9,1.0
3.0,2.0,0.0,1.0,-135.69,-30.23,334.33,121.91,-8.05,-104.85,-37.45,-86.95,-228.63,94.46,-36.41,12.19,2.0
2.0,2.0,1.0,2.0,126.44,16.44,-1.31,-129.4,28.77,-0.8,316.54,-15.99,51.13,133.14,-15.17,97.18,0.0
2.0,2.0,1.0,3.0,243.96,33.78,-70.8,296.09,16.49,70.29,139.67,-292.35,237.81,175.81,66.91,59.67,0.0
1.0,0.0,1.0,2.0,-131.34,-6.52,-65.99,-38.98,-13.69,-107.54,132.1,117.61,122.72,-28.79,34.43,84.93,0.0
2.0,1.0,1.0,1.0,52.35,32.27,102.82,-17.25,11.1,92.3,-141.52,-185.37,-81.5,181.98,11.03,151.49,0.0
1.0,2.0,1.0,1.0,140.99,-6.1,-76.58,72.43,-31.37,16.39,292.77,-46.22,80.85,89.84,28.48,-169.75,1.0
2.0,3.0,2.0,1.0,-11.7,-1.13,49.82,-91.19,-44.37,23.23,-227.32,9.37,45.17,131.4,-3.97,86.24,2.0
2.0,1.0,1.0,2.0,592.32,13.74,-102.06,42.64,-6.27,0.67,200.67,-152.82,395.62,187.05,-32.16,-35.22,0.0
2.0,1.0,1.0,1.0,268.92,2.91,-224.57,204.25,31.9,47.07,192.88,83.75,100.99,182.85,-136.92,-154.34,1.0
1.0,1.0,1.0,3.0,-411.19,12.97,-227.78,168.04,-16.02,3.32,-158.7,289.42,-93.52,149.14,58.13,158.45,2.0
1.0,2.0,1.0,1.0,-360.34,-9.9,80.96,256.3,20.53,35.16,41.74,-214.72,49.53,60.92,-0.39,-16.53,2.0
1.0,2.0,1.0,2.0,-611.28,-12.04,136.16,197.87,-2.57,-27.17,-126.05,-335.79,55.42,60.48,-28.03,-28.38,1.0
2.0,1.0,0.0,2.0,-76.36,-5.29,-50.14,320.63,68.43,-70.11,-6.28,128.8,44.18,-16.15,-10.47,135.43,1.0
3.0,1.0,1.0,1.0,165.28,0.2,30.91,23.71,34.72,-8.43,-194.74,25.69,26.98,54.8,15.81,56.54,2.0
2.0,0.0,1.0,1.0,78.87,21.22,-140.92,-39.23,-24.32,38.45,-149.07,-75.79,228.95,-24.78,73.94,45.16,0.0
0.0,1.0,1.0,3.0,-1019.84,-28.89,251.18,29.2,32.13,48.54,107.55,-208.29,100.41,98.83,-28.7,213.58,2.0
1.0,1.0,1.0,1.0,-16.46,25.86,-218.55,-183.07,-16.64,59.91,135.63,80.36,109.08,-82.94,-8.91,42.19,2.0
1.0,2.0,2.0,2.0,-412.27,0.6,81.15,-101.71,-9.85,14.75,165.66,-36.17,-37.99,74.32,-23.29,130.28,0.0
2.0,0.0,2.0,2.0,162.86,-23.07,61.95,9.93,-3.18,-11.84,149.43,-85.01,116.57,79.73,18.17,-152.68,1.0
1.0,2.0,1.0,1.0,-244.53,10.01,-6.46,60.56,24.58,-86.29,-105.83,-145.83,115.47,-8.38,-46.02,82.12,0.0
2.0,2.0,1.0,2.0,32.95,16.56,-147.65,239.13,-22.46,-90.96,-69.1,-82.29,122.63,-60.08,-74.44,-17.93,0.0
2.0,2.0,1.0,2.0,-333.14,-23.4,369.26,267.8,-6.03,100.17,43.42,-249.11,-202.77,-48.06,42.42,49.7,2.0
1.0,2.0,1.0,1.0,-282.27,21.29,-200.92,208.08,-18.91,13.0,-71.13,-11.79,74.75,86.1,-11.19,54.86,2.0
1.0,2.0,1.0,1.0,-220.97,-23.23,187.36,-14.59,32.31,-17.7,49.75,-236.07,61.68,72.67,-11.81,-85.69,1.0
1.0,2.0,2.0,2.0,-237.75,-0.88,-65.98,372.47,-32.98,-182.3,-188.68,-140.85,196.44,-36.82,3.79,34.61,1.0
2.0,2.0,1.0,2.0,188.09,26.88,-209.38,250.02,34.74,-28.85,15.61,-122.93,248.83,53.75,-50.7,-3.85,0.0
1.0,2.0,1.0,2.0,-407.08,-11.03,101.3,123.72,-4.86,6.18,31.37,-226.88,12.05,44.4,17.57,-53.61,1.0
1.0,1.0,1.0,1.0,319.71,49.67,-480.76,115.69,8.99,22.1,-209.2,221.58,155.77,96.73,-25.9,40.76,2.0
2.0,2.0,1.0,2.0,-145.41,-11.41,45.8,211.04,-31.02,-48.1,-29.58,-71.32,41.91,-24.32,174.32,3.41,2.0
2.0,1.0,1.0,1.0,-756.23,-31.24,432.98,269.2,-62.56,73.15,-239.56,-304.13,-181.02,88.94,41.48,134.58,1.0
2.0,2.0,1.0,2.0,102.23,12.99,-222.05,148.56,48.57,49.53,-20.6,208.67,5.85,196.76,-47.45,25.11,1.0
2.0,2.0,2.0,2.0,0.12,13.54,64.34,-102.34,3.2,-75.85,-73.67,-63.32,-30.32,116.12,39.58,95.84,0.0
1.0,1.0,1.0,1.0,-274.98,-4.16,143.69,-188.8,17.54,27.23,82.03,-184.96,239.2,35.1,53.17,172.79,0.0
2.0,1.0,1.0,2.0,-296.91,-23.84,308.35,225.08,2.35,-20.76,-272.09,-90.47,-334.2,60.1,-36.59,13.46,2.0
2.0,1.0,2.0,1.0,-90.02,0.63,114.86,5.9,4.14,-114.93,82.56,-104.87,117.12,61.9,90.31,163.67,2.0
2.0,1.0,2.0,1.0,287.09,12.55,-44.13,59.26,19.6,-71.78,77.37,-160.2,168.82,127.27,45.1,-56.71,1.0
2.0,2.0,1.0,1.0,68.41,17.98,-99.69,29.58,17.93,-99.98,212.12,52.51,80.36,70.43,-8.14,113.49,0.0
2.0,1.0,1.0,1.0,-118.37,-4.81,25.12,60.63,33.72,-34.27,-239.13,58.68,-93.74,137.34,1.77,28.94,1.0
3.0,1.0,1.0,2.0,-82.04,-30.43,428.75,223.85,-46.89,15.4,19.82,-174.48,-279.8,18.12,38.79,23.64,2.0
2.0,1.0,2.0,2.0,24.82,22.73,-180.14,53.41,60.75,-3.61,-49.62,189.74,-34.12,61.61,-33.64,118.21,2.0
2.0,1.0,1.0,2.0,-175.99,-22.94,58.68,256.52,-45.8,-86.94,-202.24,132.33,1.48,-149.68,-15.27,122.98,1.0
2.0,1.0,2.0,1.0,-69.15,-4.56,65.0,294.03,26.58,-102.38,-285.59,-74.8,13.14,-75.31,-3.68,65.39,1.0
3.0,1.0,1.0,2.0,-68.47,-31.27,309.8,65.92,-5.94,37.35,-50.72,-71.25,-184.86,116.61,48.86,-11.28,2.0
1.0,1.0,1.0,2.0,-548.29,-25.2,299.12,-72.02,3.27,-48.69,-77.03,-310.37,-51.85,24.69,-10.43,-36.44,1.0
2.0,1.0,2.0,2.0,-22.85,-3.8,227.07,4.85,3.5,86.82,-14.37,-128.7,16.26,55.51,8.53,169.36,2.0
2.0,2.0,2.0,2.0,-103.41,13.06,55.46,-175.48,44.3,174.99,-52.54,-40.56,89.19,116.06,9.9,198.54,0.0
1.0,2.0,1.0,1.0,-230.21,7.81,-171.86,122.64,23.31,-86.0,-378.64,240.57,-279.61,45.49,-1.64,-42.78,1.0
2.0,1.0,1.0,2.0,169.93,0.78,36.31,-155.64,-10.04,-92.58,430.17,-75.0,96.24,111.21,25.13,-28.61,0.0
2.0,2.0,1.0,3.0,-121.02,4.12,-7.91,118.55,-27.69,-112.29,-221.64,11.04,-75.06,62.23,39.99,36.64,2.0
1.0,1.0,1.0,2.0,-148.18,17.86,-5.27,72.89,-21.58,-37.04,-41.25,-207.48,39.22,51.79,8.14,10.4,0.0
2.0,1.0,1.0,2.0,262.29,41.81,-63.16,426.04,20.61,-120.45,340.38,-241.09,38.96,218.93,-9.87,69.17,0.0
1.0,2.0,1.0,2.0,-69.44,22.07,-12.19,-11.03,31.36,7.59,179.23,-186.76,104.28,26.14,-2.14,66.67,0.0
2.0,1.0,2.0,2.0,-22.52,9.55,46.43,66.7,-17.32,-12.65,238.74,-193.47,56.2,77.46,-46.86,4.35,0.0
2.0,1.0,1.0,2.0,-83.63,11.56,73.23,220.24,-53.51,57.79,59.91,-131.29,-31.37,-53.77,33.08,109.05,2.0
2.0,1.0,1.0,1.0,-383.47,-47.4,181.42,240.73,-2.43,11.61,44.42,41.75,133.54,-57.22,-60.03,132.07,1.0
2.0,2.0,1.0,2.0,-135.87,6.27,95.1,64.8,22.52,-4.56,-128.31,-45.33,-33.66,85.87,37.96,161.64,2.0
1.0,3.0,1.0,1.0,-70.13,18.74,-124.34,-101.01,-65.72,-65.57,192.73,-9.48,101.5,-19.3,26.43,44.17,0.0
2.0,1.0,1.0,2.0,260.01,29.97,-310.95,109.43,-14.82,-56.16,-195.13,84.67,122.24,-44.64,64.73,-41.09,2.0
1.0,2.0,2.0,2.0,-339.22,-28.53,204.78,-202.99,1.64,-69.81,65.37,-355.84,162.23,-115.07,21.18,-166.74,1.0
1.0,1.0,1.0,2.0,159.28,16.85,-142.83,-197.05,-55.37,-19.42,305.55,129.71,-4.81,68.2,-53.43,-8.32,0.0
2.0,1.0,1.0,2.0,203.36,57.7,-138.86,317.25,70.61,13.83,43.83,-234.86,43.7,131.79,12.93,103.15,0.0
2.0,2.0,1.0,2.0,263.49,63.89,-5.28,542.69,34.08,-5.46,152.85,-491.62,141.46,274.75,-48.55,178.66,0.0
2.0,1.0,2.0,2.0,5.25,-15.03,60.61,-162.08,40.44,17.29,141.9,86.05,145.56,8.53,3.29,113.51,0.0
2.0,1.0,1.0,3.0,-55.92,12.1,-194.52,80.24,35.38,-54.76,-165.01,290.06,-78.93,70.07,40.32,104.69,2.0
2.0,1.0,1.0,2.0,244.01,27.82,-150.62,164.08,73.28,-88.3,-124.63,-219.23,323.33,72.1,38.25,9.8,0.0
2.0,2.0,1.0,3.0,177.67,-33.71,-21.74,-170.03,15.81,6.05,-179.75,-122.23,247.03,58.56,26.72,-342.82,1.0
1.0,1.0,1.0,1.0,-353.1,-25.82,215.58,-24.38,-17.21,-21.49,38.95,-306.43,69.74,-17.64,6.77,-104.23,1.0
1.0,2.0,2.0,2.0,-283.02,12.65,-16.63,3.11,51.52,34.31,44.3,239.25,-216.35,299.03,-7.34,241.22,2.0
3.0,1.0,1.0,1.0,400.94,16.1,-43.93,129.25,-63.8,-29.42,319.08,73.4,20.76,84.16,-37.91,93.17,0.0
2.0,2.0,1.0,2.0,408.31,-17.08,-34.02,-21.98,54.1,11.46,229.61,45.97,121.02,140.89,27.95,-164.64,1.0
1.0,1.0,1.0,1.0,-101.1,-22.95,91.44,-145.07,-29.0,98.27,341.03,40.61,73.37,101.44,5.59,17.46,0.0
1.0,2.0,1.0,2.0,-151.76,1.44,-92.76,97.08,7.85,-30.54,-100.79,127.65,77.32,26.84,25.89,127.74,2.0
1.0,1.0,1.0,3.0,-143.21,-1.06,-125.49,297.2,2.79,-58.86,154.59,-27.49,162.32,0.2,32.57,0.71,1.0
2.0,2.0,2.0,1.0,122.34,12.54,-60.76,114.71,-81.91,-26.33,43.78,-117.29,91.06,79.95,-64.19,-39.63,2.0
2.0,2.0,1.0,2.0,177.36,22.93,-307.5,-127.25,-25.66,12.48,-297.2,417.79,46.22,32.75,15.95,162.3,2.0
2.0,3.0,1.0,2.0,-208.79,-5.53,158.86,133.65,-72.91,-19.33,71.82,-47.71,-142.35,123.2,47.36,99.56,2.0
1.0,2.0,1.0,1.0,34.93,-0.13,-143.22,125.53,-46.13,87.61,227.13,25.94,142.52,3.7,-3.77,-55.06,1.0
2.0,0.0,3.0,2.0,517.95,-30.96,26.83,-115.93,-7.6,124.79,353.57,-100.93,272.96,57.5,77.19,-286.23,1.0
2.0,1.0,1.0,1.0,-74.13,-34.67,-54.84,165.5,1.57,-99.96,126.06,136.78,217.12,-79.64,-76.02,-21.76,1.0
1.0,1.0,1.0,2.0,-285.08,-21.77,183.3,66.86,-59.38,-127.28,50.49,-258.26,17.74,72.26,80.49,-100.81,1.0
1.0,2.0,1.0,2.0,-352.42,-26.36,272.1,-319.06,29.19,-114.44,-128.47,-236.56,196.92,24.4,-6.78,72.3,0.0
1.0,2.0,1.0,2.0,-566.41,-35.3,166.54,198.1,-48.71,89.81,-269.86,-73.88,35.45,-129.0,0.88,62.99,1.0
2.0,0.0,2.0,3.0,-418.72,-12.45,257.66,158.11,-9.48,-122.36,-51.46,-131.26,-231.87,111.92,63.55,84.85,2.0
1.0,1.0,1.0,2.0,-149.85,-4.22,-18.51,23.47,30.34,40.34,250.06,12.21,121.31,68.78,-28.17,77.08,0.0
2.0,1.0,1.0,1.0,218.14,-17.7,11.89,-3.0,-59.47,9.67,250.39,-51.82,139.9,71.66,36.87,-142.51,1.0
2.0,2.0,1.0,2.0,-92.98,-10.44,66.31,98.01,11.97,-53.7,-415.26,45.99,-110.62,91.31,13.34,16.57,2.0
1.0,2.0,2.0,2.0,-69.45,0.89,-126.55,194.86,44.53,108.79,81.18,41.49,117.06,71.23,21.85,14.81,1.0
2.0,1.0,1.0,2.0,-16.05,0.89,-45.21,20.63,-6.12,-33.29,-21.85,90.3,72.77,78.25,52.63,97.67,2.0
1.0,1.0,1.0,1.0,-30.14,25.15,-124.66,-144.98,42.73,-76.99,56.73,23.84,40.85,-6.37,-23.15,70.85,0.0
1.0,0.0,2.0,2.0,426.19,15.88,-382.46,52.1,3.0,73.5,457.23,141.79,260.32,69.29,21.07,-160.43,2.0
1.0,2.0,1.0,2.0,-24.84,10.52,-57.55,8.93,19.54,-70.39,76.87,1.98,15.4,45.41,-19.2,29.45,0.0
1.0,2.0,1.0,1.0,-92.19,-25.78,-93.98,-10.4,-27.79,-62.62,-54.73,139.6,56.61,-81.84,-51.11,-144.51,1.0
2.0,1.0,1.0,2.0,116.54,18.69,-113.34,59.4,-55.71,-7.6,1.37,22.02,156.15,3.08,30.51,120.51,0.0
2.0,0.0,1.0,2.0,-127.32,-18.81,91.24,385.44,-27.47,87.51,67.48,-66.29,44.51,120.72,-9.96,40.99,1.0
2.0,2.0,1.0,2.0,-40.43,-16.05,34.54,164.19,20.95,85.13,134.55,-140.41,125.47,63.74,43.69,-99.87,1.0
2.0,2.0,1.0,3.0,-2.77,29.31,52.91,153.84,28.23,-124.44,302.56,-123.86,-43.26,166.32,-5.98,193.69,0.0
1.0,2.0,2.0,2.0,-196.14,9.11,-243.2,74.57,-73.02,-20.67,-239.97,-75.18,95.97,-93.26,41.83,-203.69,1.0
1.0,1.0,1.0,1.0,20.48,-39.54,-121.26,-158.25,21.03,-10.68,-116.78,236.45,25.93,-40.33,57.57,-280.19,1.0
1.0,2.0,2.0,1.0,-460.03,-12.1,150.49,-98.96,35.68,-62.83,-95.62,-195.04,-44.7,20.65,-90.33,-35.0,1.0
2.0,1.0,2.0,1.0,288.39,12.69,-2.05,-183.85,39.17,28.9,245.9,24.51,-27.92,191.66,-34.94,-1.65,0.0
1.0,1.0,1.0,2.0,-362.15,1.68,-53.69,250.19,34.19,-33.56,26.46,-43.66,54.24,33.2,-1.02,73.43,1.0
0.0,2.0,2.0,2.0,-312.66,6.14,-171.09,102.47,29.77,109.28,106.39,-109.48,265.42,-100.25,-52.98,-10.17,1.0
1.0,1.0,1.0,1.0,-176.5,8.29,-48.28,-15.86,-91.17,-57.68,36.88,151.28,-51.58,190.79,-39.42,159.37,2.0
1.0,2.0,1.0,2.0,-180.2,5.38,-199.25,-39.6,67.72,-20.63,-224.19,14.02,202.15,-101.81,8.82,-33.79,0.0
3.0,2.0,2.0,1.0,25.11,-5.32,141.94,131.67,33.52,-48.01,-267.08,-111.15,30.54,-83.09,19.05,84.23,2.0
1.0,1.0,1.0,1.0,-499.55,-8.91,94.9,73.01,-41.62,7.26,-77.0,-155.47,6.51,16.04,31.56,37.84,1.0
2.0,1.0,2.0,1.0,127.57,13.92,-187.88,99.86,29.04,-39.82,148.36,129.99,65.22,-19.18,88.96,26.59,0.0
2.0,1.0,1.0,2.0,-130.17,-13.06,70.12,83.11,15.21,116.53,136.13,-81.32,15.09,28.65,-7.16,-38.56,1.0
1.0,2.0,1.0,1.0,-439.98,-13.87,140.81,52.02,-20.45,-0.92,-152.27,-189.59,-34.36,88.66,-51.59,-23.86,1.0
3.0,2.0,2.0,1.0,557.52,27.53,-222.38,72.75,9.56,-4.49,-101.14,10.05,144.05,-27.49,-12.41,-80.25,2.0
2.0,1.0,0.0,2.0,-229.71,-20.66,171.48,220.08,0.62,24.46,3.9,-108.73,-29.3,100.27,92.7,30.98,1.0
2.0,1.0,1.0,2.0,247.51,36.15,-379.08,175.8,-28.75,13.37,-301.94,216.81,115.2,65.33,129.7,64.27,2.0
2.0,0.0,2.0,3.0,295.65,3.91,-225.77,150.75,22.28,7.66,254.69,127.67,133.94,103.39,67.68,-96.09,1.0
2.0,3.0,2.0,2.0,130.85,-25.24,120.26,29.96,-42.65,1.27,115.61,-108.77,52.47,133.12,-44.08,-148.83,1.0
2.0,1.0,1.0,2.0,13.93,9.26,15.29,97.42,-4.19,41.46,432.81,22.28,-26.3,160.56,-43.85,116.53,0.0
2.0,2.0,0.0,2.0,63.05,-2.85,15.57,190.19,-49.23,33.45,-61.65,-96.09,34.26,-58.01,24.54,-51.2,2.0
2.0,1.0,1.0,2.0,280.5,16.86,24.54,68.32,-22.64,-74.46,148.48,-160.22,219.84,127.24,-51.33,115.28,0.0
1.0,1.0,1.0,2.0,-392.62,-8.23,33.33,130.65,-14.1,158.73,1.69,-182.75,76.38,10.35,-11.19,-34.15,1.0
1.0,1.0,2.0,2.0,-145.45,-16.23,99.56,3.53,-12.96,-96.19,193.54,-126.7,113.09,102.31,59.46,-14.7,0.0
2.0,2.0,1.0,2.0,62.98,-6.24,254.92,-220.24,-31.21,-25.03,17.45,-173.56,-15.4,190.38,-4.68,49.06,0.0
2.0,2.0,1.0,1.0,65.32,29.26,-11.4,-7.47,49.13,39.27,-3.06,-110.48,-9.58,97.54,-42.3,94.28,0.0
3.0,2.0,1.0,2.0,315.45,-4.25,-19.84,88.75,74.64,43.48,-134.16,-132.35,205.56,-138.56,-17.43,-107.57,2.0
2.0,1.0,1.0,2.0,-149.4,10.78,-22.55,143.59,-4.36,-70.38,-280.04,-15.31,-22.7,32.13,-1.32,96.3,2.0
2.0,2.0,1.0,2.0,152.65,13.68,73.41,258.75,21.34,-14.84,331.45,-204.85,63.74,195.97,20.52,66.89,1.0
3.0,1.0,1.0,1.0,459.83,48.25,-153.4,304.09,6.69,-16.65,149.36,-107.37,164.83,144.46,11.17,155.13,0.0
2.0,2.0,2.0,1.0,56.69,-6.33,20.95,-118.09,-91.56,-44.28,-299.79,35.36,114.68,108.89,73.91,57.07,2.0
1.0,1.0,2.0,2.0,-263.34,0.2,99.33,-189.86,28.28,1.89,-90.98,-148.54,141.27,15.5,-0.86,113.49,0.0
1.0,1.0,2.0,2.0,-25.47,7.79,-190.09,-44.11,41.45,-11.43,19.79,184.85,49.69,-84.97,11.09,25.06,0.0
2.0,1.0,1.0,2.0,-79.24,-16.03,204.74,-259.07,34.39,-19.48,-1.72,-130.01,80.34,71.11,-4.27,37.09,0.0
1.0,1.0,1.0,2.0,-316.78,-5.43,23.21,334.0,24.32,84.34,-47.63,-79.03,-5.07,147.36,26.71,47.06,1.0
1.0,1.0,1.0,1.0,86.62,14.67,-269.31,66.75,29.94,-3.3,-291.4,-16.44,119.19,-48.09,-26.82,-185.74,1.0
2.0,2.0,2.0,1.0,-123.24,-18.61,150.38,15.45,-57.84,35.89,-275.15,-52.97,-21.48,70.28,30.3,15.69,2.0
1.0,2.0,0.0,1.0,-287.11,3.64,85.21,259.55,121.64,-19.95,336.03,-208.35,-7.45,149.81,15.36,50.14,0.0
1.0,1.0,1.0,1.0,-98.32,24.8,-0.28,-53.32,-10.08,23.18,111.24,-219.73,128.42,-3.38,-16.33,88.83,0.0
2.0,2.0,1.0,2.0,109.58,23.03,40.01,367.18,-20.9,-81.34,514.91,-142.92,-10.55,234.89,16.03,141.66,0.0
2.0,1.0,2.0,1.0,-148.83,10.43,-202.88,245.2,31.09,-22.42,-242.7,276.39,-132.86,-116.88,-3.97,85.19,1.0
2.0,1.0,2.0,2.0,74.6,-45.53,-34.6,107.45,-27.28,-138.77,97.58,205.65,104.03,99.41,-37.66,-146.09,1.0
2.0,1.0,1.0,2.0,-191.56,-37.89,187.48,26.02,-67.22,37.44,-446.04,10.86,-116.17,140.56,-49.3,-79.77,2.0
2.0,1.0,2.0,3.0,151.11,11.41,-185.06,59.66,36.43,82.8,-176.62,282.78,-24.63,186.35,19.98,88.26,2.0
1.0,1.0,0.0,1.0,-68.95,13.18,12.83,133.35,-46.78,72.32,76.59,-259.2,177.36,145.9,-9.08,33.85,1.0
1.0,2.0,1.0,2.0,-316.8,6.37,-97.75,270.61,34.71,44.82,-4.62,16.68,25.74,102.06,-101.09,86.48,1.0
1.0,0.0,2.0,2.0,-350.74,-11.45,71.82,29.52,17.23,-10.75,276.6,80.9,-195.1,-12.24,35.09,34.59,0.0
1.0,1.0,1.0,2.0,123.89,-15.07,-34.82,-68.4,33.47,-130.39,213.01,-83.49,136.68,-1.91,18.08,-210.13,1.0
2.0,1.0,1.0,2.0,26.15,-15.48,-157.78,250.99,-32.39,141.6,41.0,221.07,116.75,-66.71,-40.42,6.72,1.0
2.0,1.0,3.0,1.0,165.75,25.51,-50.6,286.74,-37.23,-74.46,154.07,-239.31,130.85,129.71,-74.92,12.31,0.0
2.0,2.0,2.0,1.0,199.86,-11.32,-55.93,112.01,-36.57,205.89,315.1,-23.55,168.8,36.92,3.6,-104.46,1.0
1.0,1.0,2.0,1.0,-205.02,-5.67,-41.37,-6.05,30.13,44.19,96.03,34.51,96.16,-31.25,21.13,46.91,0.0
2.0,2.0,1.0,1.0,-72.36,6.32,79.51,180.81,8.55,7.91,271.95,-199.18,6.24,134.04,21.53,16.34,0.0
2.0,1.0,2.0,2.0,99.56,-7.21,-134.0,104.91,-42.09,-71.78,-94.12,-24.33,190.39,40.59,-40.35,-137.61,1.0
2.0,1.0,1.0,0.0,-322.25,-20.2,200.25,290.05,8.91,-16.38,-307.56,-203.62,-34.49,-105.61,52.26,14.7,2.0
2.0,1.0,3.0,1.0,30.73,0.43,77.9,-118.2,27.16,-83.88,94.2,61.2,-49.57,152.91,-30.59,105.21,2.0
1.0,2.0,1.0,1.0,-364.98,-3.25,115.31,43.42,20.29,-15.85,35.52,-74.9,-27.9,137.94,72.21,131.87,2.0
2.0,1.0,2.0,1.0,94.58,-10.06,-143.7,147.29,3.77,86.55,107.36,137.03,121.35,-15.59,7.65,-50.0,1.0
1.0,2.0,2.0,2.0,-97.76,-13.04,-84.56,209.5,-13.27,34.7,38.46,-21.61,264.72,-136.48,60.43,8.23,1.0
1.0,2.0,1.0,2.0,-166.26,5.01,-107.77,105.49,-17.02,27.99,-65.29,-51.81,73.9,-59.73,2.36,-44.13,2.0
3.0,2.0,1.0,2.0,-19.74,-31.72,350.21,133.0,35.92,-44.23,-198.96,-198.31,-56.77,-75.97,-71.47,7.66,2.0
1.0,1.0,1.0,1.0,-97.67,40.5,-201.52,-134.33,25.0,-34.57,170.56,-30.89,181.94,-57.57,57.66,157.88,0.0
1.0,2.0,2.0,3.0,-426.18,-25.07,-25.1,295.91,22.0,122.73,-202.34,-54.36,190.34,-177.34,107.34,1.2,2.0
3.0,2.0,3.0,2.0,-50.48,5.53,286.66,187.85,-9.65,-119.17,298.98,-166.01,-194.12,16.67,-43.62,184.86,2.0
1.0,1.0,1.0,2.0,-174.15,-16.28,53.3,120.85,13.81,65.52,55.27,-171.3,170.23,35.42,-10.65,-51.12,1.0
2.0,2.0,1.0,2.0,106.6,12.47,193.56,219.02,1.62,-35.13,397.13,-295.9,0.03,239.18,66.64,86.3,0.0
2.0,2.0,2.0,1.0,-226.75,-43.98,318.24,-112.81,24.65,-0.78,83.96,-401.76,219.67,-84.74,-36.94,-154.78,0.0
1.0,1.0,1.0,2.0,-206.59,9.78,56.1,-157.56,-32.84,-5.19,162.9,-211.58,226.08,-20.77,56.67,122.47,0.0
3.0,1.0,1.0,2.0,-184.98,-19.37,408.06,216.49,14.79,-77.95,221.96,-184.56,-323.2,54.48,-12.58,68.91,2.0
2.0,1.0,2.0,1.0,-53.43,-11.4,118.36,103.17,6.89,-92.33,-160.81,-20.59,-80.97,81.53,26.71,23.41,2.0
2.0,1.0,2.0,1.0,-10.94,-14.72,-121.48,228.73,11.13,-1.64,-129.29,140.78,77.96,20.25,14.48,-42.01,1.0
1.0,2.0,0.0,1.0,49.86,-12.88,-25.79,51.63,87.92,9.07,286.93,-90.05,169.5,-6.71,50.43,-119.41,1.0
2.0,3.0,2.0,2.0,-144.57,-31.9,217.84,122.1,-70.81,128.42,60.18,-251.01,72.36,53.73,19.83,-114.52,1.0
1.0,2.0,2.0,1.0,-144.39,7.39,-210.98,-69.48,-75.0,-48.13,-586.07,122.45,164.58,120.41,-45.87,37.36,2.0
2.0,1.0,2.0,1.0,-80.47,47.15,-79.66,112.12,33.68,102.94,-183.99,-113.99,-47.56,-22.69,63.32,183.22,0.0
1.0,1.0,0.0,2.0,-398.36,-21.42,-39.7,114.47,4.61,90.56,-198.02,26.57,28.63,-109.11,21.39,-66.6,1.0
2.0,1.0,1.0,1.0,47.37,10.19,168.96,224.58,-47.0,-50.3,488.15,-248.94,-60.09,246.19,-43.04,52.49,0.0
1.0,3.0,2.0,1.0,-30.21,6.7,-184.34,166.37,-12.08,10.7,261.25,21.89,158.05,14.12,-65.07,-23.17,1.0
