cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
2.0,2.0,12.63,-25.64,12.85,21.13,2.57,-46.59,-129.38,-60.29,4.69,16.39,-11.5,-27.96,30.36,-59.66,51.95,-8.65,18.05,-10.47,16.37,50.8,-65.33,21.74,1.0
1.0,2.0,-27.63,207.33,4.35,30.56,-47.2,29.75,-6.27,-79.49,-73.25,-149.47,,-32.08,-6.07,110.69,-46.25,3.73,-66.8,-5.0,-53.17,-53.14,-3.43,-31.48,1.0
2.0,2.0,17.02,89.45,8.9,-51.55,12.5,110.08,-59.76,-3.84,21.75,-2.75,42.32,52.67,27.61,-133.83,-40.91,-20.44,62.45,-8.32,6.5,65.72,-41.11,-62.48,0.0
0.0,2.0,4.84,46.49,6.2,-47.16,1.31,7.88,99.44,5.44,10.43,140.66,-341.06,-22.31,18.89,-70.9,-112.6,24.68,-14.19,2.03,-31.55,-10.55,-68.78,344.03,1.0
2.0,2.0,-17.59,-21.2,-2.09,-22.76,-12.98,129.3,85.89,7.08,-15.59,22.13,79.78,-1.25,14.9,177.36,120.38,17.32,7.72,23.47,-12.95,-74.7,8.39,280.45,0.0
1.0,2.0,17.27,-77.05,17.99,88.6,,65.42,-3.55,-76.19,-11.98,59.38,-103.11,-17.78,-14.54,43.16,107.46,-18.65,-39.98,10.89,-69.18,56.07,-116.43,243.16,0.0
2.0,2.0,10.11,48.22,-12.79,-22.41,12.72,37.92,-29.7,26.09,-64.23,-29.66,-162.97,17.61,-0.84,-95.87,21.24,30.77,-23.3,-25.36,-21.51,70.2,65.42,219.64,0.0
2.0,1.0,-1.46,46.6,-3.45,35.74,7.19,-12.86,-97.14,11.55,54.19,17.13,-77.77,103.77,-30.9,-105.47,101.88,23.13,128.49,-28.66,-115.32,229.99,89.84,14.75,0.0
1.0,1.0,15.59,-105.03,6.18,-56.84,3.03,37.62,3.75,42.28,-51.64,72.72,37.16,1.33,-4.62,-109.0,-6.76,0.31,47.51,-4.0,78.24,-89.44,8.95,-78.75,0.0
1.0,2.0,-4.09,71.44,0.77,162.07,-22.46,155.45,59.06,-2.61,-51.23,140.67,-264.19,-46.22,59.8,95.71,1.91,10.22,-114.21,3.7,-93.89,-207.96,-75.14,47.43,1.0
1.0,2.0,18.99,-61.28,1.28,-47.74,3.69,-71.78,84.4,16.31,-78.16,196.89,177.82,5.64,45.83,-116.02,129.53,33.44,50.2,49.8,21.52,-177.44,15.98,395.25,0.0
2.0,2.0,3.13,19.62,7.19,-102.05,1.79,-93.75,26.85,103.67,-19.74,-42.09,115.2,9.91,9.77,9.71,20.71,30.49,19.76,-16.72,22.7,206.26,-101.03,27.81,1.0
2.0,1.0,-1.75,-157.34,-13.64,174.18,-18.92,16.03,-62.0,-88.71,-51.99,135.16,124.47,96.23,-0.08,77.45,68.76,9.32,-50.63,-14.17,-110.31,-33.16,102.6,-218.94,0.0
2.0,2.0,-9.93,-88.99,0.63,47.36,3.62,134.63,-22.31,-20.35,-28.2,31.05,-225.06,-103.38,17.4,107.19,-64.5,4.56,14.63,2.81,-79.93,20.52,-51.38,75.04,1.0
1.0,2.0,5.55,56.6,2.34,-16.18,20.77,-117.49,-75.99,-34.95,-68.6,-112.05,-354.03,-129.83,15.1,-24.71,-184.33,-14.91,-50.88,18.8,-137.62,103.93,21.43,94.33,1.0
2.0,2.0,19.08,48.29,8.65,-77.32,10.69,-36.14,122.07,23.84,-50.43,80.47,-99.83,86.03,35.72,56.92,-137.71,0.88,-9.92,-52.63,11.27,-80.64,-16.98,75.31,0.0
1.0,2.0,-9.69,22.08,12.84,22.95,-2.23,14.11,15.89,5.94,-11.74,-106.48,-133.11,-40.44,12.25,251.7,-24.15,6.02,-33.85,10.58,-56.3,-37.53,3.92,10.06,1.0
1.0,1.0,-16.33,-1.66,8.09,-8.96,-0.6,-71.5,65.49,8.63,-34.7,-63.79,151.37,105.0,47.39,213.04,107.48,14.34,-33.07,-0.89,24.44,65.45,-47.46,-22.08,0.0
1.0,2.0,25.22,-42.58,12.7,14.37,12.15,15.35,86.22,-15.51,6.12,68.37,-134.95,18.74,19.74,-74.53,-66.91,-10.85,-5.64,-24.52,-37.17,-28.29,0.43,62.77,0.0
2.0,2.0,12.64,19.69,-6.74,-44.52,6.14,-55.07,66.18,31.32,57.1,133.89,30.74,34.4,-6.19,164.81,97.64,-3.72,31.61,-8.62,-1.79,36.4,95.05,135.41,0.0
0.0,1.0,13.51,80.68,14.43,77.08,9.82,27.36,-6.48,-128.03,42.22,74.4,-365.47,6.25,-37.19,-60.13,35.9,-37.44,44.7,-7.06,-48.94,48.94,-44.24,254.53,1.0
2.0,2.0,2.09,-175.48,-10.34,106.03,-39.0,29.51,-19.16,-67.51,112.12,45.17,-210.24,-104.95,10.53,283.03,-29.42,-15.72,40.84,-11.07,-75.91,44.87,40.9,-110.2,1.0
2.0,2.0,22.13,-73.52,8.54,-16.94,-1.07,-11.03,-111.19,45.81,-20.56,-8.68,108.98,9.57,-30.61,-36.46,61.87,-9.06,-34.69,-19.82,18.74,-23.14,-47.86,-96.63,1.0
2.0,2.0,13.46,-210.15,-9.07,36.66,-17.54,59.76,-1.63,-96.59,-11.84,145.48,364.35,98.91,-7.75,-20.41,42.64,-0.74,1.47,10.09,15.19,-73.65,74.66,86.43,0.0
1.0,0.0,4.33,-66.14,26.21,1.83,-6.31,-18.31,46.61,14.87,-47.04,57.42,255.46,124.59,4.05,42.0,-96.13,-4.94,-106.97,-17.97,60.13,57.0,-58.01,-505.59,1.0
2.0,2.0,-12.15,-88.23,-7.67,6.14,-10.83,138.44,9.47,-71.62,-34.03,17.53,-205.03,-78.34,-8.45,-66.08,-15.17,-5.91,27.98,-8.14,-78.61,-86.01,95.81,-31.88,1.0
2.0,2.0,15.78,0.76,-5.01,42.56,-14.67,-6.36,-60.28,-13.34,-59.45,137.03,267.54,21.56,-11.38,106.86,-7.11,-19.26,-41.32,2.91,43.21,-10.0,23.01,-68.4,1.0
3.0,3.0,-3.25,45.68,1.91,-18.02,14.59,121.0,-54.26,-46.53,-116.73,17.41,12.38,-14.56,59.69,-74.76,-277.19,-24.99,14.9,-5.61,-82.95,87.3,6.54,-60.1,1.0
1.0,2.0,-5.91,-134.34,14.08,-45.3,14.56,103.4,29.36,-38.45,150.55,-72.83,-99.34,0.14,-28.12,139.18,-115.89,1.41,29.12,-11.91,43.16,-60.43,-48.29,218.19,1.0
1.0,1.0,8.25,-64.96,-1.4,-156.57,4.4,-61.04,16.34,-55.56,104.52,-24.06,-50.28,-27.44,-18.41,47.56,10.36,8.02,47.95,0.99,13.52,-78.68,-23.07,-75.72,1.0
2.0,2.0,9.18,-87.02,-5.56,76.38,-10.31,-21.7,-22.5,7.83,73.9,-55.69,-8.84,-44.97,2.57,113.56,33.26,-14.62,-67.34,-12.26,5.25,-111.19,26.31,-107.62,1.0
2.0,2.0,-8.63,-29.0,8.83,56.61,-2.21,-59.85,56.66,-21.03,-106.99,61.68,-125.2,-41.05,12.04,-32.01,50.48,34.05,56.74,-23.92,-8.86,152.65,-10.8,27.45,1.0
2.0,1.0,-8.29,-238.53,13.82,3.02,-8.33,-52.56,-8.48,22.11,-66.82,-25.86,67.83,33.52,-12.88,13.89,87.63,40.63,46.88,-4.32,-93.1,-61.63,-71.13,-10.21,0.0
2.0,2.0,-25.91,95.01,19.71,-102.73,10.71,10.05,61.41,12.27,-30.91,-13.52,-67.53,-30.37,27.39,60.45,23.53,-41.65,-32.38,-0.04,-22.24,-0.02,9.71,-49.45,1.0
2.0,1.0,-23.7,3.2,6.62,-26.89,24.79,-29.81,45.88,64.81,-90.23,-90.28,72.96,106.83,41.31,237.95,-3.4,17.76,-51.79,-10.22,-41.75,40.82,16.77,-67.29,0.0
2.0,2.0,27.7,-143.49,4.99,-105.07,6.14,29.68,166.55,130.28,152.16,-69.05,-11.11,-32.7,-3.71,73.75,141.04,25.25,-39.79,6.8,-33.08,11.66,13.38,219.31,0.0
1.0,2.0,-10.43,-181.33,8.41,-140.92,15.45,-10.25,52.07,-0.77,-98.74,-63.74,-423.67,-91.74,-3.55,-263.45,-34.64,-24.85,70.7,13.28,-120.74,-171.52,85.37,440.92,0.0
2.0,1.0,2.5,-149.86,-9.33,-94.81,18.44,22.34,-72.47,57.91,7.91,-4.34,90.83,16.57,11.21,13.97,18.83,88.29,9.43,-13.26,0.44,72.46,3.88,-246.4,1.0
1.0,2.0,21.12,109.11,7.93,-11.99,-5.71,134.78,30.12,-12.1,-37.97,71.38,-303.75,-63.48,-17.59,-83.22,-19.95,15.14,-164.02,0.94,-107.66,-101.77,-16.51,19.13,1.0
1.0,2.0,12.64,114.28,-6.64,122.34,-4.29,-66.29,121.34,-84.29,-103.79,-41.64,-266.45,41.54,-3.09,15.1,-16.19,-2.86,22.7,-52.17,44.11,-91.41,-25.01,75.62,1.0
1.0,2.0,8.11,44.1,8.11,-90.58,3.65,33.8,-95.44,-0.63,-63.1,-109.79,-308.33,-5.28,-23.19,-87.54,80.42,-18.28,16.01,-42.85,-18.77,40.19,77.37,126.23,1.0
1.0,2.0,26.18,171.0,-12.04,-173.79,-2.35,-73.87,33.16,-8.09,-8.74,-227.92,-125.09,13.77,-6.73,-8.66,-16.42,1.25,6.72,-9.58,9.14,7.08,-6.71,138.76,0.0
2.0,2.0,-23.98,94.62,-5.16,37.96,14.1,-13.68,-26.3,-1.76,-8.26,-64.63,-44.25,-8.3,-8.93,-157.26,225.83,5.59,109.78,-23.0,-4.15,66.77,-117.82,85.06,0.0
1.0,1.0,18.39,5.25,-10.88,97.51,-7.11,98.35,105.19,63.06,-68.84,80.53,-230.86,7.14,-9.95,92.48,-2.28,-14.16,59.33,-16.6,-17.63,-126.38,20.52,114.15,1.0
1.0,2.0,-20.27,104.81,19.43,-162.51,-2.74,16.05,28.3,-10.56,27.59,289.44,10.26,-6.88,14.56,15.84,-21.42,-8.9,5.48,16.34,26.99,-141.0,-98.16,183.47,0.0
2.0,2.0,34.02,43.96,-11.82,-59.66,9.78,-104.82,2.39,27.3,32.58,-26.02,187.95,-13.07,-28.96,-77.97,-97.63,24.72,-6.29,20.45,80.17,-189.67,-99.95,-109.39,0.0
1.0,2.0,9.57,-29.87,-17.34,-22.78,3.34,-126.83,-78.42,65.65,-80.6,-42.69,-393.79,-62.44,54.97,176.87,-200.73,5.56,16.24,-29.92,-110.52,40.26,27.66,-73.7,1.0
2.0,2.0,-6.56,156.61,-2.25,-91.22,-0.88,-100.28,-25.09,71.41,-61.4,70.38,-84.51,61.69,10.88,38.04,55.58,-18.7,-9.56,-33.91,-4.71,-9.56,-36.82,112.45,0.0
2.0,1.0,-12.88,-94.46,-17.12,-97.63,0.16,-48.5,-28.04,101.86,-58.84,183.41,-105.11,45.23,-38.48,-21.57,10.24,55.79,-1.07,-25.79,-101.29,-67.1,-140.08,-63.54,0.0
1.0,2.0,16.59,66.75,12.05,66.2,-5.09,-39.43,24.62,18.17,-10.54,-10.76,-348.44,-57.6,32.01,169.88,13.54,-8.61,0.2,-20.76,-71.18,111.72,-56.24,169.76,1.0
2.0,2.0,3.24,-50.61,6.12,42.95,8.46,-194.47,-15.93,-21.08,68.28,96.81,-47.41,-14.86,26.72,-100.84,-81.52,-33.18,16.82,-41.97,-38.64,-175.92,-60.03,-197.1,1.0
2.0,2.0,-17.65,43.22,-2.66,-118.6,-15.51,2.69,-104.43,13.97,103.04,86.32,-118.67,-46.47,5.88,53.83,40.44,-52.88,54.93,-34.4,70.98,-2.52,-69.91,150.32,0.0
2.0,1.0,-7.77,-72.74,0.23,34.18,-14.7,3.83,32.79,-19.2,65.48,-68.62,116.32,56.82,46.67,28.91,-209.19,-35.32,62.52,-10.94,-26.43,-25.55,67.57,-397.59,1.0
2.0,2.0,18.92,64.62,3.34,0.47,-7.76,94.72,-19.38,-3.67,-58.78,-84.15,28.82,60.61,-22.45,-92.57,99.54,-33.89,-99.72,-47.62,5.62,63.66,32.7,-54.71,0.0
1.0,1.0,-8.98,-77.39,6.27,-61.94,-35.2,54.96,51.96,-45.54,-15.6,12.28,-145.13,-19.0,-1.72,-125.05,-63.48,16.24,-62.4,-12.05,-28.79,115.79,-29.38,-137.0,1.0
2.0,2.0,-34.09,1.05,-14.2,-34.69,0.98,85.19,-7.5,-45.26,51.8,29.91,146.88,46.91,-13.08,113.37,62.67,20.57,-11.36,-10.0,28.84,64.65,54.3,-18.27,0.0
2.0,2.0,2.93,-0.26,-11.69,42.54,21.94,135.27,-22.08,-11.57,-40.15,-115.59,-167.27,-6.4,-15.03,20.56,-97.42,-12.9,-4.81,-28.9,-44.0,35.72,46.02,-60.95,1.0
2.0,2.0,-8.2,22.05,5.49,36.05,22.6,-201.85,59.7,79.2,21.51,39.79,98.43,94.47,-17.66,-188.87,130.63,31.63,4.02,-30.87,-29.15,27.23,-104.32,5.22,0.0
2.0,2.0,-2.72,44.19,9.34,76.29,-11.1,79.6,133.5,71.07,-21.74,83.64,-36.71,-49.48,18.28,93.93,33.64,-11.97,-16.11,-3.1,-0.28,68.74,78.1,91.31,1.0
1.0,1.0,-2.35,-127.87,-2.34,96.49,-44.62,-56.35,65.79,-7.75,-117.37,32.97,95.89,24.07,-18.77,-4.71,12.88,-16.15,-10.64,9.28,29.6,-5.15,36.43,16.74,0.0
0.0,1.0,-27.08,-77.49,-7.54,29.37,35.1,64.87,-58.27,-63.26,16.98,16.17,-220.67,29.52,-30.24,-86.64,-34.08,-34.73,3.08,0.52,17.38,124.66,112.65,373.94,1.0
0.0,1.0,-10.99,31.05,13.48,-129.7,33.72,-123.2,12.94,66.62,-47.7,-24.31,-222.02,96.39,7.21,79.45,39.98,-28.5,4.41,-53.68,85.99,-95.83,-20.61,163.56,1.0
1.0,0.0,8.2,-384.82,3.97,49.97,-31.4,-32.56,9.54,45.04,-150.4,13.63,161.29,142.26,-34.61,-15.8,114.02,10.21,-14.95,-2.3,-2.76,-88.51,-21.8,-63.21,0.0
2.0,1.0,-13.63,,-3.61,92.87,-0.71,81.0,-40.97,-50.17,43.37,143.81,219.18,95.94,6.03,12.84,46.81,38.4,-2.85,-4.0,-25.49,-17.3,-163.85,-35.0,0.0
2.0,1.0,7.91,12.54,-8.83,-118.77,8.23,-42.81,-41.39,-67.75,-59.71,-13.13,1.64,44.2,7.98,108.16,208.87,-12.1,-73.06,-17.84,-76.13,-35.17,87.77,39.71,0.0
1.0,2.0,32.06,123.61,22.61,74.04,26.57,51.55,-33.54,0.91,31.27,150.91,-35.31,93.74,19.06,164.23,-76.3,-2.2,-33.13,-30.62,26.34,-50.54,27.33,157.19,0.0
2.0,2.0,-9.09,20.39,8.08,124.94,32.67,-30.76,-32.65,-40.69,-18.63,-223.32,-76.03,28.66,-2.94,-139.03,-61.75,21.57,101.37,-30.09,14.73,-65.89,-19.46,76.73,0.0
1.0,1.0,-2.86,-160.74,-14.75,-33.64,19.48,-75.76,-5.74,19.49,-90.61,-194.4,-378.9,-86.1,13.66,-12.09,32.18,-1.76,-48.17,-35.8,-87.46,-152.84,-4.11,-10.33,0.0
1.0,1.0,-14.15,-80.41,-11.44,-47.51,-28.78,-14.65,84.65,42.81,-34.41,154.44,13.24,30.34,16.53,-74.25,2.68,0.14,-9.7,2.49,25.13,272.46,-66.85,56.16,0.0
1.0,1.0,-32.44,-221.39,8.7,-31.28,-21.72,130.11,148.48,-19.16,-45.71,-19.68,129.79,40.9,6.44,-127.29,3.56,-13.77,-29.61,17.23,18.74,42.0,52.42,29.44,0.0
1.0,2.0,-0.38,-74.21,2.97,22.75,7.94,-87.76,21.27,-3.64,-10.96,118.83,-82.66,20.91,-22.27,18.91,-45.46,35.27,-17.5,-5.07,-37.0,67.16,3.96,157.92,0.0
2.0,2.0,0.03,84.86,6.88,-8.7,9.98,176.54,25.54,-73.74,18.76,47.77,-170.64,-91.45,0.65,-62.03,-68.93,-49.58,90.33,-0.79,-52.02,-86.77,-96.43,-29.21,1.0
1.0,0.0,10.75,-140.26,15.9,12.22,-9.01,-8.75,-15.31,-4.93,-7.37,30.33,45.65,99.05,18.38,149.72,15.86,-15.91,59.01,-16.7,43.56,-231.43,-15.71,-133.85,0.0
2.0,2.0,-12.0,-31.36,-13.49,-14.52,1.66,79.73,34.68,-23.98,-35.89,47.26,-22.03,11.39,-5.76,-57.26,153.77,19.54,-24.44,-12.34,-39.74,19.1,-24.03,134.16,0.0
1.0,1.0,8.86,14.88,-16.15,61.94,-7.41,-193.54,-31.49,55.26,12.47,-18.03,55.13,48.83,11.12,-34.29,23.29,46.18,-88.14,15.03,24.37,-23.62,55.63,168.2,0.0
2.0,2.0,10.4,64.11,-11.51,96.87,-36.82,19.53,-106.01,21.14,-58.46,25.82,-99.33,69.03,2.69,152.12,67.33,-41.21,57.06,-38.71,-79.83,-72.35,15.58,-36.74,0.0
1.0,1.0,-3.69,17.47,12.47,22.77,25.88,-113.7,-25.43,-19.13,1.75,25.57,22.68,67.43,-32.47,67.35,7.42,-46.64,-42.11,-6.38,14.11,68.62,-25.94,2.78,0.0
1.0,2.0,2.41,158.89,14.46,92.13,22.0,15.75,-18.42,-34.97,-22.01,-29.81,-268.13,-37.81,19.93,49.01,-111.12,-57.55,-30.9,-6.49,-63.47,16.58,78.08,-91.77,1.0
1.0,2.0,23.08,40.15,-16.26,-122.48,23.44,-2.39,-28.74,-76.98,34.87,22.34,-187.02,-42.34,21.44,44.27,-35.88,-0.55,-70.71,7.26,-48.66,99.18,1.22,86.06,1.0
2.0,1.0,-0.79,-107.23,4.41,57.01,-11.54,-95.08,-32.86,-26.22,49.09,120.62,101.78,23.41,46.75,-89.12,-128.27,-33.07,3.08,10.08,-33.07,35.08,3.09,-215.86,1.0
2.0,2.0,-19.75,128.44,-12.58,10.13,11.33,76.93,-59.56,3.15,25.84,43.68,-105.66,35.86,22.39,269.17,43.53,26.02,-20.28,-27.55,-0.14,45.91,-46.85,114.21,0.0
0.0,1.0,20.2,-158.17,14.35,8.06,25.84,-20.26,-6.09,25.48,-29.16,22.54,123.73,-37.98,2.13,50.92,-8.36,-15.3,-23.0,26.73,132.87,23.51,22.21,49.67,0.0
1.0,1.0,-6.28,95.54,4.49,-59.21,30.67,28.45,-49.8,38.17,-146.3,44.77,-77.45,57.59,35.93,166.09,197.95,45.87,-10.73,-0.64,-2.21,-236.1,-25.42,170.21,1.0
1.0,1.0,-0.88,252.94,-1.2,62.49,-9.03,28.54,8.25,7.35,-0.2,-12.33,-227.96,66.86,-1.67,-98.99,139.74,22.06,-32.4,-34.66,8.13,-93.88,13.64,16.7,1.0
2.0,2.0,5.64,-6.95,7.78,-59.37,-8.09,-58.6,46.91,0.21,5.33,-53.85,-139.42,-11.24,6.68,-9.51,-106.8,5.67,-70.21,-21.86,-36.86,112.54,-17.87,-90.13,1.0
1.0,1.0,-4.35,-85.12,3.36,-23.52,20.42,94.38,-64.1,-4.04,30.09,-28.99,126.74,49.41,-17.08,47.93,0.28,43.7,20.59,6.36,13.65,120.45,74.23,-54.28,0.0
1.0,1.0,9.19,-95.78,11.74,75.76,10.3,-87.88,-59.81,85.57,3.03,59.26,-108.87,109.29,-0.07,21.71,-165.99,10.98,26.0,-16.16,-104.28,-43.96,-72.96,61.5,0.0
1.0,2.0,6.93,-148.36,16.45,-61.13,12.93,130.44,38.98,-20.08,21.6,44.43,-403.63,-121.83,19.83,-37.9,-81.04,6.15,67.14,-26.24,-106.68,-80.27,-34.36,-93.85,1.0
2.0,2.0,-10.48,-60.04,4.44,63.11,1.18,-6.6,88.77,-16.18,78.97,-1.71,-36.82,-43.5,58.11,-45.63,-90.43,6.52,-27.76,-13.41,-50.2,7.45,1.67,-83.12,1.0
1.0,2.0,-3.11,-70.51,16.53,-52.68,-18.46,-103.27,-66.72,39.85,88.07,11.29,-61.91,0.45,21.49,15.78,24.1,-32.96,59.59,-1.95,-2.44,132.15,69.38,306.57,0.0
2.0,2.0,-24.61,-157.15,16.08,-67.54,1.0,-13.24,27.57,26.42,-65.29,-61.47,141.33,106.13,26.58,37.23,-104.42,-49.54,-72.29,-19.91,-19.04,27.7,-72.76,-55.23,0.0
2.0,2.0,-4.36,251.2,16.17,-37.44,17.65,47.62,-129.0,91.01,84.77,-191.98,-21.14,1.48,-21.04,161.19,-62.36,11.75,-59.65,-1.54,44.15,194.01,-54.94,29.23,0.0
3.0,2.0,14.28,30.59,-6.55,-19.19,9.93,-32.19,-98.16,-29.66,60.1,-107.21,482.27,71.15,2.75,-18.76,-91.44,39.79,-74.35,2.97,85.13,-85.43,-68.76,-324.15,1.0
1.0,1.0,-14.89,131.29,-14.61,88.46,16.9,-18.22,-42.48,-7.31,-138.47,53.0,-267.36,18.49,38.22,51.12,75.3,-19.25,7.28,-18.1,-38.01,69.6,7.88,126.99,1.0
1.0,2.0,-25.2,148.32,0.08,-118.38,11.14,25.16,83.72,37.34,-91.24,-148.93,-225.06,-38.82,24.33,117.78,28.35,2.45,4.27,-4.44,-64.38,-3.16,-89.37,31.33,1.0
2.0,2.0,-2.71,206.12,-6.42,-75.24,20.84,72.66,-36.37,74.7,-23.38,24.59,-423.1,-58.56,-11.75,-89.61,31.2,6.13,32.48,-46.71,-89.82,4.82,97.59,2.57,1.0
2.0,2.0,-8.31,-82.73,-8.07,-29.92,9.49,59.03,0.48,-120.68,-102.55,31.34,-194.17,-26.31,29.61,18.67,-117.57,-5.79,-81.95,-36.02,-71.3,-4.36,95.75,-195.43,1.0
2.0,3.0,27.68,-90.77,-9.29,75.8,9.46,10.06,-64.31,-70.27,-32.87,142.43,-210.91,-105.78,14.79,-9.63,-44.42,-20.62,44.08,-16.97,-90.02,123.98,-5.06,67.45,1.0
1.0,2.0,-40.84,201.17,-3.51,78.38,5.14,186.61,35.12,21.98,-39.17,-52.22,-254.12,44.72,-15.04,65.67,62.63,-11.44,-52.23,-49.47,38.9,112.59,-2.66,129.69,1.0
2.0,2.0,-11.12,-14.22,-17.02,-133.79,-6.65,64.3,5.12,53.66,-80.17,-21.7,-337.19,-85.71,0.77,-79.58,-113.1,-38.68,-16.81,-34.33,-78.03,-2.52,2.88,-14.98,1.0
2.0,3.0,-6.2,-47.88,12.86,39.73,19.2,41.5,16.91,-76.47,90.69,171.6,-83.25,-77.47,1.69,-182.76,42.94,28.11,11.48,-15.3,-25.44,32.77,35.1,91.55,1.0
1.0,2.0,29.84,-9.21,12.72,-35.75,-1.62,118.14,60.34,19.12,72.66,-141.64,5.97,-27.13,-5.55,-141.92,45.76,-28.1,-7.7,18.02,38.99,199.26,31.91,239.48,0.0
1.0,1.0,-4.35,-26.33,7.68,15.56,7.11,-139.07,-5.95,35.58,1.11,31.2,73.5,-27.24,-12.72,-4.44,21.73,-15.07,3.7,15.08,125.97,133.0,40.88,35.77,0.0
2.0,2.0,7.84,-199.42,-10.12,20.85,19.54,2.82,-56.96,-51.62,44.06,-88.72,-16.53,-24.11,6.61,59.0,28.54,34.91,6.1,8.76,-32.49,25.72,14.92,200.05,0.0
1.0,1.0,-34.61,-104.17,4.92,-3.87,7.4,149.02,-86.84,5.38,97.29,-0.37,135.65,-0.39,0.82,5.84,-41.14,-6.95,6.18,9.17,75.03,-30.43,36.26,-114.9,0.0
2.0,3.0,13.98,0.92,9.44,-41.97,-7.02,-8.03,-25.5,23.76,3.73,229.19,-134.78,-64.09,-32.2,233.82,59.68,-39.42,-24.48,-39.02,-22.07,-74.42,-33.87,122.81,1.0
2.0,2.0,-8.6,-99.87,1.21,21.52,12.29,-31.7,18.28,12.86,-84.84,52.67,-90.45,-50.07,-26.45,-116.12,-82.33,5.51,2.33,-9.42,1.67,-26.78,49.58,106.06,1.0
1.0,1.0,15.49,-186.68,-9.09,-84.49,-11.13,-34.72,68.31,61.08,34.19,-1.92,324.59,66.64,26.27,-94.56,105.41,-2.01,-68.5,23.22,66.33,97.57,42.1,-81.42,0.0
1.0,2.0,34.21,-146.75,-8.61,39.32,27.29,-138.85,-83.65,-1.19,10.61,-12.82,-218.79,-65.17,7.6,158.58,109.93,40.62,46.77,-9.07,-59.87,-89.32,-6.67,162.62,1.0
1.0,1.0,-4.8,-36.43,-4.92,-101.07,14.99,113.54,35.64,31.84,-2.81,-110.43,-117.45,-22.95,24.18,93.19,-5.32,-9.11,7.47,-8.78,69.77,-49.97,-71.67,73.81,0.0
1.0,1.0,-15.67,60.8,1.78,-48.06,-19.28,135.89,-44.65,-16.13,19.57,-14.57,-103.84,29.02,-11.22,104.22,53.39,34.58,-78.62,-16.02,55.23,33.21,-42.94,98.32,0.0
1.0,2.0,14.23,-87.0,4.93,84.12,-21.4,25.68,21.31,-33.16,-3.18,-5.73,147.08,-29.46,-50.71,22.75,16.15,12.21,-45.6,35.52,72.97,-41.18,30.35,157.86,0.0
0.0,2.0,-1.24,-148.17,-8.64,-63.4,-19.47,9.67,-18.19,3.45,45.03,147.09,-225.83,7.92,-21.7,-166.74,-27.33,-1.61,-85.47,-12.26,11.87,123.95,-11.39,382.55,1.0
1.0,2.0,-19.6,-59.51,5.67,-44.46,-2.56,-23.68,-13.12,-71.42,73.88,-11.65,3.76,-38.11,9.61,119.92,-128.59,29.94,56.03,17.6,2.48,87.14,79.09,90.6,1.0
1.0,1.0,22.55,12.85,0.37,-11.96,4.43,7.07,-65.29,19.06,-38.19,66.35,-216.94,32.94,0.51,38.38,83.66,-21.55,36.95,-30.37,8.6,29.56,31.29,248.27,1.0
1.0,1.0,13.29,-356.73,9.42,80.3,-5.62,-52.21,24.95,-38.87,-51.16,-23.55,-51.12,-35.64,-32.69,-112.18,-34.81,8.02,42.96,13.35,-97.48,24.0,15.37,80.74,0.0
1.0,2.0,15.02,-48.76,5.35,-27.47,24.57,50.29,-44.17,47.77,3.35,12.3,-97.58,11.64,-45.7,-69.61,-97.02,24.82,31.57,-15.87,9.48,-82.01,-139.64,175.61,0.0
1.0,1.0,3.46,-305.32,-10.78,57.35,1.23,-46.35,95.33,50.85,-51.78,100.32,218.47,-14.58,-12.88,92.16,106.87,8.53,-36.68,27.41,121.03,146.2,-12.76,25.35,0.0
2.0,2.0,9.86,30.9,-1.64,-57.79,-11.28,-85.06,-66.13,50.72,-18.29,-80.18,218.95,-10.77,43.43,-122.42,89.27,-14.21,28.22,28.68,96.84,49.4,-91.96,74.95,0.0
1.0,2.0,0.88,172.84,-9.67,-57.08,-22.12,-57.66,-122.09,10.49,5.91,-85.34,-343.89,-66.27,-1.81,-30.61,-31.96,24.39,-46.92,-5.62,-111.5,40.3,-7.67,-57.78,1.0
1.0,1.0,-19.55,-72.27,11.44,-13.97,-2.44,-29.22,-17.14,52.62,127.91,44.86,99.94,10.9,-47.11,-193.43,-2.16,13.65,73.55,5.53,27.29,-10.71,44.1,-141.86,1.0
1.0,2.0,-13.29,-116.15,11.64,42.57,31.46,-154.93,-8.54,-13.94,50.92,-48.8,122.21,-42.73,29.0,-69.76,49.52,-22.68,52.34,53.97,40.97,-157.4,88.39,395.36,0.0
2.0,2.0,-19.08,-19.58,-19.47,-174.27,-15.23,-129.48,144.89,-25.68,67.96,107.59,179.99,21.39,-26.56,-77.41,17.67,-23.46,38.12,33.42,-24.87,55.41,-46.48,182.09,0.0
1.0,2.0,-17.23,62.77,2.94,80.47,10.17,-34.57,-79.7,-5.88,-83.02,66.28,-160.52,-16.88,-22.28,-72.83,-48.82,32.7,26.56,-13.73,0.97,104.5,33.6,92.31,1.0
2.0,2.0,24.78,-20.1,1.42,-84.77,10.75,5.58,53.73,-42.79,-38.27,117.48,-177.17,11.59,11.17,-101.21,-95.6,15.26,11.07,-50.47,-30.91,-60.28,-81.06,-219.96,1.0
