cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,2.0,1.0,1.0,42.17,-4.71,105.41,0.14,-24.38,-67.33,21.19,-29.02,-43.45,-9.67,-168.19,9.47,-229.31,-96.41,1.0
0.0,0.0,1.0,0.0,24.91,-72.12,198.18,0.07,-1.69,139.84,12.13,86.45,29.11,-19.66,-59.08,-4.56,-35.37,13.55,2.0
1.0,1.0,1.0,1.0,37.8,64.19,-32.6,6.28,37.45,240.5,-18.69,1.94,123.27,63.78,-15.44,1.39,-89.91,21.83,1.0
1.0,1.0,0.0,0.0,-1.01,5.57,-53.14,4.94,-18.98,236.35,-4.08,-40.45,-18.41,86.77,-131.69,-11.17,283.38,4.47,2.0
1.0,1.0,1.0,1.0,10.8,-67.41,60.11,4.46,-34.75,93.18,18.59,-26.82,63.97,66.34,51.73,-7.44,134.0,98.39,0.0
1.0,0.0,1.0,1.0,-37.04,-125.91,-263.0,-3.29,26.52,-28.24,36.82,85.51,-141.54,49.89,-119.36,-3.17,144.98,127.35,1.0
1.0,1.0,1.0,0.0,70.5,-83.09,-191.58,-8.61,-27.27,-22.71,0.85,43.28,-62.05,43.98,42.31,-3.17,5.26,-112.31,1.0
1.0,1.0,2.0,1.0,-51.36,59.93,-307.41,-4.56,-71.28,94.24,-5.16,13.62,10.44,37.5,186.87,-3.5,-243.08,13.44,0.0
2.0,2.0,0.0,1.0,-2.1,153.73,-311.1,3.57,-152.03,45.58,-4.97,66.01,-59.38,95.9,-317.98,10.38,-3.94,-39.2,1.0
1.0,1.0,1.0,1.0,2.75,1.11,62.05,0.2,51.46,-99.96,-38.58,88.28,-101.04,25.72,138.48,-3.08,136.92,48.6,2.0
1.0,1.0,0.0,0.0,-82.87,-137.2,108.81,1.41,-54.12,163.18,-7.94,-10.91,-15.38,33.41,-45.78,-7.73,161.95,91.17,0.0
1.0,1.0,2.0,1.0,23.41,19.39,-294.92,-4.26,123.59,21.1,-39.51,72.19,-15.95,-28.98,295.69,0.35,-258.28,84.35,0.0
1.0,1.0,1.0,2.0,56.11,-10.15,-132.31,3.94,-58.65,-52.84,-7.81,108.21,54.54,34.4,359.36,-0.11,237.1,111.63,2.0
1.0,1.0,0.0,1.0,25.85,245.35,-232.75,5.93,44.66,-26.61,27.79,70.38,178.61,42.69,-183.1,5.54,25.26,69.82,1.0
1.0,1.0,2.0,1.0,24.59,60.39,-239.51,-3.35,-31.75,65.4,7.25,32.94,-66.78,-27.26,248.29,-0.58,-205.42,42.3,0.0
1.0,1.0,1.0,1.0,36.47,-175.71,99.61,-1.61,-35.57,-175.4,-13.5,-86.97,60.56,-99.11,59.33,-2.67,332.41,-110.84,1.0
0.0,1.0,1.0,1.0,37.15,142.59,-95.56,2.41,-97.91,24.21,19.11,-22.17,-29.61,2.22,3.63,-1.65,-8.9,104.73,0.0
1.0,2.0,1.0,1.0,14.34,2.96,-259.42,-0.63,-27.83,136.01,-19.5,21.72,67.04,-6.91,-124.88,3.54,-141.27,60.63,1.0
1.0,1.0,1.0,1.0,4.23,-60.27,-199.02,1.19,-23.59,46.68,12.45,-16.11,-20.92,1.82,358.26,2.69,353.13,91.52,2.0
1.0,1.0,0.0,1.0,23.04,-14.14,-46.3,5.6,154.73,-105.67,-26.53,39.61,79.99,-111.7,-46.55,5.64,163.75,-4.62,0.0
1.0,1.0,1.0,1.0,-63.78,255.77,-87.01,-0.5,75.48,130.2,-19.98,-42.23,-58.19,-17.14,150.92,-2.95,-79.51,-95.82,0.0
1.0,1.0,1.0,1.0,18.39,-2.2,-50.89,2.06,-96.48,23.51,-9.88,111.38,20.61,-25.88,-147.11,2.95,-218.93,-32.24,1.0
0.0,1.0,2.0,1.0,-39.26,28.52,-333.17,-6.34,-32.07,29.62,-8.68,81.89,-46.22,-87.24,62.01,-7.45,-242.67,-40.33,0.0
1.0,0.0,1.0,0.0,-77.66,-247.09,233.41,-0.93,143.93,112.26,-22.16,-44.82,10.59,-28.1,185.75,-7.37,75.8,-132.07,0.0
1.0,1.0,1.0,1.0,107.13,-30.33,-26.69,2.54,51.24,68.48,-45.6,0.15,-10.41,-28.88,-5.58,-6.67,111.4,5.58,1.0
1.0,1.0,1.0,0.0,-23.74,-211.2,-84.2,-2.8,25.06,-78.47,-3.05,-37.66,69.79,28.25,-106.14,-6.64,204.99,88.39,1.0
1.0,1.0,2.0,2.0,-29.29,-66.74,-160.63,3.2,-49.58,-134.31,-22.11,-53.2,-74.32,86.62,130.9,-5.79,-88.96,119.47,0.0
0.0,1.0,1.0,1.0,36.3,-67.85,-131.92,1.01,50.46,170.05,-28.41,82.0,57.09,-27.46,-142.07,4.71,-258.5,214.91,1.0
1.0,0.0,2.0,1.0,-2.96,30.03,-233.33,-1.6,-70.92,80.77,-21.54,19.37,24.59,20.71,256.26,-1.36,-396.19,31.41,0.0
1.0,2.0,1.0,1.0,-20.71,-174.35,326.73,1.28,-107.67,-6.48,-25.17,-27.03,43.22,-126.04,110.8,0.63,-105.56,-85.16,2.0
1.0,1.0,1.0,1.0,34.89,36.08,-415.85,2.77,30.88,131.52,19.3,-114.44,-73.1,-82.15,-334.12,8.55,-197.98,131.54,1.0
1.0,1.0,1.0,0.0,25.38,34.87,-33.29,1.4,45.59,375.95,-19.01,33.89,23.18,-117.69,193.96,-5.98,56.73,-19.73,1.0
1.0,1.0,0.0,1.0,-0.54,-44.65,-25.66,0.91,-57.95,-82.94,21.23,-114.62,60.56,62.6,-99.21,-0.56,296.59,-105.22,1.0
1.0,1.0,1.0,1.0,18.84,76.23,-297.6,-0.22,-93.55,-49.73,10.24,-30.71,2.52,-15.73,-217.56,7.58,-208.89,10.34,1.0
1.0,2.0,0.0,1.0,-67.99,130.4,288.76,5.84,-8.04,36.28,-15.19,-22.18,-13.54,-37.19,101.36,8.09,269.22,-95.07,0.0
1.0,2.0,1.0,1.0,3.88,-66.7,-206.89,1.79,80.3,-112.89,11.97,28.22,4.37,25.79,-240.55,-2.49,139.02,-70.33,1.0
1.0,1.0,1.0,1.0,-2.91,143.2,-232.7,-1.58,7.74,36.79,17.47,-56.87,45.11,-53.47,63.72,-6.39,-77.92,-31.71,0.0
1.0,1.0,1.0,1.0,-7.72,140.88,-167.96,2.26,-47.04,-48.98,-9.8,-37.96,12.85,-72.67,-138.68,3.06,-23.38,-74.87,1.0
0.0,1.0,1.0,0.0,-35.98,61.66,-48.21,-2.73,-172.46,116.28,-12.74,-148.3,-28.87,55.3,68.19,-3.05,-78.23,-229.36,0.0
1.0,1.0,0.0,1.0,-45.61,65.77,-111.21,5.87,-99.69,228.83,9.98,19.09,35.66,27.42,-70.99,3.3,-72.79,-61.24,1.0
0.0,0.0,0.0,1.0,-21.81,10.43,-171.56,3.12,26.7,-143.28,-25.51,57.58,42.59,71.76,-74.79,3.46,338.5,39.47,2.0
1.0,1.0,1.0,1.0,-33.44,50.21,-86.67,3.21,-98.31,137.55,16.61,-30.93,-35.85,-137.14,-49.91,0.75,-131.08,-122.99,1.0
1.0,2.0,1.0,2.0,12.94,-186.82,281.24,3.7,36.21,-145.02,8.01,61.8,89.8,-43.87,298.93,8.32,56.7,44.76,2.0
0.0,1.0,0.0,0.0,-60.91,146.56,190.12,-1.6,56.19,93.51,7.0,-162.27,25.71,-6.5,-9.87,-2.39,110.64,93.43,0.0
1.0,1.0,2.0,2.0,-1.64,134.31,-321.36,1.98,-53.72,106.92,-46.55,60.0,64.46,-100.14,338.24,-0.64,-343.39,39.54,0.0
1.0,1.0,1.0,1.0,-20.15,61.37,-63.12,0.15,-168.38,-71.16,-23.11,-18.45,-20.33,-51.72,-217.98,7.52,-113.22,58.93,1.0
2.0,0.0,1.0,1.0,47.79,21.92,-31.65,5.07,58.92,98.79,-12.92,70.14,-82.04,16.71,48.28,-7.37,-45.58,-66.05,0.0
1.0,1.0,1.0,1.0,35.12,-28.56,-149.33,0.75,13.26,138.15,16.68,56.05,-22.53,22.17,-133.05,3.99,-208.41,18.02,1.0
1.0,1.0,1.0,1.0,0.56,47.84,-59.34,-1.91,134.88,50.91,-26.06,30.72,-118.21,-97.16,33.33,-3.83,-44.34,78.35,0.0
1.0,1.0,1.0,1.0,20.2,-150.93,-207.33,-5.89,112.18,-13.07,40.28,25.31,-97.81,-61.8,17.98,-3.98,-90.85,40.39,1.0
2.0,1.0,0.0,1.0,-71.78,-149.6,86.74,0.39,-36.64,-152.32,-7.81,61.67,-106.66,-35.97,-236.48,-7.58,253.75,-238.88,1.0
1.0,0.0,1.0,1.0,-24.71,-37.65,-262.99,-3.9,60.86,-38.79,-28.49,-10.51,61.19,85.73,-162.87,-3.34,112.18,89.32,1.0
1.0,1.0,1.0,0.0,-25.46,-68.13,-187.63,-4.25,15.84,-137.86,37.01,-71.98,-12.26,12.92,-350.61,-8.83,271.48,203.1,1.0
1.0,1.0,1.0,1.0,27.47,-24.31,-23.26,-2.22,-31.46,-125.15,-15.79,-9.9,-52.19,-7.23,-73.17,-1.79,223.14,14.54,1.0
0.0,1.0,0.0,2.0,23.53,-41.99,-39.51,5.36,22.56,-299.87,0.39,90.66,9.19,134.96,143.38,11.24,359.57,54.86,2.0
1.0,2.0,1.0,1.0,-12.97,128.41,-380.99,2.65,27.14,29.52,-33.58,36.33,-61.44,-88.6,-145.42,-1.92,-63.02,-46.74,1.0
1.0,1.0,1.0,1.0,24.74,-154.31,157.05,2.53,94.37,59.6,-20.22,38.1,64.89,89.64,72.69,-5.52,159.02,-251.03,0.0
0.0,1.0,1.0,1.0,-70.79,6.09,-4.97,5.11,84.17,106.46,-6.25,12.47,-23.68,-84.46,9.26,-7.84,-6.04,32.43,0.0
1.0,0.0,1.0,1.0,-5.66,-221.18,70.34,1.58,79.66,77.12,32.73,26.18,-14.55,28.28,220.24,-11.79,51.19,10.97,1.0
1.0,1.0,1.0,0.0,-33.19,-199.34,-397.17,-11.35,-70.43,144.92,-14.76,-22.59,-59.8,97.0,307.8,0.45,38.57,-66.88,1.0
1.0,1.0,1.0,1.0,-33.09,-148.6,-24.35,-0.58,-15.61,-156.59,-27.72,17.93,-34.18,-55.58,-200.63,-6.2,289.06,36.37,1.0
0.0,2.0,0.0,0.0,75.78,177.85,73.16,-0.12,-166.47,195.3,-5.95,13.63,53.41,-96.95,88.78,-1.5,69.74,66.34,0.0
2.0,1.0,1.0,1.0,17.7,-33.96,-248.83,-3.23,139.89,-2.37,10.99,47.26,-122.74,-47.13,-40.2,0.21,38.36,-88.45,1.0
2.0,1.0,1.0,0.0,61.02,68.7,41.29,1.98,-202.29,272.94,11.08,37.96,-63.21,-52.46,236.58,-7.65,12.21,159.63,1.0
1.0,1.0,1.0,1.0,-25.19,-227.96,182.37,1.67,-48.69,-62.84,13.97,35.67,-80.47,65.07,223.85,3.77,178.47,-12.9,2.0
1.0,1.0,1.0,1.0,9.28,16.05,174.25,5.46,-12.43,9.49,-42.68,23.37,-80.76,84.38,143.93,-1.22,-75.11,-56.29,0.0
1.0,1.0,0.0,0.0,-57.13,168.43,146.18,-2.69,22.36,15.27,1.4,34.61,71.27,58.34,-6.52,1.39,153.37,28.89,1.0
1.0,2.0,1.0,1.0,-47.05,133.08,-186.14,0.83,45.63,197.4,-5.56,-131.59,-87.81,98.33,122.5,-4.77,-181.51,-20.13,0.0
1.0,1.0,1.0,0.0,-40.88,-65.85,-179.36,-6.26,28.38,-34.18,53.39,-54.6,13.05,-6.64,-164.27,-6.68,124.27,-30.94,1.0
1.0,0.0,1.0,1.0,-18.53,-44.38,55.24,6.81,5.26,38.46,19.4,-51.68,28.81,-142.01,212.97,-11.59,25.88,-66.74,0.0
1.0,0.0,2.0,1.0,-87.01,78.75,-343.38,-1.96,-31.19,82.31,14.62,19.86,98.57,36.58,92.26,-7.04,-212.99,11.32,0.0
1.0,0.0,0.0,1.0,17.7,-3.48,-110.09,-1.03,-165.97,-116.84,1.76,-42.45,-61.94,-1.66,-193.84,-3.17,252.9,73.87,1.0
1.0,1.0,1.0,1.0,-1.48,185.97,-231.36,7.47,27.26,122.57,8.21,3.91,-73.67,38.42,-123.76,-1.93,69.7,56.3,1.0
1.0,1.0,1.0,1.0,0.14,71.64,-184.62,-0.71,-101.4,-44.72,9.94,-106.63,14.48,-107.36,-126.34,0.64,-116.71,-51.14,1.0
1.0,1.0,1.0,0.0,-34.16,-108.33,-297.15,-6.78,-3.18,-9.57,40.85,22.89,16.92,113.09,-99.94,-6.3,-52.55,21.13,1.0
1.0,2.0,0.0,1.0,35.02,87.01,12.94,-2.23,-115.86,-11.47,8.07,-6.2,55.62,-19.56,2.93,2.68,226.22,-35.53,1.0
1.0,1.0,1.0,1.0,26.57,160.68,-134.28,1.16,7.69,191.14,-2.97,-96.06,21.19,-31.55,115.06,-3.76,-61.73,21.35,0.0
1.0,2.0,0.0,1.0,80.82,1.56,163.79,1.94,64.28,44.73,2.14,-21.67,29.13,16.28,214.33,4.84,136.42,-56.11,0.0
0.0,1.0,1.0,1.0,140.13,-31.31,-346.79,-8.11,-26.22,-85.03,-6.4,-31.55,-48.92,32.74,-47.03,-7.86,77.69,27.39,0.0
1.0,1.0,1.0,2.0,48.52,-0.65,-229.76,6.51,-26.79,-82.88,12.23,-21.42,-11.47,-52.27,309.79,-4.04,177.66,-21.87,2.0
1.0,1.0,1.0,1.0,-30.66,-93.18,-141.32,2.72,-151.71,57.51,-15.38,47.01,-40.4,-15.41,32.89,-4.9,27.02,52.03,2.0
1.0,0.0,1.0,0.0,20.85,72.01,13.64,-2.95,-80.67,92.61,14.25,-7.55,35.9,61.71,-121.98,-8.1,-12.76,-39.11,1.0
0.0,1.0,1.0,1.0,-37.51,44.57,42.65,0.94,-7.86,153.66,-1.34,11.0,76.07,50.7,18.41,0.95,-45.11,-124.4,0.0
1.0,2.0,1.0,0.0,-68.43,95.37,-10.15,-2.59,-174.3,92.37,23.79,-45.68,-37.39,-13.07,17.62,-4.37,-58.25,-93.76,0.0
1.0,1.0,1.0,1.0,5.26,110.77,-164.95,2.74,-71.71,-94.29,-5.0,117.05,-22.16,48.26,-262.67,10.85,-182.56,-113.7,1.0
1.0,1.0,1.0,1.0,-14.34,112.04,-14.28,0.56,50.53,160.75,-22.7,-138.83,36.58,-12.44,67.1,-4.17,-154.58,134.18,0.0
1.0,1.0,1.0,1.0,-38.87,-2.28,-170.4,2.93,49.02,218.05,10.36,88.99,43.35,38.91,-92.23,1.19,-133.79,12.41,1.0
1.0,1.0,1.0,1.0,-83.78,-154.77,-297.14,1.96,-119.01,7.18,-20.62,-105.11,-188.01,10.62,140.89,-0.2,-69.06,6.14,2.0
0.0,1.0,1.0,0.0,0.8,-117.86,-143.58,-4.35,-27.67,-62.19,6.69,11.27,69.36,37.69,-235.83,-9.07,262.01,-12.17,0.0
1.0,2.0,1.0,1.0,24.42,-31.7,371.91,1.9,1.64,78.54,-29.33,-125.93,35.5,53.68,88.19,-2.56,-256.24,-53.01,1.0
1.0,1.0,1.0,1.0,-13.37,-0.72,-76.44,3.51,79.47,-77.12,22.34,43.48,-33.49,-26.84,176.49,-4.55,99.56,41.56,1.0
1.0,1.0,1.0,1.0,-117.19,58.64,-249.8,4.48,-105.68,-7.51,-21.3,-5.82,-78.11,-15.81,-242.15,6.62,-243.12,81.29,1.0
1.0,1.0,1.0,1.0,23.32,-212.75,119.87,4.27,4.73,20.68,-22.19,-88.9,-2.83,25.03,232.97,6.85,73.38,-6.49,2.0
1.0,0.0,1.0,1.0,5.09,184.28,-305.6,-3.81,40.31,120.66,-4.99,-74.79,60.96,-31.41,165.02,-4.33,-84.94,-1.13,0.0
1.0,1.0,0.0,1.0,81.41,-175.11,30.64,5.74,18.81,-7.48,7.39,48.06,54.77,103.44,142.88,6.87,197.26,-35.55,2.0
0.0,1.0,0.0,2.0,8.1,-105.71,-95.62,4.96,-17.85,-106.2,37.69,-136.77,-45.35,67.92,80.43,9.02,250.86,87.54,2.0
0.0,1.0,1.0,1.0,29.08,116.32,-142.26,-3.4,49.98,128.32,19.1,105.25,-67.18,111.11,229.73,-0.33,-168.47,-45.32,0.0
1.0,1.0,1.0,1.0,78.71,-86.98,-120.85,2.33,36.7,30.04,1.74,15.84,-38.43,-91.96,117.95,-1.95,-27.86,115.75,2.0
1.0,1.0,1.0,1.0,0.97,-34.17,177.13,2.48,127.13,14.13,-14.6,97.86,33.41,-55.56,53.92,3.67,-34.59,16.29,0.0
1.0,1.0,1.0,1.0,37.25,-89.53,-6.88,3.2,79.49,63.96,-5.43,-55.51,-54.32,-57.46,65.67,4.56,40.02,52.84,2.0
1.0,1.0,2.0,1.0,-15.39,18.93,-272.25,-7.57,-7.79,-31.17,18.48,27.95,-20.79,156.33,19.62,-6.89,-123.28,78.97,0.0
1.0,1.0,0.0,1.0,-23.67,-205.03,133.85,2.53,138.99,42.77,-1.21,-74.39,-58.02,123.56,293.42,-5.35,536.43,23.99,0.0
1.0,1.0,1.0,1.0,57.67,219.1,-336.02,7.03,1.78,37.53,-25.44,105.05,-85.68,-22.48,-146.1,1.33,-49.22,8.84,1.0
0.0,1.0,1.0,1.0,-17.63,58.24,-43.65,2.51,67.98,169.15,-5.41,88.06,-66.63,-83.31,37.23,-1.36,-59.75,142.41,2.0
1.0,1.0,1.0,0.0,-3.67,142.16,-435.86,-12.21,-198.3,87.11,6.64,1.76,-75.76,-38.81,-113.13,-3.23,-122.0,-5.79,1.0
0.0,1.0,1.0,1.0,-63.73,86.8,-162.19,-2.1,37.86,99.26,11.46,-31.59,81.17,10.84,63.93,-3.16,-26.7,-43.1,1.0
1.0,1.0,1.0,1.0,-19.4,-38.92,223.42,5.71,-37.09,74.69,30.94,60.07,-21.74,-108.05,148.4,-6.41,192.07,64.56,2.0
1.0,1.0,0.0,0.0,-34.37,-54.54,351.19,4.02,15.32,160.66,-10.03,28.8,42.67,3.36,103.29,-6.33,215.15,-168.58,0.0
1.0,1.0,1.0,1.0,39.93,-116.41,-147.11,-1.21,45.3,-53.46,-10.14,11.27,47.43,-25.94,246.17,0.27,50.1,68.38,2.0
0.0,2.0,1.0,1.0,-7.35,-51.56,-299.83,6.94,5.92,46.37,13.49,59.38,7.38,-82.19,76.33,-7.04,121.97,-55.0,2.0
0.0,2.0,0.0,0.0,-28.53,-175.0,131.89,-0.76,-113.47,72.19,6.63,37.81,-4.11,23.75,69.82,-0.09,139.93,52.05,0.0
1.0,1.0,1.0,1.0,33.64,111.92,-161.45,-0.38,10.53,147.6,-7.32,-44.06,103.46,28.92,163.81,-2.69,-161.4,-32.33,0.0
1.0,1.0,1.0,1.0,-7.34,80.87,-225.89,-0.54,54.7,95.1,27.66,-49.43,-51.72,-83.0,102.85,-4.6,-74.95,6.44,0.0
2.0,1.0,1.0,1.0,-103.7,72.57,-97.37,4.06,-30.95,171.31,10.21,-15.8,19.12,-35.51,-13.08,-0.16,-95.99,-48.1,1.0
1.0,1.0,1.0,0.0,30.5,-201.89,70.6,0.86,39.61,91.46,-0.78,7.05,117.27,-71.7,114.37,-6.62,288.5,-141.86,1.0
2.0,1.0,0.0,1.0,-8.92,32.77,39.15,2.2,-105.86,-60.64,-2.34,66.0,-14.34,-13.43,-268.64,10.14,-135.29,38.2,1.0
0.0,2.0,1.0,1.0,22.52,-98.44,139.96,1.71,-25.16,-187.75,-15.78,-69.87,-32.19,-80.63,15.78,2.14,147.81,4.46,2.0
0.0,1.0,1.0,0.0,-64.8,-137.13,-154.32,0.91,-61.94,150.89,14.64,16.19,49.74,48.92,-127.23,-7.12,-105.54,-53.61,2.0
1.0,1.0,1.0,1.0,-8.64,114.04,-169.33,0.39,266.43,88.89,9.22,88.23,-74.27,-61.6,55.91,-1.8,-9.75,196.91,1.0
1.0,1.0,1.0,1.0,-1.03,66.62,-121.25,2.87,-65.33,48.81,4.88,-70.66,5.6,-43.16,-159.7,4.18,-115.23,47.0,1.0
0.0,1.0,1.0,1.0,63.3,-117.61,119.98,-1.97,-187.64,60.5,-9.74,53.61,3.92,78.22,243.92,4.54,139.73,-31.38,0.0
1.0,1.0,1.0,0.0,-48.24,-229.19,297.08,0.9,21.21,186.31,25.95,58.65,-25.51,16.88,48.57,-12.81,17.26,76.11,0.0
1.0,1.0,1.0,0.0,1.8,-98.42,-7.32,,-10.7,-81.59,0.84,-50.47,-129.33,49.11,-107.32,-5.22,215.25,-206.81,1.0
1.0,1.0,1.0,1.0,34.39,45.63,95.76,-1.17,-148.89,44.09,11.78,11.43,-116.02,-74.4,183.34,2.42,-89.0,43.53,1.0
2.0,1.0,1.0,1.0,108.21,110.68,-91.92,-2.33,62.45,99.02,-6.86,37.25,9.0,6.15,98.34,-1.82,124.1,77.69,1.0
1.0,1.0,0.0,1.0,-23.49,161.53,-247.12,3.85,-137.29,61.56,26.0,-19.07,-84.02,3.53,-164.3,5.59,-4.41,-13.06,1.0
0.0,1.0,1.0,2.0,-23.92,108.55,200.24,1.5,45.93,-250.7,20.97,-105.54,62.98,17.83,67.21,2.41,137.97,27.13,2.0
1.0,1.0,1.0,1.0,1.24,40.01,-136.66,4.94,-18.31,-10.83,55.62,90.42,-51.5,49.94,175.72,-7.46,370.44,-42.3,2.0
2.0,1.0,1.0,1.0,94.23,-24.01,-114.08,-4.3,-2.78,-66.48,34.63,40.16,79.29,-47.61,-42.86,-2.18,-4.35,-107.67,2.0
1.0,1.0,1.0,0.0,3.31,-250.45,265.15,1.89,-49.83,153.17,3.89,16.76,50.43,-19.38,289.11,-15.23,159.18,126.11,0.0
1.0,1.0,1.0,1.0,-41.96,26.59,-33.42,4.86,-32.43,14.21,-8.15,-18.46,-48.03,-46.96,-200.47,3.98,-157.16,-27.71,1.0
1.0,1.0,1.0,0.0,65.41,-99.11,33.1,-0.58,-189.2,193.98,-2.33,9.84,58.23,56.02,256.9,-9.0,-59.42,-72.88,0.0
1.0,1.0,1.0,0.0,-7.66,-172.65,-189.02,-4.31,5.48,-75.76,-23.48,31.44,64.27,-39.54,-160.81,-6.7,118.24,29.82,1.0
1.0,2.0,1.0,1.0,46.05,-80.09,175.31,4.6,60.51,-73.03,9.09,60.49,-139.65,43.79,78.49,2.57,54.83,-48.7,2.0
1.0,1.0,1.0,1.0,39.28,-101.58,-44.64,-0.04,-18.33,35.93,-12.32,11.71,23.88,-13.25,-28.53,-2.72,-74.55,-64.06,2.0
0.0,1.0,1.0,1.0,71.29,0.45,313.66,1.73,56.53,-86.31,10.42,-10.06,23.18,12.59,142.27,0.67,12.97,-49.96,2.0
0.0,2.0,1.0,0.0,0.09,-116.02,-131.1,-6.26,62.58,-88.7,20.85,92.58,-106.84,-18.13,-234.69,-9.36,214.55,-56.81,1.0
2.0,1.0,0.0,1.0,63.34,48.52,-87.32,0.6,-2.91,-23.55,-13.47,57.9,-69.79,67.53,-210.67,-1.37,238.97,-0.8,1.0
0.0,1.0,0.0,0.0,16.03,6.31,85.28,-4.39,-104.88,-6.84,-23.27,-31.54,-122.61,-83.68,-131.4,-5.41,181.12,140.76,0.0
1.0,1.0,2.0,1.0,-25.41,-5.68,-267.7,-5.44,41.14,-32.63,60.98,-25.58,17.53,-40.29,120.58,-3.71,-134.11,36.94,0.0
1.0,1.0,0.0,1.0,22.95,-23.43,162.57,4.11,175.34,67.76,-30.55,-35.76,118.08,51.72,-90.59,-0.53,212.45,-36.47,0.0
1.0,2.0,1.0,1.0,11.79,-132.53,-232.87,1.02,-69.39,22.58,-11.18,-19.67,100.78,50.45,191.73,3.11,86.8,38.15,2.0
1.0,0.0,0.0,1.0,50.94,159.25,12.52,6.56,-33.39,-26.16,-3.0,-52.23,-17.73,-11.03,-132.61,5.94,-57.65,114.5,1.0
1.0,1.0,1.0,0.0,-12.17,-32.92,-68.48,4.09,-82.07,214.41,-0.76,9.23,4.94,47.17,-71.14,-2.42,-138.33,-2.26,1.0
1.0,2.0,1.0,1.0,6.9,-128.21,-429.0,5.53,78.18,161.47,-33.81,-14.38,75.58,82.02,218.45,1.23,256.99,63.24,2.0
1.0,1.0,0.0,1.0,1.27,30.31,282.61,6.59,-38.73,-82.7,20.3,153.51,76.81,-45.08,-61.52,7.55,216.62,155.4,0.0
0.0,1.0,0.0,0.0,18.83,-109.08,204.49,1.59,-36.61,55.59,5.55,11.71,54.04,44.49,-70.82,1.21,80.62,-106.58,0.0
1.0,1.0,1.0,0.0,23.76,75.92,-141.1,-5.46,89.57,44.2,-26.2,-19.77,-41.7,36.64,1.02,-4.67,159.63,57.9,0.0
0.0,1.0,1.0,1.0,80.21,-6.55,124.54,1.55,69.41,122.4,-6.38,-46.8,-96.94,88.05,0.84,-0.3,-55.4,-37.66,1.0
1.0,1.0,1.0,1.0,-26.29,46.95,27.12,4.45,0.16,44.6,16.05,47.23,59.52,-56.15,31.62,-5.95,245.45,-48.55,2.0
1.0,1.0,1.0,1.0,25.62,85.14,55.62,-2.18,2.05,40.67,26.1,-5.61,-63.14,0.73,0.12,3.73,11.87,123.82,1.0
2.0,1.0,0.0,1.0,8.58,74.67,-29.28,0.99,99.01,-96.7,-4.16,-70.44,-83.22,2.0,-110.79,-0.61,198.7,-87.38,2.0
1.0,2.0,0.0,1.0,-31.57,6.55,182.7,4.89,63.32,-102.42,-20.19,-8.17,16.17,69.98,-4.47,8.21,-48.48,198.07,0.0
2.0,2.0,0.0,1.0,50.07,-89.22,66.85,-0.18,-85.95,-39.82,-14.46,51.2,0.19,4.35,37.76,0.01,326.49,-160.9,1.0
1.0,1.0,2.0,1.0,25.89,-17.61,-272.47,-6.99,-20.89,-59.11,26.86,10.15,-56.66,-70.71,11.71,-7.59,-234.65,183.41,1.0
2.0,1.0,1.0,1.0,17.82,-183.22,248.4,2.14,-97.22,-26.02,-21.66,0.38,1.43,43.84,116.43,-0.55,97.92,-70.21,0.0
0.0,0.0,1.0,1.0,-8.68,-115.35,-106.18,-0.73,9.77,74.32,13.62,108.31,-13.67,30.08,82.55,,197.69,27.56,1.0
1.0,0.0,1.0,1.0,-33.17,-43.6,-74.56,-5.21,-80.55,-67.78,29.57,-103.77,104.08,2.38,27.67,-1.19,221.6,58.25,1.0
1.0,0.0,1.0,1.0,53.37,157.73,36.08,-1.64,59.0,80.44,10.5,133.8,-97.27,-79.7,60.43,-1.82,137.32,53.14,0.0
0.0,1.0,1.0,1.0,56.66,-133.39,323.25,0.7,80.28,-210.11,-6.29,63.89,-68.71,-66.34,260.35,2.4,255.52,-78.53,2.0
1.0,1.0,2.0,1.0,-18.09,57.69,-421.93,-2.83,-0.35,35.85,-3.08,90.64,-49.49,51.8,160.96,-5.74,-274.73,-359.51,1.0
1.0,1.0,1.0,1.0,9.84,-1.57,-259.04,9.53,-85.1,164.46,4.46,-23.39,63.31,-94.5,-52.7,-15.02,158.69,-135.78,2.0
1.0,1.0,1.0,1.0,-42.84,-13.26,96.87,3.19,-13.34,101.91,25.02,84.96,70.29,-39.32,144.57,-4.22,33.62,-68.86,0.0
0.0,1.0,1.0,1.0,24.1,-130.53,-8.39,1.59,-145.89,82.86,-22.1,-26.76,-11.39,-14.71,41.0,-6.85,-0.54,20.16,0.0
1.0,2.0,0.0,0.0,15.21,-43.16,-0.88,1.79,-12.82,158.59,-26.28,52.35,-76.17,-35.11,9.23,-4.6,193.79,-68.06,2.0
0.0,1.0,1.0,1.0,-46.98,208.34,-124.26,0.46,12.7,219.14,17.27,-10.38,78.03,91.83,148.05,-2.84,-18.73,-57.22,0.0
1.0,2.0,1.0,2.0,-0.18,20.52,-185.9,7.25,-22.44,83.5,-26.46,-43.79,51.71,-14.73,334.54,-3.83,370.99,-83.36,2.0
1.0,1.0,1.0,1.0,7.39,-15.94,138.57,1.51,73.43,88.97,14.65,-47.53,-48.38,38.25,157.64,1.4,81.92,-31.61,0.0
