cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
2.0,1.0,69.77,12.19,-104.4,-5.07,-3.23,7.3,9.53,158.42,47.64,44.17,57.29,62.7,200.42,74.34,-132.78,2.0
1.0,1.0,148.11,57.62,5.43,13.61,-4.33,-39.5,7.36,71.35,-59.14,6.61,-20.33,99.43,-34.04,-43.39,-25.13,2.0
2.0,2.0,-339.08,-23.73,-2.67,-7.99,2.53,30.35,26.08,-51.84,-114.89,-50.65,26.96,268.68,-101.04,20.33,92.25,1.0
2.0,2.0,-192.18,21.1,55.66,-20.95,-1.4,105.52,-28.55,-17.78,-136.08,61.37,-9.33,90.67,-148.73,-25.65,-92.22,0.0
1.0,1.0,152.53,192.5,-75.44,-8.56,-0.33,-10.89,56.05,267.17,-75.67,-9.7,13.55,-46.54,5.17,-33.99,0.07,2.0
2.0,1.0,210.54,96.36,6.6,-50.82,-0.21,-14.33,36.55,170.91,-190.12,42.39,-32.41,74.31,-94.44,-49.55,-11.59,0.0
2.0,1.0,381.85,-11.86,-115.26,38.34,-0.6,110.82,38.44,138.4,-164.21,-64.89,-28.61,101.13,-83.97,-51.56,-66.84,0.0
2.0,2.0,269.1,77.27,-57.36,68.8,-5.55,128.49,-19.43,177.28,-99.09,-56.35,-4.67,155.1,50.01,-9.81,-101.54,0.0
2.0,2.0,235.08,-30.55,-171.91,-0.37,-2.24,27.45,-1.62,132.33,-169.82,70.3,-31.53,170.41,-63.08,-41.67,6.69,0.0
2.0,2.0,161.48,9.58,-61.45,-63.45,-3.77,2.88,29.03,142.29,-108.07,-36.83,-13.2,18.44,-27.76,-26.76,38.93,0.0
1.0,2.0,-110.34,0.91,-69.48,-25.08,-0.36,68.42,-5.82,-272.85,232.33,9.09,-10.9,-376.01,7.71,4.26,-17.25,1.0
2.0,1.0,-33.91,69.09,-112.89,23.51,-0.62,75.8,-25.98,-157.28,64.21,-29.52,-1.38,15.66,5.68,24.02,90.73,2.0
1.0,1.0,220.06,-157.7,-94.33,-11.31,-1.44,-33.51,-33.99,34.72,-41.0,33.68,-13.9,104.91,-19.15,-30.19,45.96,2.0
1.0,2.0,-29.11,-7.08,-28.16,-25.65,0.87,-39.79,-21.54,24.17,5.59,21.97,30.25,206.42,83.93,37.37,-16.57,0.0
2.0,1.0,291.8,173.82,-18.29,7.18,0.12,-97.5,0.19,6.7,-160.84,-4.62,-27.71,290.97,-34.04,4.79,-122.24,0.0
1.0,2.0,203.49,-136.86,80.37,-47.02,5.98,-87.13,-12.04,-237.2,240.35,34.73,-16.91,-98.56,176.28,44.79,-111.06,1.0
2.0,1.0,-307.3,-41.5,-112.04,-3.83,-3.03,-49.5,3.99,-194.42,17.13,31.63,-1.4,233.0,8.06,47.38,-84.66,2.0
2.0,2.0,-186.7,-86.26,61.78,21.56,-3.25,65.65,-12.96,228.67,-103.33,16.85,49.84,34.94,27.58,35.05,37.56,0.0
1.0,1.0,190.72,-46.33,43.06,36.78,-1.4,-26.65,-44.17,114.82,-107.53,-44.28,8.64,339.22,-18.44,-33.46,-133.56,2.0
1.0,2.0,114.48,-97.26,-33.06,20.6,-5.59,32.88,-16.56,192.65,-116.33,-3.94,7.52,317.53,64.79,-1.47,-126.57,0.0
2.0,1.0,4.62,67.61,11.82,21.79,0.37,21.75,27.31,-166.5,141.71,39.61,19.17,57.82,82.18,38.65,-19.59,2.0
0.0,1.0,-27.7,76.59,-141.18,61.67,-1.33,-83.33,-20.81,425.55,-176.4,24.07,21.53,240.69,-108.64,-128.83,-58.14,2.0
2.0,1.0,-86.76,79.26,-76.56,-2.15,-2.76,4.98,-17.15,-181.98,112.36,12.03,-22.14,157.9,187.12,86.92,-9.76,1.0
1.0,2.0,120.08,30.28,-50.9,28.52,3.44,91.51,-9.11,54.62,-85.04,-10.29,-22.17,154.44,-36.56,-37.36,75.14,0.0
2.0,2.0,-23.87,-13.27,133.8,-2.31,3.61,36.42,20.43,-15.87,-166.34,-1.35,-15.66,140.17,-187.83,-44.15,-8.43,0.0
1.0,1.0,81.29,-6.66,16.44,5.71,-3.21,-44.46,2.12,-124.05,133.49,-46.88,23.65,-277.99,-59.35,-19.67,-113.3,1.0
2.0,1.0,-180.8,59.93,-14.2,26.88,1.39,-109.57,22.79,-261.91,166.24,-87.91,23.21,-30.31,63.23,67.51,-41.75,2.0
2.0,1.0,-113.28,46.19,-106.97,1.84,2.06,-84.28,17.19,-16.12,-19.22,45.84,0.91,19.32,-36.2,-1.4,-115.23,1.0
1.0,1.0,146.21,-38.67,26.59,87.71,3.03,182.76,36.19,206.59,-92.53,21.91,-23.38,68.16,15.92,-39.41,-64.48,0.0
2.0,1.0,-132.45,-72.95,-2.14,-23.98,-0.96,-95.74,-9.87,-158.52,42.68,34.91,-11.47,220.57,56.2,37.71,91.43,1.0
2.0,1.0,113.71,-6.6,-140.84,-37.71,6.22,7.11,-40.71,-160.33,132.85,-25.59,-11.59,-283.75,-27.24,-14.5,-3.92,1.0
1.0,2.0,372.68,23.56,120.99,66.62,-0.86,77.11,-18.57,209.98,-73.27,43.38,-9.98,114.65,16.84,-59.65,94.98,0.0
2.0,1.0,-117.54,-118.52,59.8,53.14,8.43,39.93,-25.86,-77.45,-10.78,61.12,15.76,151.05,30.42,52.78,-29.77,2.0
2.0,0.0,37.29,-132.77,-5.98,12.91,-4.38,-7.93,25.4,-117.6,15.61,37.09,70.98,-27.97,-186.96,-21.65,47.22,1.0
2.0,3.0,-24.45,21.95,58.58,-6.41,2.36,74.86,-10.66,203.24,-85.46,-9.6,-34.08,-145.66,89.73,17.26,35.98,0.0
1.0,3.0,29.34,60.97,-8.62,36.33,2.98,4.04,12.76,323.8,-157.0,-90.38,-4.86,60.09,42.75,-16.58,192.27,0.0
2.0,1.0,223.23,-194.48,-108.64,4.72,0.61,4.98,-23.51,-46.53,-66.29,-146.25,-23.35,239.0,12.13,9.89,-129.47,0.0
2.0,1.0,-93.01,-8.68,-44.65,-10.91,3.79,-122.22,4.36,-223.38,89.8,72.51,,25.9,60.68,48.35,120.19,1.0
1.0,1.0,32.05,-17.32,39.37,-59.07,0.97,101.82,28.2,40.88,-34.09,56.34,-32.16,93.55,26.13,-12.69,-50.95,2.0
1.0,1.0,-125.66,180.69,95.84,-20.91,0.69,91.37,24.27,76.94,-3.03,31.08,18.95,215.59,76.29,14.36,103.33,0.0
1.0,1.0,-34.43,56.62,36.82,28.5,-4.5,84.0,6.06,345.33,-201.76,6.99,-23.17,-121.55,-143.26,-95.95,129.91,0.0
1.0,1.0,80.84,-43.61,-8.93,21.75,-0.05,101.97,-44.34,-77.44,-85.68,-51.56,-28.02,138.34,-167.85,-65.01,21.66,2.0
1.0,1.0,-120.33,-51.12,20.2,20.11,-2.02,-102.81,-9.88,238.87,-114.82,-49.3,-26.31,-23.46,-67.58,-68.66,-9.83,2.0
2.0,1.0,-233.22,34.39,73.73,32.02,2.97,-110.94,-9.32,-412.96,104.23,-40.7,-19.16,100.02,-76.16,25.31,48.95,2.0
3.0,1.0,-243.06,-77.39,16.44,-7.71,-2.4,-127.35,-1.73,-7.36,-118.41,-45.07,6.77,131.85,-37.52,50.61,46.07,1.0
1.0,1.0,86.73,141.08,12.86,-17.3,3.14,18.19,-8.68,26.38,-50.45,-65.52,-22.57,143.24,-48.45,-45.77,33.39,2.0
2.0,1.0,-106.99,123.58,-45.55,34.65,0.49,-103.05,-31.0,-367.66,185.83,22.19,15.86,-285.44,-98.3,12.52,-102.96,1.0
1.0,1.0,6.07,180.1,19.04,-59.27,-3.36,-60.66,19.36,132.47,-63.38,25.51,-2.88,-10.62,-46.2,-34.55,-96.15,2.0
2.0,1.0,-167.34,58.99,-7.29,13.82,0.82,-61.99,21.23,-193.57,3.88,-20.49,31.14,-117.17,-212.84,-16.0,-9.17,1.0
1.0,1.0,224.42,-17.46,36.94,-9.75,1.14,4.57,22.57,220.13,-59.06,30.67,-13.07,40.34,44.94,-35.99,14.8,0.0
2.0,1.0,42.89,12.63,-170.56,-3.44,4.91,22.7,16.67,32.42,69.6,-55.29,50.27,112.02,144.73,65.72,33.5,2.0
2.0,0.0,-262.93,9.22,-129.13,47.89,4.72,158.52,12.13,183.65,-236.34,44.2,17.65,275.23,-77.23,19.56,-66.87,1.0
2.0,1.0,-234.65,-70.59,42.24,-34.93,-3.11,111.2,-20.27,-19.82,-23.27,-4.72,32.68,239.55,86.3,81.75,195.71,2.0
1.0,1.0,71.1,-70.28,-60.5,-35.22,-7.31,50.34,16.59,83.02,-51.57,24.28,-32.07,200.91,35.39,-29.17,-2.78,2.0
3.0,1.0,-446.25,39.49,48.11,6.36,-0.53,116.03,-32.8,-87.9,-181.81,62.49,-7.04,286.22,-44.12,86.29,-7.69,2.0
1.0,2.0,34.73,-20.3,-108.03,-2.78,-1.62,-146.43,-32.4,340.02,-188.26,-35.1,2.48,288.83,87.62,3.85,135.04,0.0
2.0,1.0,-113.31,46.4,106.51,26.38,-0.14,-90.11,41.31,-149.23,131.28,65.95,31.97,-266.03,-30.49,21.86,-4.7,1.0
2.0,1.0,-80.46,71.06,-83.44,-31.88,-1.88,22.44,-47.59,-174.07,35.79,-24.79,-30.47,102.82,53.96,42.95,54.71,1.0
1.0,2.0,-542.94,-18.93,41.73,-37.77,-1.27,11.88,-8.0,285.66,-39.05,40.91,12.09,-150.04,55.6,-0.43,-130.7,0.0
1.0,1.0,-329.5,20.09,107.07,1.03,2.12,-156.63,-3.99,8.77,46.79,24.09,52.62,214.89,23.72,12.13,-92.54,0.0
2.0,2.0,96.38,-28.66,-27.81,-29.58,-3.84,69.14,13.02,-23.56,9.79,-57.3,9.77,140.1,64.54,25.77,1.99,0.0
2.0,2.0,18.82,-21.76,-51.53,-68.9,-1.26,29.6,-26.12,159.99,-80.64,-4.06,28.42,38.0,-2.57,1.07,161.57,0.0
1.0,2.0,140.34,-86.05,-95.67,-19.54,3.6,-22.19,9.08,240.53,-102.68,50.56,1.33,18.48,-61.61,-74.46,51.56,0.0
1.0,3.0,46.33,20.58,23.57,9.27,-3.1,184.24,44.29,18.32,-62.52,-8.12,2.16,171.11,-8.05,-5.94,-138.99,0.0
2.0,1.0,87.84,115.7,-20.79,37.58,5.7,-28.81,-13.9,13.25,-116.65,-11.15,-19.2,158.13,-30.11,9.41,-8.58,0.0
0.0,1.0,160.01,49.09,-32.35,-41.18,1.69,59.43,7.35,65.84,-49.63,13.58,-18.33,254.08,-55.26,-80.2,167.16,2.0
2.0,1.0,-232.91,48.32,-152.09,13.67,-1.74,-65.5,-39.6,-303.58,97.32,21.51,-6.68,30.91,-20.69,39.8,62.67,2.0
1.0,1.0,122.75,60.17,-21.38,36.25,0.26,-42.9,-27.38,-178.45,201.95,36.49,-29.11,84.62,193.04,33.86,-23.25,1.0
2.0,0.0,123.11,-1.76,30.1,32.97,0.87,31.57,-17.17,63.64,178.38,34.86,94.68,61.75,239.22,88.55,26.7,2.0
1.0,2.0,-204.84,-28.92,40.07,13.7,3.2,-73.21,-11.73,8.63,36.05,-8.42,16.77,32.48,16.19,-2.03,-38.19,0.0
2.0,1.0,-161.3,-84.13,-2.84,-46.17,0.61,-35.74,-46.49,-267.9,67.03,43.75,15.56,-106.97,-114.82,19.36,-9.9,1.0
2.0,1.0,124.74,-135.92,-26.26,12.76,-5.67,27.56,-3.01,150.15,-153.91,7.87,-11.05,149.75,8.0,11.55,34.39,2.0
2.0,1.0,-273.24,-95.5,19.68,56.71,2.45,85.04,0.43,-88.95,-98.39,38.78,-9.68,153.95,-56.58,38.92,10.55,1.0
2.0,2.0,193.59,122.07,17.19,12.82,5.08,-99.22,5.68,207.47,-106.33,-56.27,4.39,54.33,10.2,-19.49,117.31,0.0
1.0,2.0,-128.43,-65.53,-231.16,-24.07,3.49,-31.51,4.14,20.47,17.8,40.2,15.58,131.22,10.39,-14.61,109.93,0.0
1.0,1.0,109.17,-13.26,34.86,14.49,-2.15,5.07,75.28,31.71,-123.57,7.1,-19.32,276.08,-189.48,-109.78,-44.83,2.0
1.0,1.0,153.8,31.27,-98.0,42.54,-4.51,52.39,63.11,213.89,-85.3,36.21,-16.53,18.88,-11.21,-54.24,-67.08,0.0
2.0,2.0,-228.01,-95.48,119.26,-65.74,3.12,86.14,39.79,-67.13,-80.26,-82.74,-1.56,63.8,-100.87,1.16,-83.48,0.0
1.0,2.0,233.37,67.88,76.39,-36.35,7.2,109.44,-11.02,159.84,-24.91,-4.33,-14.6,75.51,104.0,-10.07,116.01,0.0
2.0,1.0,-160.65,71.39,195.87,-62.42,0.18,-122.7,10.61,-342.98,164.31,25.95,38.78,-220.71,-116.04,18.29,-17.67,1.0
2.0,1.0,-82.79,0.47,-107.21,40.98,-0.18,106.9,34.61,125.98,-154.58,-58.11,-19.5,39.37,-117.61,-42.31,45.75,0.0
2.0,2.0,-85.95,-47.85,27.18,21.7,-4.0,34.59,19.21,-131.21,32.04,4.33,-22.36,89.91,71.34,47.64,-26.31,1.0
2.0,1.0,-142.24,125.98,-105.49,26.72,2.11,66.54,-4.92,-229.12,92.61,24.87,-40.87,177.72,119.37,56.92,14.5,1.0
2.0,1.0,-328.76,132.67,0.27,-66.02,-0.51,-14.82,35.25,-45.69,-101.13,-4.1,16.59,382.36,6.27,56.98,-38.96,1.0
2.0,1.0,132.47,-49.93,52.68,-46.64,-3.13,70.62,34.59,92.72,-49.74,-9.7,-10.02,44.27,5.9,-15.33,-15.89,2.0
2.0,1.0,-149.5,-49.45,46.18,20.19,2.42,-9.01,-18.49,-132.52,215.86,-9.31,73.64,-31.51,205.35,117.66,-50.48,2.0
1.0,2.0,225.75,19.87,116.05,24.87,0.06,76.55,36.74,282.83,-79.76,38.03,3.55,-54.32,12.76,-46.08,-0.81,0.0
2.0,1.0,-150.54,-20.99,13.25,-20.86,2.78,10.24,60.39,78.61,-18.36,41.27,21.91,127.59,80.92,38.82,-166.38,0.0
1.0,1.0,-180.45,53.16,-42.54,-9.06,-0.35,35.04,5.77,47.34,-29.47,18.46,36.99,59.6,-42.96,0.57,49.54,1.0
1.0,2.0,-360.62,-117.33,17.46,-13.64,-1.56,24.1,23.54,147.59,-4.38,-7.85,11.45,-139.35,-27.79,-34.86,130.29,0.0
2.0,0.0,-311.52,-74.33,57.17,22.95,-2.06,98.0,39.36,-354.03,100.17,-1.33,16.12,286.77,-9.3,55.24,-18.54,2.0
2.0,1.0,-105.6,-18.68,45.26,-11.85,-0.68,-203.66,33.09,-282.8,178.39,22.63,20.49,208.2,138.14,78.44,-11.75,0.0
3.0,1.0,-148.94,-60.87,22.61,54.1,4.55,6.37,-6.85,50.57,-2.72,-60.46,31.15,73.86,235.07,153.96,-40.77,0.0
2.0,1.0,-266.88,-11.64,46.36,-17.97,-3.06,20.12,40.21,-413.59,140.9,18.99,7.33,54.18,-10.03,67.64,93.13,2.0
1.0,1.0,-558.53,-73.33,95.53,-43.28,1.1,43.56,8.64,77.48,66.24,19.67,-2.83,-156.87,135.8,55.79,79.96,0.0
1.0,2.0,21.11,-1.61,-15.01,7.16,-4.01,-5.02,3.97,177.67,-128.81,2.28,-22.55,-47.53,-74.37,-47.8,67.88,0.0
2.0,2.0,177.81,-71.13,-12.46,-34.32,1.04,-82.19,21.22,50.2,-117.84,27.43,-30.98,132.04,-28.54,-13.66,-240.92,2.0
1.0,2.0,232.58,-27.69,142.75,16.46,0.42,2.54,-30.97,274.49,-94.18,-60.28,-13.67,-41.58,3.93,-55.7,90.78,0.0
1.0,1.0,253.8,132.85,-43.61,16.49,-0.12,42.84,40.41,387.75,-55.41,12.23,22.56,12.78,99.36,-37.08,-33.29,2.0
0.0,2.0,-91.89,51.23,63.08,0.68,-0.12,-53.83,-1.29,86.92,-29.75,39.31,18.88,119.3,-135.07,-103.31,41.46,0.0
2.0,1.0,-275.1,25.98,-52.44,16.75,6.74,-33.81,6.56,-272.86,63.79,-20.6,6.01,79.53,-8.86,62.38,7.63,2.0
2.0,1.0,-212.16,33.82,72.91,41.14,1.33,-1.7,9.49,-221.96,82.67,22.6,27.77,157.46,51.59,75.71,-52.64,2.0
1.0,2.0,77.55,-113.43,3.23,9.77,0.33,67.19,-43.46,-20.23,-25.06,-49.33,-2.06,237.45,10.34,-9.01,-160.33,0.0
2.0,2.0,-89.19,90.89,-63.67,-10.1,3.29,66.05,17.24,-159.27,39.76,-4.49,-9.52,51.43,4.16,23.1,38.24,2.0
2.0,0.0,273.6,106.57,34.13,-51.91,0.5,-10.55,-9.11,117.05,-48.13,-18.89,19.91,-11.09,-39.97,-21.0,61.61,1.0
1.0,1.0,441.63,60.19,40.37,-5.39,-1.11,-21.15,-25.46,58.87,-117.55,-44.24,-27.24,237.22,-104.05,-80.39,48.97,0.0
2.0,1.0,-318.34,82.54,25.08,5.23,-4.97,-57.41,33.85,-20.92,-120.11,-49.81,-0.77,201.96,-40.73,39.5,-144.03,1.0
2.0,1.0,276.43,97.37,5.08,-99.56,3.88,-116.37,-15.38,-63.88,-15.01,11.22,-28.16,-25.12,-55.21,-27.98,-25.84,2.0
2.0,1.0,-196.97,10.66,-28.09,-15.44,4.2,126.62,-8.03,-31.3,-65.06,68.94,-3.82,178.45,20.51,43.92,-64.58,1.0
2.0,1.0,-300.69,-86.68,-106.29,-55.59,-0.32,68.07,-31.7,87.95,-200.97,11.01,10.33,289.91,-71.56,24.92,-53.47,1.0
2.0,1.0,-108.05,-44.62,-168.28,0.96,-0.9,-39.8,26.22,61.24,-83.88,8.96,8.18,40.34,-72.31,-8.64,8.71,1.0
1.0,1.0,-140.77,39.96,13.07,10.04,4.56,-147.08,-20.41,-102.13,41.94,-10.92,17.86,203.9,23.27,23.25,98.99,1.0
2.0,2.0,288.42,44.52,128.24,-47.6,2.63,-61.77,-16.57,14.83,-143.44,14.77,-32.33,206.72,-92.31,-40.53,-9.42,0.0
2.0,1.0,-150.77,28.04,126.39,36.3,-0.72,-38.23,-1.39,-172.16,97.45,66.37,26.8,117.94,80.0,67.45,-14.68,2.0
3.0,1.0,-213.72,-66.78,-23.35,47.05,-2.06,-74.13,-26.07,-240.64,-23.49,20.98,-6.57,16.26,-89.3,49.12,-72.8,1.0
2.0,1.0,-136.39,-25.04,-34.04,48.48,-0.43,71.6,-32.82,-271.6,131.15,41.31,-1.2,2.98,21.02,36.96,29.46,2.0
2.0,1.0,83.35,108.13,212.72,40.41,1.76,105.54,-10.53,-163.17,142.57,56.09,-20.41,42.72,126.89,33.74,3.67,1.0
2.0,1.0,36.78,-59.76,-136.27,18.69,-1.0,-138.63,-19.85,-120.9,97.37,63.83,8.31,-37.05,76.6,46.77,-7.87,1.0
1.0,1.0,233.35,-67.36,-49.59,30.89,-1.05,127.55,-5.7,57.03,-100.96,-40.36,7.73,249.39,-105.27,-60.12,-46.97,2.0
1.0,1.0,-392.33,-168.34,62.07,-2.66,-5.59,-23.02,-47.65,61.86,-123.24,-61.22,13.93,226.44,-82.64,-6.48,-16.27,1.0
1.0,1.0,-276.42,-38.02,26.61,14.72,6.71,-193.11,3.99,-27.84,-94.72,-48.21,13.46,34.66,-207.12,-44.25,53.32,1.0
1.0,2.0,-213.26,11.3,46.67,-3.69,0.51,-101.82,-32.47,-20.47,61.77,-11.94,-6.93,-25.53,83.22,24.55,-99.68,0.0
1.0,1.0,-22.84,-3.73,139.67,-41.28,1.52,-2.67,-2.36,-25.39,10.99,15.73,9.86,80.91,-1.18,2.78,131.41,1.0
1.0,2.0,69.94,-146.8,-47.87,-6.49,2.3,-27.58,20.71,66.7,-43.05,-54.6,29.56,181.48,-63.72,-46.72,-14.43,0.0
1.0,1.0,-67.14,-9.28,-58.54,-49.47,-4.95,19.91,-0.21,-92.97,138.11,0.78,36.99,109.73,108.22,36.28,-31.7,2.0
2.0,3.0,-171.99,95.45,-47.37,-16.67,-0.06,-79.0,-30.32,155.3,-44.9,-11.62,-2.73,-159.23,32.57,8.07,79.19,0.0
2.0,1.0,-132.86,45.99,-82.12,23.17,3.78,-44.5,-23.16,-109.35,17.48,-8.28,-16.08,-197.26,-90.97,-6.93,-89.57,1.0
2.0,1.0,-44.86,35.04,122.12,37.48,0.55,-104.01,18.12,30.61,-156.18,-45.83,-34.53,228.52,-107.76,-38.76,27.34,2.0
2.0,0.0,-158.93,42.69,82.34,1.29,0.36,-123.54,27.57,-236.63,95.02,-3.53,22.2,135.3,32.55,63.51,63.4,2.0
1.0,2.0,261.2,-27.23,-47.95,-29.12,1.31,33.48,26.76,267.17,-135.77,40.96,-13.83,-7.27,-85.7,-89.67,-21.59,0.0
2.0,1.0,-139.38,-84.09,-20.86,29.48,-4.09,47.9,38.2,-263.82,62.36,36.43,-16.48,87.79,-35.05,19.57,132.27,2.0
2.0,2.0,145.77,25.29,0.13,43.9,-1.35,18.59,59.07,-67.57,-86.61,7.59,-34.85,267.97,-2.73,7.26,246.52,2.0
0.0,2.0,133.91,-48.94,-92.02,-15.94,0.08,130.68,8.5,170.81,-104.76,63.61,-15.86,110.05,-114.37,-107.94,-8.21,0.0
2.0,2.0,-233.46,-101.76,-103.57,15.93,-3.85,3.88,-18.64,-105.87,-41.28,-10.77,0.16,115.41,18.68,66.48,18.66,2.0
1.0,3.0,216.51,-80.82,27.74,24.22,-6.47,26.81,10.81,167.12,-103.43,-16.35,-23.01,139.84,-42.52,-79.73,1.32,0.0
2.0,0.0,9.7,-84.42,-100.38,-39.03,1.75,-95.01,13.47,-33.76,-81.5,16.51,0.31,240.57,-7.21,33.22,197.01,2.0
2.0,1.0,152.32,7.28,-133.41,-10.34,-3.57,-65.66,14.04,99.48,-171.85,1.03,-27.2,181.34,-89.48,-38.76,-63.27,0.0
2.0,1.0,-372.88,-2.14,-131.25,39.5,1.66,93.76,-27.92,-158.44,-107.69,42.33,-39.19,151.81,-70.74,40.56,53.59,1.0
2.0,2.0,289.45,-21.44,-89.45,32.16,-0.19,-26.46,13.61,61.88,-91.8,-32.29,-11.56,127.06,-21.43,-17.13,-123.63,2.0
2.0,1.0,30.88,84.4,139.06,-78.99,-1.23,9.91,20.83,68.57,-130.73,44.08,-26.02,118.43,-59.3,-20.23,7.36,0.0
1.0,1.0,83.11,-13.4,98.57,20.41,-1.9,27.37,-1.94,-55.81,118.7,26.63,41.88,-92.68,26.82,10.77,-145.72,1.0
1.0,2.0,85.26,113.26,-71.0,-25.65,4.75,57.46,4.7,164.89,-121.27,-53.7,-36.28,63.29,-18.99,-39.3,-12.64,0.0
2.0,1.0,-319.55,159.63,36.45,-37.15,2.45,55.67,-14.66,-143.95,-80.07,1.83,-13.33,248.76,-45.87,42.17,-72.25,2.0
1.0,1.0,-135.58,39.77,25.98,-37.71,-2.42,-183.03,30.01,-109.0,92.48,-69.8,34.99,109.45,43.57,30.5,-52.01,0.0
1.0,2.0,68.98,-16.68,-156.56,-25.73,-3.68,-25.28,6.89,98.81,-120.82,-55.42,-7.67,102.49,-97.32,-51.64,41.66,0.0
1.0,2.0,-164.98,148.93,0.46,40.93,-3.78,-78.07,14.91,112.71,-17.77,-18.96,6.91,42.46,87.48,27.87,-87.83,0.0
2.0,1.0,-59.29,8.3,-45.46,-24.94,6.79,7.18,-15.68,-187.32,76.34,-27.27,-0.67,106.06,5.83,17.18,18.67,2.0
1.0,1.0,182.18,-101.2,95.02,-17.98,-6.15,-43.79,9.27,-99.9,171.46,-50.27,4.86,38.2,184.75,45.18,148.44,1.0
1.0,1.0,-34.38,59.2,-26.28,5.4,0.51,82.97,-44.15,175.84,-144.06,-13.54,-29.31,63.39,-59.79,-42.89,-35.01,2.0
2.0,1.0,-36.12,-118.96,37.26,58.66,0.23,79.31,40.08,117.37,-47.14,120.1,-24.33,-119.47,0.79,-11.6,65.18,1.0
1.0,2.0,74.21,-118.95,-67.99,-24.27,-5.24,-67.96,-10.18,-177.88,90.38,-109.6,-1.46,278.81,34.61,-11.18,-75.54,0.0
2.0,2.0,222.87,96.77,-5.03,-24.11,-0.74,-73.68,-0.78,105.75,-137.93,-82.15,-12.77,117.99,-80.9,-42.84,-214.14,0.0
1.0,1.0,-27.13,13.66,-49.26,5.28,-2.83,93.17,42.82,48.74,-29.07,-30.21,11.88,97.92,-44.79,-30.73,-44.02,1.0
2.0,1.0,112.49,130.75,13.72,-22.21,3.03,53.41,15.07,-37.58,131.73,-14.26,2.08,36.73,176.43,44.7,-0.22,1.0
2.0,1.0,-213.48,-60.74,95.41,-62.35,2.51,126.36,-8.95,121.67,-147.09,-85.24,35.69,207.65,-34.84,32.2,-14.98,1.0
2.0,1.0,-67.27,2.64,127.74,1.15,1.37,30.9,-42.63,-228.37,23.9,37.9,17.83,-39.43,-118.7,20.39,122.36,1.0
2.0,1.0,-389.64,-63.05,80.77,-33.75,4.28,-142.77,-9.79,-234.15,-0.07,16.07,-11.32,225.28,-33.79,39.66,-33.55,2.0
1.0,2.0,-273.21,26.69,82.05,-16.93,2.19,-116.51,-28.42,3.41,53.49,22.44,5.45,-49.48,18.19,-4.65,52.54,0.0
2.0,1.0,-202.17,32.93,-5.14,-10.24,3.06,99.6,9.97,-141.75,-54.06,-43.33,-24.91,104.39,-53.39,26.86,72.88,1.0
1.0,1.0,-44.41,91.8,-129.01,89.39,-0.54,-29.3,9.76,-93.21,107.71,0.38,37.29,-133.13,-35.61,-3.08,-38.9,1.0
1.0,2.0,-9.38,-66.22,100.94,-26.19,-3.91,85.06,-13.58,280.01,-145.34,14.04,29.23,207.17,32.21,0.13,16.82,0.0
2.0,1.0,-290.72,-120.27,139.44,-8.13,-0.3,111.41,1.53,-140.24,-60.26,1.21,-13.41,183.98,-43.26,36.98,87.58,2.0
1.0,1.0,-112.36,106.22,-95.86,0.05,0.49,97.05,-24.13,180.11,-137.86,-59.06,-24.85,24.26,-166.08,-100.66,-10.76,2.0
2.0,2.0,-157.72,96.21,11.68,25.99,-4.39,-39.0,-42.41,90.99,1.23,-33.45,-9.69,-41.61,112.67,37.52,117.08,1.0
1.0,2.0,196.24,-16.72,63.09,-29.26,8.89,59.54,-9.21,277.08,-64.69,13.24,-26.08,6.17,61.44,-51.65,9.15,0.0
1.0,1.0,-62.39,-10.78,-37.15,-8.89,-2.76,-49.57,-5.81,80.43,-43.75,-52.79,80.14,245.72,-65.12,-9.15,-10.3,0.0
1.0,2.0,-195.32,-44.27,-86.51,23.62,2.76,-50.74,-23.85,293.17,-102.08,-84.95,7.01,113.77,43.1,-23.98,104.34,0.0
1.0,0.0,-6.74,-214.64,151.96,-32.64,2.17,28.44,16.22,95.54,-103.17,-4.58,12.98,53.47,-163.76,-66.3,-92.73,2.0
1.0,2.0,176.07,34.53,86.41,-25.4,-0.47,-57.96,-31.86,141.2,-42.45,22.32,-7.25,55.35,7.0,-44.33,-33.61,0.0
2.0,1.0,29.38,28.14,209.72,-2.49,-4.45,-73.37,-3.89,-202.54,149.32,5.78,-14.18,-38.1,139.86,70.05,-81.8,1.0
1.0,1.0,33.42,-88.78,39.7,-39.73,6.96,-95.51,-34.41,446.95,-99.19,5.5,-2.31,-85.02,110.17,-23.29,43.91,2.0
2.0,1.0,-137.77,-39.61,59.19,22.39,0.16,23.86,-16.69,-124.67,-5.19,37.94,6.77,64.4,-1.59,52.24,75.04,2.0
2.0,2.0,-100.77,50.14,-98.62,-24.35,4.05,129.53,8.46,280.41,-133.51,25.12,17.77,107.29,63.95,18.81,71.56,0.0
1.0,2.0,-304.68,35.93,177.16,-25.9,-2.22,160.59,-31.32,81.95,32.1,130.53,-13.26,-125.63,54.71,-3.77,157.2,0.0
2.0,1.0,-65.65,-1.8,-44.49,-24.02,-3.33,4.27,5.62,-194.09,147.48,35.2,27.76,-24.27,88.36,70.13,123.79,2.0
