cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,2.0,1.0,80.28,24.94,5.46,91.4,-55.22,19.89,97.45,57.86,10.9,-23.39,7.25,19.79,-49.81,-120.76,-27.28,174.3,-16.13,31.42,-1.58,0.16,80.72,51.52,171.83,1.0
2.0,2.0,2.0,-65.43,-107.43,-9.32,76.93,-100.56,-26.51,285.23,59.51,3.05,0.82,-21.18,33.33,100.09,-124.16,1.34,-91.9,68.51,35.22,-194.58,1.76,157.69,200.61,-212.39,1.0
1.0,2.0,1.0,14.05,49.22,8.39,-17.76,63.62,-52.15,244.99,-30.07,-78.67,4.0,-5.74,20.09,22.14,-72.33,-10.4,92.3,-88.27,79.4,113.75,-1.52,140.62,120.38,94.01,1.0
1.0,2.0,2.0,45.56,-81.8,2.38,52.44,-66.68,-135.83,292.11,94.67,52.85,8.57,-7.4,8.24,-19.88,197.26,-16.7,156.89,83.13,50.91,-10.38,-5.63,-19.43,-24.38,-322.61,1.0
1.0,2.0,1.0,23.73,60.93,-5.44,-29.09,226.82,-27.06,167.52,69.13,-38.3,7.19,-20.68,9.29,-90.05,11.94,8.43,124.71,4.84,10.32,77.92,-0.46,13.99,-28.46,97.93,1.0
2.0,1.0,1.0,93.51,15.4,16.54,-137.14,39.48,71.44,99.5,-48.51,-26.02,-6.34,-8.85,105.57,-143.52,69.68,-2.57,-39.96,83.77,-16.97,-38.98,8.7,117.1,71.68,-80.29,1.0
2.0,1.0,1.0,55.86,-49.27,15.99,-51.48,34.72,-48.8,265.23,-72.67,-41.54,-10.6,-5.13,-28.62,39.82,180.3,-6.67,250.9,30.33,4.75,-135.36,-15.81,25.3,53.96,-286.73,1.0
1.0,1.0,0.0,-61.96,106.95,-13.8,17.38,-118.53,73.23,114.11,25.62,27.98,1.95,-43.71,-66.41,109.23,14.14,10.19,179.46,-35.77,37.49,74.05,1.75,159.04,-46.91,72.46,1.0
2.0,1.0,2.0,-27.53,64.36,-2.9,-56.79,-44.17,-106.6,203.25,-14.4,86.9,28.6,26.67,-27.13,-77.46,194.87,8.89,219.95,-58.21,79.15,65.19,-29.42,-108.35,9.89,-37.67,0.0
1.0,2.0,2.0,-36.17,-49.9,-25.72,-31.33,4.78,-36.8,82.22,155.42,-55.03,-17.19,13.96,-99.8,-3.78,7.62,-9.99,-86.96,-47.2,3.42,-79.1,14.56,63.97,130.34,-165.99,1.0
2.0,2.0,1.0,-36.87,104.25,-15.0,-74.87,-20.11,-48.24,220.32,-68.47,-1.62,3.16,-5.53,64.16,136.63,-76.11,27.03,136.2,35.7,69.35,-15.35,-1.73,134.35,-80.46,211.06,1.0
2.0,1.0,2.0,17.52,30.88,16.82,25.7,-35.83,139.56,-16.48,-89.77,-54.96,8.2,-5.0,11.48,-15.81,-80.72,-30.57,173.65,-100.21,32.39,76.83,-16.25,-38.38,97.68,-151.35,0.0
1.0,2.0,1.0,11.67,-21.25,6.89,24.22,-111.73,-36.34,159.59,176.32,37.27,0.94,21.05,-26.73,-1.47,-98.45,-6.81,295.85,58.88,91.02,38.43,-16.18,64.76,125.38,326.76,0.0
1.0,2.0,2.0,36.48,-17.9,-10.35,82.6,18.77,-125.38,111.2,-120.38,-22.77,-0.47,-13.18,-18.75,-24.85,-128.33,-2.18,91.19,-96.42,48.93,-20.25,0.87,53.76,5.7,30.86,1.0
0.0,1.0,1.0,33.82,-7.9,-24.13,103.61,-105.09,-22.74,84.98,-16.0,9.18,-9.54,-0.94,-67.59,-44.23,-36.17,-8.48,145.91,100.68,48.97,-81.58,-5.7,182.11,-26.43,65.33,1.0
2.0,2.0,1.0,77.83,131.32,-8.5,165.62,37.05,0.85,348.79,109.34,88.49,-8.42,3.2,31.94,-152.37,-88.38,2.07,120.65,47.8,41.22,164.46,-8.71,-40.61,211.26,38.08,0.0
2.0,1.0,1.0,30.6,149.59,-4.37,9.69,81.95,-110.9,231.87,8.12,-124.61,8.91,8.06,32.66,132.61,39.47,11.9,14.97,169.49,31.93,-6.81,-10.63,-109.86,33.8,62.43,0.0
2.0,2.0,1.0,83.97,216.37,10.6,80.95,-87.75,184.52,326.17,19.66,20.01,6.01,-29.91,67.25,-43.05,-49.32,0.81,72.21,-59.9,46.12,21.5,6.6,-0.75,118.67,156.04,1.0
2.0,1.0,1.0,50.79,-35.58,-8.71,133.26,112.51,-20.38,460.38,-98.3,-73.1,1.55,16.53,4.59,55.26,120.88,0.18,202.27,17.35,64.58,8.02,-21.17,86.9,98.86,-239.83,1.0
2.0,2.0,1.0,3.04,5.19,-31.28,48.26,-113.42,75.73,65.57,-85.03,-1.87,-1.7,6.05,-46.0,114.54,-7.43,10.27,151.69,-71.21,51.29,42.58,-2.97,86.77,-63.01,213.38,1.0
1.0,2.0,1.0,-82.33,35.14,-1.89,66.91,-11.95,187.6,283.3,-55.77,17.77,3.49,-7.9,23.17,-14.19,-104.79,-5.71,253.17,10.23,102.59,-77.4,-7.64,45.34,-12.9,164.07,0.0
2.0,2.0,1.0,-32.06,-11.87,-8.58,22.87,191.09,-104.59,-28.13,19.61,3.41,23.28,12.26,-3.31,-40.24,12.18,-13.3,148.59,62.59,33.61,44.09,-7.35,57.47,172.15,233.4,1.0
2.0,1.0,1.0,-72.49,131.17,6.16,64.65,-90.1,29.15,-148.21,102.4,27.91,12.42,-19.93,-10.71,42.99,-8.92,-4.72,231.07,70.07,-38.59,46.27,-0.49,74.5,102.6,22.25,1.0
1.0,1.0,0.0,-89.86,141.38,6.89,78.63,-11.05,140.03,-78.88,-112.69,-23.72,27.4,-27.36,12.42,0.03,62.91,4.05,205.5,29.01,-0.85,-53.38,-2.32,140.4,149.03,80.56,1.0
1.0,1.0,1.0,75.59,29.6,-3.43,6.35,85.52,-104.66,-10.92,121.8,-35.46,3.9,22.13,-54.6,76.87,-49.78,-12.17,113.5,-50.31,41.19,-143.53,-0.66,120.46,-42.6,16.2,1.0
2.0,1.0,2.0,-39.16,-86.36,-8.43,-12.52,16.04,-64.58,463.95,-120.58,-69.8,-0.03,43.64,-132.5,28.95,68.59,-3.61,160.4,-53.66,59.46,-30.39,-20.55,32.69,-105.84,-297.04,1.0
2.0,2.0,2.0,-111.15,-144.64,-28.09,5.42,-71.46,-67.17,-20.65,-5.53,-63.39,-25.94,4.08,2.86,77.65,99.62,11.36,112.52,0.01,31.96,-27.78,-6.35,63.16,44.3,50.45,1.0
1.0,2.0,2.0,42.13,-23.01,1.75,-34.43,-2.54,46.15,144.18,64.78,21.81,5.81,28.35,12.95,-80.99,18.46,-3.62,23.49,86.65,19.58,89.96,0.67,88.68,162.02,-84.14,1.0
2.0,2.0,1.0,87.43,83.03,-24.6,-37.25,23.71,-74.63,74.18,36.02,-45.98,-8.97,-37.37,78.35,71.15,-87.21,-6.78,103.81,-34.0,50.44,49.42,7.68,70.41,-3.5,57.69,1.0
2.0,2.0,1.0,-113.83,103.41,-17.57,81.53,1.3,-31.37,296.22,9.25,-41.86,-2.96,7.06,-4.27,-39.36,77.85,-2.09,115.44,-5.3,26.05,98.97,-1.92,25.14,-53.4,158.6,1.0
2.0,2.0,2.0,-33.77,-64.73,-20.19,75.44,49.29,-55.53,126.25,65.0,18.97,-4.14,19.45,-57.51,96.35,-97.58,0.53,-10.52,-42.29,17.45,192.35,2.32,24.77,92.92,-168.02,1.0
2.0,2.0,1.0,28.58,120.47,1.22,173.37,-7.32,49.39,290.49,-91.77,37.8,7.85,-22.12,2.81,-131.98,23.14,-21.3,123.29,8.14,-8.31,58.34,4.98,-65.86,-11.53,100.4,1.0
1.0,2.0,0.0,-49.08,17.61,-13.88,113.12,-14.32,-93.37,226.94,-29.54,-3.31,-0.98,0.66,-66.42,189.65,-10.58,1.29,270.36,-85.14,-2.4,116.59,-13.82,132.3,-132.2,336.99,0.0
2.0,0.0,2.0,6.82,-28.2,2.58,-76.66,11.25,55.94,331.65,-109.11,27.55,-15.2,-16.2,-0.01,46.7,149.62,12.47,125.66,36.56,60.88,-107.12,-37.45,-134.73,-130.4,-274.16,0.0
2.0,2.0,2.0,-17.74,-90.54,18.14,143.48,-7.28,30.16,266.4,156.95,73.78,-19.64,-13.72,-9.86,9.39,22.27,16.85,87.6,15.96,50.48,-71.51,-7.9,15.05,26.56,-284.92,1.0
1.0,2.0,1.0,-117.21,-56.03,-26.92,-11.37,-20.08,-21.16,368.86,-23.94,6.91,-21.87,12.97,-50.33,64.78,-27.5,9.17,287.28,-135.3,53.78,-0.91,-15.54,72.86,65.93,-262.07,1.0
2.0,1.0,2.0,-47.96,66.57,-25.11,6.16,17.65,64.69,11.13,239.36,92.78,4.3,-3.45,-37.22,101.81,-89.8,5.35,10.94,127.82,15.15,-59.2,-6.13,-64.96,151.49,-130.58,0.0
1.0,1.0,2.0,-26.93,25.65,-5.09,35.6,68.3,-55.43,108.62,-122.29,-108.77,-11.28,59.82,56.16,95.35,-134.69,8.0,38.44,8.48,9.87,30.25,-0.63,-2.39,17.13,-153.77,0.0
1.0,2.0,2.0,-61.4,-35.51,25.79,-8.36,5.88,19.62,-186.85,-86.31,-14.29,-10.63,-48.89,-68.96,-101.96,148.01,2.33,-28.01,90.72,-11.59,-38.49,17.86,18.94,-19.48,0.17,1.0
1.0,2.0,2.0,60.29,-69.14,-3.25,-24.45,107.94,7.64,-88.48,-43.81,-73.01,-1.8,-1.24,-23.04,-41.45,-146.86,-0.85,-81.68,43.6,-4.61,44.96,16.93,60.18,-59.32,-58.94,1.0
2.0,2.0,1.0,131.26,81.65,-5.13,-38.78,-19.11,-183.6,293.49,-152.85,8.16,3.4,8.24,-26.43,-12.98,-52.74,32.34,128.43,77.14,47.18,-66.15,0.74,103.72,55.41,81.98,1.0
1.0,1.0,0.0,71.79,83.14,5.57,-125.62,-0.21,118.56,0.96,126.22,-191.3,-15.33,-16.46,-69.93,40.48,91.32,8.59,217.54,151.52,61.08,76.74,-3.6,252.17,95.97,152.72,1.0
3.0,2.0,1.0,-47.87,14.31,-20.94,10.06,5.12,-41.23,33.29,130.46,-144.59,-9.99,-34.26,24.19,26.36,103.44,8.85,229.65,14.19,-0.95,7.17,4.02,121.41,37.83,-92.33,1.0
2.0,1.0,2.0,19.89,76.09,-37.48,-53.71,126.22,-28.57,-1.93,89.62,-96.57,-5.66,-2.09,8.89,75.5,-36.7,-4.6,225.34,-3.23,81.69,-49.13,-18.53,-52.35,-12.11,-24.4,0.0
1.0,2.0,1.0,-82.76,136.88,-10.91,58.24,53.08,-91.97,264.57,-30.43,-118.87,14.6,31.01,-54.93,70.37,174.09,-2.73,-33.58,-42.27,15.52,161.4,14.77,9.12,137.38,81.94,0.0
2.0,1.0,2.0,50.94,-41.03,17.74,111.04,29.45,-11.58,471.22,-27.23,75.74,-14.79,2.13,2.3,-34.95,3.07,-4.9,-221.94,36.89,-33.44,68.05,5.64,108.92,66.58,-293.79,1.0
2.0,2.0,2.0,-119.02,18.51,-17.2,-27.28,-99.23,-22.5,260.49,-100.82,77.96,0.98,-8.68,-117.91,-39.0,-26.88,15.11,27.7,-44.44,19.66,101.06,-1.37,-1.1,72.39,-79.58,0.0
1.0,2.0,1.0,122.25,18.97,7.45,47.91,-78.57,69.28,315.82,27.8,118.52,-15.42,-24.49,-27.43,-54.52,-34.26,-26.34,121.83,-39.86,5.86,101.2,-7.28,81.34,-179.52,71.69,0.0
1.0,2.0,1.0,-87.29,-14.93,10.52,-8.7,118.86,44.64,238.84,37.15,-42.59,4.43,-38.95,33.22,43.63,-51.89,-2.11,201.42,65.41,31.5,36.6,-15.32,8.89,-99.02,242.98,0.0
2.0,1.0,2.0,-45.13,65.72,-2.95,95.38,58.1,-115.74,256.55,37.83,-43.07,13.92,-5.54,33.38,-4.77,148.6,10.24,-19.22,84.11,3.94,207.87,1.03,-22.01,-38.19,-168.17,0.0
2.0,2.0,1.0,22.21,1.53,-6.31,-102.48,39.03,-83.59,69.43,-12.1,-68.56,-0.1,-8.49,-59.08,0.46,-30.73,0.82,139.77,-13.99,55.81,-2.73,3.62,85.12,29.23,103.44,1.0
1.0,2.0,2.0,-56.34,-7.28,14.65,13.82,-8.83,143.59,78.88,-222.49,77.97,-8.36,32.57,-101.52,30.12,77.21,13.84,72.85,-72.29,76.02,-24.57,5.43,92.85,-9.67,4.72,1.0
1.0,2.0,1.0,45.99,83.53,-17.29,-88.55,57.76,-66.03,41.76,96.32,-73.72,-26.76,-40.71,44.3,-180.7,16.66,0.58,174.14,62.86,-3.94,-6.23,-1.92,13.31,23.53,181.45,1.0
1.0,1.0,2.0,-25.28,-162.3,19.11,-2.94,-49.16,-22.69,75.78,109.1,12.61,2.86,16.39,23.91,-21.27,-6.89,-10.5,-75.17,54.09,10.74,54.09,-12.13,25.67,-68.16,-18.88,1.0
2.0,2.0,2.0,-144.39,5.47,12.0,76.49,33.91,-23.25,67.94,-80.13,29.39,-4.29,12.98,44.07,41.64,-111.17,10.42,225.8,92.98,73.1,-100.83,-8.47,-13.77,-133.13,198.4,1.0
2.0,1.0,2.0,-26.12,-16.69,22.33,-89.87,11.17,20.4,58.9,125.39,50.25,-14.48,-20.68,77.1,-9.11,-9.75,-6.88,224.12,-154.97,60.28,8.18,-29.5,-83.59,39.26,-221.08,1.0
2.0,2.0,1.0,-70.36,94.55,-15.18,-140.8,17.47,-15.2,383.28,41.66,-32.46,-15.87,-1.42,45.08,-34.9,11.49,26.97,83.83,-36.74,12.73,-48.48,-2.25,-47.32,-96.3,186.4,1.0
1.0,2.0,1.0,-8.87,30.4,43.18,29.41,8.01,54.17,223.86,-59.04,3.47,10.99,-23.3,-1.25,-52.31,-1.49,17.25,209.13,27.06,36.72,56.58,3.51,84.28,141.79,-216.1,1.0
2.0,2.0,1.0,-84.69,40.24,-4.7,-85.61,-75.94,95.62,124.95,-23.44,90.15,-9.11,19.68,15.91,10.05,-11.61,-14.38,101.22,-38.47,58.25,-52.56,0.26,114.53,34.41,71.56,1.0
2.0,1.0,1.0,37.4,116.67,-4.63,31.99,-65.57,-72.28,287.04,-64.67,120.89,-3.26,-7.85,-0.86,-1.75,104.61,18.11,323.8,57.69,66.63,-165.26,-21.67,-40.61,-85.0,-76.01,0.0
1.0,2.0,2.0,14.39,-20.04,5.36,120.26,2.18,57.91,-21.57,127.95,-2.95,-11.49,8.93,-5.32,8.06,57.49,1.28,107.58,87.52,72.63,-171.56,0.59,-22.94,-105.62,80.63,0.0
1.0,1.0,0.0,98.7,-10.59,16.67,130.43,-56.3,-75.43,371.26,26.08,-35.8,0.21,-12.75,85.78,-26.47,-33.55,-0.95,123.43,-141.06,-62.44,69.79,-8.96,185.77,-99.14,82.74,0.0
2.0,2.0,1.0,51.82,79.82,0.77,27.1,52.2,-78.16,247.28,-174.79,32.12,7.24,-32.95,-17.11,-106.46,-21.84,-4.35,92.49,-96.11,58.21,4.72,-2.42,42.69,-74.81,270.48,1.0
1.0,2.0,2.0,128.44,-123.13,27.28,76.92,42.29,-0.08,168.26,-39.4,-25.34,10.3,14.72,8.53,-91.3,-82.2,1.8,-24.3,-158.82,66.2,153.66,-5.02,152.91,80.23,24.98,0.0
2.0,2.0,2.0,53.21,0.01,-2.31,107.57,133.08,141.44,-48.43,-131.36,40.9,-16.56,-53.41,-17.39,-30.44,-66.79,0.91,132.08,15.06,38.95,-44.17,14.31,18.48,-31.0,-102.13,1.0
3.0,1.0,2.0,-99.46,-170.08,1.15,29.26,-155.2,111.09,111.41,33.76,51.08,0.86,-26.86,3.6,59.31,-4.42,11.67,-89.69,112.59,9.55,1.04,-17.64,70.25,-116.19,80.1,0.0
1.0,1.0,1.0,-79.54,23.67,-27.81,23.9,46.66,167.81,-120.41,29.15,-57.89,-2.72,-1.12,-33.22,10.9,107.81,0.71,171.77,-57.11,50.14,34.18,-1.78,182.55,-73.72,72.32,1.0
2.0,1.0,2.0,29.21,31.14,-16.77,-12.85,-37.11,3.71,42.09,62.33,-1.68,23.27,-4.65,-4.66,106.82,-109.43,-15.09,-19.14,-33.24,-18.7,-114.91,-2.89,-51.38,-45.26,-261.68,0.0
1.0,2.0,1.0,65.22,118.4,11.1,-92.8,49.2,47.87,349.01,-147.59,48.26,-7.71,52.69,78.55,-27.47,-105.33,10.5,30.28,45.94,55.87,236.93,1.07,29.83,-7.7,86.78,1.0
2.0,2.0,1.0,-19.78,79.82,14.5,-49.24,151.96,-50.93,172.79,30.84,-12.45,-11.95,21.64,-55.27,-41.54,-31.07,-1.48,205.61,-64.96,29.29,-26.58,-2.67,89.24,10.78,233.64,1.0
2.0,2.0,1.0,91.41,9.63,20.28,78.36,-16.05,23.42,252.44,-3.11,-17.51,20.77,-10.71,37.31,-139.78,20.33,-0.7,218.63,-55.32,12.15,-72.58,-12.24,113.63,-59.19,253.17,0.0
2.0,1.0,3.0,-97.61,-133.39,15.22,-64.33,19.2,-0.72,-153.92,53.59,-96.95,7.24,11.0,-21.42,-10.14,100.14,-20.65,-173.34,-46.18,49.89,-26.17,2.49,14.16,148.25,-57.53,0.0
1.0,1.0,1.0,43.86,83.99,-0.92,-55.14,-135.26,91.83,-46.19,100.15,39.27,-7.98,17.25,-20.07,36.01,71.73,-15.28,103.71,-32.34,78.9,-115.3,0.56,152.18,64.88,85.31,1.0
0.0,1.0,1.0,80.95,135.86,35.51,-97.07,38.2,-17.55,-55.99,6.86,-11.45,6.31,-5.26,-6.31,-38.89,7.15,-0.99,134.26,-128.87,12.86,65.26,-2.37,122.56,3.74,17.01,1.0
1.0,2.0,2.0,-5.97,-37.84,18.08,148.34,-64.91,90.74,6.89,122.17,-67.11,1.85,-17.63,-25.45,-62.47,25.4,5.05,151.73,-31.59,65.71,-26.43,-12.36,5.11,41.12,215.13,0.0
1.0,2.0,1.0,-89.36,-33.09,10.59,-44.77,50.81,-51.79,191.64,-53.8,74.93,-23.27,-42.27,-0.63,-11.87,48.56,31.84,334.39,-66.47,30.87,62.36,-15.76,47.06,45.71,317.85,0.0
1.0,1.0,2.0,-2.85,-32.2,-14.59,-66.49,83.16,35.32,176.43,-10.99,-2.17,-16.39,-20.59,-102.66,-22.93,-75.78,-8.6,-8.5,-40.07,-6.16,-23.68,1.56,20.32,59.24,-308.02,0.0
2.0,1.0,1.0,71.19,56.56,18.23,-4.1,-47.09,-31.43,129.48,-118.24,-11.7,4.68,30.56,140.82,-25.01,10.36,13.25,336.28,80.98,40.97,-5.43,-29.65,-60.49,-53.79,-178.22,0.0
2.0,2.0,2.0,-17.04,-167.84,-4.21,37.83,7.88,3.46,280.32,277.06,52.84,-1.39,-7.96,-11.58,68.58,29.06,-6.35,240.83,3.35,44.05,32.89,-24.97,-47.0,56.03,-255.02,1.0
1.0,2.0,1.0,-68.86,-26.32,13.97,19.65,-16.0,-17.28,185.82,-67.73,64.28,0.79,8.45,-19.32,-24.1,-51.22,-0.54,380.57,-52.12,74.61,58.16,-18.38,59.65,52.11,-68.37,1.0
1.0,2.0,1.0,19.41,-24.36,26.57,-13.77,112.75,1.06,33.71,27.63,7.73,18.08,-27.56,-5.39,-98.02,-25.45,-15.18,392.3,-32.97,58.03,-1.58,-7.33,47.15,-80.0,-25.32,1.0
1.0,1.0,1.0,-12.73,-48.68,-20.09,9.01,-108.96,-74.65,170.71,-119.51,-63.15,-14.2,-22.44,15.43,71.2,-53.99,23.64,218.4,7.59,27.55,14.78,-23.01,110.56,-9.07,368.94,0.0
1.0,2.0,1.0,9.94,6.52,-45.77,6.53,136.83,-194.06,434.76,-5.87,72.31,-11.9,-45.63,-75.21,-10.05,-80.2,14.56,262.14,224.1,71.89,-162.85,-3.76,74.53,-76.63,-355.93,0.0
1.0,2.0,1.0,-61.06,32.1,-11.59,67.18,-136.42,-6.21,353.33,-146.87,42.6,-1.2,-16.47,-5.59,50.21,24.76,6.64,293.51,19.08,19.32,149.46,-9.82,10.63,59.87,-417.66,1.0
2.0,1.0,1.0,-27.12,-62.94,13.23,-94.07,-67.32,-33.91,194.94,20.78,-15.25,-7.77,6.31,-38.57,-38.1,163.9,12.92,248.35,4.07,62.97,133.48,-20.32,62.92,124.16,-97.18,1.0
1.0,1.0,2.0,62.97,-131.01,-12.9,37.15,65.6,-86.04,489.52,-88.65,8.45,9.12,-8.94,7.27,36.8,94.08,-14.7,-219.51,-19.62,40.93,3.05,-4.9,82.38,43.01,-276.72,1.0
2.0,0.0,2.0,-6.13,42.73,11.34,11.22,-196.55,-20.09,227.12,-7.66,70.53,7.61,-17.12,19.79,13.84,42.4,23.65,141.88,18.99,37.01,-101.4,-27.3,-106.78,232.33,-235.82,0.0
1.0,2.0,1.0,-32.55,75.64,-14.2,96.6,8.47,-5.49,293.01,63.91,-37.95,1.52,-3.56,-32.72,-18.04,-51.26,9.01,67.85,-43.76,67.92,-32.39,1.37,96.05,220.56,53.47,1.0
1.0,2.0,2.0,-1.5,-2.63,3.27,-19.99,-81.18,9.01,192.11,-100.11,-47.67,18.07,-18.91,54.87,1.69,-17.56,17.99,23.63,53.49,72.63,141.43,-1.15,-6.53,-51.46,209.57,1.0
2.0,2.0,2.0,-3.65,-125.63,-1.84,12.3,0.54,-163.13,-50.66,-0.52,-74.98,-8.87,53.04,81.32,-2.92,-70.18,17.61,150.77,107.3,61.59,107.39,-6.74,31.03,-68.1,62.09,1.0
2.0,1.0,1.0,-56.91,-114.33,2.57,-128.79,-21.71,156.31,367.44,-150.58,50.23,-16.79,53.46,-42.2,19.56,-204.37,-0.48,-141.3,-52.37,3.35,39.45,-4.85,251.46,22.73,-122.84,0.0
1.0,1.0,2.0,5.84,38.48,19.52,-146.25,-12.79,-175.58,74.65,-35.97,-9.76,-6.4,29.31,47.29,-29.48,-34.4,-4.12,15.37,125.29,37.73,26.19,-5.6,-45.43,43.79,-76.26,0.0
2.0,1.0,0.0,44.63,155.35,5.21,25.76,-253.58,-93.9,40.93,-48.68,21.37,-6.67,3.93,-28.23,-192.13,-26.3,10.27,188.24,-109.8,-14.66,67.48,-1.36,106.64,181.54,-0.69,1.0
2.0,2.0,1.0,0.58,-5.84,-1.73,13.73,-39.71,50.96,140.31,2.95,-53.57,-6.12,-20.29,-28.51,27.78,-41.93,3.55,85.26,143.21,57.79,-150.21,-5.18,107.53,-24.34,122.58,1.0
1.0,3.0,1.0,18.61,129.96,20.47,-74.65,7.44,6.7,443.47,-31.76,27.57,1.43,-55.41,12.64,102.42,-23.34,-19.7,115.59,-28.9,8.65,178.1,-0.28,-80.49,-170.74,268.61,1.0
1.0,2.0,1.0,-44.42,59.31,-20.1,-62.21,8.46,29.24,123.91,208.33,13.72,-11.95,-29.54,35.4,29.05,-131.15,-13.91,169.79,10.15,-10.01,19.44,-1.97,-45.55,110.56,225.75,1.0
0.0,2.0,2.0,17.39,-47.98,-11.41,-38.71,10.94,102.96,196.41,-24.63,131.1,-21.65,19.2,24.2,-86.83,177.35,17.35,47.49,17.01,70.87,-42.69,4.38,13.15,-128.53,-116.98,0.0
2.0,2.0,2.0,-4.93,-61.72,0.82,-105.54,14.89,12.96,143.39,-106.92,-13.91,-12.82,-18.76,-8.27,7.82,-78.42,10.72,324.78,6.86,61.5,28.01,-7.76,4.42,185.48,-247.03,1.0
2.0,2.0,2.0,66.63,26.93,-14.5,84.98,38.67,45.8,72.11,45.14,-18.6,-1.11,0.76,-46.96,-96.59,-109.31,14.75,68.35,94.18,27.66,-38.44,2.92,3.72,-27.9,38.81,1.0
1.0,1.0,2.0,-112.74,63.18,1.03,19.62,-45.71,56.71,231.58,28.27,-14.14,-6.03,-10.02,-0.28,-36.94,-32.38,21.69,-21.56,-7.54,11.58,-48.42,-8.59,-78.28,-57.81,-121.93,0.0
2.0,2.0,2.0,40.63,-105.11,2.23,-111.21,-154.6,-55.56,199.59,151.56,-73.36,-1.73,-29.02,49.24,10.54,27.77,0.06,-8.55,35.86,-30.52,68.03,-1.85,60.85,5.4,-71.03,0.0
1.0,1.0,2.0,-73.42,15.88,-18.4,2.52,202.17,11.42,107.57,-143.86,-37.46,27.15,28.65,-4.28,-43.44,-69.8,5.48,117.24,32.12,21.56,26.12,-14.56,-41.02,-19.31,-117.63,0.0
1.0,2.0,1.0,-117.17,-52.32,-17.63,54.53,-12.63,37.21,431.78,-66.67,16.32,-9.0,0.42,16.4,5.67,95.35,19.82,-29.19,9.21,33.74,-52.16,-3.16,124.36,-90.46,-128.8,0.0
1.0,2.0,1.0,-31.2,10.8,-31.39,23.58,-99.36,-85.9,266.63,103.31,-31.86,35.54,1.24,-1.28,-225.93,-24.02,23.01,102.71,221.68,33.95,-81.08,6.3,35.99,78.97,-34.46,1.0
2.0,2.0,1.0,-12.94,17.63,-1.37,-26.1,20.29,-17.56,163.43,-144.71,51.59,-3.1,-11.37,-24.52,15.07,86.26,2.99,-28.45,-113.56,-22.76,66.8,13.0,85.88,57.76,-159.04,1.0
0.0,2.0,3.0,16.71,-112.47,3.83,76.76,88.23,65.53,28.25,240.7,-14.57,9.62,39.07,1.03,102.86,111.2,15.68,-173.75,-81.39,-18.14,-64.65,7.76,-3.4,-94.9,-88.43,0.0
2.0,1.0,1.0,62.13,128.5,19.05,-63.28,14.78,-12.65,282.94,-152.6,39.79,-7.15,-11.43,0.53,17.72,-18.89,18.9,-86.08,-71.76,-27.6,105.36,0.91,-68.81,222.07,-180.72,0.0
1.0,1.0,1.0,-85.57,132.91,2.79,25.67,48.19,-52.21,29.99,-27.75,43.88,2.95,14.02,33.58,-130.59,139.66,18.94,174.83,-1.45,24.8,-1.46,0.97,94.99,158.03,147.98,1.0
2.0,2.0,1.0,18.53,36.77,2.17,80.06,16.84,96.71,198.43,-169.22,5.76,-2.89,1.39,-1.02,-119.43,-124.85,-7.4,81.45,-3.52,52.21,101.94,-1.29,97.67,-189.65,49.44,1.0
2.0,1.0,2.0,18.63,27.21,1.87,-23.65,43.18,-219.41,15.51,26.96,90.24,5.94,-17.41,12.79,-16.47,78.16,-11.89,323.13,-100.8,102.76,-30.56,-32.77,-75.93,100.48,114.7,0.0
2.0,2.0,1.0,-4.16,31.37,-1.32,38.62,89.99,-7.3,-56.72,51.52,-25.2,2.57,-6.5,-33.53,-44.55,31.34,-17.29,123.48,-71.14,32.14,69.04,13.42,148.16,78.02,0.86,1.0
1.0,2.0,1.0,-1.2,94.57,2.51,7.21,-12.13,4.84,299.41,-91.58,-104.1,-5.38,38.56,41.5,87.05,40.87,-5.13,150.5,131.71,22.38,-183.45,-2.28,88.86,9.59,95.21,1.0
2.0,2.0,1.0,64.21,47.36,-0.51,-101.47,8.09,-92.02,175.41,-56.97,-24.79,-8.29,-26.29,-3.63,-32.94,28.74,17.23,308.25,-5.39,52.63,125.03,-10.44,-26.27,-91.65,312.99,0.0
1.0,2.0,2.0,60.56,-73.91,0.59,38.23,146.1,51.98,438.25,107.49,26.24,6.91,-28.91,15.59,95.11,126.85,12.97,319.09,-26.36,80.08,76.11,-26.61,-44.97,10.33,-433.77,1.0
1.0,2.0,1.0,45.42,-19.16,-5.02,75.01,127.95,-48.09,425.53,22.17,33.85,-5.5,14.93,30.18,72.72,-19.78,9.97,129.49,-93.03,74.55,-25.07,-8.56,143.86,-81.15,-254.27,1.0
1.0,2.0,1.0,58.26,132.52,-15.36,-149.25,-65.69,74.33,225.51,-104.34,3.88,11.67,20.15,-28.02,94.54,-11.75,-13.84,164.28,0.64,3.9,-57.54,0.93,20.78,-53.4,174.37,1.0
1.0,2.0,1.0,-60.32,96.81,12.29,-14.04,-87.52,-18.71,219.89,39.37,67.11,-0.03,22.14,10.69,51.49,77.38,-6.19,47.24,107.87,63.59,-73.87,3.23,48.6,-193.96,55.04,1.0
