cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
3.0,2.0,-29.23,15.54,-95.85,-19.51,27.61,-55.6,6.59,-42.68,9.12,-75.98,110.78,-58.97,1.28,-200.48,167.88,3.53,68.9,53.23,46.96,-19.57,2.0
2.0,1.0,-68.57,-128.72,30.74,65.92,-80.67,20.11,-0.1,-67.61,13.4,-201.42,-106.22,-209.86,-1.51,74.92,-63.27,-14.38,-207.95,-41.18,-68.76,-24.43,0.0
3.0,1.0,-21.52,-18.65,38.27,-77.67,-44.96,5.62,2.15,-39.89,0.87,276.16,20.0,21.31,-2.1,146.65,-44.8,-13.85,121.92,32.35,-14.07,14.7,1.0
3.0,2.0,71.83,-96.58,-30.05,-9.54,-6.1,73.38,0.76,112.98,6.48,295.17,-5.11,113.13,2.76,-45.84,141.6,-26.6,84.32,-71.47,-26.62,23.25,1.0
3.0,1.0,30.18,9.63,-24.45,-97.29,-120.89,11.03,-4.23,108.68,1.66,-44.31,-26.91,142.76,1.33,149.66,150.39,-12.53,-9.41,-84.76,37.55,-102.22,1.0
3.0,2.0,-41.14,45.82,53.17,37.56,-54.93,21.77,-2.54,-50.25,-1.95,-143.79,-42.22,156.35,-0.81,-6.27,172.44,19.19,-19.59,124.89,102.66,63.85,0.0
2.0,1.0,-73.26,26.2,-88.1,30.15,-21.33,48.83,-1.41,83.64,-13.89,-356.49,68.44,9.13,1.67,136.56,250.88,-11.56,-178.69,117.59,27.7,-95.66,0.0
2.0,1.0,6.09,73.1,-1.87,52.6,-26.57,14.05,0.98,28.77,-10.92,175.58,-150.95,16.11,0.97,169.15,33.14,-30.3,50.51,-10.16,-113.42,0.35,1.0
3.0,2.0,22.47,-11.44,-3.6,9.07,68.42,6.25,4.98,-111.13,9.27,80.98,-42.39,219.07,0.34,-81.42,495.02,-3.96,-86.46,-53.77,-4.78,-27.26,0.0
3.0,1.0,37.1,10.46,-94.22,-31.65,-9.21,20.44,-4.81,-37.54,22.25,63.11,-99.81,119.15,-0.09,80.94,260.36,-27.27,57.94,101.27,-111.86,37.69,1.0
3.0,1.0,35.55,-8.21,-38.87,-34.55,-36.98,27.36,-8.11,-84.81,9.05,327.4,28.85,55.23,-4.87,329.62,-203.22,8.27,143.66,41.25,62.28,-3.24,1.0
3.0,2.0,-66.11,-39.15,51.36,28.38,-178.82,3.76,-2.85,41.1,-3.71,117.48,22.21,131.92,-3.36,-127.87,-148.18,9.4,29.94,70.65,95.93,61.55,2.0
2.0,2.0,-49.63,-25.12,-30.11,119.76,-103.46,-0.78,-1.46,136.87,14.82,1.83,46.6,-177.93,0.22,-213.49,-103.8,-36.55,-77.24,-46.95,79.51,88.68,0.0
2.0,2.0,-77.43,-17.51,53.77,-23.74,-67.24,99.68,-1.22,73.98,-8.37,150.01,-50.96,105.2,-0.05,-36.31,-58.57,-5.98,-35.32,-60.96,-12.37,61.05,1.0
1.0,2.0,25.28,61.18,116.79,-146.96,133.93,-8.44,1.55,-101.09,-6.77,24.94,81.45,20.59,1.38,208.55,-121.09,21.58,-156.54,-18.5,12.49,17.28,2.0
2.0,1.0,-15.05,-190.94,-24.65,-188.8,87.11,-23.65,5.83,-12.17,2.21,145.06,33.75,-10.98,-2.02,262.13,205.62,-28.12,-94.19,13.42,-4.99,-9.39,0.0
2.0,2.0,-36.06,-9.5,12.31,106.9,22.48,-1.73,6.4,47.8,-11.14,104.79,-84.36,120.9,-2.54,124.99,21.8,6.14,-21.32,-24.55,-26.26,2.81,2.0
2.0,3.0,2.76,35.37,125.78,-19.47,-21.28,2.54,8.84,79.24,-6.3,123.15,-21.5,87.9,-3.45,-274.57,-38.17,0.19,-75.66,-30.05,1.25,-22.74,0.0
3.0,2.0,-27.07,96.33,-78.53,74.25,74.66,4.75,-1.85,25.31,-9.02,196.95,175.75,-19.72,3.3,-39.15,-80.85,8.24,176.09,-124.09,64.72,50.43,2.0
1.0,2.0,37.81,-56.46,-7.85,-3.72,-73.05,-15.92,3.19,-25.51,-8.4,-249.03,18.09,90.65,-0.12,-73.34,27.12,10.61,-210.18,58.06,-1.58,-37.0,0.0
2.0,1.0,-32.03,-83.38,66.18,28.65,88.89,-40.03,9.4,49.6,-7.53,113.68,-26.84,-59.72,1.66,214.3,168.39,-37.99,26.63,106.78,67.2,-48.4,0.0
1.0,2.0,-13.25,48.39,31.3,2.24,69.61,-12.99,0.72,14.25,13.71,29.49,-5.36,24.44,1.82,191.33,-285.35,29.82,-112.23,-78.7,-105.13,-6.96,2.0
3.0,2.0,0.78,53.99,-8.54,-25.75,-83.99,-71.15,6.07,20.0,-9.22,178.96,-81.97,-1.97,2.11,-169.66,99.18,-27.41,115.71,-17.43,107.33,-2.7,1.0
1.0,3.0,31.52,15.74,46.62,-34.72,-81.14,29.85,2.24,-2.67,-8.02,166.47,145.14,0.54,6.26,197.81,-641.39,42.16,6.22,39.55,-19.1,97.75,2.0
2.0,2.0,-7.36,26.28,45.73,-12.73,135.42,-11.08,-8.33,-150.31,-1.27,285.81,-95.6,93.8,-3.42,37.18,72.85,4.2,-63.97,122.87,89.53,28.8,2.0
2.0,3.0,51.67,35.76,72.65,56.4,0.7,25.86,-4.4,36.7,25.07,190.68,-50.13,191.44,-1.25,-64.18,-248.01,51.62,-50.59,72.17,-24.61,7.65,2.0
1.0,2.0,-8.07,91.08,-56.92,-162.14,-36.4,52.48,0.83,-44.53,-0.18,-102.48,113.2,151.62,2.56,-189.33,232.34,-29.15,-44.27,52.85,25.18,21.39,0.0
2.0,3.0,48.0,36.03,-30.35,-20.4,-70.99,-21.62,-10.08,6.62,-8.43,-32.19,-67.87,153.53,-0.3,-236.59,57.47,-8.62,-45.11,104.92,12.31,-21.4,0.0
2.0,2.0,4.65,-88.75,5.59,33.81,140.59,64.08,11.87,-70.97,-0.19,276.35,-60.16,-18.57,-2.93,63.84,-245.8,30.6,154.33,80.87,-24.1,-35.4,2.0
2.0,1.0,1.7,-12.38,-44.2,108.54,-17.84,-1.34,2.55,-52.47,4.82,-261.09,-85.15,-31.43,2.73,51.71,221.61,-20.52,-112.65,-153.44,-28.51,-10.98,0.0
3.0,2.0,8.78,67.8,-112.73,37.66,-9.93,-10.98,2.13,32.41,6.83,267.31,-0.71,41.49,-0.15,-144.85,-102.53,9.48,113.01,-47.24,-147.23,34.64,2.0
4.0,2.0,-35.95,35.45,-61.42,35.32,-51.02,8.57,1.59,10.83,-13.53,4.21,-84.49,167.97,2.52,-476.2,647.42,-28.21,12.77,-54.52,-32.2,43.35,2.0
3.0,1.0,73.27,-129.09,20.05,-2.13,72.87,53.59,-3.08,-43.44,10.0,-8.63,-169.84,171.79,1.83,256.73,503.88,-30.09,-13.83,-90.82,-98.02,19.73,0.0
2.0,2.0,-1.38,-67.9,-60.09,-96.45,72.63,-0.78,4.17,-61.73,-1.31,238.22,74.61,103.39,-1.46,87.27,-276.25,41.62,153.38,39.18,-73.35,70.72,2.0
1.0,2.0,-4.4,-101.95,39.82,6.88,49.47,2.36,4.18,-83.22,12.32,20.5,-12.43,-120.93,0.92,443.12,-536.45,31.6,-147.79,-3.72,61.26,-14.69,2.0
2.0,1.0,7.31,-123.44,-30.72,-45.8,-42.85,-82.74,-0.43,-23.2,-7.45,165.81,21.68,87.11,-2.34,243.34,-25.16,-20.03,126.28,-63.8,21.98,-14.67,1.0
2.0,3.0,-44.37,-122.12,-45.98,56.15,129.1,-16.12,-0.86,22.75,-3.19,214.48,-17.9,84.38,3.0,95.44,-92.04,17.86,-119.04,-9.0,-12.45,-29.15,2.0
1.0,2.0,-33.9,-82.32,12.96,-22.05,6.25,61.22,0.23,-97.62,1.85,-175.07,-72.56,242.99,-0.69,-71.58,374.26,-19.19,-82.94,-31.53,82.59,55.14,0.0
3.0,1.0,2.75,-51.99,-45.13,-100.7,62.33,20.99,-4.25,-11.26,-0.86,170.12,-44.32,51.77,3.23,285.38,109.85,-10.92,118.5,19.05,22.55,-73.73,1.0
2.0,1.0,-1.5,158.38,2.92,30.84,46.14,-29.51,-9.83,114.33,-24.96,234.21,126.68,6.35,0.82,246.85,-0.9,-27.22,110.26,-21.78,-5.91,-21.61,1.0
3.0,1.0,-12.54,-34.33,-37.0,-2.41,90.86,54.97,-1.47,82.43,6.43,176.82,-109.42,103.05,-0.7,400.89,385.64,-27.51,-124.93,80.26,8.72,44.84,0.0
2.0,2.0,-34.95,22.31,43.24,-6.55,13.71,-7.64,7.79,73.95,8.36,-82.68,110.33,201.55,-3.11,63.72,430.05,-47.5,-71.32,-32.55,-112.02,-2.2,1.0
3.0,1.0,22.61,111.71,24.88,-3.75,255.88,-16.98,-5.18,16.75,1.45,85.49,22.18,123.81,-3.32,-110.71,525.02,-3.18,124.58,40.42,18.42,-1.33,2.0
1.0,3.0,42.06,-18.44,26.54,20.05,64.84,-2.89,-5.58,41.35,-10.35,-14.74,-66.56,152.6,-2.14,-11.42,-62.77,27.3,-76.9,6.57,93.26,-57.28,2.0
3.0,1.0,-36.56,-5.63,-109.31,-19.26,124.91,2.66,1.59,71.17,6.33,145.77,20.09,121.48,2.31,263.51,494.64,-48.83,-51.19,-2.83,16.24,-36.92,0.0
3.0,1.0,-110.77,-45.22,-42.0,5.77,-140.35,-51.78,-1.32,58.03,-8.83,293.56,-68.47,-61.49,-4.24,178.52,-228.26,-13.08,98.07,88.48,-14.71,70.71,1.0
1.0,1.0,-35.89,109.83,-51.78,-36.4,109.92,50.34,2.1,31.52,-8.94,-74.98,-152.3,79.62,-1.32,77.09,413.82,-75.14,35.13,-13.22,-35.22,23.76,1.0
3.0,1.0,-13.85,17.35,-13.97,-97.3,-50.22,65.6,0.96,23.11,2.89,54.4,4.99,-29.44,-1.93,-22.74,358.05,-49.69,123.07,113.72,-78.86,16.82,1.0
2.0,2.0,25.74,11.04,-52.83,80.45,120.46,-35.54,1.21,-71.05,-9.1,211.04,-5.0,219.51,0.73,118.02,211.62,-2.33,-91.21,23.72,90.09,-40.74,2.0
3.0,2.0,45.25,-42.82,62.12,-80.22,-55.6,13.56,1.35,-115.1,-16.02,242.6,106.94,82.81,-3.65,-137.24,-72.73,10.63,45.84,76.67,33.11,-27.25,2.0
1.0,2.0,54.09,92.93,67.65,-20.83,-1.18,17.65,6.4,58.49,13.57,-56.38,52.17,229.16,-0.39,-335.99,559.5,-83.63,129.15,-23.34,-126.93,-101.88,0.0
2.0,1.0,-35.02,-128.06,-37.41,71.25,-31.01,65.51,-0.89,-71.68,12.2,38.84,-34.87,171.79,-4.13,109.94,207.98,-29.43,61.79,-37.57,-162.72,-54.95,1.0
3.0,2.0,4.15,-33.56,24.34,-42.77,18.87,-31.67,4.75,41.91,-5.65,98.87,-79.02,144.63,-2.92,-30.83,244.6,-5.07,-42.11,-25.18,-20.03,71.57,0.0
2.0,2.0,46.09,9.27,-66.1,-79.13,-36.9,-6.87,-2.28,138.05,-0.27,-229.65,-25.2,100.76,7.93,27.69,267.87,-17.79,-70.85,-57.47,29.06,-3.57,0.0
3.0,2.0,23.88,27.48,-55.52,3.36,-142.66,-96.8,4.22,-110.65,12.4,139.04,-3.54,-137.7,-1.04,-24.49,-268.96,1.11,36.01,-72.23,98.21,-8.17,1.0
4.0,2.0,51.04,-108.92,91.33,-48.75,167.15,3.14,-1.35,-144.4,1.62,-258.37,34.11,125.45,-1.86,-527.84,933.52,1.37,29.8,-25.04,60.16,12.96,2.0
2.0,2.0,42.66,-82.03,-3.79,53.07,-83.95,35.93,-8.64,-52.29,1.32,106.44,10.46,199.82,-4.18,-351.26,127.51,-34.95,149.05,45.98,26.1,-43.59,0.0
2.0,2.0,39.56,5.63,-135.94,18.42,3.0,74.71,4.16,13.24,-7.34,68.9,-71.82,-103.37,1.57,-175.95,-34.62,-17.53,56.73,-52.19,-7.54,-63.0,1.0
2.0,3.0,-67.68,-107.88,10.44,3.73,-109.51,-48.26,0.49,60.36,-9.9,-68.66,-88.0,136.2,1.83,-67.11,-153.75,34.44,-116.77,-67.62,-31.26,36.17,0.0
2.0,3.0,-45.25,5.39,63.39,30.15,-143.54,-29.51,-4.93,36.25,11.97,-118.23,-136.77,40.18,2.03,-55.39,-203.62,23.87,-182.17,30.0,-8.14,80.86,1.0
3.0,2.0,64.32,-20.89,87.95,13.39,-4.97,9.47,-0.96,10.13,-3.58,129.79,14.22,184.89,0.11,-177.33,280.51,-14.35,62.88,15.91,51.63,16.2,2.0
2.0,2.0,-16.41,-166.9,55.68,19.1,9.73,-25.27,1.06,-3.26,9.64,-120.46,-54.2,-14.83,0.29,44.5,-42.41,16.84,3.55,20.81,84.23,75.06,2.0
2.0,2.0,35.86,59.62,-0.46,8.34,-84.33,-38.58,-2.06,-131.82,-24.68,-7.21,-12.19,243.02,-0.01,-163.45,407.82,-47.42,-125.71,-109.67,3.08,-11.31,1.0
3.0,1.0,-67.75,-48.58,84.58,20.37,65.46,-42.61,8.24,54.95,-1.99,2.3,84.78,-64.67,3.57,239.45,144.56,-8.58,-23.07,54.04,-39.28,73.81,2.0
3.0,2.0,7.63,25.42,4.59,104.33,33.7,43.79,-3.16,-79.76,5.64,-41.5,20.09,248.67,-0.31,-183.14,474.47,-6.16,86.07,36.75,-135.47,-85.16,2.0
1.0,3.0,-28.34,-95.16,-64.81,17.26,-4.3,17.21,-2.5,-32.11,-4.93,65.51,4.77,226.55,-2.87,-392.73,205.16,-25.31,-39.54,-84.7,-1.61,-58.45,0.0
1.0,2.0,-60.49,37.73,7.13,26.7,137.28,5.28,3.64,21.26,13.52,40.1,-16.68,-58.14,1.5,358.41,-253.93,16.96,-114.25,14.71,45.97,-3.7,2.0
3.0,2.0,36.24,-60.35,-75.49,-77.7,103.86,14.14,1.46,-50.87,-6.65,-51.91,-80.44,-18.36,-3.75,-123.47,186.1,16.82,-22.9,40.91,25.39,-13.24,2.0
2.0,3.0,-84.09,-66.66,43.48,5.73,21.37,-13.81,2.99,-111.99,-8.46,341.03,-44.51,-97.32,-1.63,119.52,-635.91,40.36,43.36,-51.52,30.11,24.4,2.0
2.0,2.0,-56.29,-6.35,22.89,66.16,98.98,47.35,-7.34,-14.49,2.17,-9.48,7.59,-5.49,2.87,254.68,-82.45,14.18,-131.45,-121.71,-28.41,7.52,0.0
3.0,1.0,-20.2,105.9,-88.51,-50.24,-21.93,-20.06,1.42,103.61,-1.0,132.96,76.36,-255.74,-1.47,-191.17,30.95,-35.89,53.32,-68.07,50.33,-2.07,1.0
1.0,2.0,13.7,54.74,15.23,-111.42,172.66,-67.25,1.82,48.91,-14.25,93.52,59.03,47.11,0.32,241.68,-70.18,13.81,-166.57,144.27,-47.21,-5.18,2.0
3.0,1.0,-18.02,44.2,31.32,-3.1,-50.71,-41.58,-5.14,-96.92,-0.26,-110.4,-17.92,48.43,-5.56,130.04,336.32,-37.68,148.6,7.49,-24.27,22.89,1.0
3.0,1.0,18.1,72.2,17.48,39.78,106.55,-9.09,4.84,55.47,-8.31,151.0,34.96,-67.07,2.97,-405.62,630.01,-83.96,86.26,69.24,-53.99,76.79,1.0
4.0,2.0,5.31,-67.54,-193.33,-0.75,120.96,14.33,1.0,-92.18,5.12,-3.19,-47.92,207.1,0.44,-332.48,621.58,8.78,117.48,44.3,30.2,-85.96,2.0
2.0,2.0,-13.11,-65.74,-17.2,-19.42,-37.65,43.84,-3.49,18.34,2.28,146.35,-57.36,14.16,-6.09,266.59,-356.59,20.81,28.83,147.02,83.84,14.84,2.0
3.0,1.0,53.44,-7.31,-53.74,16.87,68.02,31.84,0.09,-20.06,9.56,96.37,-61.59,123.44,4.19,158.16,373.5,-11.12,-103.94,-124.77,-67.8,-9.57,0.0
2.0,3.0,10.01,12.29,49.31,-7.81,26.47,6.62,-5.56,116.77,-6.01,201.38,-2.98,111.12,-2.6,79.98,-223.32,23.48,-86.77,-64.12,-91.51,31.58,2.0
2.0,2.0,0.04,-34.11,-139.96,13.54,-0.45,-20.71,-4.43,-85.15,18.79,79.01,-18.85,176.42,-1.15,-75.34,236.48,-8.37,-49.29,50.0,-58.98,-2.62,0.0
2.0,2.0,89.11,-65.53,7.05,36.52,-122.41,22.99,-2.96,134.7,-4.52,37.35,76.98,137.96,0.6,-209.12,279.3,-61.18,-25.2,69.56,-47.17,-5.66,1.0
3.0,2.0,-43.4,-159.79,-78.94,22.06,-154.18,-54.78,5.34,77.29,1.28,313.21,108.61,18.49,-1.49,196.04,-241.39,5.04,103.61,-86.57,36.06,-12.9,1.0
2.0,1.0,-36.57,1.1,-30.78,-62.99,58.89,-43.41,-2.66,41.03,25.5,166.63,25.35,9.97,-3.08,153.47,142.62,-25.33,-33.05,-81.96,38.45,-32.46,0.0
3.0,2.0,-72.96,50.22,16.66,30.06,-2.52,10.42,-0.86,15.21,2.34,227.22,-137.33,174.41,0.24,-139.7,111.64,3.15,41.27,95.54,-55.04,-9.55,2.0
2.0,2.0,31.3,-105.08,58.79,-39.79,-85.92,-30.2,2.26,39.49,0.28,-73.96,70.25,-44.15,-2.94,11.78,-31.02,-4.84,-59.43,94.16,91.27,6.07,0.0
3.0,2.0,20.25,67.72,30.91,-63.43,121.15,-13.5,-4.38,21.81,18.88,312.39,-71.52,310.27,-3.33,69.52,667.83,-27.83,-127.75,68.03,-28.5,-1.17,0.0
3.0,2.0,-39.89,12.93,68.16,-9.31,73.86,9.59,-0.51,-37.14,9.69,95.88,-48.11,77.76,1.58,-260.82,257.91,12.05,32.72,21.04,-64.3,83.42,2.0
4.0,2.0,12.95,-87.02,71.5,84.01,-72.38,-44.3,4.02,76.62,8.86,255.53,-77.38,-78.37,-2.47,-369.25,144.66,-39.22,142.89,-77.71,-59.29,18.2,1.0
2.0,1.0,12.84,-14.74,8.89,-75.84,13.9,-17.59,-7.33,41.36,-3.7,-246.67,56.73,159.42,7.28,-18.1,556.47,-43.57,-8.82,-102.51,-68.21,-43.34,1.0
2.0,1.0,36.75,104.15,-129.8,34.62,50.75,3.65,-1.63,14.57,-11.8,147.0,-67.03,31.6,0.8,289.43,96.29,-41.37,66.98,-21.53,-100.5,-13.91,1.0
2.0,2.0,-60.44,-44.02,-26.13,-55.69,63.97,-21.1,-0.62,36.58,2.73,80.96,-115.28,86.53,1.54,93.8,-7.03,11.29,-123.02,-104.01,-90.31,-7.36,2.0
2.0,2.0,-26.39,22.06,8.34,-32.17,194.71,17.44,8.43,-96.95,0.43,-73.29,-103.27,78.04,1.15,81.96,-89.39,69.77,67.51,-3.25,-76.47,-82.02,2.0
3.0,1.0,-0.35,-33.87,-42.49,-45.0,-90.55,-21.13,3.95,-62.93,-1.68,69.54,38.08,-149.23,-1.42,-26.21,39.62,-28.37,108.92,-21.13,-24.84,-21.78,1.0
3.0,1.0,51.19,74.27,7.28,27.77,164.03,-13.35,-3.46,-8.76,-1.68,72.65,33.18,-165.31,-2.85,19.46,204.15,-23.0,-22.3,-110.79,-45.19,23.16,0.0
3.0,1.0,-65.23,-14.91,45.41,6.13,-16.64,39.63,-6.06,-44.01,-11.4,-32.62,-64.99,-15.96,0.55,2.33,315.35,-41.23,54.66,-31.06,58.84,68.68,1.0
2.0,1.0,17.71,-65.94,-78.19,72.17,-20.71,35.0,-0.38,-12.42,-0.6,-142.17,45.58,-79.06,-7.75,-38.74,289.76,-54.84,25.49,-13.38,19.72,-54.29,0.0
2.0,2.0,-103.49,-95.91,-41.81,-63.98,-85.29,17.62,4.51,-109.18,10.65,-55.7,73.47,-144.3,-4.15,49.59,-354.47,14.53,74.89,-45.58,37.67,28.34,1.0
3.0,2.0,76.4,-40.31,-10.82,63.12,-3.78,7.56,7.12,-15.21,-7.89,24.93,-26.47,149.02,-2.88,-351.67,305.78,6.55,-31.23,-39.23,-6.06,45.43,2.0
2.0,2.0,-48.01,3.52,8.81,45.63,-94.54,61.57,3.89,-30.31,11.1,-121.22,39.88,-104.5,-1.14,-59.74,-72.74,-12.09,-99.89,24.73,-107.35,29.82,0.0
1.0,3.0,-63.52,56.94,20.79,-105.93,-138.77,-30.81,-0.32,-72.59,23.16,-312.27,-54.37,325.21,3.33,73.31,15.57,45.65,-202.03,55.0,13.55,-58.21,0.0
1.0,2.0,-50.97,-39.87,75.17,-20.29,226.21,-56.91,-3.55,53.67,13.73,-48.86,103.27,143.59,3.05,207.64,114.94,14.53,-164.29,-15.28,-45.59,2.38,2.0
3.0,3.0,13.2,4.12,-85.22,-26.18,-138.66,11.35,-5.74,-122.52,15.09,96.03,-100.52,191.63,-1.37,-231.86,72.52,7.76,-16.5,22.46,-13.41,-12.81,2.0
3.0,2.0,57.5,1.45,-7.61,34.53,-145.2,19.19,-0.27,25.94,-18.62,-11.56,32.36,32.89,-4.3,148.9,-80.64,3.46,1.32,-25.78,-18.07,-22.72,1.0
2.0,1.0,-4.01,-154.55,9.82,33.17,3.27,49.56,1.0,5.82,-0.14,-101.12,24.2,-13.58,2.73,74.96,60.23,-11.84,26.84,57.57,-68.36,42.09,0.0
3.0,2.0,47.36,37.23,79.8,-65.7,119.21,-38.05,-0.28,-56.21,-3.59,-178.72,-112.14,-98.47,2.42,-321.19,396.28,2.12,-122.52,-30.25,-25.05,-23.08,2.0
3.0,2.0,33.09,32.13,5.9,-37.78,58.81,9.69,-4.45,50.26,12.49,57.29,11.42,-80.61,-0.07,-131.27,-10.51,16.82,67.63,66.07,-85.2,-63.86,2.0
3.0,2.0,47.53,99.1,-47.79,-61.54,12.59,-69.46,3.17,55.06,-12.35,48.4,175.44,183.35,0.74,-340.11,383.65,8.53,-42.78,-34.37,-62.03,-73.34,2.0
2.0,3.0,4.27,-45.2,-47.27,-45.82,-118.94,18.35,-4.45,-74.71,-12.87,-71.86,33.6,302.53,-1.09,-150.39,97.39,1.54,-5.61,-7.76,-83.81,-11.38,0.0
2.0,2.0,63.46,68.34,74.07,49.45,-17.54,5.72,-6.24,1.57,-0.03,104.16,-37.81,-78.45,0.78,-182.28,-148.31,-7.37,8.05,-43.58,57.35,-25.57,1.0
1.0,3.0,16.25,-6.93,-87.69,46.41,-76.9,-22.8,6.72,-16.19,-2.82,31.57,96.58,202.06,-0.88,-435.64,196.67,-48.8,96.98,-27.52,4.16,-53.38,0.0
3.0,2.0,-8.32,-85.3,44.09,92.51,47.79,14.28,1.88,117.21,11.48,295.05,214.7,273.57,0.05,-176.24,405.72,-22.25,-81.37,41.12,63.24,-28.88,0.0
4.0,1.0,10.48,-9.21,41.65,-86.96,-140.82,-26.64,-1.49,-12.27,-8.27,261.11,-12.83,-2.38,-0.42,-113.05,51.97,-28.41,145.48,32.19,10.53,-42.57,1.0
3.0,3.0,-24.13,-73.62,-9.23,22.61,-45.35,-18.55,-4.97,83.55,16.26,228.4,-18.07,223.17,-2.71,,9.16,15.13,70.43,-86.18,147.43,71.11,2.0
2.0,2.0,-16.24,39.59,-77.76,5.71,98.59,41.66,-1.77,-97.99,4.65,115.26,26.69,63.23,1.31,97.1,116.02,0.97,12.05,37.36,45.73,27.13,2.0
3.0,1.0,38.94,-64.41,-110.3,59.05,-190.92,-47.39,-1.87,-69.16,22.31,23.17,121.66,-37.69,-0.74,279.92,-291.7,11.11,69.42,-104.37,39.22,-14.51,1.0
2.0,2.0,-52.72,-38.36,33.38,2.58,93.51,3.95,-14.74,33.02,4.62,30.01,68.09,71.65,1.72,174.56,82.39,6.18,-93.2,40.69,-76.9,66.13,2.0
2.0,2.0,-47.01,-32.64,24.21,73.24,-1.67,-49.89,0.1,50.23,-22.92,170.62,25.41,102.82,-0.87,-56.61,-23.18,10.04,42.36,-99.64,8.98,20.07,2.0
2.0,2.0,56.18,-9.45,33.2,42.25,219.18,-25.3,7.37,-7.43,-10.62,44.88,101.45,-29.55,0.07,-8.68,-90.0,58.76,131.36,59.83,50.44,29.6,2.0
2.0,2.0,33.78,-165.67,-23.32,-50.92,140.24,-24.29,2.2,-66.58,3.96,137.89,-67.21,57.79,-4.99,135.53,16.11,7.88,-79.71,93.47,43.25,-30.93,2.0
2.0,2.0,-54.07,-13.17,25.26,18.84,96.66,12.18,-3.76,-43.99,11.23,59.05,132.25,-15.02,-3.18,336.6,-71.15,5.65,-106.43,59.69,70.14,15.12,1.0
3.0,2.0,-10.1,103.0,15.07,-56.0,18.82,80.75,0.28,34.58,-3.93,74.55,-12.37,265.57,-1.72,-259.05,423.68,1.64,10.47,-126.65,-18.59,-29.12,2.0
2.0,2.0,-64.76,62.48,4.08,-90.04,-53.82,12.51,-1.58,112.06,1.1,36.97,58.31,-195.26,-0.64,-35.84,-206.59,-7.93,19.76,113.24,-49.7,21.26,1.0
2.0,2.0,114.03,-68.68,-79.19,3.04,-39.91,12.91,-3.24,-25.94,7.64,-121.06,-49.71,156.75,3.83,-114.8,294.94,-30.47,66.78,2.38,121.16,4.56,0.0
3.0,2.0,61.8,-82.89,-132.2,22.01,-108.21,-28.64,-0.37,68.34,11.05,348.66,60.43,84.65,3.6,70.77,-118.76,-10.18,25.19,33.67,16.14,22.36,1.0
2.0,1.0,-7.97,30.85,28.0,46.54,92.29,-1.29,7.18,2.35,5.48,-14.53,-75.59,5.36,-1.29,282.52,57.58,-1.74,-94.24,-29.51,-41.85,-63.41,2.0
4.0,2.0,13.1,-103.52,-42.09,55.66,-199.97,12.28,6.63,32.58,-2.62,389.82,1.92,89.38,-0.48,209.29,-313.37,25.36,72.95,5.61,-44.34,86.01,1.0
1.0,3.0,-76.19,7.18,-67.53,-91.69,17.33,-5.01,3.2,16.16,11.94,-7.45,89.59,243.49,4.39,-175.69,-102.8,41.79,12.53,104.03,-41.87,14.67,2.0
2.0,2.0,15.54,46.14,-139.23,-15.99,3.48,10.36,3.73,-3.99,-0.09,-36.98,34.47,-96.61,-3.11,-134.3,123.09,-32.43,-82.76,137.43,-66.5,-45.64,0.0
3.0,1.0,11.79,-30.9,43.28,-58.43,31.85,39.17,0.46,50.81,-2.62,238.92,68.7,30.16,-2.33,178.13,83.55,-14.53,-34.36,-29.38,37.17,-40.77,0.0
2.0,2.0,-10.77,-57.33,-51.43,-4.59,69.11,53.98,2.07,58.93,7.77,153.21,40.76,129.69,3.28,104.78,83.38,4.75,-94.94,47.73,-35.84,19.17,2.0
3.0,2.0,21.73,69.12,-7.67,85.36,72.7,39.8,-0.51,97.83,-0.89,287.08,39.13,136.33,-5.46,48.93,297.51,-25.13,-86.37,-126.89,-6.39,19.04,0.0
2.0,2.0,18.26,27.23,93.51,-46.07,21.34,52.66,3.1,-44.83,17.79,97.68,93.81,14.19,3.69,230.82,-192.04,14.38,-42.95,-34.07,54.15,-21.72,2.0
3.0,1.0,-5.34,-10.75,24.32,84.71,59.77,12.54,-2.23,-17.99,7.77,123.42,63.46,-29.1,1.04,312.8,131.57,-12.43,-77.8,-35.07,12.99,78.98,0.0
2.0,1.0,-8.42,-62.4,27.78,-160.92,24.59,33.1,2.47,-122.88,5.36,-65.48,-80.62,29.65,-1.25,279.32,194.25,-27.73,96.43,-15.18,-13.9,-40.33,0.0
2.0,2.0,-12.96,-50.0,-80.54,-38.17,-38.66,-2.1,2.6,-102.89,0.87,200.75,-42.96,106.01,-4.48,29.5,85.24,-25.58,59.23,-68.2,-59.41,15.36,1.0
3.0,1.0,-24.91,-113.36,-32.0,-60.09,77.47,-12.05,7.54,-19.88,-5.89,73.89,-140.62,-179.31,-0.22,-238.24,325.34,-62.76,47.25,16.78,-12.6,5.35,1.0
2.0,2.0,27.59,-1.64,-35.73,34.83,-34.56,3.28,0.18,-42.36,-5.0,592.2,-100.99,-38.15,2.67,192.24,-823.88,29.04,330.65,-16.47,-25.13,-56.88,2.0
