cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
2.0,2.0,2.0,-54.53,-134.39,95.38,-16.79,-14.27,-60.28,82.01,63.21,-95.6,36.07,-9.26,153.98,18.64,29.46,44.54,44.31,0.0
2.0,2.0,2.0,-77.98,377.69,-242.41,55.85,-20.15,184.41,50.45,143.03,-169.01,78.02,-6.54,126.99,-22.38,29.85,50.68,-0.07,1.0
2.0,2.0,3.0,55.82,-126.72,177.06,-47.3,8.82,-94.9,18.86,-71.38,173.79,23.46,7.09,7.73,-22.81,101.78,29.41,13.44,0.0
2.0,2.0,2.0,-130.59,278.33,-116.54,-27.16,-1.97,346.5,-26.99,116.28,-171.08,-0.69,4.7,290.31,12.62,-41.54,-122.74,21.86,1.0
2.0,1.0,2.0,-24.52,-63.12,45.45,-55.82,3.67,-8.16,-18.21,-79.92,226.76,21.77,-75.84,-295.85,10.96,-54.35,-71.72,-59.79,0.0
2.0,1.0,3.0,-176.1,-185.19,-33.28,26.43,-9.27,356.59,-47.97,45.19,294.46,62.81,29.7,-183.65,12.96,-65.69,20.69,-92.72,1.0
2.0,2.0,3.0,-27.73,-62.35,32.7,-52.76,-23.07,-126.21,-51.87,-10.84,-31.48,111.11,-30.62,11.42,-13.54,11.73,172.14,26.19,1.0
1.0,1.0,1.0,118.9,20.03,18.99,-98.37,22.45,-61.59,-36.75,18.56,-97.18,-22.37,4.17,330.72,-36.36,-132.53,-43.93,77.15,1.0
2.0,3.0,2.0,61.33,243.52,13.13,52.85,42.1,150.44,-40.51,58.15,81.82,-27.9,-0.77,-43.39,-100.65,98.57,47.61,-45.49,0.0
2.0,1.0,4.0,-134.27,-260.01,-135.72,-0.44,-19.85,184.33,-24.96,15.48,88.2,-31.97,42.87,-188.49,-19.23,4.95,-53.84,-64.76,1.0
3.0,2.0,4.0,40.05,287.5,102.09,201.94,6.28,109.62,-2.9,57.23,-55.07,-80.73,39.48,635.51,-62.12,21.1,-124.45,124.58,1.0
2.0,2.0,3.0,13.77,-79.14,-52.77,-175.82,3.93,-41.71,100.35,-79.38,7.62,-14.79,-18.73,-226.82,45.04,-52.67,-58.55,-38.99,1.0
2.0,2.0,3.0,-27.62,105.23,26.39,1.8,-21.74,194.1,-49.7,7.97,-7.19,-4.32,-49.6,10.14,-36.14,13.59,70.55,-21.53,0.0
2.0,2.0,2.0,14.25,175.43,16.12,43.6,16.31,-27.43,64.9,135.62,-196.63,-25.59,-54.12,316.46,8.57,136.39,-110.77,69.15,1.0
3.0,2.0,2.0,39.69,-160.88,-16.34,64.6,-4.78,-204.72,-67.33,37.24,23.41,-44.03,-1.56,-21.09,22.66,44.91,-149.29,16.03,0.0
2.0,3.0,3.0,-48.52,-66.47,0.59,1.04,4.28,15.33,15.6,11.73,113.0,-12.15,6.62,-193.96,-84.31,23.58,56.37,-48.5,1.0
3.0,3.0,1.0,109.52,120.61,-18.82,43.41,21.44,-186.97,101.7,67.87,-56.9,-85.06,3.97,91.87,23.49,-91.42,169.37,32.65,1.0
1.0,3.0,2.0,-124.33,-245.55,107.84,123.39,77.17,-22.43,18.78,-73.37,161.57,-69.7,-10.68,-382.91,-21.17,92.91,46.43,-72.94,1.0
2.0,1.0,2.0,-44.66,-65.92,109.87,-93.7,-52.53,140.94,-28.77,32.32,35.18,26.06,-0.62,292.81,-11.53,143.64,-125.04,48.1,1.0
3.0,2.0,4.0,34.43,153.31,71.49,60.76,-35.14,-33.43,3.52,73.09,-70.12,-25.41,12.58,517.41,-49.09,-144.89,20.34,117.18,1.0
2.0,3.0,1.0,76.63,36.33,10.69,81.49,7.96,75.75,-12.12,15.45,202.78,-37.73,-46.52,-455.88,26.45,85.02,-174.91,-130.14,0.0
2.0,2.0,2.0,99.7,167.54,-8.32,40.04,24.46,43.63,-36.19,46.32,-82.42,-72.9,-35.2,66.69,-13.38,-91.33,24.53,-0.59,0.0
1.0,2.0,2.0,-27.48,137.58,107.21,-74.05,-2.35,-106.0,-9.17,70.74,24.76,-55.41,-9.26,453.09,50.36,-146.44,-51.75,116.4,1.0
2.0,3.0,2.0,-156.59,-365.63,-64.71,-93.65,-22.82,-94.85,-49.55,-43.26,246.6,46.68,5.92,-627.37,6.19,-4.97,103.22,-123.11,1.0
2.0,2.0,3.0,-48.3,152.86,70.87,35.08,-25.27,245.62,65.93,61.95,-60.93,-89.68,-7.72,394.94,38.37,0.92,-134.82,57.24,1.0
2.0,2.0,3.0,-19.98,-133.55,147.48,-10.86,20.09,-99.6,-15.31,52.37,-159.77,16.12,22.03,451.79,52.45,10.35,45.68,118.81,0.0
2.0,0.0,3.0,36.33,19.36,-170.54,-73.5,-13.2,50.08,65.13,146.67,-79.98,80.37,45.03,355.02,30.65,-22.79,-115.37,58.18,1.0
1.0,3.0,3.0,-159.9,-205.42,-39.73,58.28,-27.76,-203.04,-19.84,-65.16,110.42,-37.55,-42.3,-604.0,7.05,43.64,-49.86,-94.1,1.0
2.0,2.0,3.0,117.99,64.21,24.92,-149.97,9.7,-23.47,98.27,0.45,-168.9,23.8,4.15,293.95,49.99,143.59,-100.99,66.71,0.0
2.0,2.0,1.0,-52.5,-193.51,-48.32,-177.26,-16.11,-4.56,19.87,31.56,81.63,-114.88,23.14,-80.2,-32.4,-87.27,-31.74,-20.34,1.0
4.0,1.0,2.0,-52.89,171.49,62.48,-155.06,-1.05,-170.86,-10.71,158.91,-343.7,43.46,-31.36,925.54,-39.83,1.48,-44.36,239.61,1.0
1.0,3.0,2.0,-77.54,11.67,147.06,-115.86,-75.51,-161.76,-75.9,151.13,138.8,67.68,2.91,237.72,-9.15,-78.04,-176.34,64.47,1.0
3.0,2.0,3.0,-148.17,-15.46,25.29,188.98,-17.88,-182.17,52.3,49.35,-107.77,-40.11,-34.99,155.35,33.68,15.73,10.36,73.67,1.0
4.0,0.0,3.0,124.2,217.41,71.57,-8.76,-43.8,-23.84,-20.59,14.94,-29.8,23.17,4.06,651.2,49.68,120.83,30.42,146.39,1.0
2.0,1.0,1.0,71.58,132.19,-14.18,10.14,-24.62,100.45,-2.78,97.49,-78.06,79.23,16.19,452.07,34.96,75.73,-121.45,77.1,1.0
3.0,2.0,2.0,-23.02,106.12,127.71,-5.13,5.14,-89.1,-16.85,81.74,22.38,-27.34,24.44,580.24,57.79,81.69,149.55,140.95,1.0
2.0,1.0,2.0,-29.45,-203.06,5.05,-12.46,7.42,90.67,13.42,-27.7,-59.34,-76.0,27.27,111.39,-10.45,-67.54,-168.73,19.2,1.0
3.0,2.0,2.0,14.09,-70.1,5.95,-51.81,48.82,-87.93,-97.0,-68.85,155.36,-5.4,20.23,-193.91,-35.2,-48.01,-50.81,-31.28,1.0
2.0,2.0,2.0,-78.49,-164.34,-54.79,86.38,1.94,28.93,-43.55,-5.99,-21.55,42.48,14.14,-107.98,-36.23,-62.72,76.46,-22.4,1.0
2.0,1.0,3.0,4.24,129.97,-28.86,73.61,46.16,3.87,58.45,28.52,-273.64,-101.33,-33.59,383.01,45.94,-36.04,90.71,94.92,1.0
2.0,3.0,1.0,-133.38,21.41,-63.04,60.28,-28.55,60.14,-83.28,1.35,4.45,32.91,-17.45,-253.17,-110.76,43.7,-75.14,-56.55,1.0
3.0,3.0,2.0,106.13,257.21,84.63,19.67,-11.61,230.43,-7.96,14.75,372.8,25.44,42.22,-123.01,4.68,-32.72,-24.62,-83.53,0.0
1.0,2.0,2.0,-81.48,59.81,42.62,97.33,34.55,-44.36,-14.16,67.92,-35.5,-68.38,-71.26,47.59,-34.6,-30.59,160.83,20.49,1.0
1.0,3.0,2.0,93.53,3.66,142.37,-20.24,-16.78,86.48,30.81,81.45,-61.99,-63.52,-19.45,85.62,18.03,74.31,52.42,-8.15,0.0
3.0,2.0,3.0,-46.37,71.48,-1.13,-52.85,-19.15,-1.04,-75.96,-3.02,115.19,-50.1,-12.02,-87.3,7.02,-97.18,76.96,-18.28,0.0
3.0,2.0,1.0,-24.23,190.23,-13.43,-37.17,18.37,-99.76,-20.97,52.25,-453.99,-26.66,-40.11,571.9,34.51,-199.2,6.6,158.58,1.0
1.0,2.0,3.0,83.25,162.13,-123.68,-29.43,-26.66,125.59,-33.58,-116.46,-14.08,-44.54,-27.3,-323.29,11.76,-43.86,76.84,-85.88,0.0
3.0,2.0,2.0,2.62,24.83,128.51,-4.3,1.15,25.26,-8.87,-4.44,-87.69,-75.51,-21.81,333.03,71.03,-109.97,-121.9,78.09,0.0
2.0,2.0,2.0,-46.22,165.62,39.91,-113.82,-7.26,-91.5,20.86,53.52,-153.22,-43.57,-30.22,462.27,19.92,-9.8,-80.34,125.51,1.0
3.0,3.0,2.0,-117.81,-378.49,-71.3,11.17,38.35,-71.45,-2.66,-30.03,314.86,-24.2,24.24,-669.97,7.24,32.28,-55.51,-143.76,1.0
3.0,2.0,2.0,-6.77,-36.19,62.69,28.04,-3.72,194.64,-119.48,-11.61,-194.62,59.89,-22.58,173.03,45.84,-126.62,64.55,20.23,0.0
2.0,1.0,2.0,49.59,102.28,-28.26,15.37,-18.62,-0.92,133.57,-4.62,-195.61,34.11,-2.75,339.09,-33.76,-12.03,132.13,81.97,1.0
3.0,2.0,1.0,-37.84,23.07,94.55,31.19,-15.28,-6.89,98.88,-47.29,9.99,39.56,-2.06,142.26,115.0,-9.09,-116.11,42.83,0.0
2.0,2.0,1.0,85.91,204.77,-12.46,-107.79,-16.69,62.28,10.76,79.54,-226.91,7.05,-34.36,372.77,74.7,6.13,141.58,70.18,1.0
1.0,3.0,2.0,77.58,-185.94,114.77,-102.49,-6.94,-278.55,39.19,-44.29,216.84,-64.21,-10.33,-306.52,-10.67,91.56,-6.97,-39.97,1.0
2.0,2.0,2.0,16.85,158.14,-40.56,-49.1,26.58,183.52,-71.3,-29.51,21.45,-68.6,-45.37,-156.27,-50.3,99.42,101.13,-59.39,0.0
2.0,2.0,3.0,56.07,-127.05,34.72,33.97,-1.19,98.09,49.75,-39.19,-184.12,48.79,-36.86,-36.69,-14.01,-52.59,53.31,-17.53,0.0
1.0,3.0,1.0,-28.02,-136.75,120.43,-38.13,-12.95,134.98,24.89,-97.89,-153.59,-51.82,34.5,160.68,4.84,-45.37,-11.66,33.64,0.0
2.0,2.0,2.0,59.6,-79.99,-125.25,47.23,31.18,-18.91,19.07,71.3,230.19,-1.89,54.02,-297.46,-37.41,-61.04,-48.08,-88.29,1.0
3.0,3.0,3.0,86.42,236.87,39.82,141.85,-1.07,127.68,26.45,-99.03,310.47,-16.76,-17.91,-324.85,-36.02,65.01,85.01,-97.56,0.0
2.0,3.0,2.0,-82.9,-276.62,103.59,2.64,7.62,-33.6,32.46,-85.34,191.03,74.91,3.93,-437.47,-5.9,-64.62,-150.81,-87.79,1.0
3.0,3.0,2.0,-38.85,-86.73,53.53,-16.22,15.1,275.08,-36.82,-128.82,-137.31,-72.27,0.3,-245.4,57.39,-58.38,-122.61,-76.85,0.0
4.0,1.0,2.0,-106.75,49.04,59.03,-96.78,1.6,363.02,-31.97,62.11,66.17,34.68,8.49,259.02,-10.46,120.24,79.4,9.5,1.0
2.0,3.0,3.0,-16.86,131.69,-22.72,49.63,16.98,119.08,-1.35,81.37,-178.39,-9.53,-80.11,-114.32,4.95,-46.83,-24.55,-44.4,0.0
2.0,3.0,3.0,-179.83,353.65,228.63,49.44,-22.02,-51.03,-8.86,123.56,24.96,22.46,23.42,887.82,-14.2,153.72,66.89,216.72,1.0
2.0,1.0,2.0,81.44,13.8,81.58,70.01,25.05,14.49,96.93,33.97,-367.23,-2.89,17.66,674.43,-64.55,-75.33,108.59,154.46,0.0
2.0,3.0,2.0,-148.14,20.35,106.62,-16.99,6.99,-152.13,56.87,149.71,-15.93,-51.81,-14.09,251.9,-23.3,47.12,119.44,77.13,1.0
2.0,0.0,3.0,-13.46,-150.11,-129.22,-116.92,-17.11,181.47,-30.09,116.93,74.46,37.58,60.59,249.79,41.77,-65.39,-65.39,17.51,1.0
1.0,3.0,3.0,-2.69,-65.94,-69.28,66.64,5.19,-119.93,53.05,4.34,128.39,-52.97,8.58,-398.69,16.05,143.42,-42.47,-80.94,1.0
3.0,3.0,1.0,139.27,210.66,-19.25,-117.61,13.56,24.83,20.69,40.61,204.01,15.91,-6.8,-286.88,-74.3,-67.94,-73.72,-92.37,0.0
2.0,2.0,3.0,-195.26,46.06,13.79,-49.0,6.96,92.21,-13.06,-42.15,70.02,110.45,-54.91,-165.78,49.84,-78.7,-104.08,-30.22,0.0
2.0,3.0,2.0,6.63,54.59,215.54,25.2,-30.39,-41.24,-30.96,-56.88,94.24,131.94,36.42,322.28,52.63,42.81,-158.94,83.49,0.0
3.0,3.0,1.0,92.72,115.33,-149.31,102.5,16.17,168.24,0.51,-33.08,129.07,-83.79,-58.8,-664.48,67.93,47.38,129.75,-185.35,0.0
1.0,1.0,3.0,9.6,234.4,-50.76,-123.35,26.74,0.89,51.86,-135.46,218.01,19.53,-28.77,-69.14,7.34,-63.12,139.16,-4.56,0.0
2.0,3.0,3.0,35.5,49.76,-56.62,165.86,-32.87,199.2,33.6,-70.08,-0.78,7.67,-34.47,-386.96,-65.81,-54.83,19.38,-113.44,0.0
1.0,1.0,2.0,67.18,204.63,40.92,-90.03,21.96,-87.4,-3.8,131.77,-302.77,114.5,13.86,887.7,11.17,175.69,-156.13,208.82,1.0
2.0,2.0,2.0,-72.23,-222.23,68.25,-22.52,-77.2,75.93,45.51,-15.25,180.39,-59.24,6.51,-99.94,55.59,-139.24,56.75,-31.66,1.0
2.0,2.0,3.0,-25.95,154.57,60.1,67.57,-28.97,0.39,-168.21,-164.82,62.86,-30.06,10.99,235.84,76.21,5.75,217.45,75.36,0.0
1.0,2.0,3.0,-17.5,66.24,15.9,151.17,-21.01,-75.08,-28.57,-5.69,-45.4,-3.83,-35.2,5.85,-37.41,41.02,13.54,16.83,0.0
1.0,2.0,2.0,98.92,239.53,88.53,45.26,8.3,110.0,65.71,29.29,109.8,-63.4,35.15,281.68,40.26,-25.07,-31.02,35.09,1.0
1.0,3.0,2.0,86.48,219.4,-86.81,-31.76,11.38,19.0,65.17,-1.36,239.28,12.93,-13.68,-363.78,30.39,138.48,-2.54,-100.45,0.0
2.0,2.0,1.0,5.92,149.25,85.55,-77.7,-11.73,10.38,0.21,-13.09,-9.05,-47.89,-21.17,250.74,-17.08,-52.72,-151.52,59.97,0.0
2.0,4.0,2.0,-143.3,-265.22,113.43,-22.21,-20.8,22.64,55.23,-76.45,360.91,-103.57,10.0,-751.35,23.95,64.03,31.83,-170.6,1.0
2.0,2.0,2.0,10.76,-6.35,16.24,-16.71,4.29,-7.64,35.02,37.72,-85.65,-66.92,-66.5,-154.04,23.65,-25.78,-38.62,-36.09,0.0
3.0,2.0,2.0,209.31,-65.58,-50.63,-31.91,-1.94,-231.46,64.96,33.47,70.09,29.97,-20.98,-307.47,15.27,92.9,-0.39,-62.19,0.0
3.0,2.0,1.0,-131.71,30.17,-106.66,-45.79,21.29,321.52,18.13,46.69,17.19,42.61,16.25,-16.47,-28.37,13.71,-3.56,-44.41,1.0
3.0,2.0,3.0,-84.98,105.09,58.21,37.75,15.33,-39.03,-0.92,44.79,-71.62,-41.87,-15.89,299.08,-27.27,-169.05,320.11,80.81,1.0
3.0,3.0,3.0,4.74,-1.62,-17.97,1.52,-18.18,271.94,26.18,7.84,-17.09,68.59,-59.9,-466.15,-6.17,-45.84,-10.99,-147.95,0.0
2.0,3.0,2.0,71.88,42.8,-0.16,-100.19,-22.96,123.25,1.48,-57.02,-225.9,32.54,53.13,191.39,34.47,57.87,37.18,31.11,0.0
2.0,1.0,3.0,-9.92,54.89,50.63,-48.5,-20.74,-118.8,-29.73,39.97,-97.98,40.63,8.53,497.17,-38.04,-1.88,-80.74,133.06,1.0
1.0,3.0,2.0,-74.76,-159.84,42.49,-23.14,22.9,-119.68,-14.53,-46.95,45.03,-14.89,-7.31,-326.9,10.97,-52.3,18.88,-50.06,1.0
2.0,3.0,3.0,52.57,54.78,10.0,33.64,-15.45,-181.38,42.19,1.88,20.76,-88.96,-8.01,-198.71,27.13,-7.11,-36.8,-26.27,1.0
3.0,1.0,3.0,45.44,167.53,157.67,151.33,22.45,-107.41,-2.45,38.4,-220.16,33.33,8.31,943.66,-88.5,-106.11,221.65,235.32,0.0
3.0,2.0,3.0,-82.67,-227.24,9.25,-55.09,3.02,-7.18,86.32,-51.83,14.11,14.29,-4.47,-142.83,22.51,-142.88,74.93,-20.28,1.0
1.0,1.0,2.0,56.04,29.07,105.12,10.74,-1.6,33.99,-25.8,87.9,-217.71,-23.13,-20.81,470.05,-29.58,-0.16,53.76,97.17,0.0
2.0,2.0,3.0,-67.45,-59.4,-28.03,116.95,-17.87,-7.49,24.35,-56.65,-135.11,17.02,-5.25,93.62,-87.18,-7.25,13.45,39.1,1.0
3.0,3.0,2.0,-241.08,-196.43,-72.61,57.24,1.23,197.57,-72.44,-28.05,232.45,18.59,-4.85,-573.96,57.95,69.62,-65.25,-145.72,1.0
2.0,3.0,1.0,110.06,17.85,42.98,113.47,-39.12,89.57,28.88,22.73,-390.83,-67.45,50.93,454.38,-15.0,128.12,9.48,89.44,0.0
1.0,2.0,3.0,15.42,108.99,29.91,107.56,3.06,-0.61,56.25,33.53,-38.93,-31.13,-18.04,195.29,-16.85,-34.87,-136.33,42.96,1.0
2.0,1.0,3.0,40.2,252.57,-13.04,-51.92,2.27,156.76,-70.81,19.42,-244.12,-39.68,-53.22,377.96,-50.5,77.99,25.01,70.12,1.0
3.0,1.0,2.0,102.89,289.82,46.48,-113.52,-6.56,174.36,-23.6,-64.57,16.0,150.95,3.99,374.27,-46.39,187.42,62.39,62.42,1.0
1.0,2.0,3.0,-179.1,190.75,-51.99,-121.9,-25.79,193.86,-105.17,54.83,-232.03,159.48,-36.11,234.52,-68.07,-36.03,-170.8,44.34,1.0
2.0,4.0,2.0,-29.87,104.51,-128.51,-29.26,-30.35,-121.25,85.07,68.56,-9.72,-46.59,4.77,-258.8,3.08,-42.74,-57.94,-48.82,1.0
2.0,2.0,3.0,-42.69,-94.14,-19.27,19.51,-5.37,52.47,-31.19,-6.62,-54.88,22.82,12.25,33.61,10.37,124.38,166.71,5.63,1.0
3.0,2.0,2.0,93.61,82.0,27.5,-14.84,-35.82,51.39,-28.15,8.79,18.23,-12.12,31.13,176.03,7.1,-87.31,21.48,23.65,1.0
2.0,1.0,2.0,32.76,-202.58,98.6,-72.14,-6.81,57.53,15.97,-23.3,-306.92,-36.15,15.53,402.48,-29.56,3.04,5.12,92.82,0.0
3.0,1.0,3.0,84.43,36.25,197.8,-14.14,-15.81,-144.96,-21.35,37.7,-373.37,123.25,45.75,1119.3,21.79,153.98,73.48,280.56,0.0
3.0,1.0,2.0,67.22,-75.18,112.16,-51.11,-25.58,-199.19,-88.27,-45.78,-55.87,7.22,-4.65,457.08,45.81,-87.94,80.38,137.56,0.0
3.0,2.0,3.0,-8.37,-5.13,35.33,11.22,8.04,121.48,-32.46,-78.88,-50.98,5.81,-13.07,102.64,-3.44,84.23,-6.98,18.5,0.0
2.0,3.0,1.0,-18.56,109.4,58.02,41.88,-38.99,255.4,24.53,49.73,81.52,-22.61,-45.03,-203.48,16.58,-68.09,160.03,-89.22,0.0
1.0,1.0,2.0,16.12,82.78,-24.7,-6.42,8.07,95.17,17.84,-4.92,108.06,-40.29,-88.01,-175.71,37.66,50.07,137.9,-54.33,0.0
2.0,2.0,2.0,-20.49,-9.75,38.34,-90.51,26.27,-117.34,16.47,35.86,-107.61,-24.64,-48.52,4.6,6.45,211.43,163.7,19.74,0.0
3.0,2.0,2.0,-156.83,-52.62,71.01,85.71,-43.63,-251.08,-86.31,60.43,52.36,96.43,-50.43,48.07,-63.16,20.29,20.49,54.21,1.0
3.0,2.0,2.0,-84.27,-312.01,89.42,3.3,-44.47,30.21,83.38,-10.16,406.48,-38.07,21.41,-447.59,-22.51,-4.05,-52.45,-113.44,1.0
3.0,2.0,2.0,62.61,-18.52,122.56,-94.5,22.58,-3.9,-38.39,-33.43,105.24,8.5,9.08,68.99,-46.08,42.8,-25.49,11.94,0.0
2.0,1.0,3.0,144.51,243.4,28.48,-80.24,8.77,75.97,-9.49,42.14,-102.29,11.39,-19.84,478.68,39.7,-55.72,32.0,89.17,1.0
1.0,2.0,4.0,57.83,-194.93,54.49,149.99,3.8,143.27,-31.5,31.64,-183.12,13.32,-53.74,-199.35,-0.0,2.13,-106.94,-70.58,0.0
2.0,3.0,1.0,71.06,162.76,64.56,73.54,-28.71,2.41,57.86,-12.55,-70.56,16.61,-47.68,-8.2,-63.11,43.21,-91.95,-3.46,0.0
3.0,2.0,2.0,67.14,-204.39,50.28,-17.76,37.12,-183.06,-32.58,93.46,3.34,-12.07,40.58,151.53,6.9,-71.28,-107.75,43.17,0.0
1.0,2.0,2.0,35.9,41.03,36.62,-104.93,-7.55,-63.71,40.55,40.92,1.51,57.23,5.2,193.94,24.28,25.88,52.18,46.98,1.0
2.0,3.0,2.0,-102.38,126.52,81.88,-110.64,-37.06,313.78,26.45,25.04,-2.15,102.63,-24.21,83.89,21.93,-216.21,168.49,-18.34,0.0
2.0,2.0,2.0,-36.64,-188.41,-122.8,4.03,10.92,-44.01,0.76,1.23,-191.0,101.8,-64.79,-428.55,12.51,-21.0,-72.54,-84.92,1.0
2.0,4.0,2.0,-29.67,9.14,-46.86,9.56,-4.75,357.78,-69.63,-50.38,80.22,-28.24,-62.23,-761.91,-2.5,11.66,-0.71,-222.78,0.0
1.0,2.0,1.0,-82.28,161.74,113.71,-162.98,-34.23,11.9,19.55,61.65,-86.18,107.3,35.19,650.43,3.41,23.6,49.64,152.68,1.0
1.0,3.0,1.0,-143.1,79.97,4.18,1.26,7.79,290.62,5.32,80.6,-10.16,-23.4,-59.56,-176.44,1.41,-180.02,-5.4,-77.76,0.0
2.0,2.0,3.0,-31.49,-11.98,-53.75,-57.33,50.55,-44.45,49.86,10.24,-288.3,66.87,-20.04,273.24,34.26,-46.84,-65.13,80.6,1.0
2.0,2.0,2.0,-113.14,-22.76,-39.15,62.07,-13.71,298.12,-15.72,67.04,206.01,21.03,18.79,-82.46,-50.98,33.75,-108.52,-65.55,1.0
2.0,2.0,3.0,44.48,-74.8,-30.23,28.91,5.84,-79.07,-80.59,84.24,-152.17,87.22,-37.03,-55.29,81.67,29.71,151.5,-10.27,0.0
2.0,3.0,2.0,-51.45,119.08,-25.4,105.09,1.79,163.41,40.6,2.22,-10.78,-92.67,-84.22,-293.77,95.38,-77.07,-0.17,-84.81,0.0
2.0,1.0,1.0,-158.86,-330.39,-99.64,-94.43,-54.72,290.24,117.76,57.84,315.92,34.0,58.32,-244.34,-83.3,-27.09,-0.66,-102.08,1.0
2.0,2.0,3.0,82.87,117.3,48.56,-87.24,39.68,72.22,-2.18,-24.57,114.24,-5.09,3.69,102.08,44.03,-25.51,-93.49,6.89,1.0
2.0,2.0,2.0,100.86,78.72,36.28,-65.86,-24.82,8.98,-36.36,-25.03,-322.21,-69.42,61.28,604.53,-20.7,6.55,-256.08,141.18,0.0
2.0,3.0,2.0,77.12,112.78,94.29,27.58,12.23,104.01,32.61,-36.77,127.5,111.93,-37.73,-198.84,-19.55,171.02,136.51,-66.16,0.0
3.0,2.0,1.0,-14.18,-2.11,61.47,20.51,0.63,51.91,-47.59,46.99,211.01,44.53,3.05,-95.79,-8.87,-27.07,28.61,-39.74,1.0
1.0,2.0,2.0,-67.83,134.34,210.53,94.77,11.36,-150.88,-33.92,86.99,245.45,78.39,52.67,521.36,-7.19,-22.73,-87.27,132.14,1.0
2.0,2.0,2.0,-65.77,8.77,-13.31,20.19,21.27,-114.3,54.53,49.03,-107.65,68.38,-46.08,-8.21,-13.36,-38.17,86.23,18.84,1.0
2.0,3.0,2.0,4.34,-251.78,10.56,126.68,-16.95,-115.7,14.84,-26.79,294.68,103.51,17.54,-472.43,44.75,-4.81,-49.63,-100.87,1.0
2.0,2.0,2.0,16.8,-150.13,-31.22,24.4,-8.72,-105.91,47.73,-51.76,-31.44,36.09,44.47,20.59,48.13,20.51,-66.73,23.38,1.0
2.0,2.0,1.0,17.62,-56.11,-137.32,-19.95,-89.33,57.0,47.93,59.76,-31.13,-70.33,47.51,39.63,-47.06,-56.79,115.06,-7.73,1.0
2.0,1.0,1.0,-114.0,117.98,97.52,12.73,35.64,-121.62,15.77,99.2,-222.37,-5.55,2.78,840.94,31.08,172.36,54.65,220.04,1.0
2.0,2.0,1.0,-18.72,-179.81,-100.28,-168.58,-0.45,27.08,44.11,12.41,83.93,-42.17,32.15,-149.39,41.05,-149.9,-58.49,-42.07,1.0
2.0,1.0,1.0,-44.33,207.72,62.2,-0.81,-43.41,-112.34,-22.61,136.49,-292.32,-43.38,-32.94,812.23,-75.13,181.82,0.86,205.11,1.0
1.0,2.0,1.0,-131.38,92.15,154.59,-21.05,47.44,69.66,-26.24,-127.03,207.98,91.52,-35.92,47.22,-16.76,-135.95,24.25,23.33,0.0
2.0,3.0,2.0,45.79,105.1,42.17,22.27,24.4,17.05,-24.79,38.45,60.46,3.08,-25.93,-104.21,-4.88,-115.13,27.27,-36.0,0.0
3.0,1.0,2.0,44.01,76.57,-85.79,-42.37,16.78,87.15,31.96,124.1,48.23,28.39,31.99,218.3,67.51,-3.89,-123.18,19.5,1.0
3.0,1.0,3.0,-57.13,-364.44,-39.3,161.78,-35.57,96.26,-7.24,7.38,252.49,-5.55,60.94,-258.3,7.82,-22.75,-177.61,-79.66,1.0
2.0,2.0,2.0,-33.1,171.06,75.88,-0.84,-7.81,100.97,77.29,-30.01,32.0,3.8,-56.45,147.36,8.97,-46.63,-10.33,28.5,0.0
2.0,3.0,1.0,-10.46,118.19,-45.21,-69.9,33.97,277.05,65.08,-34.2,105.6,29.57,-72.29,-545.81,51.17,42.49,15.21,-163.31,0.0
3.0,2.0,3.0,-40.57,-152.96,121.38,-152.51,51.25,58.68,12.23,12.3,78.91,-35.47,23.06,137.03,44.89,5.46,23.36,22.5,0.0
2.0,2.0,3.0,28.86,58.56,-22.26,-124.96,-30.47,119.54,-133.77,-85.01,-18.87,12.38,-14.03,-99.63,45.58,-108.84,212.45,-32.08,0.0
2.0,2.0,1.0,-82.72,-55.53,4.5,-4.96,-8.06,-123.34,45.62,15.54,-55.1,8.99,-35.77,7.13,2.53,163.05,68.11,27.32,1.0
3.0,3.0,4.0,135.41,226.14,230.72,50.82,-20.02,189.17,53.3,-73.31,279.04,-93.64,33.77,71.56,51.24,54.6,-9.01,-22.11,0.0
0.0,2.0,3.0,-0.04,77.58,65.35,44.17,-5.87,1.95,-26.07,-71.82,198.92,-59.11,-61.97,-224.68,-69.82,-53.07,-130.21,-47.37,0.0
3.0,3.0,3.0,45.54,10.91,32.35,-13.75,78.16,184.6,-13.88,61.83,191.3,50.12,-21.39,-327.07,63.62,-68.86,-17.87,-118.82,0.0
2.0,1.0,3.0,32.1,24.21,5.59,35.02,35.72,79.41,-133.32,-33.28,-91.2,-28.79,-20.67,171.24,121.63,27.1,107.38,33.56,0.0
3.0,2.0,3.0,8.51,-272.35,30.12,55.41,17.51,-64.74,8.26,47.39,146.71,-24.28,0.58,-218.23,-7.67,-148.78,-184.63,-52.69,0.0
1.0,2.0,1.0,-6.71,88.89,-42.7,95.21,-23.99,162.54,11.24,-40.7,88.24,-28.04,-57.01,-228.53,38.75,72.09,-17.22,-71.28,0.0
3.0,2.0,3.0,-15.79,-77.79,-26.11,-7.9,-25.56,111.17,80.74,34.61,96.96,36.66,40.12,-75.4,-23.31,-107.83,43.1,-40.39,1.0
