cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
2.0,1.0,3.0,2.0,77.45,-52.31,-1.05,-2.45,-288.82,105.07,-11.33,-11.05,-70.24,79.43,-177.86,5.59,2.0
3.0,2.0,2.0,1.0,-121.73,-46.87,-7.57,1.7,86.76,-53.71,-6.31,-7.55,-6.78,64.0,-165.24,39.68,2.0
1.0,2.0,2.0,2.0,-1.6,274.32,-32.87,18.22,-304.17,-20.86,-5.68,-83.3,2.19,178.46,-64.66,-18.48,0.0
3.0,2.0,2.0,1.0,37.69,-88.97,-31.91,-29.54,437.9,-59.18,-43.21,254.22,2.82,8.48,66.24,161.92,2.0
2.0,3.0,2.0,2.0,26.28,-182.98,5.04,-9.4,362.94,28.32,63.75,-28.72,49.56,36.7,54.76,134.38,2.0
3.0,3.0,2.0,2.0,-61.59,217.45,-5.07,3.9,77.6,-224.81,-22.2,-100.15,-31.44,16.98,-46.51,-8.64,0.0
1.0,2.0,2.0,2.0,-173.72,224.07,33.24,-9.09,258.9,-129.87,9.39,34.64,-22.11,80.65,189.23,49.43,0.0
2.0,2.0,3.0,2.0,-224.09,309.77,-14.62,4.16,-56.09,-191.55,-30.07,-13.39,-39.45,111.38,-117.0,-0.9,0.0
2.0,2.0,3.0,2.0,168.46,9.92,19.42,-21.65,73.11,-99.29,-35.38,194.05,-58.69,-123.71,-61.74,-312.69,1.0
1.0,3.0,3.0,3.0,41.75,40.38,4.3,-7.89,-431.97,84.8,-28.92,-63.86,21.34,-15.32,-8.13,-131.95,2.0
1.0,2.0,2.0,3.0,-13.72,318.6,-3.28,13.43,12.91,-52.08,11.63,94.07,7.74,197.71,109.85,48.3,1.0
2.0,3.0,3.0,2.0,84.96,96.94,-15.61,-8.1,-487.31,27.82,-29.24,-108.04,13.96,119.74,-172.74,-204.56,2.0
1.0,2.0,3.0,2.0,128.04,234.15,-41.2,-41.09,184.5,-156.64,-5.14,98.21,-11.42,158.84,65.16,-54.18,1.0
2.0,3.0,1.0,2.0,189.1,-123.2,24.78,-39.77,127.8,-113.81,-31.69,188.66,-17.01,-254.09,-196.34,-350.04,1.0
3.0,2.0,3.0,2.0,157.21,-330.09,11.17,-1.86,30.91,9.53,4.55,-147.19,-44.46,-358.74,-142.77,-31.44,2.0
2.0,2.0,2.0,2.0,-116.77,-44.41,42.96,-2.69,-348.48,77.63,-11.91,-94.95,-12.67,-5.13,-135.48,-84.44,2.0
3.0,2.0,3.0,1.0,-88.64,-153.77,-10.94,-25.53,562.01,-41.39,2.9,208.24,43.19,162.15,-10.36,268.53,1.0
3.0,2.0,2.0,2.0,71.43,-115.91,-17.09,-13.08,230.45,-99.11,-4.48,52.03,44.16,-154.18,-186.57,20.07,1.0
2.0,2.0,1.0,2.0,88.34,1.62,1.41,-18.77,-317.88,-41.15,-32.92,-164.31,-24.7,-125.31,-91.87,-218.41,2.0
1.0,2.0,3.0,2.0,52.67,209.78,44.73,12.1,-348.28,22.21,-29.41,59.11,28.43,71.33,-48.93,-147.74,0.0
1.0,2.0,2.0,2.0,72.24,36.67,17.29,-26.63,25.56,29.67,-21.35,59.62,-22.42,82.34,111.3,46.07,2.0
1.0,3.0,1.0,3.0,110.4,402.66,3.06,-10.9,170.23,-217.24,31.84,96.89,-14.66,208.62,-60.84,-53.22,2.0
2.0,2.0,2.0,2.0,-111.39,-21.54,-22.23,-10.83,25.39,96.47,3.09,120.77,39.12,266.64,-14.95,115.08,2.0
1.0,2.0,3.0,2.0,-29.96,431.36,32.56,27.0,-256.8,-37.43,3.91,-145.69,3.69,219.6,320.24,-119.43,0.0
3.0,1.0,1.0,2.0,-36.65,-117.65,1.04,-1.47,-58.62,12.17,0.47,8.44,27.31,102.7,-357.33,62.42,0.0
2.0,2.0,2.0,3.0,13.76,35.83,-6.2,-17.3,-181.41,-71.33,-23.44,22.34,36.05,-119.92,-340.61,-30.64,2.0
2.0,1.0,2.0,2.0,76.25,-263.96,18.07,-19.82,275.16,38.74,-32.31,223.45,0.53,-376.35,-47.04,127.44,1.0
4.0,2.0,3.0,1.0,-153.5,171.64,-10.8,-4.45,438.55,-288.56,7.68,-14.98,-27.7,120.87,1.03,-0.26,0.0
2.0,3.0,1.0,2.0,42.73,-350.61,-7.95,-8.58,-30.18,64.62,4.33,-56.01,-6.03,-345.81,-282.39,-12.23,2.0
3.0,2.0,2.0,2.0,46.98,-77.07,-6.61,-22.5,76.96,-108.67,-40.11,-13.2,42.34,-101.89,-103.34,-70.91,2.0
2.0,0.0,3.0,3.0,-35.86,-208.14,-1.82,-19.25,-96.67,76.28,-49.14,13.17,-5.83,-169.33,-95.11,224.55,1.0
3.0,1.0,2.0,1.0,-34.02,-43.61,17.18,9.83,-186.85,-48.85,-6.5,-236.21,12.31,-18.75,-181.86,-38.87,0.0
2.0,1.0,2.0,2.0,112.95,190.37,-1.82,-10.41,178.95,-117.19,7.51,97.01,-14.24,121.69,52.97,-32.43,2.0
2.0,2.0,1.0,2.0,-67.81,274.36,19.54,18.76,-256.39,-28.74,-27.2,-126.4,7.58,211.76,226.37,-109.76,0.0
1.0,1.0,3.0,2.0,-75.52,268.49,-19.68,17.02,-335.13,-4.12,-22.35,-29.06,-18.51,93.91,109.41,-215.02,0.0
3.0,2.0,4.0,2.0,-28.64,-74.0,-12.43,-22.24,269.09,-108.5,-17.9,216.94,18.43,-35.81,-316.5,95.99,0.0
1.0,2.0,2.0,2.0,14.94,-175.51,-44.53,-15.79,-396.29,115.9,4.23,-239.85,11.15,-45.31,-231.54,-35.02,2.0
3.0,1.0,3.0,2.0,33.89,346.26,15.73,33.38,-555.24,-156.61,-27.78,-173.33,67.89,218.69,-581.65,-91.69,0.0
1.0,2.0,2.0,3.0,31.64,86.79,-13.46,-17.06,147.2,-76.85,-27.85,66.75,12.5,-75.94,75.52,163.12,1.0
1.0,1.0,2.0,2.0,1.87,-95.72,14.66,-15.47,271.31,-153.48,16.04,-69.74,19.31,-314.24,-346.45,233.88,1.0
1.0,1.0,4.0,3.0,-17.8,313.62,-8.43,-27.8,79.03,-168.03,-30.12,81.93,-10.96,41.53,105.05,37.5,1.0
1.0,0.0,2.0,2.0,77.04,32.01,32.41,-13.17,174.29,-2.21,-0.89,-26.96,54.33,-25.19,285.22,76.94,0.0
1.0,3.0,3.0,3.0,11.65,196.24,-15.62,-24.01,105.63,-134.51,5.59,97.48,-17.38,165.15,-160.38,46.64,2.0
1.0,2.0,2.0,4.0,-95.82,354.66,23.8,-29.35,-57.9,-65.83,13.58,148.64,-35.1,399.42,33.57,-51.04,1.0
2.0,1.0,2.0,1.0,-106.86,58.63,5.75,-35.28,126.93,-224.58,-78.86,5.76,13.11,-363.67,105.61,-285.88,2.0
2.0,1.0,3.0,2.0,53.88,53.26,-12.05,2.26,-292.38,-30.37,-34.24,-17.35,-16.23,74.88,-367.33,-1.32,0.0
1.0,0.0,2.0,2.0,105.75,-45.92,18.83,-29.72,332.51,-10.93,4.25,195.38,0.47,37.34,71.7,108.24,1.0
2.0,3.0,2.0,2.0,-58.35,273.6,-20.61,11.07,-117.87,-125.19,-49.31,186.15,-27.9,118.72,-238.09,-88.46,0.0
1.0,2.0,2.0,2.0,57.16,85.87,-10.48,-2.97,-94.92,-3.11,-14.32,-2.86,-4.38,65.0,-59.18,51.46,0.0
0.0,2.0,1.0,1.0,-17.89,290.88,-5.0,21.75,-290.38,15.86,-5.91,-193.03,-18.64,107.62,278.85,-130.97,0.0
1.0,0.0,2.0,3.0,144.36,137.29,25.18,-22.22,-95.06,-35.96,28.73,3.59,54.5,308.88,-312.3,123.97,2.0
1.0,1.0,1.0,1.0,-43.82,-7.85,-40.84,7.19,-410.63,89.14,20.61,-255.79,16.49,-16.64,-124.63,-148.01,2.0
1.0,2.0,2.0,3.0,55.91,66.7,-11.45,-17.96,-30.86,-6.62,38.93,24.2,-7.9,223.71,-321.26,151.25,2.0
2.0,3.0,1.0,2.0,48.83,-41.26,-17.88,-12.26,43.56,24.32,-8.24,78.88,-26.33,72.62,-60.14,110.01,2.0
2.0,3.0,2.0,1.0,-9.42,88.6,-15.85,4.73,-166.13,-5.23,1.98,-75.96,13.52,88.59,-55.16,-112.62,0.0
1.0,1.0,2.0,2.0,88.65,455.46,-16.04,30.5,-348.37,-46.75,-25.1,-30.46,-28.05,187.69,61.94,-87.8,0.0
2.0,1.0,2.0,2.0,2.44,97.45,-13.15,-31.02,-57.5,-37.42,-4.93,49.11,53.66,346.81,-273.15,157.47,2.0
4.0,2.0,2.0,2.0,111.62,-340.27,-7.58,3.74,258.39,126.76,-45.06,251.46,15.85,-185.54,143.62,110.33,1.0
1.0,2.0,2.0,2.0,-70.81,270.59,-16.03,1.3,439.84,-111.26,22.38,229.88,-27.79,110.01,313.45,52.23,1.0
1.0,1.0,2.0,3.0,45.54,220.2,-3.47,-20.76,33.97,-112.0,-25.09,29.39,-2.77,40.43,21.78,127.87,1.0
1.0,2.0,2.0,2.0,149.23,43.7,-17.07,-9.29,-371.38,106.45,-14.97,-74.11,-44.78,43.38,64.11,-185.34,2.0
2.0,1.0,3.0,1.0,-25.94,393.58,-3.65,23.59,-187.19,-156.78,-33.52,-69.22,17.63,96.79,82.77,-192.41,0.0
2.0,2.0,2.0,2.0,41.11,8.42,-26.74,-27.33,224.42,-42.02,5.83,120.57,-5.17,51.09,51.91,10.36,2.0
0.0,3.0,2.0,2.0,-71.37,581.36,3.88,55.92,-619.8,-21.75,-3.57,-187.39,-34.63,176.11,134.83,-203.19,0.0
2.0,1.0,3.0,1.0,-60.11,17.78,4.82,-11.57,-487.62,139.96,4.44,-119.91,10.91,436.91,-188.71,-159.15,2.0
2.0,2.0,3.0,2.0,-90.86,-108.24,-8.56,-14.18,-36.07,17.42,-52.03,37.59,-33.23,-92.3,-36.91,64.39,1.0
1.0,1.0,2.0,2.0,106.06,161.67,-4.78,-11.34,429.27,-102.05,16.79,173.49,-57.53,10.78,161.26,170.2,1.0
1.0,2.0,2.0,2.0,-37.97,-53.55,-15.04,-8.59,-397.7,144.88,-9.48,-80.35,-30.81,160.35,-53.37,-145.08,2.0
2.0,1.0,2.0,2.0,107.9,10.13,20.86,-36.45,493.07,-250.36,30.58,20.09,32.98,-25.55,-185.52,-1.83,1.0
1.0,2.0,2.0,3.0,184.78,321.8,12.9,-1.25,-189.81,-55.5,-24.76,14.02,13.79,107.69,-19.53,189.57,1.0
2.0,2.0,1.0,3.0,-16.75,249.86,21.17,2.04,-26.77,-104.06,-16.45,64.78,16.15,142.06,-48.15,39.17,0.0
2.0,1.0,3.0,1.0,-13.81,150.21,-8.14,10.29,63.26,-54.79,-7.23,74.16,32.15,243.03,-26.71,-49.08,2.0
2.0,2.0,2.0,2.0,56.71,-359.55,-9.57,-3.75,-400.78,230.47,-10.03,-154.16,17.36,-163.87,16.28,-219.03,0.0
2.0,2.0,3.0,1.0,145.72,-31.8,-46.48,5.83,-208.17,82.62,7.8,-73.15,6.0,150.49,-186.61,56.89,1.0
1.0,2.0,2.0,2.0,-133.87,-107.12,-10.66,-20.31,35.49,-25.26,-42.79,172.87,14.41,-344.28,-230.31,6.16,1.0
1.0,0.0,1.0,2.0,-60.57,-203.93,-16.2,-5.56,-43.82,4.88,-23.53,55.17,-43.25,-471.21,-250.35,-84.66,1.0
2.0,1.0,2.0,2.0,-4.47,-117.5,-1.55,-11.36,-83.49,38.82,-8.46,1.35,-33.66,-9.26,-34.0,-119.93,0.0
2.0,1.0,3.0,1.0,9.8,284.75,9.11,23.49,-352.37,-27.85,-28.05,-149.22,46.96,227.72,110.62,-127.66,0.0
1.0,2.0,3.0,2.0,3.7,425.79,-7.77,30.48,-403.07,-25.55,-19.71,-102.2,-7.25,271.47,168.53,-125.5,0.0
2.0,1.0,3.0,1.0,247.97,-78.25,-45.61,-37.86,-213.26,104.3,-23.15,16.7,-7.93,403.62,-81.67,-58.81,2.0
3.0,2.0,2.0,2.0,-3.46,357.56,3.1,7.76,4.68,-234.24,-32.19,-83.34,19.71,102.53,64.87,-66.26,0.0
2.0,2.0,4.0,2.0,-20.75,66.34,-20.68,-6.69,-310.05,-132.41,-53.59,-130.5,26.94,-192.79,-214.2,-267.89,2.0
1.0,2.0,1.0,3.0,11.71,477.22,13.08,-31.18,132.82,-223.45,-4.48,268.64,-20.35,325.75,-117.82,-90.59,2.0
1.0,3.0,3.0,2.0,-202.58,-240.17,13.74,-33.34,163.73,-22.67,40.46,52.67,-20.41,-236.99,-335.1,-192.06,2.0
1.0,1.0,2.0,2.0,-197.79,77.34,-27.49,-30.23,303.98,-120.07,42.49,127.06,19.55,116.83,-149.26,-38.92,2.0
3.0,1.0,3.0,1.0,-18.95,1.54,8.75,16.31,2.75,-68.22,17.3,-197.17,-29.77,46.42,19.1,-121.61,0.0
2.0,3.0,3.0,2.0,-118.28,132.84,-2.13,-0.34,-2.97,-64.69,-5.07,-46.49,10.95,31.53,47.08,-34.67,0.0
1.0,1.0,3.0,2.0,-2.28,-28.0,16.8,-14.3,10.84,-139.05,6.2,-138.77,-2.56,-198.34,-380.36,38.36,1.0
2.0,1.0,2.0,2.0,-27.98,-47.35,3.93,-18.63,154.76,-65.5,-24.7,212.16,35.03,-178.44,-236.54,-9.58,1.0
3.0,3.0,2.0,2.0,95.21,-296.99,-13.64,-10.62,321.15,-15.72,-0.81,91.73,-3.4,-208.51,-228.45,165.78,1.0
2.0,3.0,2.0,1.0,18.41,-109.14,-10.96,5.61,-114.42,34.14,11.46,-193.75,5.46,93.91,-168.03,80.97,0.0
2.0,1.0,3.0,3.0,-18.9,-55.83,-12.15,-16.37,-639.19,110.38,-69.67,-145.81,-14.21,111.17,-225.09,79.8,1.0
1.0,1.0,3.0,2.0,-26.58,328.66,-12.13,-15.1,115.3,-145.39,-25.35,68.49,-6.43,139.7,172.7,65.05,1.0
1.0,1.0,3.0,2.0,16.62,286.54,-32.88,9.73,-145.82,-85.74,2.98,-110.62,8.75,54.95,55.28,-56.5,0.0
2.0,2.0,3.0,2.0,46.26,-254.4,5.71,-18.54,269.22,-47.59,43.58,-15.89,3.36,-179.94,-266.81,30.51,2.0
2.0,1.0,3.0,3.0,-62.52,-21.39,7.86,-8.64,291.53,6.14,-9.89,210.74,1.85,-38.77,178.3,112.56,1.0
2.0,2.0,1.0,2.0,89.63,31.27,-15.15,12.96,-266.13,-19.54,-4.97,-154.31,15.0,-76.52,-199.09,-37.5,2.0
3.0,2.0,2.0,2.0,-111.32,103.35,-12.27,-4.73,187.26,-84.38,-32.82,109.59,28.36,123.17,188.84,6.81,1.0
2.0,1.0,2.0,3.0,88.47,431.93,3.79,5.58,377.85,-303.36,-20.56,134.0,32.93,-21.43,258.86,37.6,2.0
2.0,3.0,2.0,1.0,-5.56,-111.17,4.12,-0.68,-352.57,129.33,4.8,-133.14,0.7,121.18,-142.62,-173.16,2.0
2.0,1.0,2.0,2.0,-13.16,57.64,12.93,-8.57,-31.25,-60.75,-29.56,-17.66,5.92,-6.35,-103.92,103.57,0.0
2.0,1.0,3.0,2.0,34.4,-273.34,-7.89,-14.07,462.71,-72.19,10.75,26.54,-28.85,-290.43,-131.03,261.95,1.0
3.0,1.0,2.0,1.0,-305.28,-268.48,26.68,-4.49,331.09,3.27,7.33,27.78,9.13,-118.98,-179.23,309.0,1.0
2.0,2.0,3.0,3.0,-16.74,372.02,10.75,11.08,33.74,-216.55,-10.67,-50.24,-21.27,114.1,159.93,-141.52,0.0
3.0,1.0,2.0,2.0,149.82,73.4,-24.39,-11.58,126.9,-146.74,-6.18,75.04,-14.1,74.38,-147.94,-177.45,1.0
1.0,2.0,2.0,2.0,166.8,-29.95,-33.85,-14.92,-260.97,70.11,-31.82,-12.53,-29.13,-89.51,-12.03,-86.99,2.0
2.0,1.0,2.0,2.0,-53.2,-213.12,1.59,-32.33,207.27,-21.31,-35.95,176.08,0.85,-291.25,-86.92,-36.11,1.0
1.0,1.0,2.0,2.0,192.98,115.89,-22.13,16.68,-294.35,84.58,5.35,-89.41,34.03,-14.59,60.52,-22.81,2.0
1.0,2.0,1.0,2.0,23.78,253.16,2.36,23.11,-304.0,9.22,-16.78,9.96,6.02,63.86,-19.36,-129.24,0.0
3.0,3.0,3.0,2.0,52.8,-245.52,-0.53,-18.32,153.88,7.5,-40.54,10.35,-30.73,-165.13,89.28,46.94,1.0
2.0,2.0,2.0,2.0,94.5,3.27,2.56,3.18,-297.63,-20.34,-26.58,-118.7,-26.12,-26.44,-213.59,-78.64,0.0
3.0,0.0,4.0,1.0,-16.95,99.21,-26.25,6.4,197.02,-27.62,-14.0,32.25,-25.24,232.48,254.04,155.09,1.0
3.0,2.0,1.0,2.0,32.29,-85.51,-29.64,-35.41,505.12,-73.24,-9.46,178.02,14.82,59.07,269.01,-3.38,1.0
2.0,1.0,3.0,2.0,-31.44,-166.21,10.35,-31.96,465.79,-59.69,-12.05,219.26,11.71,-90.87,19.54,71.11,1.0
1.0,1.0,3.0,2.0,16.13,153.33,39.97,-18.88,-39.53,-11.88,4.76,51.8,-3.31,185.22,-75.27,108.62,2.0
2.0,2.0,1.0,2.0,-47.7,12.59,9.41,13.45,110.24,61.35,20.6,72.29,52.32,115.6,11.41,234.16,2.0
3.0,2.0,2.0,2.0,-56.46,199.49,-48.97,33.22,-251.96,0.29,3.64,-139.36,-7.05,272.79,134.86,-71.2,1.0
2.0,1.0,2.0,3.0,-95.03,27.91,4.88,-46.9,44.93,-29.86,-27.06,175.4,29.16,128.24,30.66,-95.12,1.0
1.0,2.0,1.0,3.0,83.0,174.53,-13.1,-15.0,-69.19,-103.45,-63.02,0.68,-17.99,-115.09,46.22,150.94,1.0
2.0,1.0,2.0,2.0,90.38,-193.71,11.3,20.42,99.29,99.17,23.57,-80.9,-0.96,-38.17,-2.91,300.19,2.0
1.0,1.0,3.0,3.0,-93.21,209.63,-4.73,-5.38,-64.21,-40.13,-7.9,160.84,-18.93,75.46,-150.06,53.72,2.0
3.0,2.0,2.0,2.0,125.98,-73.52,-43.5,0.36,-282.84,31.0,-14.56,-155.78,-24.29,64.24,-147.33,-75.22,2.0
3.0,2.0,2.0,2.0,-73.23,-52.05,-29.71,-5.12,-45.31,-23.72,-27.49,99.94,40.08,31.55,-266.93,-36.54,0.0
1.0,1.0,3.0,3.0,-28.42,47.97,-38.37,-23.14,-206.22,-0.81,15.21,35.2,-18.83,92.71,-408.02,26.69,2.0
2.0,2.0,2.0,2.0,4.96,137.61,-12.07,-14.77,-172.5,-54.4,-30.75,-11.12,-4.9,131.22,-11.43,-199.1,2.0
1.0,2.0,2.0,3.0,-46.34,232.39,-16.03,-27.6,149.93,-232.12,15.36,29.46,25.7,82.24,-246.74,-21.03,2.0
2.0,3.0,2.0,2.0,88.39,-159.32,20.13,-5.56,-80.15,29.43,-40.05,-35.3,-19.6,-175.67,-201.36,181.55,1.0
2.0,2.0,2.0,1.0,-7.64,89.5,8.51,-8.52,-272.14,-71.66,-26.7,-126.98,9.11,59.79,-300.19,-115.14,2.0
3.0,1.0,2.0,2.0,-74.08,-150.32,-18.21,-3.08,258.48,-125.36,1.69,-83.44,-12.33,-262.38,-77.69,70.47,2.0
2.0,1.0,1.0,2.0,-0.92,58.81,-32.82,-5.15,40.7,-76.35,-10.33,-176.24,9.04,-97.89,242.07,-64.64,0.0
3.0,2.0,2.0,4.0,-29.0,401.53,8.87,25.08,300.6,-270.9,-39.06,140.88,-32.41,-165.58,267.2,70.74,2.0
1.0,2.0,3.0,1.0,59.41,46.52,-12.33,-11.38,1071.36,-173.33,21.55,385.23,-8.23,-263.12,415.9,190.71,1.0
0.0,2.0,2.0,2.0,-24.43,-91.94,21.42,-8.97,-494.03,130.32,-9.66,-201.08,-15.96,-84.44,-191.08,-100.1,2.0
3.0,1.0,3.0,2.0,-40.59,229.12,-5.03,7.91,-252.16,-156.16,-42.15,-114.84,40.88,-2.78,-85.49,-185.63,2.0
2.0,2.0,3.0,2.0,-19.25,6.66,-13.47,-15.45,252.96,-120.49,-2.09,126.5,-15.52,-163.31,-154.17,0.24,1.0
2.0,2.0,1.0,2.0,70.54,-138.06,-42.23,-11.68,235.73,-47.15,-18.18,7.23,-11.2,-200.55,-27.39,200.74,1.0
1.0,2.0,3.0,2.0,-205.44,-173.19,11.81,-44.26,-290.2,115.48,-23.49,-100.99,-14.6,116.16,-76.96,-72.78,2.0
2.0,1.0,3.0,2.0,-42.59,49.64,-5.45,2.51,43.59,-10.13,-4.12,-8.92,19.25,32.34,34.59,155.75,1.0
1.0,2.0,3.0,3.0,90.76,20.96,4.8,24.66,-973.62,141.39,24.08,-457.88,-46.4,129.02,-402.92,-248.21,2.0
1.0,2.0,3.0,2.0,-58.6,215.52,-11.02,1.83,-55.99,-86.65,-25.77,-60.23,38.43,8.19,75.27,37.67,0.0
1.0,2.0,2.0,2.0,54.96,42.33,-8.31,-21.41,-483.4,185.82,-20.9,14.59,20.61,231.7,102.23,-255.07,2.0
1.0,3.0,1.0,2.0,27.68,309.74,-13.94,3.62,25.38,-129.05,-1.59,-94.06,12.57,-5.36,167.49,9.4,0.0
2.0,1.0,2.0,2.0,48.71,122.12,-2.23,22.04,-323.66,-7.96,18.01,-241.84,-31.67,139.07,-155.46,-25.57,0.0
2.0,2.0,2.0,2.0,160.96,264.06,-19.28,13.48,-205.06,-42.88,-14.49,-79.5,12.33,173.32,100.2,-35.06,0.0
3.0,2.0,2.0,1.0,44.89,222.17,15.76,24.57,-273.28,-95.51,-23.61,-109.74,-9.49,79.01,-6.84,-319.46,0.0
2.0,2.0,2.0,2.0,-32.16,13.25,47.03,3.17,-202.04,59.0,-3.27,161.53,63.48,60.69,-329.54,-43.92,0.0
1.0,3.0,2.0,3.0,-31.43,101.92,0.93,-24.99,355.38,-69.75,-0.19,233.87,7.72,-23.44,151.99,123.69,1.0
1.0,1.0,3.0,2.0,110.77,3.66,4.91,-8.09,-524.17,71.37,-14.39,-214.03,34.08,68.6,-300.92,-56.69,2.0
3.0,1.0,3.0,2.0,67.66,-195.51,-1.63,-1.88,196.61,-74.72,-3.45,13.65,4.49,-368.31,-148.46,-20.05,1.0
2.0,2.0,2.0,2.0,61.37,158.08,21.43,-22.73,354.61,-193.81,18.52,32.79,22.03,147.89,-49.45,122.87,0.0
2.0,3.0,2.0,2.0,-58.94,-127.86,6.38,-2.89,49.38,31.14,7.08,-96.69,6.79,-65.21,80.69,35.71,0.0
2.0,1.0,2.0,2.0,-46.66,-282.12,11.44,-17.38,312.28,-12.44,-19.07,117.09,-1.53,-359.77,-35.25,87.67,1.0
2.0,2.0,3.0,1.0,-70.63,-108.45,34.48,-17.7,132.22,-27.36,-39.56,43.65,-59.6,-138.05,-18.56,89.81,0.0
2.0,2.0,2.0,2.0,-50.23,229.83,2.4,16.98,11.65,-76.19,4.64,81.17,-18.35,136.76,-93.43,40.56,0.0
2.0,2.0,2.0,2.0,-193.93,207.93,38.03,14.15,-219.22,-57.94,-20.16,-90.98,-24.61,131.76,16.78,-131.48,0.0
1.0,1.0,1.0,3.0,79.56,123.92,20.38,-10.61,-162.04,-43.71,40.61,-28.99,-13.05,142.92,-419.31,52.66,2.0
2.0,3.0,2.0,2.0,-106.21,93.2,11.46,-6.89,19.01,-56.94,-31.7,124.29,-0.11,109.81,-21.37,-99.88,1.0
2.0,2.0,2.0,2.0,-80.68,116.87,-19.64,11.89,71.28,-87.63,-60.98,-19.31,1.75,-197.86,229.31,193.07,1.0
3.0,2.0,3.0,2.0,-138.84,-208.91,-6.97,-31.69,165.34,-12.45,-12.87,13.57,9.95,-19.2,20.58,-36.11,0.0
0.0,2.0,2.0,4.0,54.54,374.2,13.78,-36.9,-229.93,-80.66,-20.1,91.23,11.0,305.61,-67.65,-6.37,1.0
3.0,1.0,3.0,1.0,-81.0,263.53,-2.41,5.67,407.95,-305.95,-17.26,46.62,-2.72,57.18,-53.39,100.33,0.0
1.0,1.0,2.0,1.0,-24.13,243.33,8.65,17.61,-211.02,-34.82,0.62,-81.42,23.81,105.74,59.87,-199.85,0.0
1.0,3.0,2.0,2.0,32.87,-151.23,-0.01,1.62,-466.01,176.91,8.55,-164.84,-1.56,95.55,-261.14,-5.14,2.0
2.0,2.0,3.0,2.0,43.04,70.75,-6.79,-16.53,166.72,-113.2,-0.51,-13.44,-12.67,99.08,-68.02,66.05,0.0
1.0,2.0,2.0,3.0,-44.83,314.61,-31.07,-34.5,250.91,-152.96,17.18,214.53,63.41,319.73,-73.67,66.32,2.0
2.0,2.0,2.0,2.0,40.71,89.32,-11.85,-6.99,-769.32,18.68,-32.68,-296.93,-3.06,88.51,-223.5,-432.45,2.0
2.0,3.0,2.0,2.0,48.45,559.19,-7.7,2.21,19.74,-221.65,-17.89,17.6,-5.0,346.63,317.56,-210.59,1.0
3.0,1.0,2.0,2.0,-19.12,-54.48,-23.82,-3.73,317.17,-88.1,-18.47,58.4,-37.5,-87.27,100.95,131.82,1.0
1.0,2.0,3.0,2.0,18.07,366.33,35.0,7.23,-1.77,-104.12,5.9,-119.12,-17.19,91.52,308.41,16.15,0.0
1.0,1.0,1.0,3.0,59.81,204.43,15.35,-1.28,79.05,-115.31,23.42,68.24,14.01,33.69,-143.28,-5.66,2.0
1.0,2.0,2.0,2.0,-42.98,103.08,18.14,2.67,279.8,-59.31,-20.34,150.55,-4.13,-153.29,141.96,223.2,1.0
1.0,1.0,2.0,2.0,19.7,287.85,2.12,-22.89,-105.68,-95.48,33.35,84.39,-1.37,430.72,-467.8,71.31,2.0
1.0,2.0,3.0,3.0,-59.72,143.46,-0.38,-26.1,-59.43,-52.58,13.38,100.41,-49.49,161.09,-261.91,-23.21,2.0
2.0,2.0,4.0,2.0,-150.74,319.07,18.77,20.6,-448.1,-120.69,-45.88,-126.37,-56.55,67.43,-178.12,-179.97,0.0
1.0,2.0,0.0,3.0,122.42,282.87,29.03,-15.15,-192.31,-62.55,-34.38,38.26,-24.36,107.76,-60.13,123.85,1.0
2.0,1.0,3.0,3.0,-9.77,242.3,-6.31,2.93,-85.61,-34.46,-0.28,7.67,16.18,279.21,106.79,8.57,1.0
1.0,2.0,2.0,3.0,85.85,136.29,17.15,-13.05,-44.25,-46.52,32.65,0.65,5.8,128.71,-227.32,85.07,2.0
1.0,2.0,3.0,2.0,75.24,321.28,14.77,16.79,-23.58,-144.17,25.18,-160.1,-35.46,164.82,-327.39,377.6,1.0
2.0,2.0,3.0,2.0,133.07,156.38,14.05,18.6,-112.24,-52.08,8.58,-126.07,-15.74,107.67,-15.36,-28.93,0.0
1.0,1.0,2.0,3.0,253.3,393.88,9.43,6.47,28.78,-57.5,-2.38,145.55,44.32,366.11,100.22,219.84,2.0
3.0,2.0,2.0,2.0,-95.21,86.78,24.31,0.08,336.35,-187.94,29.36,-184.45,-5.44,139.81,-56.02,301.69,1.0
2.0,1.0,2.0,1.0,72.69,-628.07,-6.22,-28.21,113.52,282.34,43.85,-92.82,-35.73,-61.98,152.65,-31.71,0.0
1.0,1.0,2.0,2.0,-16.99,-17.4,6.35,-27.97,156.7,-224.78,13.52,-136.82,-30.47,-440.82,-428.32,94.48,1.0
1.0,2.0,1.0,2.0,12.2,143.38,-2.99,-13.89,213.94,-138.83,1.37,-51.31,-20.96,-64.01,128.98,67.65,0.0
2.0,3.0,2.0,2.0,73.54,118.01,-50.04,11.24,96.72,-51.39,10.94,-5.18,-48.17,57.16,74.52,80.96,2.0
1.0,3.0,3.0,2.0,23.05,80.06,-40.83,14.61,171.69,16.58,7.36,135.32,-17.46,23.42,73.48,144.31,2.0
2.0,2.0,3.0,2.0,-84.44,517.24,-0.29,25.77,-262.24,-124.97,-30.96,-155.34,1.62,305.39,279.82,-28.94,0.0
