cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
1.0,1.0,62.24,35.88,-3.31,25.65,1.35,-4.27,109.45,-81.55,78.48,-5.82,63.35,0.53,34.92,-88.36,-114.99,-40.52,62.78,-71.28,0.4,0.0
1.0,1.0,-116.62,344.03,6.59,-114.58,12.32,-18.54,-27.53,-202.33,-53.21,2.14,13.69,5.63,-13.21,-20.49,-163.52,339.58,67.29,41.27,9.84,1.0
1.0,1.0,-44.23,-276.08,8.0,108.76,29.24,1.22,-72.8,155.33,-59.71,-8.14,-63.63,4.36,99.84,137.68,-80.98,-173.94,-45.13,9.11,-0.92,0.0
1.0,1.0,-70.71,-68.83,-0.26,83.9,19.1,5.12,-65.38,57.23,70.89,-12.79,61.54,40.05,63.47,-1.16,-116.2,-310.15,-54.86,-59.69,4.79,0.0
1.0,1.0,36.66,-17.1,-4.86,43.37,11.91,4.02,-101.26,-232.63,26.19,1.45,13.68,-5.26,2.38,-72.83,-142.93,-77.13,50.02,-100.86,-5.28,0.0
1.0,1.0,-165.54,84.68,6.06,173.93,-9.62,14.4,43.2,-358.7,-63.26,12.31,-70.57,14.68,58.88,4.31,-65.64,70.01,7.94,28.61,-12.29,1.0
1.0,0.0,93.96,264.16,-3.24,4.74,14.34,-4.58,-34.4,272.5,51.2,-0.95,-67.14,-3.36,-32.7,38.5,100.23,-1.87,47.28,-1.19,0.65,2.0
1.0,1.0,-44.25,56.2,-0.84,141.83,-37.83,1.26,23.36,54.69,-24.87,-28.19,8.01,27.68,35.42,198.13,20.15,-78.38,-32.84,97.27,10.33,1.0
2.0,1.0,-118.31,227.98,0.57,215.45,-25.65,-1.39,-29.26,-259.25,10.54,-7.47,34.33,-6.45,-165.79,43.6,-60.88,-81.64,29.1,-19.42,2.31,1.0
2.0,1.0,-102.13,-5.55,6.82,141.4,-0.62,1.44,-17.16,-103.85,-6.91,-3.58,103.22,-29.57,75.83,-41.66,-22.65,-131.7,38.1,-30.56,-8.66,1.0
1.0,0.0,86.89,-42.45,-3.76,-77.95,10.49,-7.89,-33.87,64.78,6.0,7.23,-121.98,10.67,73.58,61.8,120.24,2.7,39.37,11.27,3.67,2.0
1.0,1.0,-86.18,121.38,2.77,170.66,-12.29,5.49,61.72,-149.62,21.48,4.24,99.34,20.2,-132.78,-43.29,176.07,1.54,27.81,56.31,-8.25,1.0
1.0,1.0,76.98,-590.08,-1.79,106.7,18.49,8.46,-104.54,-222.79,-23.56,5.36,53.84,-0.85,-21.66,135.53,77.96,-76.81,-37.49,5.98,5.19,0.0
1.0,1.0,-73.11,-244.07,3.15,169.18,78.45,8.44,-123.89,-455.41,45.39,11.75,-19.86,5.97,12.15,-138.98,61.42,-96.05,42.34,-73.35,13.56,0.0
1.0,1.0,7.69,-143.63,-0.38,-2.01,7.98,10.49,24.64,-246.77,13.1,-3.34,-48.4,-3.11,39.41,24.92,40.99,18.87,49.97,-24.02,-8.8,0.0
0.0,0.0,-31.23,228.78,-7.65,135.19,-36.49,5.54,169.21,-364.29,-16.33,7.67,-96.63,-18.73,121.68,-121.96,-49.39,133.49,-48.69,-39.27,3.49,2.0
1.0,1.0,-137.33,122.62,5.71,-45.0,16.42,-6.27,-21.27,-199.9,7.27,-5.59,-3.43,-31.67,-10.78,65.16,-130.37,192.87,-16.2,37.8,-4.19,1.0
2.0,0.0,-108.7,-23.64,5.2,124.98,-7.87,-8.89,97.4,-90.6,24.07,0.31,79.42,11.59,20.69,0.31,34.93,-12.31,-12.97,84.48,-1.75,1.0
1.0,1.0,-22.38,254.99,2.96,-142.06,13.92,-0.47,-24.99,-83.82,-8.23,8.48,35.39,0.49,-32.24,74.32,-22.7,353.1,52.78,59.57,-9.02,1.0
1.0,1.0,65.67,56.66,-0.42,2.13,-33.64,-2.29,121.54,18.76,-70.26,-7.66,6.78,22.27,-43.74,-52.37,-3.74,127.43,42.42,19.83,8.79,2.0
1.0,0.0,-107.17,-48.58,5.87,81.61,2.84,6.07,-58.94,158.96,-10.36,-19.9,-6.89,-24.64,17.15,50.98,24.46,-241.03,-59.7,-27.5,13.34,0.0
1.0,1.0,-88.7,110.4,0.77,76.29,-31.8,1.95,34.29,-85.28,-41.09,3.39,9.33,-19.73,33.95,-92.58,-1.41,-159.68,-19.68,-99.82,3.68,2.0
2.0,1.0,-300.81,290.4,7.51,110.08,26.99,1.66,92.66,-397.02,22.79,-1.19,-14.89,25.29,53.14,183.64,-32.54,-43.94,-47.82,-96.3,-2.83,1.0
1.0,0.0,-56.67,73.22,-4.66,126.54,-48.38,3.53,-82.13,-84.43,10.62,-0.59,-16.6,-5.61,129.38,24.99,-86.6,-194.91,-69.62,-70.94,-5.55,2.0
2.0,2.0,-131.51,262.73,0.71,120.61,61.32,-4.63,-39.3,-81.37,-3.45,9.13,14.93,22.08,-56.04,7.81,-147.24,-22.32,-28.8,50.56,1.6,1.0
1.0,1.0,168.6,41.11,-5.66,-112.17,21.76,7.09,24.15,247.97,77.0,7.83,-47.12,-26.62,17.38,139.93,64.0,94.85,45.72,49.05,-4.99,2.0
1.0,1.0,-96.63,-215.3,3.66,100.43,-5.77,-8.49,-71.94,103.35,7.11,18.4,-3.81,-12.25,72.21,-193.1,63.92,-439.67,-75.3,-124.76,-12.72,2.0
0.0,1.0,189.66,313.88,-5.43,-135.71,-5.85,-0.09,0.65,354.95,-63.48,10.8,45.19,-31.16,26.81,63.09,28.08,264.81,63.76,72.11,0.72,2.0
1.0,1.0,-172.91,-0.31,6.64,112.86,-8.94,15.39,-94.97,68.34,30.3,-2.93,43.4,-5.29,92.78,15.33,55.03,-264.12,-82.98,-44.16,6.97,0.0
0.0,1.0,186.49,-12.65,-8.15,20.83,-27.71,4.29,76.75,91.24,84.73,20.95,-67.37,-29.96,48.52,-60.18,134.24,-39.19,62.35,-46.47,-11.46,0.0
1.0,1.0,-165.99,428.68,-0.33,84.19,-41.73,5.54,-40.56,-124.0,-46.51,2.53,-50.44,0.47,95.35,-25.33,-88.77,61.99,-59.38,25.24,0.32,1.0
2.0,1.0,-210.27,98.12,4.1,189.17,17.35,-15.29,-43.5,-62.24,-18.07,5.02,29.84,36.3,-14.49,-89.83,100.61,-296.33,-90.39,-55.61,9.34,0.0
0.0,1.0,4.3,87.7,-4.39,55.39,10.39,-8.71,-10.86,-42.2,36.43,17.69,-24.77,-13.46,-53.72,-65.87,-70.66,-26.72,-46.63,-44.49,-3.42,2.0
0.0,0.0,105.95,-166.82,-4.31,31.23,38.27,7.56,-183.32,-3.77,12.84,11.43,-20.67,7.02,71.51,-72.24,-52.72,39.06,-14.52,15.15,-3.85,0.0
1.0,0.0,-39.61,173.75,-2.88,68.69,-14.2,-14.09,-184.14,-27.62,8.79,-11.08,-23.59,12.31,-56.75,-118.26,48.09,-94.65,-24.06,-50.25,-0.71,2.0
2.0,1.0,-118.07,-41.72,8.16,55.15,8.69,1.65,-29.47,117.53,-24.32,5.28,112.63,20.03,94.67,-35.22,-11.59,-199.88,-23.49,-28.58,11.67,0.0
1.0,1.0,-33.46,221.89,4.05,-159.96,19.71,0.94,-119.62,-190.95,-62.52,-17.35,36.05,-29.1,4.33,-45.58,64.39,331.88,84.17,2.55,14.43,1.0
1.0,1.0,-126.4,124.75,0.55,-3.34,-12.63,2.17,-106.65,14.81,-0.71,3.35,31.47,-25.55,-14.44,22.85,57.44,-153.15,-70.55,-42.02,-0.29,2.0
1.0,1.0,31.32,-243.81,-1.28,34.86,0.9,6.87,13.96,-101.93,36.78,3.76,-18.44,-62.3,-111.9,47.34,-85.13,-14.41,-18.55,18.72,4.49,0.0
1.0,1.0,-251.81,68.47,9.28,-28.49,12.08,-9.7,5.89,-237.51,-22.29,-11.82,-98.34,80.25,25.76,45.71,-96.46,80.75,-89.29,-2.89,9.75,0.0
1.0,1.0,-200.82,403.45,7.56,-66.1,1.48,-7.06,151.99,-343.52,55.92,0.88,84.9,-8.99,83.07,17.92,-67.85,515.8,-37.66,80.03,8.73,1.0
1.0,1.0,-138.02,137.07,3.26,99.4,-34.03,-5.09,-97.25,-123.01,4.72,7.73,14.27,18.91,-84.08,85.75,27.43,5.25,-37.92,37.86,-10.73,1.0
1.0,1.0,-159.66,106.13,-0.86,91.25,47.38,5.51,75.39,-278.34,-67.94,0.44,80.73,-9.31,-64.24,-151.56,7.18,-81.62,-88.88,-67.87,1.21,2.0
1.0,1.0,53.98,-224.6,-0.83,126.63,-16.86,-5.44,162.64,-268.62,-3.88,-9.43,-25.77,6.01,-1.33,17.26,24.84,-103.15,86.68,-73.88,5.28,0.0
1.0,0.0,45.45,192.7,-3.98,-161.7,-19.13,1.3,37.01,-46.0,-44.43,-14.74,-30.36,-27.35,87.5,48.97,-8.92,275.0,35.21,69.11,-4.52,2.0
2.0,1.0,-216.97,162.34,7.57,133.06,21.06,-11.95,79.89,-321.83,-16.77,-3.26,-91.91,1.59,-22.73,-115.92,-65.7,-88.39,19.68,-69.88,-4.81,1.0
1.0,1.0,-65.49,-379.5,6.22,43.43,-1.12,15.35,161.74,-305.9,-12.75,10.24,10.7,-52.34,16.51,40.37,26.99,90.55,-10.09,63.1,-17.9,0.0
0.0,1.0,27.35,-14.86,-1.41,156.59,7.89,-2.32,181.4,-132.3,32.72,31.01,-25.01,-27.3,118.61,-38.08,-35.21,15.23,-0.88,-29.45,3.16,2.0
1.0,2.0,88.35,-15.77,-1.45,44.86,13.6,-0.73,6.41,-45.5,-25.52,-6.79,-64.87,-36.23,9.56,-85.66,80.72,54.36,66.86,-17.14,4.37,0.0
0.0,0.0,-102.13,279.52,-4.3,138.31,-7.01,2.43,-55.87,-525.93,22.35,-12.34,-80.56,-9.72,-26.73,-69.68,30.08,262.97,-40.98,-4.54,-9.47,2.0
1.0,1.0,-295.77,534.44,4.9,-151.59,23.95,-8.42,80.51,-361.34,-78.64,-9.83,-105.57,-21.34,91.13,50.55,142.3,465.2,-116.55,66.45,6.64,1.0
0.0,0.0,97.1,92.61,-2.02,83.01,-29.14,-9.13,-106.53,70.47,-46.75,7.1,70.78,17.09,11.17,-66.0,-70.07,58.05,45.29,-5.76,0.66,2.0
1.0,0.0,-114.32,-100.01,3.87,140.38,55.57,-7.27,-94.79,-27.31,-1.8,4.4,84.67,13.86,78.49,-50.96,16.12,-207.75,-61.99,-12.83,9.76,0.0
1.0,0.0,-102.2,322.97,5.48,-66.93,-1.79,2.95,-0.06,-191.48,30.55,2.79,-50.52,-32.51,-16.8,124.29,31.14,313.56,42.93,25.27,8.37,1.0
2.0,1.0,-229.97,25.5,-0.07,128.99,21.39,3.0,117.18,-282.24,31.12,3.52,-39.96,32.1,-52.08,29.78,-18.12,-344.2,-120.05,-148.16,3.71,0.0
0.0,1.0,220.13,-104.25,-8.73,97.53,-13.25,22.23,-224.71,14.6,41.18,9.74,-11.82,1.25,-15.63,0.04,-127.32,-73.83,80.53,-76.27,-3.43,0.0
1.0,1.0,66.35,-358.86,-2.93,-23.57,-1.22,-1.89,35.45,-212.43,20.22,-6.25,40.77,15.68,5.21,-159.86,-57.75,-55.28,32.96,-21.06,-1.23,0.0
0.0,1.0,-41.71,116.07,-6.85,142.23,-2.33,-2.6,-32.47,-282.2,45.84,2.16,8.65,-27.08,75.62,-78.7,-109.38,14.97,-78.34,-46.21,10.69,2.0
1.0,1.0,86.59,294.89,-2.43,-155.25,-11.66,2.9,81.57,-69.85,20.38,8.37,51.0,26.34,-23.84,78.5,-112.01,513.04,81.8,135.85,1.8,2.0
1.0,2.0,7.25,233.13,-1.59,-45.38,-0.66,0.28,186.0,-156.66,16.59,0.75,16.65,19.18,9.0,23.04,49.65,338.36,41.97,102.23,0.26,2.0
1.0,1.0,15.88,-109.39,-0.16,88.38,10.03,5.16,70.37,-202.94,14.72,-7.49,19.14,-35.25,-45.25,18.34,-28.36,-3.94,35.41,-32.6,-5.78,0.0
1.0,1.0,-74.4,6.32,5.51,-47.06,-46.17,4.68,36.53,-240.21,-9.25,14.88,-58.64,23.85,61.87,41.4,20.43,245.0,43.21,80.87,6.09,1.0
1.0,2.0,-11.61,33.28,-0.34,30.0,34.39,-12.07,-94.78,-109.87,-14.15,-8.92,-14.26,-2.17,-51.9,-41.16,-11.33,132.62,-10.65,47.84,1.96,2.0
1.0,1.0,-93.65,298.31,-0.81,180.39,2.26,19.56,69.36,-131.86,82.52,13.48,-13.08,12.09,94.47,49.86,33.53,37.99,-1.26,71.53,2.9,1.0
2.0,2.0,-102.2,15.42,6.0,138.51,20.72,-5.37,-30.85,300.02,15.41,-2.87,97.62,-0.88,8.6,135.58,1.29,-276.7,-39.1,68.14,-16.83,0.0
1.0,1.0,10.5,-181.77,6.54,45.3,-11.88,3.23,20.41,281.24,2.05,-11.52,19.45,24.7,5.68,33.43,-43.08,-160.49,-0.55,13.24,5.53,0.0
1.0,2.0,52.68,-284.25,0.01,113.52,-17.13,15.29,90.59,-133.06,9.65,-2.65,28.94,-5.35,-16.77,28.44,15.59,-13.83,5.36,9.76,4.95,0.0
1.0,1.0,-198.19,438.61,11.46,-146.54,33.87,7.32,69.43,-499.06,88.07,-4.9,-14.02,9.09,40.45,88.33,10.55,713.4,45.42,72.4,-9.4,1.0
1.0,2.0,-95.34,347.94,5.28,-212.02,16.7,10.2,-38.31,-265.3,-39.23,8.26,29.85,-9.36,-35.75,127.91,51.81,553.38,42.69,82.47,8.57,1.0
1.0,1.0,64.26,87.38,-1.62,-45.8,23.01,11.88,-133.42,31.17,-15.77,1.32,119.01,13.9,79.51,-207.95,42.07,94.78,54.03,11.06,2.28,2.0
1.0,1.0,-160.38,-169.45,-0.07,201.31,-17.19,9.59,50.99,-166.75,37.27,-4.06,45.2,-4.97,-7.09,-54.36,-26.55,-435.45,-121.92,-134.26,6.86,2.0
1.0,2.0,-109.42,-72.19,3.39,132.73,-5.91,-13.06,39.02,99.06,-10.22,0.02,-29.23,43.08,-54.02,-168.32,-66.6,-313.01,-67.85,-34.48,3.05,0.0
1.0,2.0,-64.97,250.8,2.49,-65.95,17.71,-3.32,108.96,-32.18,-55.44,-15.52,111.63,25.87,-55.99,-237.67,-152.73,191.78,12.71,49.97,-13.39,1.0
1.0,1.0,217.17,-16.76,-5.58,12.71,4.09,0.98,52.86,511.69,-52.83,8.76,30.16,13.27,61.35,-22.84,-130.45,-272.78,61.04,-63.87,2.49,2.0
0.0,1.0,-6.16,121.88,-4.89,75.9,-23.22,-4.82,-42.5,-142.35,-28.71,6.21,42.07,-0.84,14.24,-35.65,-203.44,38.28,-44.26,-36.28,8.42,2.0
1.0,1.0,-119.76,110.72,0.16,128.37,41.07,-2.93,44.78,-348.46,-23.31,1.39,-7.27,-8.24,-17.51,9.87,-73.51,87.57,-46.43,-9.37,3.98,0.0
1.0,1.0,3.0,-149.17,6.2,45.04,-8.97,-5.44,14.28,447.22,47.77,2.91,46.79,5.17,2.28,-194.48,120.3,-259.79,-37.96,7.73,-7.76,0.0
1.0,2.0,-12.79,263.78,-2.66,40.27,25.32,1.89,65.24,-111.62,43.17,6.68,-39.61,-29.35,-49.81,-84.56,124.53,112.07,9.71,-21.8,7.18,2.0
1.0,1.0,-217.39,73.57,5.46,36.6,-7.37,-0.0,66.81,-109.78,34.58,-9.31,19.21,-22.46,-35.38,-34.79,-40.21,-57.22,-113.68,2.89,11.45,1.0
1.0,2.0,84.35,-369.63,4.07,10.75,-10.77,0.48,-13.74,263.78,1.06,-2.32,-96.06,-16.38,77.48,50.92,120.93,-197.68,-9.92,-49.36,4.54,0.0
1.0,1.0,-136.11,-60.47,5.8,190.76,7.5,2.35,-18.15,-8.83,18.75,-21.0,19.57,15.22,-49.49,-6.64,31.26,-219.29,-64.15,-17.08,-2.97,0.0
0.0,1.0,166.47,-143.75,-4.45,162.53,-13.65,-7.47,21.15,-97.69,-22.01,-6.34,0.84,0.56,37.29,17.83,-98.79,-101.7,107.98,-92.39,-14.09,0.0
1.0,0.0,21.38,222.39,1.38,-111.63,42.82,-0.75,165.82,-208.19,-43.09,-4.79,-26.16,-7.56,25.9,-18.07,-80.47,460.61,72.25,65.94,11.11,2.0
2.0,1.0,-5.17,161.86,3.91,-179.19,22.89,-6.57,7.12,-208.92,19.99,-6.34,-23.72,24.56,65.14,0.13,7.15,373.69,126.61,63.2,6.81,1.0
2.0,1.0,-25.55,67.65,-0.69,211.91,-13.55,-0.57,109.59,-57.5,-19.14,2.78,-66.12,-39.64,5.3,7.1,-70.9,-71.73,36.2,98.87,4.93,1.0
0.0,1.0,-5.47,89.34,-6.28,172.25,-8.58,3.49,67.4,-246.24,23.93,0.3,-41.28,-41.35,144.51,83.26,-61.42,-2.12,-45.89,-50.74,-8.35,2.0
1.0,0.0,-54.82,-146.99,-1.28,114.68,-13.92,-4.26,189.34,-97.91,25.77,-5.61,-151.08,31.84,-71.78,118.49,73.74,-279.35,-53.94,-101.21,-10.38,0.0
1.0,1.0,-24.98,-33.93,-0.26,10.28,35.68,0.89,134.28,100.18,71.48,17.3,-38.29,4.23,4.86,61.28,-9.91,79.02,-69.32,152.73,-17.89,1.0
1.0,1.0,-116.6,294.04,8.11,21.72,-29.23,-5.2,-14.41,-110.57,70.42,5.01,37.39,-2.35,96.74,-5.83,-25.27,122.83,54.06,-47.04,3.55,1.0
1.0,1.0,-28.54,-318.61,3.02,64.51,15.03,5.5,-26.56,-11.95,37.16,-6.95,-47.84,-35.52,-11.48,189.41,-79.3,-183.63,-56.88,-45.64,-0.55,0.0
0.0,1.0,-36.87,81.16,-7.91,137.84,8.78,4.2,-81.95,-247.77,18.19,-14.28,3.54,-23.97,34.79,-63.34,-124.75,-80.15,-93.35,-90.1,8.85,2.0
1.0,1.0,25.88,-310.05,7.86,101.27,0.11,1.66,38.08,279.23,1.68,15.55,132.7,28.83,-85.98,49.62,122.91,-177.32,-26.99,-7.06,-9.69,0.0
1.0,0.0,-30.78,120.54,-4.71,69.01,-16.86,-5.53,-13.35,-55.5,-7.6,-5.86,24.16,12.54,9.77,96.08,19.65,-59.77,-59.73,-26.67,18.6,2.0
1.0,1.0,-36.78,-239.38,3.56,151.75,54.32,3.76,11.7,99.51,-19.05,6.17,-23.68,-18.66,-73.77,59.63,200.26,-246.34,-49.77,1.56,12.97,0.0
1.0,1.0,168.83,201.64,-4.62,-183.24,-28.86,6.76,-80.52,155.47,-58.25,19.26,-12.35,15.49,19.92,-2.57,-71.01,369.03,79.86,103.78,-8.29,2.0
1.0,1.0,169.72,144.08,-6.15,-218.09,18.76,-2.76,-15.1,245.93,-48.67,-4.81,-35.03,38.37,-55.06,-56.08,-20.45,212.45,53.12,53.86,-1.2,2.0
1.0,2.0,60.78,135.9,-1.08,-90.24,31.03,-5.11,73.09,-31.55,-8.48,2.87,-24.59,16.77,6.48,45.04,-67.0,283.0,48.92,62.58,-2.79,2.0
1.0,0.0,19.05,229.22,3.53,-207.32,13.42,0.11,113.15,-173.34,-76.26,2.58,-22.65,22.62,-43.26,-120.07,-11.17,564.17,87.43,102.34,7.08,1.0
1.0,2.0,-4.71,-18.8,-0.89,67.43,-46.95,-4.15,-48.86,-223.82,-35.4,-5.89,12.26,-50.7,21.37,41.1,-88.36,13.08,36.55,-33.39,-1.15,0.0
1.0,1.0,-8.14,188.34,-4.18,132.62,-9.84,4.9,-20.37,44.74,-44.77,12.35,-11.53,-28.41,72.43,52.34,-112.53,-49.45,-13.83,63.49,-17.69,1.0
1.0,1.0,-74.51,-67.5,2.3,69.46,21.02,2.91,24.62,210.77,-6.9,5.73,-4.11,-27.74,-16.41,100.33,114.24,-334.53,-72.8,-57.66,4.67,0.0
1.0,1.0,-171.12,244.88,3.94,-22.6,-46.12,0.43,58.47,-187.6,22.87,-11.53,12.05,34.3,-65.51,15.64,-58.85,188.05,-69.12,22.92,-4.68,1.0
1.0,1.0,-121.31,184.62,2.23,193.71,-4.48,-2.47,-125.53,-210.56,-27.33,5.93,47.02,-25.03,-15.71,-126.06,-81.95,-8.29,14.44,44.51,6.38,1.0
1.0,1.0,-11.02,199.65,-9.38,65.19,-59.72,-1.95,111.77,-83.87,20.09,-4.98,-7.56,11.51,37.58,-47.51,81.69,-12.55,-85.78,-9.77,13.02,2.0
1.0,1.0,56.89,-235.2,-3.99,103.11,-18.69,6.02,-78.84,-281.43,68.92,-0.83,63.5,-3.97,-0.32,154.96,-38.36,-127.77,43.7,-94.03,-0.62,0.0
1.0,1.0,-7.06,-313.96,1.17,63.38,24.19,6.36,-187.26,-113.95,15.33,-12.18,103.34,3.25,4.64,102.62,83.42,-163.79,-14.7,-45.85,4.41,0.0
1.0,0.0,-59.26,71.24,2.12,-13.09,35.82,-1.03,17.43,-26.58,40.05,-7.04,130.21,19.69,-19.86,-0.8,64.57,13.55,-1.64,11.8,5.75,1.0
1.0,1.0,84.66,-304.97,-2.27,109.62,20.33,-1.85,39.42,-140.25,14.75,-21.69,-18.32,31.83,-3.48,129.08,-15.35,-21.73,5.18,-0.78,11.23,0.0
1.0,0.0,-110.08,214.7,6.4,-24.47,-4.79,-5.02,108.06,-315.77,-11.81,-5.02,63.9,16.73,-62.56,87.16,112.44,311.64,46.45,10.53,4.04,1.0
1.0,1.0,-69.14,249.36,1.99,27.02,34.97,11.24,47.89,-103.62,-67.28,4.93,53.6,18.56,-1.81,9.18,-33.6,140.98,20.52,30.04,-1.38,2.0
1.0,0.0,-118.73,-25.48,3.82,109.85,-26.26,-2.04,-8.15,-57.15,-3.75,-16.83,17.43,6.95,93.83,43.01,-90.99,-212.58,-43.07,-70.52,4.71,0.0
1.0,0.0,-123.08,209.87,-2.57,35.63,-12.11,4.38,72.66,-218.64,5.2,-12.12,22.08,8.86,-117.5,32.89,184.93,35.9,-75.35,-20.92,11.17,2.0
1.0,1.0,-115.54,-62.46,7.04,66.18,-2.67,8.36,106.22,161.46,11.79,15.92,-16.71,-7.99,-17.35,95.21,-30.38,-268.93,-74.88,-93.14,-2.35,0.0
1.0,1.0,-75.5,183.8,-0.19,-23.45,-3.47,1.11,26.43,93.92,-60.48,-2.6,-17.66,5.06,15.3,-48.94,-45.36,115.64,-92.71,95.31,-2.29,1.0
2.0,1.0,-68.44,-41.48,0.89,32.64,-27.51,-0.21,51.59,52.35,-28.55,-6.88,-4.16,19.77,-35.3,38.22,-45.47,-254.34,-26.52,-52.93,15.1,0.0
1.0,1.0,-265.31,518.8,7.68,-106.5,44.36,-2.78,-38.31,-507.97,2.28,3.01,51.99,22.1,67.13,127.35,-25.8,621.49,-27.66,108.67,-11.62,1.0
1.0,1.0,75.66,100.21,1.69,-178.53,-28.3,-10.99,-34.53,-36.25,20.59,-4.2,-51.82,13.38,32.37,-115.78,-3.9,308.42,103.32,23.67,4.71,1.0
1.0,1.0,-47.35,163.03,5.44,-168.91,11.67,-6.27,-41.3,-210.07,-36.32,-5.07,-31.11,19.48,-75.88,244.24,-47.18,485.03,38.28,86.58,1.02,1.0
2.0,1.0,-31.54,-174.76,1.49,294.27,52.77,3.79,7.29,41.99,-11.66,0.38,22.25,18.15,-38.9,-94.25,-46.78,-326.92,38.06,106.53,-6.48,1.0
1.0,1.0,-196.13,289.7,4.31,76.75,-18.97,-0.98,-106.3,-295.48,-51.09,-2.06,-0.48,16.29,54.98,-82.85,127.07,51.81,-12.54,-35.27,-14.42,1.0
1.0,1.0,-0.01,-500.41,1.96,127.24,14.7,8.9,29.91,-254.41,-34.95,0.15,-30.45,-10.86,-77.17,10.18,-2.2,3.53,-53.77,53.54,16.52,0.0
2.0,1.0,-158.39,-30.7,6.79,109.89,-8.67,-8.39,-11.77,115.36,-26.79,3.03,106.95,36.76,-51.46,52.39,166.35,-266.12,-70.79,-5.44,-6.5,0.0
1.0,0.0,59.84,166.15,-2.29,-113.12,-7.81,-0.13,6.98,-13.71,31.67,12.03,53.12,24.6,-91.26,-78.02,-89.0,297.25,34.39,74.48,3.03,2.0
1.0,1.0,-75.89,422.07,-5.87,-16.55,-39.06,-1.42,-9.24,-228.5,67.45,27.18,7.7,20.08,137.21,49.62,74.19,259.71,-44.7,44.82,11.32,2.0
1.0,1.0,-125.81,23.15,3.33,84.67,24.92,-4.48,-92.22,-46.61,-39.4,-5.42,-45.65,-2.98,-18.08,86.92,-24.85,-34.04,-72.54,49.1,10.55,1.0
0.0,1.0,-6.34,30.45,-6.04,95.03,-10.38,15.45,-36.14,-114.76,-2.98,-5.66,-80.72,-6.26,-114.8,-20.31,-62.26,-98.61,-76.64,-86.85,3.67,2.0
2.0,1.0,-65.49,86.96,1.99,-95.01,-7.53,0.01,98.76,-126.96,1.05,-5.57,33.36,1.03,24.79,-28.43,96.54,186.48,18.29,87.47,-9.8,1.0
1.0,1.0,71.49,-116.29,-6.64,-22.31,49.22,12.89,30.51,-238.62,-8.44,22.43,-40.21,-52.19,-3.6,49.07,-32.15,-131.04,71.82,-121.01,5.67,0.0
1.0,1.0,105.16,212.4,-4.03,-166.66,22.37,7.97,19.1,2.34,-4.44,-8.48,-63.62,6.29,3.33,-8.35,69.12,393.93,65.84,113.01,-2.24,2.0
1.0,1.0,181.48,-73.66,-6.25,-82.71,-1.99,4.84,61.92,355.34,3.34,2.72,-13.77,7.09,54.61,139.17,58.56,-186.6,45.64,-46.24,-1.23,2.0
2.0,1.0,98.4,50.96,-2.04,-46.37,-38.88,-10.56,46.93,189.96,-5.19,-6.87,-24.12,49.56,7.04,-70.37,-175.65,-88.76,117.51,31.68,-3.77,1.0
1.0,1.0,-115.29,238.94,0.84,-105.29,29.22,-2.01,28.33,-214.77,-44.94,-15.93,-61.61,-26.49,-97.19,79.57,61.17,299.74,-28.27,90.79,-1.78,1.0
1.0,1.0,-148.07,65.48,7.83,206.51,2.58,-4.29,84.92,-387.17,-22.52,-5.02,-49.16,-7.25,-52.81,21.84,-114.9,136.17,40.24,53.89,6.36,1.0
1.0,1.0,-9.58,174.82,-6.75,-5.94,4.43,-6.6,35.26,76.44,-32.94,10.8,52.73,9.97,-3.03,16.24,-100.63,-97.2,-73.66,-39.34,-4.34,2.0
1.0,1.0,41.38,170.76,2.85,-169.86,-43.72,-0.43,150.44,-48.28,0.95,23.12,-73.0,-6.81,63.43,62.07,-120.0,268.98,131.71,26.98,-4.99,1.0
1.0,1.0,-129.6,250.13,2.77,134.38,-54.45,-4.92,-105.16,-300.73,-60.72,-13.91,-9.85,33.68,6.48,57.76,-85.25,179.53,3.66,53.31,-7.79,1.0
1.0,2.0,67.34,-25.08,-4.47,-156.43,-35.09,-10.12,-76.49,-34.79,-1.07,-7.86,96.23,12.18,22.95,-15.66,50.79,133.22,32.27,53.64,-1.54,2.0
1.0,1.0,-74.98,-128.14,7.85,168.43,-8.01,-2.47,47.79,117.6,-68.31,-26.35,-8.76,6.32,-2.82,-53.99,137.38,-169.28,-29.56,17.52,2.62,0.0
1.0,1.0,-206.21,173.98,5.35,-132.57,-11.48,2.81,-20.11,-93.26,-101.39,-16.46,32.61,15.6,52.65,-54.77,-120.9,146.65,-137.34,-15.59,-3.08,1.0
1.0,0.0,-42.8,-211.08,7.47,55.16,33.6,-4.27,21.6,210.41,14.12,-8.34,-51.06,20.32,65.11,-94.1,-131.13,-208.55,-48.71,-45.33,3.71,0.0
1.0,1.0,-62.93,213.26,2.11,-165.59,11.86,-1.7,-3.74,-101.74,82.88,-12.04,57.81,-50.42,-3.06,67.51,-108.96,264.1,31.62,67.47,-13.91,1.0
1.0,0.0,92.32,-336.37,-3.86,35.33,-6.73,-6.11,48.27,-81.6,28.49,-9.7,63.88,8.91,-23.5,90.75,41.86,-105.71,-2.02,-31.4,10.56,0.0
