cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
1.0,1.0,1.0,5.47,-36.67,11.94,107.32,-155.91,-20.32,-10.21,-11.19,91.54,42.52,26.88,-18.1,442.57,-2.46,68.68,-89.25,121.6,35.5,40.52,-7.32,45.29,3.29,3.71,0.0
0.0,0.0,1.0,54.22,-62.36,38.1,-84.31,14.07,20.93,-29.46,-1.41,82.15,-68.74,13.14,-5.44,-491.17,5.27,90.12,-2.27,-115.58,129.65,44.93,-15.14,-65.0,8.66,-209.86,1.0
0.0,1.0,1.0,-35.41,-29.65,-27.6,-26.93,69.56,-5.75,55.25,4.92,7.68,-10.34,-40.42,-0.95,25.07,-30.56,10.37,-0.07,-58.47,-56.8,-22.08,-1.7,106.54,2.94,-96.54,0.0
1.0,0.0,2.0,-10.86,-2.48,20.14,-75.78,105.87,-22.52,78.48,-5.86,-33.05,-17.82,-106.74,-18.64,-691.75,-4.11,-55.38,-100.06,-280.4,-98.93,9.5,13.75,-185.8,-12.64,-219.09,1.0
1.0,2.0,1.0,-43.43,-39.55,-4.58,78.1,68.17,9.92,-71.01,13.51,5.79,98.42,-129.23,-0.39,762.94,-53.26,112.72,120.24,249.39,37.05,-19.71,6.83,12.37,11.01,-63.02,0.0
1.0,1.0,1.0,-27.33,-107.02,1.28,0.55,-0.99,10.28,15.59,21.91,72.34,-31.6,-20.62,-2.74,250.31,-23.55,74.7,-75.41,33.99,-2.6,-55.06,34.19,29.87,15.92,27.14,0.0
1.0,1.0,1.0,-43.34,42.84,56.16,62.87,-82.57,13.32,2.0,-10.02,-5.23,25.04,-38.45,-6.71,296.38,5.93,-59.6,-181.94,114.75,206.91,-3.75,-2.88,-88.92,2.35,47.25,0.0
1.0,0.0,1.0,-17.38,-112.85,-28.4,68.44,80.71,2.93,-62.77,9.87,153.65,-118.65,9.11,-4.52,197.62,25.39,-108.22,-74.84,-27.94,-98.13,111.43,26.1,-200.47,14.08,-43.55,0.0
0.0,0.0,2.0,24.89,-9.31,-22.66,-47.76,-31.3,-2.28,-24.52,-2.04,-56.77,6.74,43.0,0.4,-248.17,7.69,77.86,31.69,-87.09,69.62,-97.23,28.85,-9.46,-0.01,-107.47,1.0
1.0,1.0,1.0,1.27,104.85,-5.32,-59.27,-8.94,7.23,7.25,-6.7,36.91,-64.11,-29.71,19.18,-446.16,14.76,-330.29,-7.53,-28.78,67.19,-84.33,26.74,80.8,-2.2,147.38,1.0
1.0,0.0,2.0,26.94,-46.0,-47.43,-65.46,-124.6,-15.04,-57.51,0.55,-39.25,26.61,40.75,-3.28,-248.82,2.8,65.76,43.65,-76.88,-6.65,44.46,44.31,8.96,-9.93,155.35,1.0
0.0,1.0,1.0,-73.36,68.46,27.3,-10.79,-42.2,-8.38,16.85,-10.9,-27.38,-20.07,77.47,10.72,198.53,-16.99,21.51,-140.8,-49.46,-122.6,-73.81,4.84,-98.82,-13.09,-60.21,1.0
2.0,1.0,2.0,-18.9,-149.28,110.34,25.73,34.4,-10.3,-64.35,2.6,31.87,10.95,52.69,-3.87,471.56,-16.05,119.03,-98.91,97.24,-91.31,-55.73,-39.61,-140.14,9.19,73.62,0.0
0.0,2.0,1.0,-0.15,233.24,-21.46,131.58,57.43,8.03,-43.21,-4.95,-24.02,-41.99,-172.54,-8.62,187.99,-25.11,21.22,134.12,116.42,-87.53,15.01,18.4,-2.06,4.31,116.72,0.0
1.0,1.0,1.0,-30.78,200.84,-93.28,-4.78,-63.43,14.28,49.45,-17.23,51.25,-11.88,-20.62,-5.79,-25.07,-7.22,-22.31,108.62,-0.56,17.78,0.58,-16.38,-51.77,8.04,73.43,1.0
0.0,0.0,1.0,21.35,-38.8,-23.6,-53.17,86.13,2.63,15.54,-20.37,28.44,-8.17,86.77,-11.66,-59.43,-6.76,159.34,91.19,-57.09,1.13,-20.5,10.09,-117.54,10.49,-326.62,1.0
0.0,1.0,2.0,-1.87,-147.26,68.56,115.89,-98.3,-28.24,78.71,4.22,-159.86,89.68,-102.04,13.24,11.48,4.47,-67.83,51.37,-203.76,7.52,28.62,3.43,-94.38,-7.06,-44.41,0.0
1.0,0.0,1.0,48.25,-179.38,36.37,-18.95,103.26,-6.53,25.95,-5.56,16.95,-10.93,89.64,-7.5,16.36,9.75,91.21,126.54,-48.11,-47.59,12.4,-8.23,174.74,4.69,200.67,1.0
1.0,0.0,1.0,29.43,-64.81,-24.65,2.72,-58.29,39.19,-56.33,-8.75,-54.87,52.52,127.98,4.3,-25.63,7.79,80.16,95.23,-119.6,72.72,37.91,5.13,65.83,14.64,-12.16,1.0
1.0,0.0,1.0,-37.73,-104.11,-108.36,-41.24,4.61,1.22,-80.76,5.28,62.06,45.42,-114.13,11.11,-352.42,26.21,-178.75,-171.39,-149.77,50.94,13.34,22.42,35.63,1.92,112.93,0.0
1.0,1.0,1.0,-8.88,167.69,-1.73,-9.2,-62.3,-17.36,-85.35,26.52,-32.02,-33.54,-83.82,19.26,-377.24,-23.8,25.83,16.73,-149.4,152.85,71.36,-51.62,-171.15,7.01,6.29,1.0
2.0,0.0,1.0,-20.55,55.29,-29.31,-74.15,-14.49,4.17,-55.36,10.56,17.15,-22.35,-49.2,0.2,-170.13,-20.61,178.45,157.47,-105.45,129.03,-71.26,23.22,44.11,1.83,24.82,1.0
2.0,0.0,1.0,-34.44,-146.26,-25.99,-3.47,22.78,32.86,140.65,18.38,125.28,41.89,-97.1,3.79,-298.84,11.34,-100.29,-143.83,-246.99,20.96,14.7,-4.21,-27.87,-4.1,109.56,0.0
2.0,1.0,1.0,-16.29,-180.79,-37.64,29.28,-129.3,-6.63,62.45,2.94,71.97,51.31,-98.96,9.53,190.56,-4.12,95.9,-222.01,49.73,114.18,7.48,-0.98,-2.1,-4.54,82.28,0.0
0.0,1.0,2.0,-32.58,-284.12,47.72,10.74,186.77,-22.55,8.54,-7.33,-71.62,-101.12,1.77,0.77,399.98,-2.21,77.63,-304.64,77.29,84.01,-5.71,-16.36,80.03,-4.23,-134.34,0.0
1.0,1.0,1.0,-25.36,110.53,-1.26,8.94,-69.07,-0.28,-67.73,8.68,-78.65,41.56,-124.59,-0.66,-124.13,3.11,-22.88,-114.93,29.16,-85.41,-13.75,22.79,-42.32,0.6,-24.94,0.0
1.0,0.0,2.0,-46.29,-20.24,-65.68,-83.79,1.78,14.17,-4.15,-13.93,1.45,11.36,-122.41,32.42,-385.25,10.05,-57.01,-316.85,-64.95,-92.79,-80.6,32.61,142.6,8.26,-97.47,0.0
1.0,1.0,1.0,-34.63,179.42,-44.46,-43.19,-161.49,6.15,-32.63,-6.23,136.02,0.06,46.6,-12.91,-365.06,-1.69,-166.7,52.32,-196.53,-83.26,-62.15,-46.32,-20.04,-7.41,-84.28,1.0
1.0,1.0,1.0,46.17,-56.63,21.34,-105.03,-54.29,9.86,-47.74,-10.77,0.78,1.77,96.78,-4.09,-297.69,-9.82,81.68,44.48,-50.74,34.18,13.9,11.19,-91.03,-11.65,-57.15,1.0
1.0,1.0,1.0,-25.49,3.74,-32.0,-36.79,3.8,30.99,-5.65,-16.4,-10.06,-47.03,-78.49,7.44,-462.04,-21.77,-38.66,-254.12,-208.99,36.58,-21.36,1.29,141.74,-0.5,48.7,1.0
1.0,1.0,1.0,-32.44,11.45,-71.14,15.12,71.18,-22.84,-73.45,-0.64,12.14,29.41,-149.19,-13.84,-240.5,-6.01,-2.73,-142.08,-133.47,65.02,29.09,-22.22,3.49,-1.67,2.34,0.0
1.0,2.0,1.0,-9.91,127.0,26.38,-44.09,28.96,5.84,24.33,14.02,44.13,-36.56,-91.23,3.99,-579.34,-26.19,-116.34,-183.9,-155.11,-15.58,-85.35,-13.08,-205.45,-10.84,3.68,1.0
2.0,1.0,2.0,-13.38,169.32,10.27,-37.8,-62.05,3.24,-28.0,-9.56,107.98,-48.73,-43.28,-19.15,-325.41,-3.12,-134.78,37.07,-53.88,-7.76,-5.74,-7.94,75.66,18.23,-181.02,1.0
1.0,2.0,1.0,0.3,167.76,-114.63,115.47,84.76,-0.29,27.44,24.85,-3.47,-39.64,-148.25,27.07,381.63,-20.59,15.48,131.34,233.06,20.27,31.93,-0.05,-96.29,1.69,-47.22,0.0
1.0,2.0,2.0,-7.05,69.75,51.09,93.18,-97.67,-3.4,9.09,-10.45,75.46,13.98,-123.21,12.38,271.67,-19.83,43.01,-55.75,145.9,-170.91,-70.39,11.13,-91.01,16.37,-198.67,0.0
1.0,1.0,1.0,-31.0,24.7,-146.8,12.17,130.6,-11.47,-12.75,-10.47,-6.74,56.68,-16.22,14.27,82.75,-12.15,1.4,-105.07,-1.82,-80.97,-9.71,0.32,176.05,-9.26,-22.62,1.0
1.0,1.0,1.0,-11.11,138.2,15.44,-51.53,-206.53,0.32,-28.47,-13.22,-26.23,-11.49,-55.88,-7.46,-553.23,-9.19,-162.08,-59.11,-163.66,-83.37,2.85,28.92,-46.16,-10.75,-16.47,1.0
0.0,1.0,1.0,3.58,-152.81,101.64,-31.8,-121.98,-21.88,-114.91,4.98,32.99,-37.1,122.35,-1.24,21.6,-26.21,91.06,161.89,-208.34,-24.54,15.59,-7.84,-197.34,4.3,-23.17,1.0
2.0,0.0,1.0,19.56,17.59,7.03,-52.02,90.11,13.87,0.49,23.23,-59.27,-79.21,20.49,-6.77,-353.41,29.24,10.1,14.77,-97.15,-31.32,-81.85,17.94,-124.17,-8.44,67.73,1.0
0.0,1.0,1.0,1.24,-9.32,36.92,19.75,90.05,-4.16,35.13,-5.01,-19.92,59.66,45.0,24.44,-19.35,-3.84,22.61,-280.63,1.85,-57.69,6.8,-11.08,7.74,1.25,52.54,0.0
1.0,1.0,2.0,-26.61,47.8,-31.25,45.08,-7.83,9.65,-61.75,-21.64,50.55,-25.74,-112.75,-2.99,-121.34,-12.15,48.4,-86.6,-123.4,-57.35,-21.02,0.6,-111.2,-4.14,107.36,0.0
1.0,1.0,1.0,-46.54,171.77,83.31,-47.95,100.79,-13.16,-36.12,9.44,-96.63,-40.12,-60.79,4.09,-300.14,-32.47,37.73,-162.52,-106.24,68.22,76.97,-20.05,-38.91,4.32,163.8,1.0
1.0,0.0,1.0,20.81,-479.66,-13.12,111.51,-11.27,-6.93,52.2,-5.38,11.67,25.33,194.47,-11.36,838.24,19.43,110.74,408.06,-116.43,-122.73,-27.12,-59.88,183.92,1.78,-121.59,1.0
1.0,1.0,2.0,14.54,96.13,-65.46,145.45,54.87,11.83,8.04,15.86,-43.01,72.85,-233.74,15.67,10.97,-3.14,97.37,-127.2,57.45,-27.86,98.41,19.65,-119.74,0.02,-1.0,0.0
1.0,1.0,1.0,-47.55,44.24,-36.17,-40.15,67.76,3.21,97.24,0.25,-43.11,29.62,29.55,10.46,-267.14,-8.44,-66.74,-111.94,-216.64,160.6,-36.42,29.61,109.11,1.05,-51.63,1.0
1.0,0.0,1.0,29.33,-47.09,21.27,-50.31,53.13,-18.28,-70.99,20.02,-254.13,-29.12,84.13,-2.09,42.57,9.99,124.3,115.68,48.08,40.54,11.69,-22.99,-16.38,-3.98,-98.25,1.0
0.0,0.0,1.0,-31.11,-206.83,-20.94,20.06,108.15,-5.36,-34.45,-7.18,-92.79,72.99,-194.76,0.31,-419.55,27.51,-222.43,-73.73,-305.21,-15.66,-75.23,12.69,64.5,11.93,-40.19,0.0
0.0,0.0,2.0,-13.22,-173.83,55.9,78.83,94.03,15.89,-72.87,-13.48,-35.55,-78.67,-33.06,-12.97,23.72,5.73,-15.56,-65.16,-208.8,38.54,-82.42,-1.69,-32.08,1.55,-94.74,0.0
0.0,0.0,1.0,19.12,28.23,-75.44,-55.1,-52.06,22.32,-54.12,-6.32,15.64,-19.04,-48.5,4.55,-351.71,11.52,17.64,56.36,-63.0,9.13,94.7,6.72,233.47,4.1,-224.93,1.0
0.0,1.0,1.0,-16.23,10.41,-162.72,50.19,-123.21,27.85,-108.0,-0.76,-99.41,33.62,-87.31,-4.51,-92.56,28.41,-213.27,93.41,-80.56,-64.6,-25.48,-6.86,-50.36,-0.24,75.04,0.0
1.0,1.0,1.0,-20.2,-66.21,-54.81,60.29,-30.58,26.32,80.83,12.86,46.3,-5.94,-74.26,-20.65,408.39,-23.11,97.76,-51.76,121.13,145.7,72.37,-15.25,-212.41,-4.5,-51.24,0.0
1.0,2.0,2.0,3.99,155.28,70.35,-100.1,122.75,-17.54,-236.57,-14.98,-34.13,-1.94,-76.14,-12.28,-1031.85,-16.43,-282.84,-174.67,-290.87,-35.22,-7.6,66.28,76.33,-2.72,177.29,1.0
2.0,1.0,1.0,24.75,-286.39,2.28,-24.77,157.46,-18.67,53.26,10.07,52.15,13.18,61.76,-15.93,201.96,-2.32,101.9,224.2,-65.42,-103.95,62.4,-8.23,-70.1,3.31,-112.39,1.0
1.0,2.0,2.0,-42.14,-107.87,-47.06,11.34,103.36,3.1,152.03,-10.03,-90.56,1.94,-60.16,0.72,346.63,-26.34,-0.1,-130.55,106.8,-116.16,-4.42,-7.77,66.62,1.16,-60.27,0.0
1.0,1.0,1.0,-34.84,-21.4,40.02,18.02,-65.55,-8.5,-52.87,-13.36,94.5,-13.6,-58.37,3.18,110.95,-20.53,80.98,-204.38,6.61,118.31,25.83,-38.64,97.83,-7.3,-159.72,1.0
1.0,0.0,1.0,-10.41,-217.23,30.11,-88.73,30.01,-8.65,64.58,19.47,47.05,43.29,-34.22,10.59,-273.17,9.18,15.4,-374.28,-55.96,-33.73,25.45,-31.24,16.77,5.43,-148.13,0.0
1.0,1.0,1.0,-7.32,-154.52,70.2,-26.04,-34.48,-21.58,54.27,-12.77,185.94,-67.48,-133.84,-17.18,-223.6,3.02,-40.71,-232.86,-40.47,5.03,48.23,8.01,118.16,0.6,101.3,1.0
1.0,0.0,1.0,46.0,-16.55,-98.61,-75.17,112.59,-14.04,20.3,-4.79,91.9,58.81,3.79,2.78,-305.76,15.67,48.18,60.01,12.6,-82.04,-106.41,-26.36,2.08,7.85,-243.61,0.0
1.0,0.0,1.0,5.73,-53.64,-11.36,7.52,-64.96,7.31,108.09,7.02,-1.6,-11.54,51.14,20.41,25.44,5.13,72.47,-75.43,-38.88,-50.53,-73.38,11.28,-19.05,3.7,8.27,0.0
1.0,1.0,1.0,-36.91,5.79,56.34,15.69,-91.98,34.77,-40.13,11.07,7.85,-15.6,18.18,17.08,211.16,0.5,-9.77,-24.74,15.4,-10.2,-17.27,31.08,-92.31,-7.05,-103.53,1.0
1.0,1.0,1.0,26.76,-174.2,9.92,-20.16,62.79,-4.8,-29.72,3.85,-164.83,-3.27,41.93,8.66,47.82,-5.05,91.25,142.56,-66.22,58.04,-17.19,-21.38,37.13,2.24,-23.63,1.0
1.0,1.0,2.0,-21.18,-0.11,4.02,13.91,-61.65,-15.09,-70.71,-4.25,48.6,-93.42,-74.63,11.06,-3.21,-9.03,37.83,-92.94,-19.14,14.32,-16.96,28.41,-4.18,-1.7,-8.7,1.0
1.0,2.0,1.0,-18.89,-37.78,-32.01,84.64,-44.0,9.21,14.96,-13.96,107.18,-3.68,-3.74,-11.77,715.88,-30.61,107.46,-14.5,249.02,-13.29,-74.31,-5.89,22.53,-10.51,92.9,1.0
1.0,0.0,1.0,54.61,-104.85,-56.25,-14.68,15.36,-18.8,161.59,17.54,108.65,-32.74,97.51,-9.73,-108.93,4.57,165.47,161.72,-123.1,-56.49,49.62,-27.3,-67.52,11.09,-52.9,1.0
1.0,1.0,2.0,-24.07,-62.54,47.57,26.02,-24.21,14.11,95.68,-18.88,53.4,-46.16,-77.99,-2.95,190.35,-22.08,39.36,-171.17,71.6,-119.55,80.16,21.55,113.62,5.86,28.39,0.0
1.0,0.0,2.0,-45.12,-64.29,-64.52,68.34,69.93,-11.53,20.02,8.16,-129.34,-28.72,-57.83,-0.95,129.69,22.36,-159.52,-106.92,-57.94,-19.0,4.02,30.6,-72.88,15.05,-17.24,0.0
1.0,1.0,1.0,-32.35,194.18,-40.39,25.17,3.81,18.04,168.12,-4.01,60.01,88.04,-40.08,-11.69,9.96,-22.03,15.96,3.2,-6.69,63.74,-77.65,21.67,52.33,4.81,23.07,1.0
1.0,1.0,0.0,-22.86,-27.81,-103.24,42.56,38.56,-7.19,-60.08,-12.36,94.67,5.37,-191.9,21.37,-213.0,-0.14,-56.2,-95.16,-119.58,-197.46,-56.93,-3.63,67.62,17.6,-44.33,0.0
0.0,0.0,0.0,-10.97,-136.56,145.43,-3.2,-2.71,17.32,59.55,5.12,112.78,-28.19,-65.43,-1.48,-273.87,6.32,-41.14,-99.16,-211.29,49.1,36.1,-7.97,25.66,9.66,101.04,0.0
1.0,1.0,1.0,21.85,-124.38,37.32,-41.63,154.99,-6.0,-56.53,16.62,-42.19,-50.44,79.0,-11.43,-81.96,5.03,8.73,90.41,-88.54,32.23,-68.54,12.32,-66.47,11.85,-7.21,1.0
1.0,1.0,1.0,-30.53,5.87,39.86,-22.6,-64.54,-16.18,12.99,-17.77,1.9,24.11,-41.71,-19.36,-172.81,-12.74,3.35,-145.12,-106.16,-114.48,-14.5,16.38,-15.54,7.43,-29.26,1.0
1.0,1.0,1.0,30.7,-174.9,47.66,-22.43,-55.45,-3.2,-45.37,7.88,-24.79,-3.03,30.25,-9.28,98.79,5.26,65.93,121.05,17.72,171.18,-22.92,-8.24,-48.34,8.34,20.17,1.0
1.0,1.0,1.0,-33.77,-175.46,122.22,-39.11,44.75,-5.64,-43.16,-14.81,38.68,-1.84,90.55,-1.9,247.96,-15.28,2.12,-275.74,46.93,241.23,-54.49,22.19,-0.21,-0.16,-108.05,0.0
1.0,1.0,1.0,-21.74,51.55,-36.33,-33.34,81.94,8.47,64.79,-19.49,-102.96,-29.33,16.25,-14.15,-281.39,1.5,-176.61,-59.36,-125.82,-23.04,-0.52,-0.65,-14.05,5.11,-0.89,1.0
0.0,0.0,0.0,-37.37,-62.42,121.67,-3.25,-10.99,18.09,-38.59,-7.66,39.73,8.81,-162.87,-11.52,-317.32,1.21,-26.97,-206.48,-173.84,-132.9,12.12,4.57,-38.77,1.65,22.22,0.0
1.0,0.0,0.0,-50.49,-150.9,-47.96,-19.61,28.34,-6.37,53.33,10.89,30.82,-115.75,-23.44,1.88,-9.78,41.38,-211.22,-266.14,-21.89,50.86,-34.76,1.85,-91.86,5.12,18.71,0.0
1.0,0.0,1.0,-35.74,-277.93,134.37,16.31,-91.62,-0.85,38.27,14.61,36.11,-6.53,-154.06,-20.62,-245.65,19.84,-122.54,-260.27,-231.23,-68.91,91.5,20.91,-184.56,-5.72,1.07,0.0
1.0,1.0,1.0,-72.32,161.95,-93.51,-76.25,46.07,27.4,-1.79,-17.33,-134.84,48.17,-8.19,-7.75,-419.39,-28.01,-12.27,-5.09,-306.04,-27.27,-30.97,22.34,58.31,3.4,-74.26,1.0
2.0,0.0,1.0,31.79,139.52,-38.3,-83.66,-138.26,-17.24,0.92,4.74,-30.53,25.93,-50.96,-5.88,-625.62,-6.59,152.68,41.69,-149.88,-14.98,32.83,-46.04,45.64,-5.61,2.46,1.0
2.0,1.0,1.0,-28.4,-80.92,62.07,14.86,-87.02,-16.54,94.4,3.49,202.89,36.56,-41.01,-4.45,295.0,-25.01,56.64,-62.16,69.7,253.16,-75.26,2.87,-133.76,6.22,25.4,0.0
1.0,0.0,0.0,6.6,-176.85,67.22,26.2,-65.13,-1.87,153.2,-6.24,-65.61,0.51,-56.93,-12.81,-148.5,16.36,-72.33,-51.87,-147.93,-133.61,27.03,-11.28,-40.43,0.96,197.08,0.0
1.0,0.0,1.0,87.88,-58.2,105.2,-100.41,53.27,-10.86,-33.27,-19.84,-28.74,43.93,-16.41,5.2,-269.04,27.06,137.77,77.58,179.07,95.42,12.49,25.45,-26.9,-1.47,63.83,1.0
1.0,1.0,2.0,-32.39,-25.37,-14.89,-35.64,12.05,2.83,-22.57,-15.93,-80.16,-18.98,-68.82,16.21,-386.76,-27.12,-28.01,-339.9,-180.7,-75.16,-61.23,-2.31,111.11,-1.23,-18.04,1.0
1.0,0.0,2.0,-58.21,-182.11,-54.85,67.82,3.83,14.53,81.61,12.59,-54.29,-26.92,41.97,21.55,358.53,29.1,-157.86,-239.36,-30.01,91.04,68.1,12.54,77.37,-14.43,-73.05,0.0
1.0,1.0,1.0,-30.99,149.12,24.64,-16.82,-59.42,-35.15,-94.74,-0.8,48.78,-33.9,-99.4,-8.21,-210.94,-34.91,95.41,-134.15,-58.63,-70.66,49.57,-10.57,-55.84,-6.78,-65.43,1.0
1.0,1.0,2.0,-6.4,23.47,5.29,55.93,58.73,-14.02,200.52,-16.42,-118.55,-59.63,34.63,18.75,219.13,3.57,58.04,-85.26,48.52,85.58,-14.4,7.41,86.52,3.5,-51.66,0.0
1.0,0.0,2.0,14.08,-243.05,16.67,64.49,-38.31,-4.57,61.21,2.11,22.76,63.14,38.07,-8.2,522.11,21.8,73.58,304.84,27.13,23.06,25.23,18.61,51.92,-4.92,-121.05,1.0
2.0,1.0,0.0,-30.71,-124.81,-19.42,-74.17,-29.44,8.71,45.03,-5.75,-112.83,-31.94,-57.07,7.6,-205.04,5.4,-98.39,-273.45,-25.39,-37.99,-46.72,42.7,-91.22,9.73,100.14,1.0
0.0,1.0,2.0,0.17,-1.51,9.62,89.53,-33.68,16.94,-132.8,-1.47,7.45,-66.86,4.02,21.65,485.13,-9.29,64.09,-124.64,213.82,-147.13,-72.44,2.6,-115.11,-2.68,11.94,0.0
1.0,1.0,1.0,-42.33,11.76,-37.25,-61.04,25.37,-16.41,226.84,-9.23,57.73,-3.53,-41.87,-15.81,-256.49,-18.36,-38.72,-265.12,-86.0,113.73,-23.6,-7.96,49.29,13.28,91.89,0.0
0.0,2.0,1.0,-19.85,14.81,-89.01,93.59,38.73,-23.11,-41.35,0.3,-7.11,43.75,-46.66,21.4,555.65,-37.38,115.59,1.92,166.54,3.47,0.3,0.76,23.17,7.26,130.35,0.0
1.0,1.0,1.0,-20.72,-92.64,77.03,8.09,-52.06,-3.82,-10.78,-12.62,-23.54,27.6,-89.16,-2.78,-0.75,-6.57,27.32,-192.29,-13.42,-21.66,-41.21,6.81,110.85,0.97,-12.14,1.0
1.0,1.0,1.0,-1.46,-122.31,25.8,146.48,81.95,-23.74,69.6,-16.9,5.38,19.17,33.22,-1.18,375.06,-10.18,94.61,-26.12,-108.0,87.93,-37.33,1.66,-73.54,9.8,-71.95,0.0
0.0,0.0,1.0,15.31,-40.94,52.94,6.66,78.53,-1.51,8.42,-9.38,6.14,-26.15,-13.34,21.63,-300.18,21.31,19.63,-249.3,-101.13,39.72,14.12,19.43,98.41,2.18,184.23,0.0
0.0,2.0,1.0,6.2,126.47,54.7,-30.9,1.3,-28.31,99.45,22.97,3.43,25.33,-165.05,1.32,-635.41,-31.67,-5.21,-142.5,-161.19,-32.97,-10.79,-38.05,-39.71,0.21,90.08,1.0
1.0,1.0,1.0,-11.87,-275.26,-15.48,129.65,-105.51,3.44,19.16,-4.51,-106.42,10.01,73.41,28.66,382.54,8.22,-6.52,-88.85,-167.62,82.21,-47.0,-5.52,8.04,-3.07,84.2,0.0
1.0,0.0,1.0,1.05,-124.1,-67.84,29.34,-122.07,23.93,62.92,6.42,-123.1,11.65,-55.68,-6.86,-26.87,-0.28,126.12,-273.04,-41.45,115.0,-34.85,3.82,-51.32,-7.49,-160.8,0.0
1.0,1.0,2.0,7.22,-241.53,12.18,-41.37,141.25,9.7,-43.64,12.45,88.19,-48.76,99.69,-2.66,240.35,-24.89,125.78,167.12,-69.3,6.93,75.11,-41.01,92.48,14.04,161.24,1.0
1.0,1.0,1.0,-27.82,240.4,60.09,18.41,-54.81,-3.57,-189.47,5.83,66.87,83.79,-28.55,-15.63,117.51,-17.92,-21.98,47.1,115.12,27.09,-27.81,4.62,121.93,3.77,-25.04,1.0
0.0,1.0,2.0,-32.65,106.45,7.26,-1.15,24.49,8.9,-70.65,8.0,54.01,31.2,-21.07,15.46,27.37,-18.25,79.14,-13.75,-26.82,33.21,95.56,-13.64,-132.52,4.77,-106.32,1.0
1.0,1.0,1.0,27.78,-219.83,14.16,-40.41,-64.51,12.23,114.79,-2.6,-65.27,-38.75,41.14,7.88,-87.24,-4.88,36.67,118.28,-131.35,10.98,-14.17,4.22,45.82,-1.49,48.28,1.0
1.0,1.0,1.0,11.28,-108.88,-54.55,64.62,57.9,-8.45,-76.26,12.54,224.62,-53.71,53.27,-4.3,308.15,3.41,55.64,-118.42,67.8,85.65,-56.21,-12.82,66.8,-9.89,83.07,0.0
2.0,1.0,1.0,-8.58,-147.62,-121.25,-9.01,68.43,3.46,87.16,-14.79,74.97,58.28,133.1,-8.8,5.14,-14.04,-7.31,126.13,-252.97,121.15,3.54,-3.91,-45.33,-9.94,-122.4,0.0
1.0,1.0,0.0,-60.12,-284.29,-20.71,-31.2,3.11,-14.99,-50.31,28.23,68.84,-27.45,-104.1,21.71,338.05,-36.09,73.5,-269.42,62.87,104.26,12.91,2.17,165.29,14.34,-42.23,0.0
1.0,1.0,1.0,28.94,-195.96,-69.6,1.92,-8.64,-5.43,-89.33,3.59,76.58,-15.75,159.83,-2.29,260.41,-14.51,76.91,136.24,-48.64,-88.77,15.39,-10.91,38.8,4.47,-55.49,1.0
1.0,0.0,1.0,33.28,-184.36,-43.51,-0.21,-3.24,-15.59,-10.62,-17.69,49.32,-16.8,93.97,0.02,336.68,7.22,128.86,171.2,73.45,-108.76,-26.68,33.71,8.71,0.63,46.05,1.0
1.0,0.0,0.0,22.91,-88.17,43.47,16.23,108.37,-0.84,-63.35,6.3,-90.27,-39.9,-27.63,18.33,-180.78,21.45,-15.26,92.48,-132.56,7.1,-9.07,-0.11,20.09,-3.39,90.0,1.0
1.0,1.0,2.0,-6.53,-70.13,-4.26,-45.48,-29.42,-24.83,56.66,12.01,-11.21,-57.04,38.62,-12.41,-166.32,8.75,-77.84,38.95,-121.41,98.45,-23.53,-25.29,32.96,5.77,-95.49,1.0
1.0,1.0,1.0,-28.38,103.85,8.44,-41.9,-50.08,3.23,-113.76,-8.18,-199.38,-16.64,-52.28,-13.86,-313.18,-22.09,27.34,-86.08,-134.07,103.45,2.22,6.54,-19.88,7.87,-163.85,1.0
1.0,0.0,1.0,8.22,-147.21,-91.47,22.07,-151.5,-10.57,-7.64,-18.68,121.11,-69.17,-97.53,1.69,-171.52,16.22,-37.57,-95.91,-97.54,72.92,-32.13,-8.44,78.64,-9.88,53.48,0.0
1.0,0.0,1.0,19.71,63.59,21.71,49.18,-65.78,-12.51,17.91,11.47,-45.01,-17.05,-112.05,0.13,-341.25,29.54,-58.06,-174.93,-47.59,21.29,10.33,-3.73,-124.82,-6.09,56.91,0.0
1.0,0.0,1.0,13.59,187.43,-71.53,-114.57,-64.35,14.01,13.35,14.82,23.84,-34.2,39.26,-1.15,-624.09,-8.37,112.74,-56.02,-148.64,7.02,-57.42,1.94,140.71,-3.65,-30.98,1.0
1.0,2.0,2.0,-23.72,-122.79,-32.56,53.03,43.02,-7.12,29.76,-6.09,95.0,34.05,27.1,-22.62,677.73,-20.91,70.42,-159.9,251.56,90.54,92.69,-0.76,44.23,-4.64,10.74,0.0
0.0,0.0,1.0,2.61,-88.49,-140.5,-4.92,-27.98,-4.89,18.57,8.24,63.53,71.27,11.84,-15.59,25.19,15.77,67.26,171.84,-92.63,-34.97,-65.13,-34.62,50.24,11.93,-24.56,1.0
1.0,1.0,2.0,-11.34,-218.46,14.8,125.12,115.12,-2.37,49.72,8.4,79.92,-59.85,-83.58,0.56,63.47,8.24,-38.87,-30.26,-245.67,-100.2,15.22,9.44,20.92,-5.98,38.95,0.0
