cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
3.0,2.0,1.0,95.83,362.62,-49.89,551.05,-62.88,23.66,57.69,-11.24,-109.16,10.43,-510.41,5.17,-52.31,-0.53,-137.88,-13.07,27.04,195.26,-111.08,1.0
2.0,2.0,3.0,-148.54,144.14,-1.53,469.12,-51.39,-24.85,68.43,-3.97,-3.22,-9.26,-141.23,42.41,-47.8,4.25,76.43,-89.5,16.29,-28.84,-49.71,0.0
2.0,2.0,2.0,107.83,-17.23,-60.99,-170.95,-27.75,2.5,-130.74,-3.9,8.58,-88.19,-31.09,0.23,-56.67,-1.6,78.85,-11.15,-19.19,43.45,-94.15,1.0
2.0,1.0,3.0,-54.68,-140.06,105.19,127.14,-90.35,-15.3,-18.55,0.9,-40.9,-23.34,48.77,,-4.26,-4.49,36.72,20.73,20.94,-97.54,-93.76,2.0
1.0,2.0,2.0,-144.89,89.05,8.22,232.62,126.5,8.4,-32.6,-5.09,-42.49,-29.62,-35.72,21.91,10.08,-2.39,-0.83,-65.23,-32.01,40.81,155.93,2.0
1.0,1.0,2.0,-68.72,54.34,-11.84,19.4,11.07,10.14,-42.09,-5.31,-47.29,22.58,28.03,1.51,3.69,-0.27,34.65,30.29,15.3,10.78,190.0,1.0
1.0,2.0,3.0,-107.63,95.28,-99.24,277.68,-95.61,21.56,-33.64,-6.19,-39.56,25.38,-97.81,31.44,54.42,-5.2,-47.3,-36.48,-37.4,57.1,-324.19,0.0
1.0,1.0,2.0,-57.95,-66.22,-32.9,219.07,-46.41,-11.27,-62.96,-4.43,-45.99,66.03,-120.55,60.22,-13.16,-0.62,-40.69,-14.68,-9.92,61.6,-275.5,1.0
3.0,2.0,2.0,164.48,44.73,26.06,90.67,-81.68,-40.93,-21.98,1.44,109.03,1.51,-263.9,-79.31,-12.72,2.62,87.18,91.14,-10.37,114.7,-12.07,1.0
1.0,1.0,2.0,-200.19,6.79,23.73,550.29,-169.94,32.53,-27.67,-0.37,-189.35,-23.2,-149.05,53.79,10.16,-5.07,-53.28,-20.44,14.21,56.97,-307.7,0.0
3.0,4.0,2.0,220.95,0.18,-3.24,-209.88,72.73,-7.88,60.9,-1.12,-32.5,-76.5,-101.89,25.91,10.22,-7.17,70.38,-0.1,-23.16,22.85,72.43,0.0
1.0,1.0,2.0,-458.42,21.35,44.84,748.73,113.8,31.09,-1.33,4.63,-81.06,-74.95,-108.61,-11.19,-10.54,-1.82,-55.56,73.15,-60.6,201.68,-66.71,2.0
2.0,2.0,2.0,41.68,-13.83,51.36,51.22,26.43,7.16,-25.79,2.56,-77.48,1.93,-11.96,60.12,-23.55,-3.7,-86.48,76.25,13.43,-71.86,-59.03,0.0
2.0,2.0,3.0,52.93,-32.5,177.92,93.74,-69.97,16.47,-12.72,-5.96,-60.31,-9.18,-43.95,65.62,-70.29,-4.1,2.77,111.49,-3.57,-3.54,165.1,0.0
2.0,2.0,2.0,135.88,-132.8,70.9,-175.64,-33.26,-30.94,-73.04,-6.91,13.16,-68.87,61.62,-45.31,-10.45,1.5,-26.46,36.5,18.92,-140.56,-49.83,2.0
1.0,4.0,3.0,-160.16,-61.68,-34.02,179.14,-63.67,-0.41,-55.55,-0.19,-52.41,-6.57,-47.61,37.47,-59.56,-2.43,-2.87,-43.62,-34.8,117.85,-24.89,1.0
2.0,3.0,2.0,25.41,106.86,8.33,689.38,60.52,-27.62,45.23,-8.93,-55.16,-12.39,-520.44,-25.58,-37.24,0.79,48.53,-96.31,36.98,182.3,-395.18,1.0
2.0,2.0,3.0,-202.74,-57.24,-32.0,373.63,32.78,-22.84,79.32,5.2,-115.66,-60.31,-162.75,-77.99,53.82,-0.55,12.52,-2.73,-7.93,136.6,5.92,1.0
3.0,2.0,1.0,76.05,20.96,-24.03,-19.74,44.29,-39.52,-130.97,0.61,44.04,99.4,-141.06,40.51,-32.2,6.17,109.38,-59.12,47.31,77.93,156.17,2.0
2.0,2.0,1.0,39.63,-9.24,141.93,321.48,-21.95,32.39,16.07,-2.31,-159.2,6.66,-247.49,68.75,-31.77,2.51,118.52,10.28,15.08,142.35,1.83,0.0
4.0,1.0,2.0,-20.05,-24.41,-2.08,162.12,57.67,-29.13,112.43,-3.05,76.84,49.28,-145.35,-32.4,-60.93,5.84,138.51,-42.3,-26.34,113.05,-75.0,1.0
2.0,1.0,2.0,197.27,103.71,9.35,128.26,-39.73,-19.45,65.52,4.5,-174.58,-53.55,-277.55,-14.64,10.44,-3.24,-4.37,22.03,24.46,-22.43,63.87,0.0
2.0,1.0,3.0,1.98,74.61,-89.05,18.7,-43.41,15.14,92.8,-4.6,-12.65,13.97,-68.3,35.72,-80.02,-3.22,-106.64,77.97,11.65,78.08,-93.47,1.0
3.0,1.0,2.0,142.24,-221.96,79.91,-298.32,-89.39,-37.18,3.93,-7.43,32.4,-33.17,46.66,30.47,41.9,0.33,184.08,-64.26,-7.15,-14.31,121.67,2.0
2.0,2.0,2.0,-80.93,-64.09,18.9,103.19,31.85,45.91,-106.54,-3.23,-95.53,-2.91,-32.48,-14.46,12.44,-5.24,42.14,-35.1,-73.89,142.17,-89.29,0.0
2.0,3.0,2.0,-35.17,-33.65,129.14,214.55,-251.15,-4.84,-69.88,-0.53,-74.21,23.17,10.17,44.22,33.97,4.02,-112.13,89.91,27.73,-134.77,-22.69,0.0
2.0,3.0,2.0,109.67,86.61,-96.3,-243.94,-18.47,49.69,131.72,7.97,-58.02,10.14,30.61,45.21,-21.28,8.34,5.67,74.11,45.28,32.17,-57.36,2.0
1.0,2.0,1.0,53.4,1.98,-29.15,-171.24,158.56,-16.6,64.67,1.67,-12.03,55.88,70.1,57.66,10.0,-2.28,15.35,38.1,-10.49,-93.2,108.36,1.0
2.0,1.0,2.0,-107.83,59.94,-39.52,38.75,-99.78,26.5,-82.1,2.53,130.09,-27.24,-57.2,-58.72,20.59,3.14,91.28,-45.14,18.12,276.57,130.77,2.0
2.0,2.0,4.0,126.58,-63.46,-30.22,-497.73,3.45,-15.05,57.74,1.72,61.11,3.25,289.8,-3.34,46.62,6.09,35.81,46.91,7.0,-240.75,58.49,1.0
3.0,2.0,2.0,-137.84,83.7,-39.4,565.24,25.7,-15.86,-56.94,-9.93,77.67,76.15,-275.01,-14.99,62.9,-10.27,-42.45,40.53,-95.24,152.34,-407.13,2.0
3.0,2.0,3.0,17.5,34.61,-15.28,98.52,-0.89,38.26,-65.44,-1.15,-67.03,26.0,-79.8,-42.68,-50.27,-3.35,5.84,-44.61,-30.48,67.9,-205.19,0.0
1.0,2.0,2.0,-151.27,23.37,38.43,264.59,-44.74,-4.91,-3.19,1.19,18.71,25.58,-11.64,20.51,31.95,2.6,0.85,-92.97,8.82,6.14,7.29,1.0
2.0,2.0,2.0,-184.26,-37.79,-88.34,94.74,-67.96,30.06,-19.64,5.02,-59.19,-21.19,143.87,7.69,-21.09,-0.86,106.31,-41.66,69.22,-58.31,-337.82,0.0
3.0,2.0,2.0,148.15,-52.58,-39.34,-308.38,25.86,5.91,-5.85,-5.38,76.96,6.66,5.01,-13.98,-15.94,5.81,-9.52,10.94,-46.07,88.45,-28.22,2.0
0.0,2.0,1.0,-153.95,144.1,-60.26,98.47,-63.9,28.94,111.85,-1.83,-33.73,-81.14,-9.6,5.84,-36.99,3.74,7.87,5.64,-6.97,126.32,279.11,1.0
1.0,1.0,3.0,94.66,52.6,-49.86,-54.08,-131.2,-0.61,16.9,-11.01,26.62,-36.77,-80.14,34.91,33.88,-4.53,51.25,25.47,-15.18,39.07,-81.44,1.0
2.0,1.0,2.0,-28.12,108.68,26.71,385.99,45.33,-15.21,-4.61,5.46,-106.35,48.83,-276.0,45.56,29.85,-2.78,19.15,-96.88,36.53,94.97,114.93,2.0
1.0,2.0,1.0,-38.29,-14.65,-74.21,72.55,-34.19,0.52,-44.57,3.21,-117.61,14.51,-131.31,4.72,17.34,-0.23,63.6,-51.08,48.4,138.67,43.16,0.0
1.0,2.0,2.0,216.03,108.49,-17.65,-206.05,-112.55,-11.66,78.78,7.19,47.63,30.52,-7.74,27.12,3.98,-1.3,46.36,-20.92,14.64,-126.21,4.87,1.0
3.0,2.0,3.0,66.81,70.46,6.18,46.24,54.71,-8.73,-64.94,4.06,18.79,-23.96,-87.48,-9.72,-48.27,4.05,-98.2,-102.58,14.32,0.87,16.9,2.0
3.0,2.0,1.0,-41.16,-133.54,110.94,-151.56,-52.66,-3.85,-46.96,5.29,22.77,-11.07,221.32,-14.15,83.68,11.43,-4.58,49.33,30.41,-130.06,150.93,0.0
2.0,0.0,1.0,-242.09,-18.63,-86.83,25.91,-129.54,15.37,47.92,3.64,27.07,-13.63,317.16,37.31,22.89,-4.57,-162.09,-2.17,-68.48,-210.3,-302.65,0.0
2.0,3.0,1.0,-65.03,-16.75,21.28,190.3,-67.47,12.94,-3.45,4.9,-49.99,66.59,-132.51,57.77,-70.26,-5.37,-11.95,26.87,-23.65,161.65,19.15,2.0
3.0,1.0,1.0,32.44,42.44,22.79,351.97,9.27,-39.07,-151.68,-2.81,77.51,15.43,-323.6,-19.43,43.65,9.05,-12.91,20.53,6.1,163.76,-122.14,1.0
3.0,2.0,1.0,-166.69,35.47,-82.97,-142.31,169.41,31.53,84.62,-0.29,-24.56,23.8,174.33,-82.03,-7.82,5.32,70.16,-31.47,-41.41,55.36,259.51,2.0
2.0,2.0,2.0,-67.44,2.58,-55.23,-216.54,78.06,16.24,-15.57,,10.39,14.04,142.5,29.3,-20.24,-7.25,50.14,52.54,5.12,39.79,238.71,2.0
2.0,1.0,3.0,-117.11,-44.77,5.87,182.28,95.88,-6.31,25.36,-12.11,45.97,-47.49,-88.08,19.98,26.02,1.58,-79.95,-38.15,2.37,163.37,-2.37,2.0
2.0,2.0,2.0,132.68,-288.53,-38.35,-426.18,145.27,-23.07,-26.56,-11.91,-48.32,-95.7,110.72,-106.85,3.3,10.64,-116.31,-80.77,27.1,-31.29,-128.62,1.0
3.0,2.0,3.0,27.1,47.3,-93.97,-297.62,-29.59,25.02,21.56,4.79,-20.71,-68.24,113.67,-50.69,-38.4,2.29,13.05,21.12,15.42,16.72,162.53,2.0
2.0,2.0,1.0,-235.65,138.2,29.17,492.34,6.64,-6.7,-67.19,1.89,-120.26,-55.5,-140.33,-23.89,35.18,-1.9,80.34,-95.07,52.86,56.38,288.44,2.0
2.0,2.0,1.0,-142.39,6.21,90.76,356.93,34.93,-4.36,-17.38,1.48,-59.78,4.89,-41.93,-29.94,55.51,-3.51,-106.08,34.82,-10.61,-39.82,6.86,0.0
3.0,2.0,3.0,105.67,-45.96,35.68,205.14,-93.9,-53.41,50.88,-5.83,96.21,12.23,-290.93,1.66,15.66,5.6,-40.62,84.16,59.77,134.61,-149.05,1.0
2.0,2.0,2.0,-102.6,-23.86,17.34,221.05,161.92,-31.93,131.77,-8.98,-38.58,-28.4,-30.31,31.27,18.49,-1.14,-83.02,51.65,45.63,-62.65,-5.99,1.0
2.0,2.0,2.0,9.01,11.91,-7.53,-107.39,-53.13,31.85,8.22,-1.67,-42.41,31.85,32.97,16.1,-6.5,9.89,-34.13,-52.74,-102.95,58.55,95.01,2.0
2.0,2.0,2.0,67.84,-34.95,39.95,110.96,-10.25,-2.11,137.63,-13.79,-4.29,59.25,-147.32,-6.73,31.07,7.09,21.32,-66.56,-24.12,80.73,-137.62,2.0
1.0,1.0,2.0,-1.9,68.75,-29.54,47.09,18.95,30.11,-45.57,-4.24,-67.28,20.29,-51.96,-54.86,-59.19,3.89,-112.1,-5.95,17.36,59.3,-16.63,2.0
1.0,1.0,3.0,-114.27,-134.71,99.94,17.08,20.04,2.93,24.36,-2.97,-0.36,-40.37,129.7,35.3,37.23,0.33,-41.54,99.25,47.65,-20.66,99.41,2.0
1.0,2.0,2.0,-11.18,-47.57,3.43,97.36,145.55,-24.32,-40.34,1.36,-15.14,-65.66,-13.25,-10.12,11.71,-0.46,109.05,42.84,-9.91,-82.33,-159.15,1.0
3.0,0.0,2.0,-108.26,41.42,-25.33,189.84,-32.43,-19.87,39.84,-4.04,-15.09,7.16,-56.33,-38.76,20.59,-2.09,-98.64,-66.02,-14.79,18.11,69.63,1.0
2.0,2.0,2.0,-155.64,-24.48,52.96,318.97,77.18,11.42,-107.03,-3.0,-2.2,-72.75,-63.07,-80.27,-15.87,-0.91,57.26,2.56,-21.65,89.85,-105.26,2.0
2.0,2.0,3.0,89.74,68.37,-27.59,122.13,-55.53,-12.98,-7.09,3.61,30.63,62.77,-188.67,47.99,-20.35,1.4,92.8,-0.9,3.87,65.13,-151.35,1.0
2.0,2.0,2.0,36.07,-66.42,-103.15,-391.59,-133.88,22.63,172.78,-1.92,-24.33,18.78,102.49,-25.98,-36.88,-7.15,-98.96,-2.15,-5.01,110.18,149.61,1.0
1.0,2.0,2.0,219.48,-118.83,-14.94,-650.97,10.04,2.48,-71.31,9.4,118.98,42.64,227.87,10.87,2.16,6.17,-109.48,59.53,44.22,-65.02,85.83,0.0
2.0,1.0,3.0,-8.39,49.28,27.38,360.47,36.94,3.14,-8.08,1.02,-79.25,37.83,-241.87,19.66,-66.8,-9.28,97.39,32.79,-3.15,94.8,-157.88,0.0
2.0,1.0,3.0,-200.92,49.33,33.13,165.83,-40.99,41.86,-93.84,2.3,70.78,-42.56,117.01,-24.99,35.11,1.88,-19.91,37.55,12.81,41.87,-27.83,1.0
3.0,2.0,3.0,87.34,116.27,44.28,275.67,-25.78,-12.33,-92.61,7.96,15.98,36.6,-208.68,-73.37,-13.92,-0.8,80.53,15.99,22.58,-12.12,-159.22,2.0
2.0,2.0,3.0,87.49,-21.96,-10.05,253.93,46.3,-26.22,35.47,-9.03,-47.84,-2.29,-324.99,-9.18,-30.39,-4.05,62.85,104.09,-43.45,151.73,-209.5,2.0
1.0,1.0,1.0,68.83,62.28,64.41,119.23,4.53,13.54,-75.82,-2.79,-2.48,-13.8,-189.88,-34.87,-30.86,-0.49,-98.01,-16.48,-14.98,159.49,127.62,0.0
2.0,1.0,3.0,-34.46,-137.86,16.66,-285.07,53.98,29.9,9.47,10.93,47.31,5.42,270.25,68.48,-26.32,-2.17,4.8,5.74,1.49,-63.43,-81.24,0.0
2.0,2.0,3.0,54.15,-49.68,-80.37,-96.5,-40.12,-43.05,-13.44,5.5,-107.84,66.8,-105.47,-16.0,29.09,-2.91,-173.63,-7.43,-8.06,36.83,187.44,1.0
2.0,1.0,2.0,-82.48,-144.74,53.39,35.02,90.02,22.62,-11.02,2.3,-102.2,79.05,110.93,-46.05,59.09,1.13,-0.43,-63.58,12.02,-56.65,-151.65,0.0
2.0,2.0,1.0,217.88,-107.62,-27.17,-425.25,32.02,34.2,-39.49,7.01,-46.41,-89.54,-26.95,-5.7,-48.36,2.2,-109.65,72.18,25.68,163.14,42.07,2.0
2.0,3.0,1.0,168.5,87.65,-124.44,-406.79,-39.39,10.2,59.64,-6.96,24.42,-11.81,76.25,-41.35,17.67,0.96,-11.71,-45.33,-9.26,-40.73,59.78,2.0
3.0,3.0,3.0,217.84,124.44,16.7,83.13,-7.02,7.01,-42.15,7.38,58.31,56.6,-157.83,42.88,15.33,-12.01,56.47,-14.61,0.62,-61.15,-370.5,2.0
1.0,2.0,2.0,-54.34,37.89,-14.32,320.62,10.99,8.22,51.76,1.55,-214.65,-74.98,-160.73,56.17,17.05,-2.05,123.5,-98.59,40.19,-2.74,-116.3,0.0
2.0,1.0,2.0,-8.02,-129.25,-29.87,-187.76,-22.21,30.27,28.67,2.14,2.85,35.47,84.02,23.29,-0.72,9.04,5.42,134.7,6.02,97.23,-132.83,0.0
1.0,1.0,3.0,-31.64,21.63,22.94,154.71,64.29,15.32,40.67,-4.18,-26.84,0.36,-42.46,-31.08,40.41,-3.57,30.15,62.84,-58.33,9.83,-121.39,0.0
4.0,4.0,2.0,57.93,40.03,-15.13,197.5,-37.6,-17.32,73.56,2.44,-20.58,-3.38,-198.59,-51.1,27.23,-0.07,35.75,-101.75,-8.12,42.46,-172.96,1.0
2.0,1.0,3.0,94.98,80.17,-80.38,324.52,28.86,9.11,54.84,12.61,-56.66,5.75,-436.25,-39.87,-48.86,2.89,-26.9,7.92,-18.37,292.93,-332.97,1.0
2.0,3.0,2.0,-175.25,-148.18,12.91,36.89,-59.85,57.75,92.83,-1.75,58.28,-6.81,240.88,-43.0,-62.09,-3.35,122.46,2.16,-3.99,-28.88,-526.38,0.0
1.0,2.0,2.0,-164.16,159.05,-75.3,483.26,-75.52,9.3,19.14,-6.58,-32.24,-31.69,-157.94,41.34,10.9,3.97,62.13,-67.64,3.42,38.51,-302.2,0.0
2.0,1.0,1.0,80.33,95.99,-39.85,239.61,23.93,-22.18,56.87,8.59,-117.89,-46.96,-293.02,-7.87,35.29,4.51,25.07,74.38,61.11,67.11,-23.74,0.0
2.0,2.0,4.0,-92.95,-209.97,64.03,-221.87,-209.75,30.9,17.42,3.09,-85.9,-13.33,363.4,-22.68,-56.13,-4.55,-10.35,-52.6,-41.51,-214.07,-110.52,0.0
2.0,2.0,3.0,303.59,9.34,-33.79,-246.65,-21.16,20.09,-58.44,1.89,-173.82,53.54,-204.98,-29.5,-10.1,6.51,13.46,67.54,-44.4,102.11,52.87,2.0
2.0,3.0,3.0,-93.28,-52.05,23.89,51.86,-97.14,11.41,10.45,2.16,1.63,1.23,77.21,-53.91,46.19,-3.05,10.77,24.38,1.16,-8.83,-57.12,1.0
1.0,2.0,3.0,154.38,118.69,-25.8,-188.12,-109.0,-1.9,-0.62,0.33,-21.68,47.08,39.1,-54.89,19.02,2.57,51.5,10.79,25.61,-152.83,86.26,1.0
2.0,3.0,1.0,6.88,-144.91,-26.2,-24.78,-21.15,-42.83,3.63,1.6,-69.19,31.47,-29.74,-12.7,38.55,2.76,164.55,48.65,70.46,-31.05,-44.78,1.0
3.0,2.0,2.0,133.52,144.35,-39.52,-76.01,46.02,-1.4,46.75,-1.55,63.07,-24.48,-101.88,-61.4,13.41,1.17,75.86,42.52,-17.26,40.16,74.31,1.0
2.0,2.0,3.0,52.9,-74.24,5.74,-314.46,28.5,5.08,-53.1,7.52,47.22,18.79,194.76,89.24,8.53,1.64,41.26,-30.4,12.04,-91.78,46.75,1.0
3.0,1.0,1.0,1.47,45.12,26.36,119.41,-22.16,11.89,-41.0,0.4,-38.54,-67.7,-86.79,-22.68,72.84,-3.15,98.8,87.85,-24.42,51.87,28.02,0.0
2.0,3.0,1.0,122.09,-109.5,15.91,-347.39,-35.89,-27.36,-50.33,4.72,142.53,-71.39,91.84,-25.01,-3.34,-3.01,67.35,7.31,54.27,-1.05,104.86,2.0
2.0,2.0,2.0,-148.84,20.62,-22.13,269.13,3.01,-17.31,-0.53,7.99,-79.2,-40.59,-89.03,80.45,-5.04,2.88,-15.43,-90.55,34.83,44.04,82.38,1.0
1.0,3.0,1.0,-120.36,24.77,-11.87,19.85,-88.23,14.53,-111.83,-9.93,-32.16,63.56,85.78,98.79,20.23,-6.92,-1.59,-131.47,29.79,1.94,151.17,1.0
2.0,2.0,1.0,14.72,109.35,-6.81,144.9,58.04,-12.52,-29.39,2.99,35.56,-15.0,-93.82,9.47,-11.85,0.8,15.51,113.62,-19.4,-12.39,-16.83,1.0
1.0,2.0,3.0,-56.2,64.66,3.55,198.25,-64.82,5.87,-15.78,7.24,-4.75,27.56,-59.01,1.16,85.84,-6.63,-1.11,105.87,-7.1,9.72,-80.61,0.0
2.0,1.0,3.0,-178.57,-22.08,-16.98,-16.14,24.58,-18.19,-48.06,10.27,107.32,-41.01,177.98,-20.41,61.2,0.01,14.52,-173.87,31.04,-46.21,130.83,1.0
2.0,2.0,3.0,-134.93,15.47,-42.16,116.09,80.15,15.09,-77.73,3.84,-49.02,17.22,-39.97,-131.56,86.75,3.14,50.83,47.46,-62.61,136.35,103.06,1.0
3.0,1.0,2.0,44.55,37.14,76.52,424.9,127.48,-57.32,-18.01,1.63,52.14,19.97,-335.5,71.28,-30.85,-7.25,-3.41,20.7,-15.11,81.83,-71.47,1.0
1.0,1.0,2.0,-92.97,-150.57,-66.62,-179.33,-2.7,48.9,85.91,5.67,-71.47,-32.13,216.76,-19.9,-7.82,-1.19,6.0,-31.17,-19.21,-17.35,-299.3,0.0
3.0,2.0,3.0,-3.0,-94.81,16.26,-329.43,-118.48,-22.01,99.38,-1.77,153.14,-17.48,227.65,37.07,62.39,0.47,-31.5,-35.35,30.44,-67.38,191.52,2.0
1.0,3.0,3.0,22.77,138.02,13.42,347.82,161.2,-15.14,48.54,-5.45,-131.64,35.46,-278.76,-32.04,9.54,-3.38,175.64,86.96,15.09,46.23,94.67,2.0
2.0,2.0,2.0,-196.47,40.39,-29.54,219.09,47.16,18.7,31.48,3.16,-11.82,4.2,-18.89,54.54,-10.48,-5.53,-18.13,48.33,-4.55,119.96,40.42,1.0
2.0,2.0,3.0,-194.8,-113.22,54.66,220.65,-37.35,4.6,-47.34,-1.15,-25.56,-10.49,77.62,-11.9,8.11,-1.58,41.08,-63.14,-32.53,-17.09,-132.2,1.0
2.0,1.0,3.0,-74.87,51.96,-52.23,-13.54,15.06,1.06,-90.96,-0.08,-24.51,21.93,0.94,115.26,22.22,-1.44,34.07,-19.89,9.16,68.06,227.02,1.0
2.0,2.0,2.0,79.31,113.56,-21.06,313.88,96.64,-14.44,-88.21,-4.01,40.49,28.99,-364.76,4.94,1.06,0.54,57.03,37.19,46.59,208.03,-148.63,1.0
2.0,1.0,1.0,-42.29,-55.78,88.84,193.81,-61.11,31.09,-39.96,6.05,-47.1,14.87,-76.16,41.44,8.14,-4.12,97.94,24.5,18.42,103.56,-108.7,0.0
3.0,2.0,2.0,41.61,-36.66,-22.21,-54.26,101.24,15.75,16.17,-8.56,-47.28,56.18,-25.66,-4.06,2.84,7.48,1.0,-80.69,5.75,44.69,-102.29,0.0
2.0,2.0,2.0,150.74,276.81,-32.55,255.49,-21.74,12.68,159.49,-0.74,-81.85,-22.87,-282.27,59.63,-7.21,3.68,-104.98,-12.29,13.24,-1.08,-90.84,1.0
3.0,3.0,2.0,16.48,3.3,43.76,423.15,-46.65,-49.01,179.55,-1.59,46.47,-30.0,-310.17,-35.22,3.87,-5.75,-29.83,-35.37,-19.98,89.07,-221.09,1.0
2.0,3.0,1.0,-116.6,-1.24,102.18,262.54,-32.43,18.38,-93.84,3.54,-91.87,-0.96,-4.27,-15.59,-48.28,0.15,26.69,2.37,-46.3,-23.85,52.62,0.0
3.0,1.0,1.0,-50.06,-129.81,113.83,-130.47,-86.52,-1.9,-19.19,-1.85,13.59,41.6,235.36,-87.67,1.72,-9.67,86.94,-39.57,-13.74,-157.69,116.86,0.0
2.0,3.0,3.0,70.61,-169.95,89.66,-121.18,102.22,1.25,12.67,-2.5,-60.51,-7.03,22.42,-7.58,-21.81,-0.8,-0.25,-82.29,-15.14,6.8,29.07,0.0
2.0,2.0,2.0,35.41,-229.56,-67.91,-444.79,-79.01,21.25,70.99,0.51,-104.64,-73.41,156.56,25.83,6.79,-4.25,-57.26,91.25,52.03,72.49,46.55,1.0
2.0,2.0,2.0,-147.79,-32.55,32.65,410.31,115.45,36.25,-112.87,-4.32,-158.17,-20.36,-119.86,-22.85,-44.1,0.61,-95.14,87.37,38.73,83.05,-274.03,0.0
0.0,1.0,2.0,162.22,172.64,12.44,-64.86,1.0,-15.86,56.21,4.31,39.35,56.31,-50.39,34.44,-21.81,10.57,13.62,-69.37,-4.4,-116.08,148.5,1.0
1.0,2.0,3.0,-249.43,278.09,12.7,640.87,-124.86,8.65,-88.09,5.83,-67.19,48.29,-90.18,-1.74,-15.69,-3.97,-133.85,14.73,-40.38,-102.18,-15.98,2.0
2.0,1.0,3.0,-82.48,1.25,-48.74,-230.5,-79.14,73.7,15.52,-1.56,-5.11,99.44,225.32,31.12,-35.07,2.02,90.4,86.24,8.39,44.17,-21.95,2.0
1.0,1.0,2.0,96.47,111.65,-48.44,232.08,26.68,-22.41,-46.01,7.06,-125.14,-57.59,-290.47,-122.48,-4.23,-0.37,57.03,69.12,-19.37,40.01,-48.95,0.0
2.0,2.0,2.0,131.96,-17.18,-63.21,-326.76,33.09,-8.88,-121.37,3.84,6.31,-30.7,-17.75,28.76,28.77,2.83,-28.88,62.29,54.96,87.44,228.66,2.0
1.0,2.0,2.0,17.77,31.66,-35.0,176.42,27.18,1.98,161.15,-1.8,-53.57,-28.0,-261.85,-38.91,25.99,5.97,16.84,14.84,29.24,230.2,8.8,2.0
2.0,3.0,2.0,-132.93,-78.98,60.81,6.07,76.72,11.81,110.67,-11.19,-0.66,-3.98,118.89,19.64,-11.3,-1.64,18.32,48.75,33.73,23.22,162.33,2.0
2.0,3.0,3.0,-49.78,-127.69,73.01,-194.96,158.78,-4.94,35.72,1.42,48.99,-68.53,253.94,100.43,-1.07,4.07,103.78,-68.56,14.0,-141.66,97.03,0.0
2.0,1.0,2.0,48.38,30.84,-54.23,-66.55,-43.98,-18.76,-26.22,3.06,128.07,29.04,-57.34,8.26,70.59,-7.45,-12.56,73.22,10.56,77.87,-31.16,2.0
2.0,2.0,2.0,-418.71,167.9,-59.87,844.18,27.56,23.55,-41.89,-1.92,-19.7,44.45,-255.99,51.1,18.56,2.61,-62.75,-44.46,-57.26,268.54,-207.18,2.0
3.0,0.0,2.0,131.57,57.41,-40.25,-221.72,-79.0,49.07,109.37,1.28,-28.42,14.72,45.4,83.71,6.15,12.43,116.49,-98.7,-49.08,-3.46,-119.48,2.0
2.0,2.0,2.0,-57.52,-50.7,-70.23,8.33,41.83,-16.05,-19.82,-3.39,-83.61,42.52,-59.66,-26.46,-11.3,0.16,37.31,7.04,-45.35,86.11,96.33,1.0
3.0,3.0,1.0,-81.32,-16.03,9.56,-18.28,-137.16,5.61,-13.03,4.94,45.81,30.06,117.8,69.78,-3.53,2.64,-55.44,-108.58,-17.47,-39.84,8.27,1.0
2.0,0.0,2.0,195.89,-104.76,-99.72,-573.28,101.6,11.93,-11.31,5.02,93.07,-38.53,79.63,39.34,80.61,-7.38,-84.46,29.43,17.61,124.94,8.61,0.0
1.0,1.0,2.0,-174.87,98.19,-13.59,406.95,-125.27,-21.06,-13.85,-2.12,-26.68,-22.44,-33.57,-31.61,26.18,0.91,100.11,64.36,8.98,-117.89,-140.78,0.0
3.0,3.0,2.0,187.28,-130.06,-25.52,-586.73,-26.27,3.71,-155.13,-0.11,78.21,16.12,106.54,5.32,-12.33,-1.17,78.84,61.62,4.63,105.64,240.64,0.0
2.0,1.0,1.0,33.88,54.71,-50.23,84.41,-53.8,-11.19,78.26,-3.17,84.0,-34.48,-151.14,-43.93,33.74,5.59,-52.82,65.66,29.31,124.17,-107.18,1.0
2.0,2.0,1.0,9.5,53.11,-90.9,89.21,138.89,16.89,116.56,-0.93,3.81,-31.63,-169.63,-63.72,-5.61,4.32,77.15,-37.03,-5.38,191.86,-165.91,1.0
3.0,2.0,1.0,-75.82,-115.15,-77.09,-216.49,60.9,-6.43,13.97,8.21,45.73,39.04,210.72,-6.37,21.23,4.2,64.67,75.82,-34.11,-71.17,-113.93,1.0
2.0,1.0,2.0,98.34,-106.26,126.55,-121.39,-99.26,1.6,-27.92,0.09,7.34,82.23,11.79,36.29,43.26,4.1,46.43,67.49,30.79,15.1,137.95,1.0
3.0,3.0,2.0,-377.61,194.17,64.45,872.42,-153.65,-10.82,-63.57,-1.23,-64.43,-1.64,-149.64,116.45,-7.36,1.27,-31.17,27.52,36.23,-31.7,-7.61,0.0
1.0,1.0,1.0,167.84,51.22,-87.34,-302.92,100.77,-1.66,186.34,7.12,-59.73,-10.69,-29.34,-86.91,14.61,-0.13,96.84,-37.16,-8.17,10.43,172.98,2.0
