cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,2.0,1.0,26.22,142.94,-95.71,8.29,-45.21,147.41,-0.48,-4.34,80.17,14.71,45.86,-60.69,-177.1,6.96,43.04,115.53,1.06,7.93,-314.23,-164.21,158.23,1.0
3.0,2.0,1.0,57.56,-33.7,4.73,16.05,-4.6,5.86,11.69,-0.19,-35.74,4.91,-63.14,-10.68,-106.4,-37.61,-11.63,-196.45,-26.42,59.48,0.0,-36.39,53.36,1.0
1.0,1.0,0.0,-39.58,126.49,162.4,0.67,30.61,-79.14,-7.54,0.1,8.73,-7.62,-11.12,-32.84,104.48,47.16,7.81,-98.5,12.58,1.87,116.17,-118.29,-42.87,2.0
2.0,2.0,1.0,40.54,-300.64,-71.94,42.53,104.16,10.81,17.22,0.07,48.3,-151.25,93.95,33.95,-188.32,23.37,7.62,198.13,-21.79,35.14,-214.47,-91.24,327.38,2.0
2.0,3.0,1.0,-68.43,117.08,40.16,12.53,-38.22,-37.55,-16.8,-1.83,-15.94,-115.63,-26.64,-56.34,-40.92,-3.59,1.44,29.84,34.12,-59.34,-103.28,28.03,-34.55,2.0
2.0,3.0,1.0,59.12,-490.16,212.81,22.66,-29.83,-95.72,-3.27,-1.72,54.01,122.29,304.87,47.03,-225.08,-26.35,7.5,225.43,4.1,-43.56,113.1,-6.46,765.46,0.0
3.0,2.0,1.0,19.65,26.32,-100.12,0.52,-134.93,73.42,-4.57,-1.27,48.69,-66.6,4.46,10.81,48.83,-29.37,3.03,-155.88,-20.45,-173.38,-63.79,-31.98,-85.41,0.0
3.0,3.0,3.0,71.21,-181.49,-25.42,0.39,18.14,-12.02,7.95,2.08,-77.29,-48.65,-49.45,28.73,-355.05,7.08,-4.65,-21.39,46.69,-3.02,-42.74,-24.26,299.22,1.0
3.0,1.0,2.0,60.29,-270.96,-176.7,-26.37,11.28,82.91,-20.25,2.88,10.33,67.27,-117.35,59.77,-275.24,33.27,18.67,-40.82,-45.14,69.84,-268.05,-5.64,228.09,1.0
3.0,2.0,2.0,-16.86,-33.06,59.68,-6.64,26.61,-33.43,-9.95,0.84,-0.87,-69.14,60.65,25.61,-201.83,-18.15,4.43,-155.84,64.96,-65.63,175.95,-5.96,213.87,2.0
2.0,2.0,3.0,46.1,163.65,112.65,-2.42,-7.54,-30.8,-4.15,-0.73,30.07,-107.7,-55.81,-15.51,-72.75,23.98,17.62,-125.79,23.61,0.19,171.28,27.86,21.08,0.0
2.0,4.0,2.0,9.47,58.73,69.89,1.88,8.13,-1.09,23.74,1.22,42.37,78.99,-138.07,5.32,123.15,13.63,3.51,-93.6,-70.83,-22.94,60.72,112.03,-93.3,1.0
2.0,2.0,2.0,53.44,121.81,68.42,-6.84,-11.13,-77.36,-5.11,0.87,-26.23,-23.05,34.32,20.98,98.18,1.74,2.57,83.65,36.1,57.66,268.01,17.17,-151.5,0.0
2.0,2.0,1.0,-78.88,256.52,43.22,27.92,31.69,-46.67,-19.39,-0.64,49.38,-77.03,30.75,-39.79,-83.1,-19.01,20.98,-66.87,64.74,-69.14,66.83,6.48,-75.33,0.0
2.0,2.0,3.0,-29.03,-59.19,3.19,-15.11,-38.78,69.05,-2.31,3.66,126.17,-95.62,-102.44,-18.29,57.81,-25.36,9.72,-259.61,2.88,-43.46,-185.8,-40.31,53.19,0.0
2.0,1.0,2.0,102.69,31.87,-103.49,-9.77,-40.04,-85.94,7.09,-1.29,22.55,-138.78,-30.48,-31.38,206.34,-38.93,11.94,-39.0,6.83,16.03,-196.74,-48.88,-400.9,0.0
3.0,2.0,3.0,-45.77,17.21,-18.88,16.44,23.31,-29.0,-9.59,4.15,-33.88,42.09,1.65,9.82,-142.29,-8.44,27.11,-205.68,36.74,19.23,68.71,-28.47,20.34,2.0
2.0,1.0,4.0,-48.01,-315.8,-118.38,22.21,-15.26,66.18,4.29,2.3,-12.5,-39.34,-217.19,44.52,-438.27,17.71,26.1,142.59,1.37,64.78,-384.07,11.61,413.88,1.0
2.0,2.0,3.0,-51.29,-81.49,-21.44,-19.11,7.33,106.36,17.56,1.43,-72.43,208.79,-93.83,-38.31,457.53,9.99,-16.24,-174.66,18.13,-130.26,-118.46,-18.3,-281.26,1.0
2.0,1.0,2.0,-33.86,24.44,-122.51,8.54,22.88,56.45,16.66,-0.32,-53.52,-64.09,47.52,-57.22,26.54,-17.61,-18.36,-381.01,25.44,125.71,-387.59,69.0,-58.02,1.0
2.0,2.0,3.0,-16.77,54.18,41.9,-12.31,11.81,35.56,-46.69,2.06,-36.28,-13.12,213.86,6.61,193.73,-20.39,1.6,296.13,-15.13,23.75,132.82,-60.83,18.62,0.0
2.0,1.0,2.0,-57.37,40.58,41.9,16.38,-31.22,60.15,-3.69,4.09,-5.38,97.57,-42.18,-26.64,81.71,-24.8,2.83,-168.25,-13.6,-60.48,-26.47,-75.82,9.62,1.0
3.0,1.0,2.0,-46.53,-265.02,-144.4,6.79,-11.29,26.26,6.45,-2.3,36.67,-15.15,-18.64,79.02,-217.06,25.5,0.56,53.32,27.68,-132.58,-114.25,-39.67,191.35,1.0
4.0,2.0,2.0,-34.06,69.08,106.25,-13.17,-5.07,-62.79,-12.49,0.22,15.04,-324.65,-32.81,109.34,-406.19,37.27,22.9,16.09,17.37,13.37,638.94,-104.54,241.33,2.0
2.0,2.0,2.0,67.39,-96.45,-49.93,1.0,-36.71,70.7,-13.48,-1.44,17.21,-141.17,-153.32,14.61,-71.51,3.03,10.61,16.77,2.79,8.4,-116.44,-1.43,66.02,1.0
2.0,1.0,2.0,-56.14,285.85,41.26,-29.43,45.69,1.83,8.48,-2.05,-113.44,85.23,50.43,-28.33,-298.85,-19.66,-42.42,28.43,43.15,6.37,16.95,-41.93,169.41,2.0
3.0,2.0,2.0,14.37,-290.05,41.27,4.85,-60.58,-125.92,33.6,0.81,-27.15,-136.5,121.4,-11.36,-71.83,-57.68,2.61,-229.12,32.92,-69.86,-80.65,-15.61,169.25,2.0
2.0,1.0,1.0,-14.0,74.43,107.48,16.75,-29.38,-48.92,17.67,1.87,-23.9,148.1,-15.04,29.21,261.16,45.1,18.08,57.64,62.82,-9.68,344.32,5.81,-207.96,2.0
3.0,3.0,0.0,-86.54,-262.23,-4.65,-2.18,8.85,1.46,5.71,-4.67,-9.79,99.05,93.52,13.09,-33.87,23.02,19.77,-0.82,-15.99,52.71,-53.92,-52.53,203.06,0.0
2.0,1.0,2.0,-114.99,-87.23,78.99,39.25,47.23,-31.3,-17.46,-1.19,-12.0,11.99,32.82,-27.68,290.95,-14.81,0.42,161.75,-42.28,-16.1,33.14,74.71,-120.2,0.0
1.0,2.0,1.0,24.98,-43.12,28.62,33.52,-36.11,-23.92,12.03,1.84,-61.89,-24.96,80.95,-27.67,161.45,4.85,-12.67,134.11,11.16,89.52,-104.92,-16.62,-30.8,0.0
2.0,3.0,2.0,-47.84,123.75,82.18,-0.43,-5.99,76.9,-19.87,-0.38,-39.34,-128.55,37.9,6.72,-51.7,47.81,9.03,-15.85,-15.06,-22.59,59.03,7.5,216.11,1.0
1.0,2.0,2.0,20.3,332.85,101.94,0.01,-18.3,-70.61,14.96,-0.65,60.58,-21.66,-136.62,15.47,-141.26,-18.32,-7.23,82.98,-32.6,-13.49,216.05,-12.08,-68.71,1.0
3.0,2.0,2.0,31.22,137.66,-118.01,-0.48,86.49,22.78,6.06,0.51,43.0,167.65,-122.65,35.44,218.05,-2.0,17.26,-290.3,-10.14,39.16,91.82,40.57,-434.81,0.0
2.0,2.0,2.0,-67.74,167.03,70.19,42.13,-120.89,-5.66,-5.7,4.92,98.37,-181.43,-174.03,4.02,100.92,-53.56,-30.35,-270.72,-13.4,94.85,170.39,47.62,-188.13,1.0
2.0,2.0,2.0,-50.54,-88.14,-151.97,8.53,61.26,-82.1,-2.82,2.93,36.67,4.29,74.33,-28.03,219.21,62.62,-19.5,-167.68,-24.28,2.46,-200.79,25.07,-379.46,0.0
2.0,2.0,1.0,-60.49,-191.19,40.87,-14.22,16.67,-63.04,-11.82,-1.61,25.45,17.79,-130.84,-2.33,107.03,-42.91,9.57,-46.07,49.46,-51.66,-30.15,-7.06,-75.67,1.0
2.0,3.0,2.0,-18.96,-86.29,84.13,2.95,31.77,24.51,-18.04,-1.71,-2.2,-56.98,90.21,55.36,-35.14,-37.38,-20.27,-115.68,46.43,-27.87,151.56,37.81,280.02,0.0
1.0,2.0,3.0,-34.56,73.16,-88.6,22.69,101.72,65.62,3.26,-4.59,48.05,64.74,17.45,31.53,123.42,-4.74,-28.4,-15.93,-19.61,-161.84,-98.74,-71.85,-95.56,1.0
3.0,2.0,0.0,8.69,-61.4,137.14,-18.85,-7.75,30.96,-8.94,1.43,26.39,-15.24,34.02,10.43,-2.15,26.88,2.5,-64.47,-49.04,96.42,199.65,13.69,228.55,2.0
2.0,3.0,4.0,2.8,-83.38,-178.94,10.58,73.2,80.73,-1.07,-1.32,63.53,2.9,3.75,71.38,-20.5,18.92,-0.33,-1.79,-57.63,-10.36,-99.61,39.91,-18.32,2.0
2.0,2.0,3.0,-11.46,263.33,49.73,-0.36,82.59,126.92,6.59,0.02,84.11,5.09,121.55,-30.57,-12.37,-6.99,19.25,237.08,-33.55,14.64,-13.76,-91.82,166.97,1.0
3.0,1.0,2.0,8.92,-61.8,35.63,-10.57,93.27,-129.72,24.54,0.74,-10.54,-120.45,-150.5,7.67,-71.51,21.07,-9.7,-82.77,20.57,12.72,104.56,-85.97,-124.95,1.0
2.0,2.0,2.0,17.26,-82.52,101.52,-24.03,-42.61,1.08,14.41,0.37,-35.44,-54.37,150.21,25.12,-82.63,-13.57,-4.01,-119.95,-17.49,-78.9,34.83,-136.18,357.06,0.0
2.0,3.0,2.0,88.01,167.5,78.82,10.35,-18.71,1.38,-20.79,-2.1,-21.35,-143.76,-41.58,-16.2,-47.04,-18.83,-24.0,-101.0,2.94,201.01,105.77,-53.61,15.2,0.0
2.0,1.0,2.0,-108.38,189.69,115.42,2.09,6.43,-72.93,16.94,-0.32,-50.46,58.67,-2.8,-7.88,-53.52,-41.9,7.16,-27.83,-38.12,-84.27,147.23,-7.02,6.9,0.0
3.0,4.0,2.0,-64.54,-367.92,-45.28,-7.6,31.85,11.91,-1.58,0.87,-93.43,96.95,140.71,75.3,249.25,-24.65,-6.39,106.27,6.41,-21.13,78.28,5.43,34.18,2.0
4.0,3.0,2.0,-32.4,29.75,149.76,-6.28,-20.23,-13.46,-14.86,-1.61,35.78,-89.39,-16.36,69.21,-211.62,-15.44,5.39,-12.69,-4.03,-62.15,528.2,-1.48,237.42,2.0
3.0,3.0,3.0,40.92,-215.33,-52.16,-19.89,-47.34,-12.03,-18.67,-0.05,10.0,1.18,13.24,60.1,-1.89,-39.88,-6.04,33.5,21.8,44.67,82.34,19.6,34.29,1.0
2.0,1.0,2.0,-50.04,-68.78,92.65,25.93,-31.46,10.26,-11.63,-0.3,44.39,-16.16,3.36,-20.28,170.68,4.9,8.61,-118.96,44.17,-6.27,-18.59,-94.14,42.15,1.0
2.0,2.0,1.0,-48.96,-338.55,137.01,1.54,-1.42,-95.78,15.08,-0.59,-23.02,-101.6,228.94,-11.28,-69.16,-11.39,24.96,29.71,30.12,193.42,-128.6,-7.83,453.4,0.0
2.0,1.0,1.0,68.6,-116.4,28.4,20.64,-50.3,79.93,-25.93,-4.11,-34.44,-78.78,-187.54,-36.82,-3.49,8.12,-2.83,-98.08,71.6,120.57,-192.02,17.56,102.67,0.0
2.0,1.0,2.0,-74.45,-80.03,-0.41,7.94,26.33,7.61,19.72,-2.12,4.73,-224.92,-152.51,-23.42,-11.4,7.68,8.97,-30.97,-20.37,-70.77,-208.71,7.87,15.39,1.0
3.0,3.0,2.0,-8.44,-262.08,-16.83,-21.38,-54.51,-26.94,13.76,1.26,4.65,143.58,119.81,37.11,107.67,34.96,-7.35,72.0,-9.26,38.23,35.28,-40.36,59.09,2.0
1.0,3.0,2.0,-56.87,-36.7,-3.95,3.82,100.97,-2.2,16.11,2.05,-49.6,56.76,-46.56,-40.45,202.3,6.01,-4.4,-317.51,16.54,159.38,-315.49,53.15,-94.84,0.0
2.0,2.0,2.0,39.65,74.1,152.59,2.3,-67.57,-42.85,-3.63,-2.67,-5.69,-78.26,-103.96,-81.49,116.18,18.43,15.74,-71.96,89.17,82.16,48.04,49.26,-98.05,0.0
2.0,1.0,1.0,-8.75,-17.16,81.51,-3.96,-72.56,-31.91,-9.2,-3.04,0.36,85.21,122.55,1.55,205.3,8.65,-8.1,-18.47,-50.44,-85.66,122.72,-147.09,-28.28,2.0
2.0,2.0,1.0,4.81,-102.68,-15.27,-13.09,52.61,15.4,-3.28,-2.8,32.07,7.87,195.68,6.54,-20.51,-28.61,-18.36,-122.46,10.75,-4.91,-93.63,132.52,197.95,0.0
2.0,2.0,3.0,21.66,223.69,-12.25,4.86,-22.49,81.36,21.38,5.05,44.79,-52.48,-75.13,-19.57,33.39,13.5,5.0,113.7,32.89,-58.28,-22.57,28.64,-92.93,1.0
2.0,2.0,3.0,-5.5,100.09,28.08,12.72,13.77,-2.27,3.56,-1.48,61.19,192.44,102.79,-4.21,23.09,7.7,-0.32,161.67,2.6,60.71,58.18,12.31,18.51,0.0
3.0,2.0,2.0,-99.64,-220.11,-68.0,-14.51,72.4,-64.86,-3.6,2.44,-119.4,99.23,86.19,-2.81,73.16,-39.51,17.81,-42.35,-6.4,-55.13,-82.09,-18.23,-78.94,0.0
2.0,2.0,3.0,-66.37,-20.0,-28.24,9.06,41.89,-68.3,6.8,1.21,19.11,-70.11,-140.37,-6.99,39.81,-43.0,24.75,-145.65,-21.27,-178.1,-58.94,-52.6,-204.93,2.0
2.0,1.0,1.0,33.67,68.34,-37.46,-12.99,4.67,11.84,-13.22,-0.65,-45.25,66.49,84.32,23.74,-42.75,12.3,9.88,197.56,25.36,122.31,19.85,-78.88,30.75,0.0
1.0,2.0,2.0,-30.38,-100.12,-124.24,-15.67,6.21,-10.12,-0.77,-1.75,49.54,168.14,142.3,-57.69,187.4,-3.34,-11.55,-249.71,19.61,-154.88,-446.59,-84.99,-129.76,0.0
1.0,2.0,1.0,25.29,-134.31,137.36,-9.87,7.95,7.55,-3.7,-0.63,-6.47,-36.83,268.92,-44.25,-321.79,43.09,-13.04,122.06,-48.41,-106.47,-251.29,-4.68,707.84,1.0
3.0,2.0,1.0,-42.52,-130.23,-113.44,-34.04,-114.32,28.92,-5.78,-3.57,43.55,57.82,-104.75,57.18,-289.62,-1.55,-12.14,-40.42,3.41,-17.95,-118.9,-56.57,174.43,1.0
1.0,2.0,3.0,1.06,184.73,28.84,-25.25,99.01,13.8,-20.95,-0.56,-9.91,165.98,100.67,-11.45,-122.42,-32.19,16.93,168.04,-16.42,-19.89,-34.5,21.14,141.58,0.0
2.0,1.0,2.0,-0.78,-255.42,-58.9,-53.65,-40.1,8.25,21.08,1.61,-20.8,135.01,4.86,64.91,67.0,12.44,-15.66,111.22,-46.91,-51.21,15.43,-57.92,39.31,2.0
3.0,2.0,2.0,20.09,-88.79,18.6,-14.87,38.06,-53.76,-13.97,-3.98,40.83,-64.62,-65.11,31.55,-172.79,18.59,0.51,-31.95,16.65,24.14,189.42,-79.01,57.59,1.0
2.0,2.0,3.0,38.97,-227.28,64.19,-3.41,12.11,-27.65,-5.2,0.39,1.74,46.59,47.7,-33.01,30.69,9.38,0.7,-157.99,25.44,34.54,-129.34,-7.9,166.45,2.0
2.0,1.0,3.0,3.48,-161.17,-4.2,6.69,-59.99,-11.29,-31.65,0.2,7.76,-132.67,39.72,70.6,71.19,-15.32,-7.94,139.15,-45.05,16.47,159.84,-69.51,37.46,2.0
2.0,2.0,2.0,19.02,105.54,-22.42,-20.91,-17.01,44.93,-7.75,-1.57,81.48,-131.86,-79.91,-12.83,-158.65,14.83,-15.79,-67.0,-51.48,-18.73,-99.49,-50.45,70.91,1.0
2.0,2.0,2.0,15.85,78.69,88.1,1.68,-94.32,-17.67,8.89,-1.0,-3.47,100.89,73.1,-63.02,-134.83,4.51,9.18,-113.49,16.37,32.02,-104.65,72.93,192.61,1.0
2.0,1.0,2.0,-44.52,-273.72,162.18,3.44,-58.06,3.01,-14.92,-1.68,1.29,50.01,76.63,0.8,42.62,50.81,2.07,-55.22,-6.85,-3.96,59.59,-81.34,349.97,2.0
3.0,1.0,3.0,23.74,-106.38,77.52,-4.1,-61.96,-34.44,-9.72,-3.65,2.46,-20.12,-39.36,34.75,-204.85,6.51,-11.16,-43.87,9.01,-32.4,142.73,-87.74,241.78,2.0
2.0,3.0,3.0,-31.24,13.4,76.66,23.35,-46.55,0.4,-10.03,1.53,-11.52,18.57,52.03,47.96,-82.39,56.18,16.5,-2.05,27.03,25.57,183.83,88.79,197.46,0.0
1.0,2.0,2.0,-41.29,-413.29,1.91,12.12,-63.27,55.94,3.07,1.13,-2.59,-45.86,59.93,125.88,269.77,37.49,-28.0,230.41,94.61,79.83,50.54,53.8,195.96,2.0
3.0,3.0,2.0,78.49,-212.68,-94.35,1.27,-11.6,-224.36,-10.2,-1.31,9.12,-25.5,28.68,-21.99,171.75,16.98,-10.14,112.0,-54.72,-90.7,-64.14,-63.94,-433.36,0.0
2.0,3.0,1.0,-56.33,-311.04,4.96,-14.46,22.6,-164.54,-2.11,-3.57,30.18,121.37,150.28,-84.39,-55.57,16.54,-0.22,245.19,-0.01,-54.43,-401.49,116.41,117.75,0.0
2.0,2.0,3.0,-89.38,-52.84,105.81,-15.52,-38.59,-86.43,-27.85,-0.98,-95.59,-53.16,8.26,-16.61,48.36,-100.84,17.5,-112.74,9.8,157.08,23.92,28.92,32.81,2.0
1.0,2.0,2.0,62.78,-112.73,216.16,21.17,29.43,-127.54,16.4,-1.74,-0.58,106.92,194.08,-84.28,121.22,7.34,14.0,-277.38,-9.67,68.31,-160.41,-7.97,221.59,2.0
3.0,1.0,1.0,91.79,-41.48,-175.65,-18.51,39.43,109.62,-22.24,0.44,1.23,14.68,-40.2,-17.21,115.13,-22.72,6.12,-279.98,-4.19,30.19,-238.04,-43.72,-184.12,0.0
2.0,3.0,2.0,73.45,-140.38,-72.3,-9.63,-21.54,72.16,-3.96,-3.4,5.12,202.23,-81.08,10.32,-163.95,18.28,-39.77,-52.58,49.73,-20.89,-272.54,32.65,213.09,1.0
2.0,1.0,2.0,-109.23,-168.65,101.29,-56.3,-93.59,-79.56,3.3,-0.55,21.32,-106.7,86.22,22.98,-14.05,-5.15,-6.11,207.24,36.11,-34.89,85.44,-134.91,192.41,2.0
2.0,2.0,1.0,57.91,-352.01,60.75,0.57,71.92,-29.91,-5.59,1.06,8.63,-35.18,171.38,34.1,117.64,10.53,4.72,159.9,-78.6,-86.16,-60.09,6.4,270.93,2.0
2.0,3.0,1.0,-23.97,168.18,27.88,17.62,25.4,21.66,-33.67,0.05,58.79,-77.17,-178.17,12.29,9.16,16.02,-15.88,-0.18,88.54,-1.75,57.87,28.1,-102.83,1.0
2.0,2.0,2.0,29.4,-422.5,-10.49,-7.97,-7.89,-46.26,-25.86,1.45,137.37,69.65,95.56,69.91,52.85,39.46,4.45,121.38,45.85,-61.4,2.34,-103.1,190.44,2.0
2.0,3.0,3.0,-25.18,202.72,95.09,-11.12,-34.96,-21.29,-15.1,5.45,-12.01,-69.44,219.83,-3.99,130.03,-4.47,9.7,143.8,-21.55,-48.3,296.13,-76.64,-42.53,0.0
2.0,1.0,2.0,-6.01,-219.78,7.65,-13.12,-61.68,-3.66,-15.51,1.57,76.48,-90.43,287.07,-0.35,210.07,3.9,-5.76,87.54,-9.56,86.08,-14.76,27.75,96.35,2.0
2.0,2.0,2.0,30.68,0.92,15.71,-19.57,41.09,24.42,1.44,-1.25,-59.69,-110.99,-4.77,-11.37,-98.67,-31.57,-33.89,-84.95,-34.47,-1.05,-94.01,-35.29,144.52,1.0
2.0,2.0,2.0,5.75,-158.31,102.78,8.47,39.19,11.53,-40.13,-0.08,51.03,76.35,229.38,19.08,-190.82,-9.91,-21.42,172.93,-23.71,-84.61,-35.67,69.87,543.03,0.0
1.0,2.0,2.0,-91.03,-16.04,115.37,-5.81,34.58,9.34,-28.49,0.83,2.9,-131.67,-132.18,48.69,11.0,74.85,-11.85,114.52,-54.19,9.21,82.21,-14.64,154.77,1.0
2.0,3.0,2.0,111.45,124.28,-168.85,14.02,-1.12,13.37,-7.94,-0.07,-38.3,58.14,265.77,4.78,34.62,51.26,9.25,245.43,10.97,41.73,-139.83,-19.47,-116.27,0.0
2.0,3.0,1.0,73.74,159.26,-0.2,19.13,22.1,74.45,7.81,-2.65,-12.66,0.7,-187.13,5.65,275.76,-4.82,-2.51,-195.11,-30.68,-45.47,87.83,-41.78,-311.08,1.0
2.0,3.0,1.0,-13.74,-192.0,-4.11,17.36,-50.67,21.01,15.59,1.6,-53.57,-140.11,192.23,4.72,188.05,-14.94,26.01,-9.23,15.46,-5.62,-134.23,34.43,114.22,2.0
2.0,3.0,2.0,13.17,176.71,-195.74,-22.11,-34.25,-2.72,11.56,0.53,13.0,93.13,-170.4,-9.54,275.46,33.28,34.72,-235.11,-23.86,-30.51,-77.23,39.71,-660.8,2.0
1.0,3.0,1.0,24.73,11.94,-106.85,13.85,-7.45,-9.64,0.79,-0.87,-56.9,18.07,32.6,-78.02,162.87,6.08,1.42,-173.69,-16.31,42.39,-491.47,103.7,-191.29,0.0
3.0,3.0,1.0,-31.03,-11.42,-7.09,-44.7,64.74,-81.78,-4.15,5.34,28.33,205.14,-50.64,48.1,-349.43,42.83,8.24,-94.01,-5.74,-13.61,205.77,6.8,110.79,1.0
2.0,3.0,2.0,-23.34,-119.02,-83.18,-4.76,-0.95,72.16,15.68,-2.35,-80.01,-21.93,-27.09,54.67,140.38,8.87,-5.68,34.75,-13.31,63.5,-100.3,-29.55,-16.46,2.0
1.0,2.0,2.0,-87.49,-376.41,250.29,-15.97,-3.73,-68.24,-18.49,2.8,102.23,-131.05,330.91,-13.49,-264.05,19.37,-19.99,170.42,-1.9,31.73,-169.36,92.37,894.25,0.0
2.0,2.0,2.0,18.23,-251.96,-50.84,-19.02,15.34,-113.28,-18.76,0.56,33.5,-155.62,-223.97,8.94,-19.34,8.63,-43.82,-62.0,22.35,-16.37,-185.25,10.02,-136.3,2.0
4.0,2.0,3.0,-5.11,108.36,73.2,-12.43,29.69,37.41,26.7,-2.42,39.43,20.87,63.27,85.48,-380.39,11.14,11.1,-70.69,22.97,-116.76,464.02,42.88,356.33,1.0
3.0,2.0,2.0,63.56,-125.44,-140.53,34.22,-18.1,-115.87,26.24,-0.39,-54.28,34.35,-63.7,31.3,-162.45,39.14,1.68,-211.16,45.35,3.48,-113.62,63.4,-136.91,2.0
0.0,3.0,3.0,-24.61,-42.22,57.0,-23.56,32.02,40.46,1.68,-0.94,-4.0,-53.0,114.57,3.95,47.03,49.89,4.72,27.54,-34.63,-16.55,-239.06,91.97,285.13,2.0
3.0,2.0,1.0,-36.25,191.56,59.53,21.62,-20.94,-17.59,-4.17,0.72,17.29,55.39,47.51,-2.5,-22.29,-50.89,-16.65,-190.12,-34.84,100.14,221.53,84.98,-44.57,1.0
2.0,3.0,1.0,19.88,-28.32,-60.2,4.53,19.68,-18.31,5.5,0.4,37.28,-81.46,22.97,6.27,-85.55,35.33,-13.26,118.98,6.28,121.04,-47.0,60.37,-3.42,2.0
4.0,1.0,2.0,-33.5,-6.28,-190.68,-20.73,6.36,-14.69,16.15,3.15,-30.89,-15.29,-93.73,15.19,81.28,67.85,-0.36,20.77,44.12,43.74,63.59,-83.08,-440.2,0.0
2.0,3.0,2.0,-15.99,98.95,-68.91,3.0,-83.97,82.84,2.13,2.0,8.18,150.54,-12.03,23.59,86.31,20.06,-19.56,2.76,-13.84,-23.29,-18.66,-67.15,-87.18,1.0
1.0,2.0,2.0,76.98,-65.66,45.9,20.99,-21.48,-50.0,-35.43,-0.04,8.72,6.49,171.84,-2.4,260.8,35.71,10.28,174.33,-35.55,65.54,27.11,41.63,-66.34,0.0
3.0,3.0,3.0,14.53,-26.58,103.04,26.84,129.13,0.96,2.52,-2.7,-68.87,95.29,14.26,30.42,-95.33,5.1,17.14,-54.47,53.46,-55.81,243.61,-1.27,194.61,2.0
2.0,2.0,2.0,102.78,87.82,-77.92,7.96,-91.75,-51.29,-12.87,-0.22,109.23,-139.1,-113.85,-25.06,143.17,9.81,0.79,-114.74,-15.39,43.08,-104.29,-67.02,-371.71,0.0
3.0,1.0,2.0,-8.01,113.26,36.01,-7.39,84.03,16.26,7.59,-0.0,-5.7,186.22,-124.29,27.29,-214.35,20.9,-6.7,-57.09,12.96,10.96,170.62,49.9,90.15,2.0
1.0,2.0,3.0,47.34,237.77,28.38,-0.03,-34.85,27.24,7.43,-0.22,-26.84,-70.03,-201.49,53.91,-55.76,-25.79,12.38,61.04,1.9,-202.02,130.29,-58.17,-59.21,1.0
1.0,2.0,3.0,-3.89,63.77,73.69,-8.63,-14.09,-10.39,-9.48,-0.62,2.97,49.1,249.63,56.46,133.68,20.5,-10.71,338.24,13.01,-67.03,251.19,-23.45,99.25,0.0
2.0,3.0,2.0,69.8,-99.27,-73.11,-32.61,35.48,61.16,-16.5,2.45,12.86,-46.97,-54.06,6.37,-119.33,-17.06,7.78,-51.39,-21.46,33.63,-206.73,-45.21,134.75,1.0
3.0,2.0,3.0,36.62,-8.82,-1.82,13.63,8.59,166.78,-6.3,-1.33,76.65,105.78,-48.54,-13.22,366.58,24.96,9.99,-320.53,7.71,43.04,8.09,90.48,-137.83,1.0
2.0,2.0,2.0,130.22,-107.74,-147.87,-13.51,-31.51,23.56,22.05,1.2,125.54,-229.17,-0.15,92.73,-11.46,-31.4,10.34,6.52,-4.91,-56.3,16.64,28.01,-49.42,1.0
2.0,2.0,2.0,79.61,-73.4,141.88,34.34,-25.02,91.47,3.5,-2.7,-5.18,18.24,36.98,55.85,-119.73,-20.16,-10.75,-133.56,-43.55,-40.62,136.74,-34.01,481.12,0.0
2.0,3.0,1.0,51.73,3.14,87.54,4.34,-6.85,-90.61,2.71,-1.65,20.06,8.12,136.93,-10.42,310.49,-46.3,0.46,179.86,-123.11,-3.06,186.51,-89.04,-199.91,0.0
2.0,3.0,3.0,49.59,141.69,8.7,-17.19,80.42,-86.24,7.89,0.09,27.6,204.44,76.3,-34.83,34.9,-41.09,5.89,151.06,45.82,31.81,18.11,65.42,-166.63,0.0
4.0,4.0,3.0,17.36,-96.06,133.68,-13.28,-61.09,-67.59,-10.64,0.66,21.59,-96.61,28.12,81.1,-206.68,-18.87,16.22,6.96,24.57,67.58,521.4,96.27,237.03,2.0
3.0,1.0,3.0,86.75,21.34,-54.92,35.06,-32.63,64.92,8.58,-6.19,15.46,11.75,-164.33,-31.89,121.59,-41.47,-3.74,-169.52,-10.5,-8.1,-116.71,35.15,-201.52,1.0
2.0,3.0,2.0,64.7,-299.99,-121.17,9.94,15.9,110.85,-8.59,0.49,-49.34,40.68,-160.7,11.42,-223.81,25.83,22.02,-150.86,-28.52,-70.35,-423.08,-64.4,295.66,1.0
2.0,2.0,2.0,15.99,45.73,3.32,-22.58,50.86,67.77,21.36,0.65,17.41,-28.39,45.62,-75.72,161.59,41.44,-13.77,63.22,9.68,37.52,-204.27,-23.62,-47.67,1.0
3.0,1.0,3.0,-69.39,-126.98,-39.52,-8.5,-77.05,-20.51,14.22,-0.4,51.36,-117.44,-94.47,43.63,174.46,-28.83,4.96,14.69,-18.01,-73.83,139.98,4.68,-220.47,2.0
