cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,1.0,1.0,1.0,74.47,-44.68,72.84,182.14,-70.79,55.6,16.27,13.19,3.31,46.82,-38.21,139.83,28.36,-56.4,-7.19,-30.75,236.33,-247.46,-17.54,-250.71,-6.09,-101.51,-24.81,0.0
2.0,1.0,2.0,1.0,79.57,-11.15,-52.5,248.35,7.9,16.15,-11.72,12.73,-3.8,100.9,-21.53,15.9,29.22,24.56,67.16,-9.15,-61.11,-30.61,-63.0,-65.27,11.11,-139.02,9.3,0.0
2.0,2.0,1.0,2.0,-175.41,30.9,-140.61,-107.49,19.53,-17.72,-0.6,5.34,8.51,-54.64,0.02,197.48,20.58,-9.91,-42.27,-25.57,166.08,163.85,-70.79,-16.49,7.15,69.82,-38.63,0.0
1.0,2.0,2.0,1.0,206.74,-17.89,62.6,97.66,61.53,19.89,-51.2,8.71,-19.22,79.55,-11.21,-108.67,2.18,66.63,62.47,-65.45,-161.3,-95.69,-136.62,-196.47,-55.82,-12.71,-28.34,1.0
1.0,2.0,2.0,1.0,44.23,-0.37,-35.15,-8.6,-58.28,33.38,35.02,8.49,22.11,118.79,3.51,110.24,35.46,71.07,86.68,-3.5,30.52,96.77,36.83,-215.07,47.93,-84.81,58.69,1.0
1.0,2.0,1.0,0.0,-127.01,12.67,25.62,235.8,1.88,-25.39,-54.44,13.77,-25.7,9.98,-26.76,124.45,9.51,-113.62,2.23,-11.11,-270.84,47.08,-53.34,38.46,2.93,-76.35,-11.74,1.0
1.0,1.0,2.0,1.0,233.91,-18.86,102.94,126.7,48.57,-0.91,-4.73,8.23,-6.76,20.04,-49.33,89.77,19.67,-61.02,-33.22,-34.13,-19.5,13.9,4.39,-198.48,-58.91,17.1,37.11,1.0
1.0,2.0,1.0,0.0,-14.66,-34.53,-27.41,54.09,-73.64,18.83,-7.0,5.0,-3.86,16.69,-64.26,-27.05,25.13,59.15,52.84,-31.09,-415.83,89.9,0.51,-36.36,2.14,101.13,98.15,1.0
1.0,2.0,2.0,1.0,-90.5,-22.88,15.17,4.72,16.61,-63.54,17.17,21.45,-31.98,-99.26,1.37,86.28,19.05,77.23,104.45,-37.88,129.54,50.1,19.86,-134.21,-85.6,36.67,77.22,0.0
1.0,1.0,2.0,1.0,79.6,5.57,28.27,8.42,-37.29,4.07,-11.48,2.45,19.27,-38.91,-10.24,-103.98,8.35,6.47,36.2,-12.75,96.2,-20.49,73.66,-75.71,74.26,10.21,26.24,1.0
2.0,1.0,2.0,2.0,-131.34,41.37,47.08,-118.76,22.28,62.28,6.93,5.59,9.64,55.65,3.9,-6.53,-30.2,37.76,3.79,82.74,230.45,140.2,-52.53,42.05,86.62,-79.5,-17.13,0.0
2.0,2.0,1.0,1.0,-34.28,43.68,97.6,75.68,74.42,6.08,31.14,7.16,32.77,10.81,-7.83,-103.65,21.89,-95.82,-9.06,59.43,193.2,-93.97,-58.69,-115.77,-39.29,-36.33,85.82,1.0
3.0,1.0,1.0,2.0,-406.94,3.28,-39.87,-61.88,60.19,4.91,14.49,1.41,-26.47,-89.75,-1.12,21.89,19.93,-142.29,-28.63,7.39,-323.33,-204.45,-76.55,197.23,-58.22,22.6,27.75,0.0
2.0,1.0,2.0,2.0,-300.84,-29.98,-36.28,3.99,-51.82,-30.45,4.69,-6.76,-15.63,100.61,34.22,10.22,17.41,156.76,104.66,89.23,-133.05,16.77,53.84,267.53,-71.04,14.73,-17.62,0.0
2.0,1.0,2.0,2.0,-326.69,14.53,-20.3,176.66,-51.04,27.6,-8.55,24.05,2.27,-43.79,-30.51,-123.21,42.31,-181.12,34.16,21.82,-197.22,-215.24,-70.21,163.47,26.43,120.01,29.65,0.0
2.0,2.0,2.0,2.0,-89.21,45.07,-12.04,224.53,-65.74,-14.48,9.83,-5.02,4.23,-47.98,11.89,26.45,-9.15,11.51,-6.1,71.91,-199.1,-82.21,-26.46,26.97,25.74,-154.64,-43.67,0.0
2.0,1.0,1.0,2.0,1.43,38.1,-46.53,121.32,-13.39,70.28,1.18,9.73,15.29,-62.78,-14.66,-176.97,23.57,149.44,18.35,-15.06,305.15,-14.26,2.12,2.27,28.71,-71.15,-51.54,1.0
1.0,2.0,2.0,1.0,23.05,25.82,-16.78,106.66,-33.42,1.94,1.33,4.52,6.12,147.78,36.88,-42.31,39.68,-22.19,13.79,91.09,-197.5,-41.43,58.73,-139.37,68.26,-8.48,73.92,1.0
1.0,2.0,1.0,1.0,-76.78,-51.48,90.48,315.74,-126.1,28.51,-59.73,12.82,-49.13,75.46,30.15,-235.0,22.05,-101.09,79.79,69.8,-173.48,-40.14,-62.84,-48.38,24.11,-255.03,36.32,1.0
2.0,1.0,2.0,2.0,-278.17,-2.27,-7.84,-182.24,-70.14,45.84,72.34,12.9,-33.1,-19.42,42.3,-121.18,-5.37,-104.43,-53.04,-156.69,148.79,-39.68,43.33,-26.88,58.67,130.21,32.89,0.0
3.0,2.0,1.0,1.0,-265.91,-1.21,20.6,74.73,54.08,7.46,-28.02,9.35,41.1,2.38,4.11,84.71,36.32,-56.83,169.02,-20.16,300.07,140.74,11.8,-127.35,-110.14,-10.71,41.79,0.0
2.0,2.0,2.0,1.0,-361.7,-15.75,22.51,-121.12,-84.6,9.74,-48.03,18.19,17.99,-32.98,-10.67,-39.74,4.89,56.31,0.96,49.39,89.88,-52.72,32.23,-184.44,20.39,-183.76,16.22,0.0
2.0,2.0,2.0,2.0,-413.04,-16.76,36.39,-37.37,-36.38,22.91,-31.79,8.53,18.33,-101.98,6.72,-69.0,36.44,-39.33,-60.44,51.47,194.39,-148.43,146.08,-47.31,69.78,-28.23,8.41,0.0
1.0,1.0,2.0,1.0,7.93,21.46,-24.32,47.99,-47.58,18.85,27.19,16.21,23.61,23.87,5.37,0.83,20.52,-97.25,76.06,-0.36,347.79,157.85,-29.82,-86.73,-65.05,30.24,-92.55,0.0
1.0,2.0,3.0,1.0,164.8,-21.72,-8.82,166.73,12.39,60.39,-22.6,10.14,-0.37,-21.24,-4.27,-114.51,38.83,4.01,50.75,-135.51,-123.39,-17.39,13.23,-269.63,112.36,-4.75,-79.78,1.0
1.0,1.0,2.0,1.0,42.91,-13.35,-35.55,60.25,-65.46,-21.29,75.53,9.9,-11.74,-16.61,37.38,46.54,31.45,-18.12,15.93,-51.27,-5.85,67.1,52.48,-9.31,2.0,69.33,31.31,1.0
1.0,1.0,2.0,2.0,181.2,-33.24,-117.38,145.42,-36.49,10.55,4.23,7.47,20.16,114.46,-53.3,176.41,3.91,3.33,-121.85,34.55,-25.13,10.46,-7.15,148.63,28.12,-196.84,30.49,1.0
3.0,1.0,2.0,3.0,-321.8,9.92,-76.26,-28.66,-23.57,56.12,48.62,-10.33,13.39,-71.99,-34.32,10.4,59.15,73.38,-105.0,101.04,-170.25,-119.06,-61.64,72.03,24.62,-16.47,27.48,0.0
1.0,2.0,2.0,1.0,40.26,-3.53,24.09,142.08,1.83,2.13,-23.07,1.95,-31.38,-129.98,-24.6,2.8,1.23,44.05,-108.23,65.76,-56.2,223.41,51.15,-45.46,22.92,-13.27,-2.29,1.0
0.0,1.0,1.0,0.0,201.57,18.42,122.72,209.68,28.82,-22.88,-17.65,19.27,27.01,13.42,-6.23,27.05,52.94,118.21,108.2,81.04,128.02,-143.57,32.04,-33.95,104.75,-1.49,23.09,1.0
1.0,1.0,1.0,1.0,101.39,6.73,-132.22,-20.92,108.14,8.06,-29.84,8.6,-32.97,-125.11,15.21,69.65,-6.01,-95.96,27.3,30.56,-166.93,25.4,-43.03,24.84,26.96,3.01,-17.68,1.0
2.0,2.0,2.0,1.0,-300.71,-0.49,-15.36,109.27,51.49,-32.85,-20.01,22.32,9.16,-177.82,17.5,-102.84,19.94,-27.63,-62.02,-148.24,353.46,-248.04,57.31,-22.1,-57.49,74.78,-70.03,0.0
2.0,1.0,2.0,2.0,-124.96,6.93,99.18,-68.88,51.23,-28.93,-38.73,5.82,-0.94,124.87,2.4,-30.04,24.84,-12.99,58.9,85.55,-90.06,-110.36,-51.42,150.42,216.04,-25.76,51.94,0.0
1.0,2.0,2.0,0.0,-28.95,24.34,-54.29,290.09,7.97,-55.74,-4.67,10.76,7.54,138.43,-7.37,47.09,48.8,-100.62,83.86,-135.66,-431.08,8.91,2.76,-69.58,31.88,57.49,-28.85,1.0
2.0,1.0,2.0,2.0,-386.54,5.67,24.18,-48.39,120.24,11.17,40.37,10.57,10.65,-10.78,9.61,-121.06,6.68,62.73,-9.82,47.4,-76.02,-38.84,37.12,145.05,93.05,37.02,36.23,0.0
2.0,1.0,1.0,3.0,-59.48,-5.12,0.42,87.81,-0.14,-27.45,12.71,-7.95,24.49,-40.38,-7.38,-40.31,33.02,159.17,78.33,-48.51,522.97,-97.65,-79.57,110.33,-3.93,65.21,-54.81,1.0
2.0,1.0,1.0,1.0,35.71,-2.32,-32.37,150.73,3.81,-51.2,10.99,9.94,-3.17,211.98,24.77,250.73,50.65,-47.28,60.01,44.15,381.07,-99.99,34.4,-46.2,2.13,10.91,48.19,1.0
2.0,0.0,2.0,2.0,-92.89,-7.74,-154.1,-113.68,74.84,-23.67,93.53,7.46,0.31,-19.51,-1.45,44.59,-44.79,10.38,72.76,2.84,-124.08,-132.11,48.48,136.05,-13.82,24.86,-47.12,1.0
2.0,2.0,2.0,2.0,-297.5,-11.03,-84.72,-167.4,33.47,25.11,11.44,4.51,-1.41,-172.75,-13.29,-4.58,15.13,36.04,-82.56,44.63,54.77,-21.9,-11.79,-125.07,118.99,-102.01,7.48,0.0
2.0,2.0,1.0,0.0,-53.06,26.69,6.26,184.07,21.19,12.47,-20.2,20.97,-12.63,-109.12,13.11,90.98,47.83,22.63,-15.06,58.29,-473.93,80.8,6.94,-60.6,54.21,68.01,-55.48,1.0
2.0,1.0,2.0,2.0,88.77,21.11,54.48,255.66,-28.72,-23.95,-22.11,-5.56,6.62,-73.02,-24.91,-186.3,11.79,134.95,-106.86,64.08,-237.78,-59.21,-64.58,58.18,-184.68,156.45,16.37,0.0
2.0,1.0,1.0,2.0,-115.78,-26.82,-20.25,82.59,8.08,-4.2,0.83,1.4,50.33,37.97,10.86,-9.59,-14.31,-89.14,150.56,94.87,-323.69,63.71,-53.91,208.82,25.46,-69.92,2.09,0.0
1.0,1.0,2.0,1.0,177.12,-40.89,17.35,-6.4,43.45,12.97,19.77,7.71,-26.85,-96.19,7.48,39.18,22.77,-126.2,12.35,210.54,-158.45,14.47,109.9,-178.16,-50.98,14.83,-45.66,1.0
2.0,1.0,1.0,1.0,46.77,17.77,-13.07,203.77,-40.98,-2.13,-15.28,9.07,-3.38,-130.35,53.09,-54.4,32.19,-130.11,68.94,-5.54,313.19,52.04,-6.13,1.43,-14.6,136.02,61.85,1.0
3.0,1.0,2.0,1.0,-59.83,1.17,15.87,339.18,26.85,-34.13,10.69,24.89,17.72,-51.54,-38.43,60.56,4.36,117.06,-34.5,-35.34,-250.99,13.17,48.89,-104.32,56.49,54.99,-26.42,0.0
1.0,1.0,1.0,1.0,-43.42,-0.55,83.78,-216.09,-26.06,63.22,19.71,15.31,-25.87,2.47,-22.58,123.22,-4.7,32.67,-31.41,7.38,21.24,124.09,-20.53,-160.88,48.4,-76.53,4.59,0.0
2.0,2.0,2.0,1.0,-81.04,-11.88,-19.46,194.51,-77.29,1.56,7.85,11.84,-38.2,106.73,-0.4,102.49,58.05,-72.97,-3.76,-22.21,-290.99,142.1,65.71,-53.77,-66.23,29.14,-127.71,1.0
2.0,1.0,2.0,2.0,93.7,9.85,73.65,76.62,-14.15,-0.73,-12.05,0.4,-10.16,-105.53,-26.08,6.42,10.83,74.01,-107.09,61.29,-257.9,43.27,22.21,17.87,72.04,171.32,39.01,0.0
2.0,1.0,2.0,2.0,-62.25,36.71,-10.9,-22.28,91.68,8.5,-7.09,15.35,-7.88,78.03,44.89,77.76,11.89,83.01,-45.22,22.61,-175.2,46.91,-18.09,131.65,134.24,9.93,-8.07,0.0
2.0,1.0,1.0,1.0,-41.11,-14.64,-114.91,-116.29,7.04,12.89,11.34,6.98,30.72,-82.23,-57.47,107.46,21.62,7.62,-61.4,-92.53,104.26,-81.58,104.39,-97.83,60.59,50.45,-20.56,0.0
2.0,2.0,0.0,1.0,-218.69,12.08,-99.86,126.17,-43.1,-3.95,26.8,23.83,-11.86,-7.34,21.34,-50.67,-3.45,57.18,-23.44,70.6,-128.26,25.68,-54.82,104.21,-93.39,-87.41,-27.59,1.0
2.0,2.0,3.0,2.0,-492.95,48.85,24.37,-159.7,-106.6,-35.61,26.41,4.8,-23.43,-22.39,23.69,-65.57,47.47,-77.09,-72.12,65.84,139.64,-111.53,34.46,43.81,-9.59,81.84,11.05,0.0
1.0,2.0,2.0,1.0,70.53,6.18,106.19,66.59,-30.18,31.14,-7.13,-2.86,7.68,153.67,53.64,10.11,33.47,-160.19,9.26,-10.86,-396.04,32.47,-76.21,-12.71,13.35,19.28,-68.49,1.0
0.0,1.0,1.0,1.0,370.42,10.57,-96.83,262.01,-5.89,31.51,14.41,14.79,-24.33,53.1,5.16,-165.65,38.12,-65.32,-57.36,33.91,23.22,118.74,-0.45,152.0,69.48,22.59,28.44,1.0
2.0,2.0,2.0,2.0,10.47,7.53,17.7,123.9,-4.02,-18.08,0.24,-9.75,-19.87,-57.51,-11.91,-76.75,-7.13,13.79,24.49,53.24,51.61,83.8,111.19,63.5,16.48,-11.94,72.93,0.0
1.0,1.0,1.0,1.0,145.62,21.93,-124.09,186.36,-60.15,51.81,69.44,20.89,-3.97,0.89,-43.03,-24.33,40.62,28.59,5.39,-32.53,142.7,208.33,16.04,-92.32,-113.77,22.21,-43.69,1.0
0.0,1.0,1.0,1.0,229.02,-32.61,-47.37,341.82,-26.85,-13.17,-0.17,13.87,9.89,-79.7,-41.92,-147.91,55.15,-25.99,-23.88,84.34,415.08,41.16,-81.06,151.54,14.03,-78.71,53.92,1.0
2.0,2.0,0.0,1.0,-156.81,20.82,-139.01,-55.48,60.5,50.66,34.6,11.15,-1.68,19.9,-10.09,47.85,-30.51,1.08,-54.04,-62.48,-37.73,-87.71,-14.56,126.38,110.26,275.93,-52.68,1.0
1.0,1.0,2.0,1.0,-39.92,16.98,-21.65,95.95,90.28,23.15,-31.8,6.28,-1.29,-97.19,10.88,6.45,46.88,-227.57,-12.31,-170.96,287.12,-32.17,-4.82,30.74,-55.38,-65.35,60.86,1.0
2.0,2.0,2.0,2.0,-272.08,-0.01,-27.27,-49.18,-22.47,-25.27,13.91,5.13,17.18,-167.09,38.18,-113.21,46.66,-27.44,28.18,-107.61,199.05,-152.76,45.39,-14.86,-93.28,-103.02,39.84,0.0
1.0,2.0,2.0,2.0,-125.51,33.81,67.14,114.02,-0.27,-81.34,30.61,-7.72,0.71,-44.39,-14.9,17.99,37.09,-119.63,-120.3,21.23,242.29,-118.02,44.89,159.93,90.59,30.35,-56.11,1.0
1.0,3.0,2.0,1.0,28.42,-3.4,-31.59,252.3,-0.99,1.48,-4.18,7.66,15.4,-32.78,3.17,62.16,0.12,-92.24,-25.07,-28.68,335.3,-104.56,40.33,-227.99,-112.99,139.73,24.91,1.0
1.0,2.0,1.0,1.0,-93.82,-6.32,-85.06,9.03,105.69,-10.47,-0.8,2.08,11.46,69.54,-28.42,45.87,-4.19,44.29,-2.74,-23.77,216.14,-62.16,-57.28,-40.47,52.2,-52.27,55.99,1.0
2.0,2.0,2.0,2.0,-371.17,-10.7,6.22,-70.93,115.29,-19.61,-24.81,9.55,10.38,15.01,7.27,50.6,39.57,-71.42,15.96,129.73,128.24,20.9,-10.06,-80.13,-164.68,14.07,29.26,0.0
1.0,1.0,2.0,1.0,180.33,14.64,65.1,-124.4,-7.45,19.72,-36.82,-0.23,-7.34,96.29,55.6,101.14,29.18,-128.56,92.34,-59.48,-67.6,53.82,58.8,-175.62,14.28,88.6,-82.0,1.0
2.0,1.0,1.0,1.0,-22.49,13.98,-103.16,55.14,30.14,42.18,-12.26,11.24,-32.41,-120.08,-23.43,89.06,24.34,-135.14,17.55,26.31,,32.48,60.11,16.99,35.89,148.46,-35.0,1.0
2.0,2.0,2.0,1.0,3.38,-24.28,30.91,-26.4,77.85,-9.95,-15.32,12.64,9.98,85.47,56.78,-31.22,4.12,-59.55,-26.18,19.62,86.33,9.5,16.77,-217.88,54.84,20.96,-48.61,0.0
2.0,1.0,2.0,2.0,57.3,11.73,25.61,146.62,-75.14,-80.63,36.39,12.63,-3.35,-78.84,55.36,-74.18,-16.31,-22.88,-95.6,98.47,-215.05,-18.18,63.11,106.75,-23.87,176.36,-110.18,0.0
3.0,1.0,1.0,2.0,-286.07,-28.61,26.42,-191.11,-18.35,-2.76,-6.39,-5.96,-26.05,98.98,-5.21,35.48,26.17,19.72,-42.91,63.58,39.29,-15.77,162.87,-66.25,76.54,-70.21,8.96,0.0
1.0,2.0,2.0,1.0,242.76,1.5,113.33,5.67,2.0,26.39,16.91,-11.96,-1.98,97.32,14.27,-22.55,-3.37,150.26,92.36,-204.73,246.79,6.25,-24.12,-204.29,35.23,-22.65,-14.26,1.0
1.0,2.0,2.0,1.0,156.82,9.7,82.07,139.54,-12.31,11.93,-5.43,0.65,-14.55,182.25,10.18,1.41,21.64,45.15,49.85,-38.68,-196.82,17.01,-45.41,-80.06,-9.33,-2.87,-43.66,1.0
2.0,1.0,0.0,1.0,-152.98,15.43,-8.49,76.79,-12.36,3.1,-78.99,19.06,19.22,-13.29,17.64,-221.73,-40.64,34.24,-5.32,-33.0,149.95,-23.84,19.81,179.37,-4.48,62.28,-35.81,1.0
2.0,2.0,2.0,2.0,-301.32,25.39,-36.74,86.98,74.85,-1.7,12.93,18.05,16.15,10.0,-3.06,-44.98,28.32,-250.78,39.85,-33.92,369.47,146.7,68.33,-34.92,45.63,72.49,52.07,0.0
2.0,2.0,2.0,1.0,32.75,7.69,30.56,283.89,-1.96,87.81,-5.28,5.37,11.94,1.98,-20.75,-57.05,23.71,25.36,124.89,-15.44,-83.17,-126.09,96.32,5.46,4.59,-85.66,-18.93,1.0
1.0,2.0,2.0,1.0,198.0,31.95,-22.21,112.07,-69.33,37.35,-32.18,-8.21,-35.5,60.33,28.0,70.36,14.98,45.43,159.88,12.51,-71.38,139.74,-50.13,-71.6,48.21,-9.78,-43.36,1.0
2.0,1.0,2.0,2.0,-119.28,17.41,-55.79,12.23,-26.45,27.92,49.78,-7.12,20.74,-39.4,-0.84,-46.95,13.07,185.3,-34.28,-99.92,225.16,12.59,-61.68,150.1,-23.18,133.68,5.72,1.0
3.0,1.0,1.0,2.0,-247.67,-19.23,-4.53,-104.55,36.41,5.78,46.97,1.03,32.68,-27.2,18.03,98.45,17.89,-81.95,-61.85,-49.35,120.32,-2.52,-7.8,-29.23,36.18,43.54,29.39,0.0
2.0,1.0,2.0,2.0,-144.78,-15.38,117.79,37.22,65.61,7.15,19.48,0.92,32.45,131.39,9.58,32.65,31.07,123.53,-1.73,8.17,305.49,91.15,-44.81,48.5,57.28,198.13,-25.09,1.0
2.0,1.0,2.0,2.0,22.3,12.65,83.25,55.18,29.09,-10.55,-30.22,4.65,10.33,32.98,1.34,82.84,-9.49,221.69,-2.95,53.15,69.17,111.13,101.51,176.09,61.82,44.52,-12.48,1.0
1.0,1.0,2.0,1.0,156.31,-1.07,18.44,166.67,-52.24,40.59,43.66,21.42,-8.18,57.46,-7.15,71.67,9.11,52.58,18.97,-2.38,-9.52,-206.71,32.81,86.73,-95.13,29.02,58.02,1.0
2.0,1.0,1.0,2.0,-72.44,28.21,60.57,-132.62,-11.5,27.42,-36.38,5.41,18.22,-10.1,-6.44,-79.02,-5.98,-11.95,-44.64,11.54,-9.83,-19.51,-37.61,-199.5,-8.05,-85.94,-48.07,0.0
2.0,1.0,1.0,2.0,-44.97,14.15,18.79,-106.65,-19.53,5.03,6.86,-1.49,-10.85,60.55,2.42,-19.0,10.43,87.13,-53.58,63.26,181.75,63.25,-4.07,-15.02,-37.11,91.39,-56.49,0.0
1.0,1.0,2.0,2.0,92.04,43.63,105.01,144.98,-24.29,49.64,31.81,11.81,-31.93,-69.29,-23.34,-39.37,22.3,123.43,33.38,43.73,352.12,39.99,-3.33,106.42,10.91,41.97,-98.72,1.0
1.0,2.0,2.0,1.0,38.39,21.04,51.54,203.51,13.64,-42.74,40.33,6.76,-29.3,-58.31,5.36,134.1,18.26,235.08,-23.54,3.08,5.91,-24.16,48.8,-112.94,-68.15,102.42,-17.59,1.0
2.0,1.0,1.0,2.0,-100.25,4.48,-6.8,-301.99,30.47,-28.73,-9.52,10.34,-26.09,5.31,-23.58,154.97,-28.27,-43.68,88.72,-69.74,-46.18,-28.81,22.64,-130.91,-14.03,80.44,-25.81,0.0
2.0,2.0,2.0,1.0,-91.76,10.53,107.18,84.51,25.88,62.1,-33.67,14.97,-24.4,66.66,6.12,44.26,16.23,182.91,23.88,-117.59,309.85,103.28,-36.28,-111.61,24.86,-29.36,22.84,0.0
1.0,1.0,2.0,2.0,16.17,-9.06,58.99,134.93,-91.06,-48.4,-11.25,4.37,-17.32,-46.1,28.76,17.39,39.57,78.52,19.51,53.51,277.07,18.07,12.61,163.9,-113.15,42.12,58.16,1.0
2.0,1.0,2.0,2.0,-155.52,38.92,38.81,109.91,-68.35,-10.87,-11.04,4.56,14.43,11.1,14.35,144.43,36.05,5.31,57.93,-42.16,-87.82,-102.59,16.26,52.76,-60.14,-38.45,21.86,0.0
1.0,1.0,2.0,1.0,40.71,-17.04,115.14,-19.32,-54.92,-31.9,19.95,1.9,-36.3,-12.6,-1.93,2.85,55.01,-79.64,42.11,0.28,-177.33,123.19,-75.2,-121.78,62.99,-51.29,-113.76,1.0
1.0,2.0,2.0,1.0,67.45,-31.45,79.44,149.36,-94.82,19.32,-48.29,10.81,7.84,-43.08,-24.38,160.54,0.86,27.87,-81.89,-16.48,11.09,-94.8,34.61,-115.06,95.41,-13.65,107.91,1.0
2.0,1.0,2.0,2.0,-263.76,-4.92,8.38,-52.9,-23.64,-4.31,-35.54,11.62,-1.4,75.81,22.42,0.7,-3.96,110.63,-47.87,-13.88,-312.8,126.38,57.58,172.18,89.66,-184.91,5.2,0.0
2.0,1.0,1.0,2.0,-24.25,36.44,-0.17,-69.25,42.38,24.99,-28.88,2.7,2.79,103.74,-31.63,-121.25,19.19,-54.9,37.61,114.2,41.39,39.9,172.26,-123.6,-151.97,131.99,-40.43,0.0
2.0,1.0,2.0,2.0,32.57,-54.19,-58.44,60.33,-26.53,25.47,5.55,2.92,-14.09,90.43,-56.58,50.25,34.76,-159.03,8.25,-75.23,-26.04,-89.3,11.78,72.69,-190.21,-190.82,-18.91,0.0
2.0,2.0,2.0,2.0,-335.73,9.43,23.42,-144.28,-31.68,3.59,-33.03,-10.49,-10.32,-23.87,30.24,-31.02,55.21,-42.83,4.43,8.42,165.96,42.77,36.17,44.08,-149.65,76.31,38.46,0.0
2.0,1.0,1.0,1.0,77.25,-13.69,42.87,114.6,-72.14,59.21,6.6,7.3,-6.0,-35.1,-47.96,-141.66,36.92,67.95,-104.75,67.38,-179.89,143.31,-87.82,59.63,63.27,163.08,-19.59,0.0
2.0,2.0,2.0,1.0,-197.99,-4.91,44.05,110.3,-103.13,49.93,42.08,11.82,-1.76,-38.68,-12.77,-35.57,37.78,30.1,-14.79,27.47,309.12,-126.97,-41.65,-125.83,35.51,-9.25,-32.91,0.0
1.0,1.0,1.0,1.0,108.54,-13.61,97.93,198.76,19.3,-33.82,38.44,9.98,-10.03,-261.05,-42.89,-218.1,38.02,119.74,17.69,-160.56,404.14,25.91,-2.32,91.5,-11.46,-27.13,-23.34,1.0
1.0,2.0,2.0,1.0,144.9,-25.56,-9.98,92.06,125.81,-21.56,-69.34,4.91,14.87,-105.93,-4.65,28.39,29.61,187.06,-15.75,-27.42,-283.25,-134.54,-4.76,-122.29,-101.29,68.71,72.08,1.0
2.0,2.0,3.0,2.0,-347.7,39.0,-87.88,-153.2,-47.42,2.76,-29.35,-5.74,18.76,26.58,-10.38,149.37,39.4,25.99,-41.22,67.28,53.72,-206.98,-16.44,3.21,9.42,9.34,40.31,1.0
2.0,1.0,1.0,2.0,31.6,-21.31,2.09,-34.46,-16.24,-29.63,-35.38,-1.91,20.83,26.19,-5.28,-51.1,20.98,209.86,37.74,-86.14,175.22,60.38,37.41,-12.64,8.68,43.0,10.13,0.0
1.0,1.0,2.0,2.0,-90.53,34.7,-20.42,-59.97,35.97,-18.44,-24.88,0.73,-9.94,133.37,-17.77,70.23,-27.91,-149.46,-46.51,31.89,-300.99,-186.76,-43.48,270.32,-7.32,62.52,-9.35,1.0
3.0,0.0,1.0,2.0,137.7,50.0,-162.57,-51.25,-66.63,27.35,-26.57,-5.54,-2.54,64.07,-12.92,-7.2,-4.06,-171.13,57.51,82.05,133.73,-12.53,-76.46,-66.13,-82.87,-152.4,25.34,0.0
2.0,1.0,1.0,2.0,14.52,-53.38,21.98,108.06,51.04,-49.58,12.57,3.1,-38.76,218.6,-29.11,30.66,28.44,-115.02,-28.24,-94.77,-212.39,-27.08,97.72,48.79,-64.66,-159.54,4.62,0.0
0.0,1.0,1.0,1.0,318.65,-73.13,40.5,322.11,33.93,34.56,18.95,15.68,10.66,84.98,-52.46,-33.3,36.1,-15.23,133.26,-135.26,232.25,93.89,-57.82,132.15,11.36,-107.58,-43.12,1.0
1.0,2.0,1.0,2.0,177.01,49.6,52.59,-29.45,12.44,3.06,58.64,-20.85,14.47,-28.42,7.27,88.95,-6.76,-108.76,-162.38,66.39,-66.44,40.24,-16.85,45.68,-58.59,-112.79,43.83,1.0
2.0,1.0,1.0,2.0,-79.49,38.58,-113.12,63.57,76.06,-22.66,36.65,2.45,-1.21,-51.69,-25.81,39.89,37.14,89.6,-108.25,-8.8,473.34,-25.03,-3.49,-19.74,79.64,5.99,-36.31,1.0
1.0,1.0,2.0,2.0,-53.38,-10.27,-16.85,-57.92,31.92,-36.41,1.3,3.11,-22.92,34.8,-46.18,81.49,18.35,-51.62,13.36,109.33,282.36,-23.46,-96.46,47.8,22.24,-16.91,68.09,0.0
1.0,1.0,2.0,2.0,-11.7,-5.85,10.07,-18.87,89.21,-53.41,8.4,0.93,21.89,-55.53,0.05,12.24,27.87,-41.76,-62.57,-2.94,-331.22,-119.03,-2.93,71.57,-35.18,71.88,37.44,1.0
2.0,2.0,3.0,2.0,-335.93,-36.74,28.5,275.57,-17.76,-37.21,22.38,3.3,1.51,-3.4,-7.52,48.89,10.03,-183.75,-7.46,128.48,227.8,109.23,20.78,50.36,39.05,-41.35,-33.63,0.0
1.0,1.0,1.0,1.0,129.52,0.54,-53.8,214.98,-77.48,11.5,-28.98,14.67,-4.06,62.62,29.8,-24.83,57.23,-98.86,6.97,-30.96,461.87,56.1,32.75,61.8,-123.93,78.84,-37.88,1.0
2.0,1.0,1.0,2.0,-29.46,-21.2,-5.41,80.5,-6.62,40.96,-58.69,11.26,20.48,-84.84,22.2,-50.57,47.41,-79.05,-89.96,-37.11,430.7,-16.06,88.74,21.35,-16.23,99.41,5.56,1.0
2.0,1.0,2.0,1.0,-47.23,-34.03,-76.6,77.76,15.94,-44.41,61.23,23.76,4.4,-92.44,-29.38,-87.83,46.21,38.36,-51.52,-59.62,-168.7,92.87,-40.47,-24.96,-6.71,187.81,63.76,1.0
1.0,2.0,2.0,1.0,-49.11,-3.22,-22.48,68.46,-47.29,72.77,22.68,6.97,-14.86,-28.18,-13.75,45.47,14.63,80.39,-75.36,0.98,-64.55,-83.55,33.51,-62.74,-61.79,-147.68,54.53,1.0
