cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
0.0,2.0,1.0,15.9,-19.45,-57.91,28.42,146.17,75.63,10.36,-30.03,78.32,-100.47,25.83,-103.98,-56.29,17.88,-35.23,11.71,0.0
2.0,1.0,2.0,-31.87,-19.43,1.94,49.78,253.87,-41.23,100.23,7.19,-60.11,44.82,138.69,13.97,-48.67,43.67,65.02,-47.57,2.0
1.0,2.0,1.0,-12.58,63.85,-41.85,-3.0,-78.02,-54.47,-43.84,6.95,76.6,67.6,29.88,-9.67,-108.06,54.77,-29.99,-61.01,2.0
2.0,0.0,2.0,19.67,96.51,81.79,-12.08,509.64,29.85,36.41,-37.8,-255.93,73.67,50.36,199.23,47.54,76.73,-149.37,-0.95,2.0
1.0,1.0,2.0,-3.81,28.14,-25.49,-52.12,46.73,-90.95,-41.37,-10.85,-56.09,105.58,11.84,116.72,65.13,-9.26,61.47,-24.95,0.0
2.0,2.0,2.0,-5.76,73.04,-37.18,-36.34,33.18,39.33,95.02,5.36,-42.46,65.18,112.5,240.66,17.49,-16.27,63.78,-18.62,2.0
2.0,1.0,2.0,-27.04,25.78,0.46,-61.07,112.13,-57.68,5.54,8.84,-169.94,116.31,88.31,152.54,20.61,-13.48,165.96,10.36,2.0
2.0,2.0,2.0,17.65,13.91,-66.19,-30.7,12.53,46.22,67.48,28.28,-91.94,68.9,54.75,66.57,23.23,24.73,183.31,-0.43,2.0
2.0,1.0,2.0,-20.11,41.71,3.67,-12.78,32.41,-13.08,-55.06,-11.12,-60.86,-51.89,72.35,-4.3,56.73,39.07,85.96,19.56,2.0
0.0,2.0,0.0,-12.13,-22.44,128.03,16.74,263.53,7.04,-64.79,-11.64,103.93,56.64,-31.21,-40.93,-39.54,47.94,-125.2,-0.38,2.0
2.0,1.0,2.0,-28.54,17.65,-86.1,13.35,-46.88,2.27,-59.43,34.23,-11.26,74.75,-13.17,-64.22,27.92,79.8,111.81,-30.88,1.0
1.0,2.0,1.0,-9.98,16.09,70.14,-16.45,-4.96,-32.82,-24.28,9.67,64.85,111.56,79.29,8.92,-76.18,28.04,102.98,-82.21,2.0
2.0,1.0,3.0,-7.22,27.18,-71.53,-55.85,-100.14,28.66,50.87,-43.86,-35.52,-102.5,89.41,148.24,-31.12,-70.99,216.27,5.19,1.0
1.0,1.0,1.0,40.92,-16.46,-21.46,17.08,124.11,-9.61,-43.9,-5.51,42.46,-24.76,66.32,-10.76,42.27,-38.95,-28.01,23.1,1.0
2.0,1.0,0.0,-9.19,33.78,59.42,42.31,100.24,28.8,-40.88,-12.05,-35.72,57.16,-74.35,-83.23,14.37,106.21,-56.62,51.26,0.0
1.0,1.0,1.0,-9.56,-3.5,8.97,26.93,-33.26,57.31,-153.1,35.36,52.47,18.12,-188.37,-209.39,-4.19,43.39,169.8,-50.09,2.0
0.0,2.0,2.0,-7.68,-60.64,-32.7,16.94,259.05,-47.18,84.05,-1.33,87.69,137.42,-169.36,-53.52,33.3,90.11,104.19,-36.45,0.0
2.0,2.0,2.0,-9.04,2.08,-15.96,50.71,221.55,-55.51,239.04,23.5,-113.09,4.49,-84.47,8.85,-2.07,38.2,-182.38,4.82,0.0
2.0,0.0,1.0,-22.01,39.28,-56.5,-17.85,244.06,9.25,-10.08,-38.86,-153.81,77.92,50.56,159.51,-101.1,8.84,-129.54,16.38,0.0
2.0,1.0,1.0,12.56,-46.6,-41.89,0.2,234.74,-58.73,-20.25,12.02,-9.12,-33.95,48.62,119.05,-46.39,26.23,-45.01,-66.86,0.0
2.0,2.0,0.0,2.15,19.0,37.68,-31.32,131.25,56.54,99.4,4.36,-112.37,88.53,4.42,192.2,-49.55,-31.77,22.75,11.34,2.0
2.0,2.0,2.0,-41.78,72.41,66.88,58.85,-275.49,-4.35,-5.68,-55.4,185.58,-26.99,-53.14,-255.26,-59.53,108.69,-220.56,13.63,2.0
0.0,2.0,2.0,46.3,-78.57,19.88,5.73,-33.27,5.15,197.67,34.74,71.87,139.2,-30.19,-180.48,57.76,80.27,-41.49,-6.03,0.0
1.0,1.0,2.0,4.74,57.41,-11.18,-0.78,125.66,-75.0,74.17,-43.91,-66.48,53.66,208.15,-27.87,22.47,18.41,60.08,3.96,2.0
1.0,2.0,2.0,-46.43,-21.08,108.43,-94.93,-78.97,27.4,-105.17,-74.27,129.07,64.29,82.74,187.7,71.51,-68.07,79.88,-115.01,1.0
2.0,0.0,1.0,10.8,-43.61,-35.12,-4.27,59.56,56.13,13.02,-4.13,-128.93,-238.79,86.37,-115.83,35.91,33.57,-27.13,-18.62,2.0
1.0,2.0,0.0,19.03,-36.73,-9.79,-95.77,268.47,-50.93,59.34,6.44,-69.15,-40.69,-95.83,217.53,-57.53,93.42,-17.9,-20.84,1.0
3.0,1.0,1.0,6.11,16.08,-136.73,7.68,-22.1,-12.81,-30.8,59.55,-82.62,-74.32,-14.08,167.06,66.72,-77.81,0.38,-36.37,1.0
2.0,0.0,2.0,21.68,9.06,-51.34,-9.72,158.47,51.82,-154.61,18.07,-102.69,8.38,-72.3,86.36,7.36,1.77,68.9,-34.38,1.0
1.0,1.0,2.0,-9.84,15.68,9.5,23.01,160.51,-33.65,-100.33,-17.14,-7.33,-122.78,33.37,85.83,146.66,-76.67,-104.88,22.14,0.0
1.0,2.0,1.0,9.59,-15.6,-8.28,68.03,89.62,11.86,77.91,-32.78,143.59,161.38,55.59,-59.99,-3.59,-27.84,136.87,-33.87,0.0
2.0,2.0,1.0,16.14,-14.77,-101.84,17.29,248.22,-41.59,26.78,37.57,-10.98,105.31,-159.36,228.52,62.47,20.13,199.75,-20.88,2.0
2.0,2.0,2.0,-23.55,17.16,-2.49,26.63,70.93,51.92,273.97,-19.09,-43.17,-146.92,-13.71,165.98,-24.71,-81.28,96.11,-39.61,1.0
1.0,2.0,1.0,-31.95,-66.7,2.64,32.74,19.36,41.05,64.72,51.09,53.51,65.97,-8.66,-123.49,26.65,88.98,48.39,-27.2,0.0
2.0,0.0,1.0,14.55,-34.36,19.04,-21.81,185.74,10.64,-45.5,23.04,-208.72,39.18,-62.7,-24.01,-31.11,36.8,40.93,8.58,2.0
1.0,1.0,1.0,9.26,-29.19,-19.21,-22.33,161.31,43.17,63.73,4.85,-77.1,-91.88,30.27,30.5,-22.44,28.56,15.07,6.45,0.0
1.0,0.0,1.0,-3.41,61.52,-114.85,-3.6,39.2,-37.26,-12.49,-54.45,-41.96,-5.0,-179.68,-70.52,-18.68,15.2,-1.11,-72.77,2.0
1.0,1.0,1.0,11.21,11.86,-25.95,-32.68,-105.02,31.6,119.33,-42.29,-34.49,84.3,-68.43,12.9,35.14,-21.34,22.65,6.57,1.0
2.0,1.0,1.0,-1.16,6.25,35.14,-34.37,-40.23,49.93,-37.95,23.55,-85.59,-172.12,-155.98,-31.69,-59.66,96.98,75.81,25.39,1.0
1.0,1.0,2.0,-27.0,-36.2,-50.78,-11.7,140.81,51.22,35.7,14.6,-107.17,-33.61,45.11,17.64,-62.85,9.82,1.69,-10.22,0.0
2.0,2.0,1.0,12.58,-29.58,-28.15,21.1,25.0,-39.23,-34.78,8.91,122.57,-61.17,19.26,37.14,2.79,1.73,-72.32,-54.94,1.0
1.0,2.0,2.0,4.22,-31.49,-127.9,30.85,26.63,14.31,23.16,-9.15,85.77,17.04,43.7,-53.83,-25.42,7.14,-20.05,-38.24,2.0
1.0,2.0,2.0,-2.95,-57.45,-39.19,-19.7,128.89,7.36,48.09,-1.1,14.8,67.3,-118.67,52.24,-54.12,38.02,-38.19,-56.93,0.0
1.0,1.0,2.0,12.47,26.39,-23.05,-53.46,-170.82,-23.07,-43.08,30.32,-46.34,128.89,-17.0,-82.53,-16.91,27.91,-67.71,-78.57,2.0
2.0,1.0,2.0,4.02,51.13,-14.85,-4.4,-251.15,-29.27,-132.93,9.25,62.55,10.95,13.92,-139.84,99.9,81.64,-61.1,-86.15,0.0
1.0,2.0,2.0,-7.17,-92.67,17.81,19.04,229.21,11.29,29.82,10.19,-4.16,-39.0,-17.44,37.82,17.32,-7.82,-22.51,105.08,1.0
2.0,1.0,1.0,6.55,-21.62,143.01,35.74,-99.09,-60.81,47.18,52.67,-47.38,64.44,99.76,-23.74,-19.94,-4.63,66.76,-23.14,0.0
1.0,1.0,1.0,-15.55,23.54,-104.67,-7.92,-29.08,-19.5,-40.97,13.95,4.87,-88.44,-31.73,-70.07,58.69,10.02,-133.69,-91.5,1.0
1.0,2.0,2.0,-7.58,5.38,71.28,-64.98,-15.99,24.05,16.03,-25.19,24.46,15.67,-36.23,127.9,45.72,27.94,-142.19,-6.82,1.0
2.0,0.0,0.0,-23.36,-10.11,43.75,19.25,1.02,1.83,77.03,-52.89,-43.51,-47.66,143.71,-35.78,57.42,-35.93,-26.66,-11.02,2.0
2.0,1.0,1.0,7.1,-0.39,65.29,42.03,-130.27,4.08,69.03,-31.9,-24.99,-4.13,-57.52,-145.27,-33.02,-14.18,104.1,51.1,2.0
1.0,3.0,2.0,14.94,-38.82,66.35,-19.84,-38.28,-73.96,-5.1,-0.11,131.6,-13.66,111.54,20.2,-56.14,33.92,-67.6,11.34,0.0
2.0,2.0,2.0,2.97,6.69,52.18,-6.55,288.55,-43.72,-21.65,13.87,13.16,185.22,36.74,158.17,-12.8,53.06,-163.68,-59.76,1.0
2.0,0.0,0.0,-46.04,-12.34,65.52,12.92,190.46,-75.07,222.42,-9.21,-232.22,95.01,44.54,115.41,-14.97,-60.16,-29.25,-53.3,0.0
2.0,2.0,2.0,35.52,79.8,151.3,-7.92,192.87,-56.66,71.15,51.22,-115.62,-173.38,89.57,140.01,33.1,116.98,-14.21,-91.09,2.0
1.0,2.0,2.0,-29.92,42.64,-43.44,-60.16,124.44,-44.99,-8.5,17.84,-44.38,-10.38,-32.86,199.92,67.89,-15.84,-69.77,-6.39,1.0
2.0,1.0,2.0,-17.45,44.45,-115.82,-77.87,-11.51,63.15,-11.91,53.99,-196.97,-116.26,-7.44,21.16,34.29,83.2,161.97,-61.32,2.0
1.0,1.0,2.0,-18.51,-8.96,37.56,35.1,245.87,-3.33,-109.88,6.92,-3.43,-4.28,85.39,72.95,17.89,-62.87,127.75,13.99,0.0
1.0,2.0,1.0,-19.55,-18.09,163.74,35.99,266.86,19.19,-48.15,-38.4,161.33,-8.57,21.47,83.7,-46.91,-18.48,52.57,-41.08,0.0
1.0,2.0,2.0,-0.13,6.35,-71.35,10.21,-17.92,-52.04,123.47,-24.57,-1.05,94.71,45.72,-14.5,40.47,-27.15,-120.02,-2.16,0.0
2.0,2.0,1.0,-28.28,-14.4,-69.78,-15.27,46.53,46.82,89.19,38.35,-79.68,112.14,24.59,119.11,22.12,-25.27,-17.16,-37.75,0.0
2.0,3.0,2.0,-38.58,-33.02,81.81,-16.67,141.37,11.4,-150.1,-0.55,153.26,-6.04,70.31,139.72,97.16,60.2,-177.14,12.12,1.0
2.0,2.0,1.0,20.05,-19.67,5.31,-5.77,-9.72,-24.49,-57.37,4.41,148.91,1.6,-144.94,86.05,-3.95,18.71,-173.7,-108.54,1.0
1.0,2.0,2.0,-0.02,-23.38,-70.95,-28.28,128.56,62.36,37.62,-3.36,33.96,5.87,87.37,58.56,28.91,61.29,-179.19,-36.48,1.0
1.0,2.0,1.0,39.15,40.79,-13.38,31.17,-63.02,-38.32,-35.95,-21.7,77.55,-18.4,-63.14,-47.61,19.26,-5.62,28.79,-9.66,2.0
2.0,1.0,1.0,22.89,-19.78,-84.47,-63.06,107.48,8.71,82.27,16.69,-201.0,91.8,86.59,147.07,52.26,-32.95,-78.55,65.9,2.0
1.0,2.0,2.0,17.12,72.52,122.07,-0.47,-111.64,-39.69,37.21,-15.51,92.49,137.4,-88.79,14.27,46.44,37.91,-124.54,-66.77,2.0
2.0,1.0,3.0,53.12,37.79,14.36,-11.18,-56.59,10.08,24.43,19.81,-79.11,-2.55,-17.33,152.93,-42.1,-109.17,12.29,24.09,1.0
2.0,1.0,2.0,-13.25,66.98,-68.64,86.68,-406.59,40.42,-102.59,-45.1,170.28,-17.28,-7.47,-319.65,-0.8,66.31,16.99,36.75,2.0
1.0,2.0,1.0,-12.04,-11.32,1.16,32.87,-80.92,-12.21,-7.36,-14.13,95.92,79.72,-3.05,-116.4,-10.45,44.87,55.74,34.24,0.0
1.0,1.0,1.0,20.83,6.74,127.68,69.76,100.03,49.83,8.93,-60.38,133.87,48.94,-53.17,8.98,-17.9,-83.76,-34.66,-64.42,0.0
2.0,3.0,1.0,-16.76,22.32,-18.26,-12.03,-261.42,-86.54,-61.37,-7.31,154.89,57.33,-32.87,-102.32,9.55,118.09,158.62,-5.42,2.0
1.0,1.0,3.0,63.67,65.85,-102.27,10.78,149.23,-10.6,39.81,-13.2,-108.72,-64.16,-38.98,-57.79,9.57,80.43,50.07,31.1,0.0
2.0,1.0,2.0,-46.44,-30.33,-20.42,-37.34,-138.68,-48.39,27.19,33.83,-105.21,-162.42,59.06,-99.38,-11.25,37.87,-46.41,-8.96,2.0
1.0,2.0,2.0,-1.03,57.74,-63.64,24.65,126.02,-31.07,69.76,-21.39,45.73,171.61,-65.99,98.64,65.03,-64.61,-164.26,-60.43,2.0
2.0,1.0,1.0,14.37,43.52,-57.66,-46.55,85.2,7.5,-26.41,18.25,-151.2,-164.09,-6.85,74.02,4.32,57.05,-66.37,22.98,2.0
2.0,2.0,2.0,-15.5,-27.1,47.36,11.42,108.06,-40.06,-34.49,44.47,3.4,42.43,-108.8,144.35,21.54,-2.88,-208.05,26.12,1.0
2.0,2.0,2.0,-33.39,1.16,32.52,-18.62,72.13,62.17,101.57,9.82,-85.22,17.36,5.63,109.86,-13.94,-12.62,54.23,29.3,2.0
1.0,2.0,0.0,42.25,17.7,-42.35,1.51,124.13,-60.83,83.44,-8.72,-48.36,197.32,43.79,58.53,74.86,6.42,79.45,33.65,1.0
2.0,1.0,1.0,17.35,-16.09,-76.56,-60.68,127.43,40.5,97.5,-36.4,-67.91,-28.48,-31.28,175.87,42.01,11.62,72.36,-47.95,0.0
1.0,3.0,2.0,-5.28,-50.0,93.96,-89.88,142.26,58.7,42.2,28.27,-6.56,-85.2,-40.04,238.44,-12.14,46.18,-186.84,-43.83,1.0
0.0,3.0,2.0,2.56,19.26,76.09,6.63,182.9,-11.85,142.7,-57.27,95.41,-23.34,-118.2,98.99,-67.0,-20.51,92.69,-1.04,1.0
2.0,2.0,2.0,-7.42,-7.31,30.6,18.42,63.89,55.16,8.71,2.99,11.36,-50.74,23.9,-13.15,1.81,33.32,12.81,33.08,1.0
2.0,1.0,1.0,19.78,42.24,162.69,-78.14,153.66,-33.4,14.88,12.06,-263.17,-155.43,-98.62,177.41,37.18,43.87,-23.81,68.52,2.0
2.0,1.0,1.0,-8.91,45.47,51.33,49.82,-137.48,14.95,-5.76,-62.87,113.16,-124.98,-14.4,81.56,4.51,-167.52,126.34,-33.18,0.0
2.0,2.0,1.0,20.42,24.28,-11.52,66.62,-16.7,30.08,-93.37,18.81,121.0,-59.21,62.08,-142.32,28.04,71.47,150.5,-87.4,1.0
2.0,1.0,2.0,-1.49,54.53,-82.47,-15.39,-63.12,45.45,101.88,-2.61,-111.98,-106.25,26.7,146.42,-85.58,-127.5,-60.07,-12.74,1.0
2.0,2.0,2.0,-6.34,17.78,142.11,-44.64,-22.02,25.63,-51.73,0.93,23.93,125.52,-85.88,170.37,-109.53,-38.23,-84.13,-13.18,1.0
0.0,1.0,2.0,1.18,-12.36,-55.54,93.81,18.93,54.19,-122.89,-8.06,107.05,-156.81,-27.93,-357.25,-15.68,30.09,-35.34,14.93,2.0
2.0,2.0,2.0,3.01,1.98,51.58,32.38,149.3,72.78,69.23,-21.79,56.8,54.92,-49.16,115.08,74.76,-19.04,18.0,-40.67,2.0
2.0,2.0,1.0,-12.47,-3.31,-136.18,32.58,137.8,41.45,140.13,4.66,14.51,-1.85,-3.07,132.58,93.93,-25.72,136.65,-44.7,1.0
1.0,1.0,2.0,-1.71,39.89,30.19,101.1,3.66,30.54,-142.55,-11.74,139.92,115.17,38.86,-218.24,-58.06,15.29,83.32,-0.26,1.0
2.0,2.0,1.0,41.05,40.13,-5.85,-27.53,159.68,-19.3,81.69,9.13,-116.28,-104.03,-68.89,260.18,-20.47,-1.52,74.47,76.67,2.0
1.0,2.0,1.0,11.47,-19.79,82.25,58.33,162.08,-30.16,-10.92,-26.0,144.79,-34.01,11.8,48.67,-8.9,-49.72,-0.4,-50.39,0.0
2.0,2.0,1.0,-14.11,64.6,-59.67,-16.61,-63.22,-11.49,68.86,-31.33,22.61,187.13,-21.15,140.16,-0.71,-46.49,15.73,-62.27,2.0
1.0,1.0,2.0,-2.55,32.5,43.58,49.66,195.8,40.11,-39.2,-37.62,30.69,136.68,119.69,93.49,15.08,-86.62,-120.25,-3.51,0.0
1.0,1.0,0.0,6.24,53.62,72.11,-22.88,12.7,36.94,8.14,15.26,-86.71,-80.27,-15.08,-7.01,13.98,-35.59,66.0,-118.6,2.0
1.0,1.0,1.0,-1.71,21.36,-143.73,-75.18,-123.41,-18.74,32.95,8.83,-116.68,23.01,-31.2,28.85,-67.74,13.09,21.24,56.69,2.0
1.0,2.0,1.0,-42.86,-65.58,-62.55,80.6,190.85,0.38,22.39,22.3,151.08,-136.8,21.01,-84.13,23.34,14.95,48.37,-56.25,0.0
2.0,1.0,1.0,-19.25,-37.26,22.01,40.67,274.45,-4.61,90.98,23.59,-55.89,40.29,98.47,117.84,-2.85,-22.65,36.56,-6.95,2.0
2.0,1.0,1.0,-17.38,-45.64,-19.04,6.15,-60.47,2.32,-45.23,4.66,42.39,-96.99,-53.94,58.44,31.68,-33.35,-66.37,-25.67,0.0
2.0,2.0,1.0,-8.65,25.43,-26.67,35.07,-459.83,6.08,-35.74,-45.23,148.59,-66.23,-14.24,-215.4,-25.03,45.95,-17.39,48.4,2.0
2.0,2.0,1.0,0.15,-15.77,60.68,11.8,-71.29,27.15,6.52,-7.13,63.26,67.32,20.87,70.42,6.03,-45.01,-285.53,-18.41,1.0
1.0,2.0,1.0,5.86,-38.6,-14.38,55.45,141.14,84.14,30.59,-29.11,139.87,49.44,102.23,-15.92,21.6,-13.68,68.46,-76.67,0.0
2.0,2.0,3.0,-15.62,86.24,-10.18,17.46,179.71,-14.21,60.18,-3.64,-0.26,-42.95,26.72,215.15,-34.25,21.34,-153.49,-62.47,2.0
1.0,2.0,1.0,62.39,50.12,51.91,3.9,-137.28,20.66,111.18,-64.68,41.82,-28.69,-42.46,118.54,58.34,-155.02,-53.9,-0.53,0.0
2.0,3.0,2.0,-11.3,128.03,-67.18,-68.77,-16.28,-60.61,20.94,67.25,-42.89,38.08,32.4,283.17,59.02,24.54,95.78,-61.96,2.0
1.0,1.0,1.0,-17.67,38.31,1.84,38.55,-38.67,18.86,18.16,-39.21,53.47,12.16,12.53,-34.47,17.0,-46.33,-166.19,10.32,2.0
2.0,1.0,2.0,-20.02,53.68,98.63,-70.32,72.41,25.02,12.06,47.48,-183.53,92.54,-62.1,148.93,-62.66,46.05,26.52,-32.39,2.0
1.0,1.0,1.0,2.73,-0.92,32.0,-17.62,21.63,32.42,66.21,-12.44,-53.58,-175.04,-16.09,7.12,-2.78,-30.29,106.04,31.86,0.0
2.0,2.0,1.0,31.65,-49.01,-11.94,2.89,-95.35,-8.23,-67.14,14.04,112.8,0.71,-14.96,93.44,6.64,-67.61,51.57,24.95,2.0
2.0,1.0,2.0,19.96,-20.8,-101.93,45.14,83.47,57.05,69.8,39.87,-87.59,55.92,-17.48,-25.09,2.53,-26.67,9.53,9.15,0.0
1.0,2.0,1.0,20.3,-2.84,47.79,88.65,121.65,29.24,21.56,-41.58,189.45,-84.64,-67.26,74.43,44.62,-91.08,155.65,-88.81,0.0
2.0,2.0,2.0,-49.74,2.88,84.21,29.19,111.66,-47.9,88.66,62.31,0.97,14.96,-2.07,66.35,-13.89,35.6,-151.52,-30.06,2.0
1.0,2.0,2.0,-14.5,-44.31,11.29,62.52,151.2,15.7,20.84,7.34,148.95,-68.08,29.43,-78.1,65.31,50.89,-45.14,-47.0,0.0
2.0,2.0,0.0,-14.4,-4.15,80.78,-12.85,263.58,-37.56,208.63,32.84,-192.89,-9.03,42.66,200.84,-0.28,32.96,180.07,23.51,2.0
1.0,2.0,2.0,-43.37,-15.35,27.61,0.74,-28.01,23.83,3.35,-17.83,141.81,-88.54,34.25,33.33,-17.17,11.79,-126.16,-46.92,1.0
1.0,1.0,0.0,14.93,-27.16,-124.29,75.71,46.13,-14.14,-49.72,14.42,96.62,-145.82,-30.29,-76.39,-20.77,-58.98,26.05,-11.24,0.0
1.0,2.0,1.0,-20.48,-11.73,19.63,-104.25,135.92,12.7,-10.96,-15.93,-32.69,61.94,-31.33,282.89,-2.66,-6.89,123.4,-71.51,1.0
1.0,2.0,2.0,-9.51,23.18,98.15,-38.87,98.94,71.18,-53.05,14.05,-7.4,56.22,5.86,114.91,47.97,7.37,-38.24,-42.99,1.0
2.0,2.0,1.0,-23.26,30.35,-80.72,-45.69,-54.56,-22.3,22.61,-39.73,-3.01,-41.41,57.05,221.57,7.26,-98.92,-12.27,6.48,1.0
3.0,2.0,1.0,-6.48,-101.0,-27.68,67.95,-135.45,9.02,-32.0,34.4,119.4,105.36,-20.04,91.12,-29.16,-87.87,-50.22,38.68,0.0
2.0,0.0,2.0,-11.05,25.57,-63.89,7.4,314.58,-25.88,-42.61,-13.49,-131.27,-66.38,-55.56,108.48,5.92,23.0,15.36,-31.53,2.0
2.0,2.0,0.0,37.17,33.52,63.37,-33.41,179.73,-59.37,65.09,24.55,-89.58,39.62,-106.6,239.15,-3.13,-18.62,79.14,-27.08,1.0
2.0,1.0,2.0,-5.64,8.91,-13.06,-90.38,-172.81,15.15,14.77,41.76,-182.16,-5.04,-80.89,-41.25,-31.64,49.18,-18.11,-24.95,2.0
2.0,1.0,1.0,-24.62,24.54,-40.32,60.68,-107.77,-41.31,-74.67,-27.73,108.04,-92.69,-43.71,-127.69,27.33,13.12,131.01,35.72,0.0
1.0,2.0,2.0,-1.38,-23.48,-141.58,0.72,16.49,-30.64,-54.64,-33.48,139.07,4.8,-86.47,33.73,-81.13,15.09,121.57,-50.45,1.0
2.0,0.0,2.0,-9.96,-27.01,109.26,-59.51,59.02,-17.15,54.57,7.5,-195.95,57.81,57.14,92.39,17.68,-0.52,45.47,-34.05,0.0
1.0,2.0,2.0,31.24,-61.09,-16.67,-54.3,123.48,8.95,-2.89,-13.97,93.53,36.15,89.88,148.84,9.39,24.31,103.62,-39.25,1.0
2.0,1.0,2.0,27.59,111.19,-141.08,80.54,-519.62,49.4,0.71,-87.93,127.82,-2.49,94.06,-403.89,-45.03,82.16,-13.56,-24.19,2.0
2.0,2.0,1.0,2.13,-21.79,-95.45,58.1,35.33,27.2,43.1,-18.85,88.3,-55.91,-150.66,-31.74,51.7,18.62,1.78,62.75,0.0
2.0,1.0,1.0,-22.33,20.65,-105.5,-14.5,-29.23,-10.21,62.48,-12.6,-66.76,13.36,64.88,-3.01,-41.85,36.02,-68.34,-61.61,2.0
1.0,2.0,2.0,14.61,-11.24,-95.36,-12.2,151.48,32.7,32.67,-24.85,29.16,6.99,-2.8,95.93,3.79,-44.17,23.04,-12.05,2.0
1.0,0.0,2.0,12.81,1.81,69.78,-22.98,-139.7,-4.34,150.23,-0.11,-157.46,48.24,-82.62,-133.21,-32.32,-46.99,-79.27,76.77,0.0
2.0,2.0,2.0,-29.8,49.53,16.08,-49.27,-93.9,19.21,45.51,-2.34,-55.19,37.72,19.21,78.7,-41.06,2.21,-47.18,-11.44,2.0
2.0,1.0,2.0,5.83,47.09,-44.28,-37.82,295.27,-26.98,28.9,-35.47,-147.58,56.28,-34.81,159.32,-29.63,30.93,197.59,46.89,0.0
1.0,2.0,2.0,-0.15,29.95,-19.66,11.38,46.06,-23.98,-58.75,21.71,87.89,70.96,148.5,119.57,-24.47,-40.67,181.84,-94.99,2.0
2.0,1.0,1.0,11.38,44.52,-100.12,-0.89,-234.97,18.49,-69.6,-9.14,26.47,75.76,27.98,-140.76,-14.41,32.19,-82.55,-96.89,2.0
1.0,2.0,2.0,8.75,-16.43,44.72,62.27,143.75,-38.76,-67.56,9.66,106.62,72.57,-40.61,-101.68,-103.01,50.16,-8.62,-61.99,1.0
1.0,1.0,0.0,6.48,-88.28,-77.18,50.02,-27.7,98.6,-121.19,26.98,115.73,9.13,-31.58,-186.99,15.42,-27.91,-99.44,68.23,2.0
1.0,1.0,1.0,-5.84,-7.33,-4.27,-44.64,30.3,50.92,47.43,12.86,-114.85,-180.46,-9.6,29.4,-22.87,-32.71,-40.95,64.59,0.0
2.0,2.0,2.0,1.71,0.48,-42.15,59.57,145.03,-20.98,267.03,-31.03,-23.83,-4.44,-40.4,181.09,30.62,-68.78,119.56,-38.98,1.0
2.0,2.0,2.0,11.76,-46.1,54.21,-8.1,266.62,-3.03,-30.36,31.81,6.0,102.21,-13.8,220.12,-9.01,0.76,76.57,-18.0,1.0
1.0,1.0,2.0,-1.38,87.28,24.54,52.26,-14.35,-15.01,-168.63,-34.42,85.29,7.17,-5.98,-245.5,-10.99,109.15,-42.9,-136.54,2.0
1.0,2.0,2.0,18.49,-1.11,-41.3,-2.9,45.33,93.84,83.83,-37.94,14.32,33.15,117.93,71.76,65.53,-75.14,-66.45,-5.58,0.0
2.0,2.0,1.0,-0.2,-10.55,52.03,-32.28,-62.05,26.16,28.62,-5.14,-3.94,59.25,80.33,135.54,29.59,-56.65,62.1,-14.66,0.0
2.0,1.0,0.0,-1.72,15.06,18.24,-28.19,218.21,29.41,43.49,33.8,-157.31,83.96,-8.64,191.29,15.28,-0.88,-102.5,-4.48,2.0
3.0,1.0,2.0,13.74,-6.63,-37.56,-23.13,-78.44,-67.05,-108.52,32.79,-67.79,38.77,77.54,84.05,-21.89,5.06,-160.27,31.89,1.0
2.0,1.0,2.0,15.32,31.19,86.17,1.67,34.58,52.7,-56.11,13.03,-36.38,-34.52,57.37,-23.87,3.19,60.72,63.22,-15.85,2.0
2.0,2.0,1.0,57.06,30.7,-6.69,-61.34,-1.9,17.34,-78.81,0.33,-27.7,-93.29,113.59,168.17,55.85,-35.68,9.26,9.08,1.0
1.0,1.0,2.0,-27.54,-11.17,-95.35,-20.84,31.05,30.89,-85.06,37.42,13.11,0.92,68.8,-7.34,12.87,-2.63,-135.58,-91.35,2.0
2.0,1.0,0.0,8.7,42.4,183.41,-52.76,307.24,-26.73,13.83,56.15,-171.67,41.82,50.65,230.55,-9.19,47.57,-72.22,-72.83,1.0
2.0,1.0,1.0,11.84,-10.08,24.36,20.69,34.56,6.07,51.35,16.56,-46.25,73.83,-69.77,53.26,-6.7,-35.68,115.1,-17.3,0.0
2.0,1.0,1.0,28.41,46.54,-91.51,-14.03,87.75,16.35,89.1,-3.96,-104.33,235.05,63.59,106.79,-17.2,55.25,38.82,-7.27,2.0
1.0,2.0,2.0,-3.95,6.75,-37.38,-68.45,133.67,-34.7,99.43,-26.93,-36.66,-92.2,18.99,252.34,44.24,-61.32,-265.75,-56.13,1.0
2.0,2.0,1.0,29.33,-5.45,65.99,-17.41,-209.26,-9.68,-166.38,-40.95,186.05,9.29,63.33,-139.29,18.55,167.05,72.4,-36.2,2.0
2.0,1.0,3.0,35.35,0.5,84.55,20.64,-206.6,13.29,-41.23,-22.37,57.0,-101.11,136.79,-125.1,-11.66,-11.64,-111.5,13.35,1.0
0.0,2.0,1.0,2.63,-51.06,-0.87,68.34,79.59,-11.57,59.8,41.86,47.23,96.05,41.59,-283.97,59.84,44.0,95.01,57.58,0.0
