cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
3.0,0.0,-228.24,14.68,41.45,79.19,-131.82,-222.44,98.7,64.72,-1.11,84.08,-12.85,14.21,141.78,-117.67,-4.55,-105.64,44.87,-3.6,0.55,0.0
2.0,1.0,297.36,19.91,57.14,24.46,-30.43,78.57,34.69,-8.62,5.51,29.74,12.7,37.79,81.12,-425.95,0.74,11.62,34.36,19.96,-2.44,1.0
1.0,0.0,44.2,183.15,-5.36,154.11,-94.11,9.44,57.59,-0.04,-6.47,21.52,51.85,-2.43,28.47,-267.42,0.68,-76.2,4.05,-50.91,-22.19,2.0
2.0,1.0,-250.74,127.79,-4.65,-79.13,-42.15,30.57,16.69,35.44,2.2,59.46,-122.59,-6.8,65.72,-29.01,-0.34,34.45,-0.07,-71.99,0.04,2.0
1.0,2.0,-240.46,40.2,58.02,30.73,0.78,62.85,26.95,-21.13,0.37,189.14,-37.57,-1.42,119.72,-257.56,7.06,6.41,-3.35,26.7,0.25,1.0
2.0,2.0,697.98,-32.45,-63.17,-67.87,113.9,-25.12,15.6,51.03,0.96,63.35,15.16,-36.66,125.7,-814.55,3.58,20.27,-4.1,-91.07,23.78,1.0
1.0,2.0,483.38,33.45,47.62,89.48,60.83,-99.16,31.56,9.32,-10.3,-8.04,-22.34,-0.86,-122.32,-566.36,-0.8,-15.38,-34.26,-55.5,-15.69,1.0
1.0,1.0,65.4,-16.1,45.76,-70.24,-13.87,-123.84,49.44,23.13,6.7,252.26,98.76,-19.21,-148.27,-346.44,-0.52,-25.99,34.27,-71.54,11.39,0.0
2.0,2.0,-33.19,103.72,16.5,-46.18,53.65,76.38,-29.21,68.52,5.26,190.2,94.93,5.44,114.85,-318.36,1.76,-42.21,-30.07,-2.55,-22.14,1.0
2.0,1.0,279.95,51.95,0.72,82.7,-55.82,31.54,24.48,4.42,-8.61,6.75,-57.84,12.1,-76.08,-315.7,-4.96,19.77,-23.94,-53.66,5.87,1.0
2.0,1.0,85.33,-10.07,27.13,144.54,-50.95,86.39,12.98,-1.24,1.04,199.81,-66.93,26.63,155.95,-265.07,-13.55,-79.75,27.85,-69.29,2.71,1.0
1.0,2.0,200.52,114.37,7.91,234.06,23.41,154.79,36.11,-16.78,3.74,240.84,-123.2,-34.72,31.25,-730.43,-2.07,-191.89,23.4,-106.79,5.6,0.0
2.0,2.0,354.15,25.03,21.93,33.71,104.03,-49.8,-1.59,74.0,-4.52,132.11,-230.52,3.86,74.63,-589.82,3.04,26.71,38.1,-51.77,40.04,1.0
2.0,1.0,-196.21,0.3,-46.26,-75.66,-35.5,-79.61,38.77,41.34,-6.51,172.9,-115.88,29.57,-21.55,-80.85,0.43,51.7,-17.14,-33.91,-26.79,0.0
2.0,1.0,-63.77,66.28,18.55,-47.13,-41.53,123.47,15.56,-20.9,-4.93,23.29,-194.96,16.95,71.53,-146.54,-4.65,76.22,-7.15,53.7,18.96,1.0
1.0,1.0,-210.85,33.87,-17.94,-1.58,74.07,-147.79,31.35,85.24,9.78,275.26,-94.12,-29.57,95.28,-249.11,-8.99,-78.09,22.46,-65.44,24.27,2.0
2.0,2.0,90.76,-76.65,-71.51,-12.13,112.09,-37.09,-84.08,-1.29,-2.58,-173.62,-133.68,-39.7,-7.71,253.78,2.45,-16.88,-21.38,44.95,-10.8,0.0
1.0,1.0,-357.04,-110.42,-48.82,76.82,37.19,-69.74,23.9,-14.06,-7.95,343.49,62.07,-9.99,182.39,-55.31,7.76,-41.54,-29.05,-52.58,-17.62,2.0
1.0,2.0,-422.23,102.08,0.18,134.14,56.79,-169.18,42.58,34.71,0.71,-28.76,-134.32,2.78,6.3,-60.6,-8.31,-7.33,-33.54,-186.41,1.47,2.0
1.0,2.0,98.97,-22.37,51.33,177.56,5.25,-100.23,77.32,45.74,-2.63,-252.31,122.03,-45.4,27.39,-229.24,-7.49,-51.8,-33.54,36.8,3.02,1.0
2.0,1.0,-256.79,43.17,20.83,67.51,-24.82,18.52,0.48,49.17,1.34,134.58,-150.0,-5.05,-76.39,84.5,13.22,138.04,35.26,-31.44,0.64,0.0
0.0,1.0,8.23,90.08,56.47,11.27,-9.91,66.9,-38.56,-57.5,-5.39,18.63,221.39,15.34,-44.05,195.83,5.65,65.36,6.68,-169.18,-5.26,0.0
1.0,2.0,-58.2,124.01,-5.02,-64.57,42.22,-74.66,-8.83,-61.88,-8.74,84.93,-15.35,3.99,-44.15,-215.15,-5.09,-56.92,47.84,-10.8,9.56,2.0
2.0,1.0,786.49,-59.22,18.01,154.7,5.91,-71.94,-5.01,0.77,9.54,-185.69,-150.8,-44.32,-203.6,-321.97,-25.23,1.25,31.2,108.16,12.1,1.0
2.0,2.0,-325.45,56.21,-0.57,61.07,-42.57,-75.95,38.24,-54.35,-1.8,-75.49,-101.64,26.21,67.06,34.89,-12.05,-65.97,30.89,-127.79,-5.52,2.0
2.0,1.0,28.08,73.45,-27.1,-47.19,56.41,-5.83,-65.79,-35.9,6.42,316.77,40.4,36.38,313.29,-81.51,2.88,106.48,93.05,33.19,-3.16,0.0
2.0,0.0,-132.93,93.41,-27.1,41.89,-74.24,19.07,35.98,72.14,6.05,108.48,-72.55,-2.98,-232.19,-126.03,6.73,81.8,-29.08,76.72,15.05,0.0
1.0,1.0,296.79,65.06,-9.14,-27.86,90.67,-28.03,-29.0,84.24,-8.81,104.02,-144.83,-47.29,96.41,-282.17,-1.48,77.25,2.47,77.11,26.79,2.0
2.0,1.0,154.79,17.53,-72.41,-3.76,-21.33,-221.13,70.96,-9.83,7.58,187.82,-22.65,-22.01,-62.71,-538.94,-12.43,82.71,65.46,-79.74,-19.15,0.0
2.0,1.0,-107.11,-141.77,66.68,30.23,40.77,-79.57,-12.2,69.16,-6.38,58.36,2.95,-19.39,-68.85,145.59,-8.07,22.9,29.76,-25.36,-8.24,1.0
1.0,1.0,153.6,122.24,-19.42,49.97,-29.51,29.39,27.19,-5.38,-5.12,53.4,225.61,-1.12,139.93,-390.62,13.53,63.75,51.36,-24.48,9.44,1.0
2.0,1.0,177.68,-52.44,37.28,26.03,-25.15,182.76,51.47,47.59,4.99,-1.31,21.27,8.71,-83.65,-412.63,3.37,46.97,25.55,25.75,-37.53,1.0
2.0,1.0,118.55,-33.51,-49.67,239.83,-65.49,-34.88,43.23,23.62,-9.77,-86.22,-93.61,-37.23,101.48,-25.58,0.86,-14.43,-7.49,74.74,21.79,1.0
3.0,2.0,159.34,-35.37,-50.07,-90.22,-17.08,62.16,-33.68,-20.12,-1.47,-187.37,-45.71,26.91,-150.04,110.61,14.58,-50.88,24.16,83.41,7.57,1.0
1.0,2.0,196.37,73.77,4.13,-148.04,35.87,90.52,30.66,-10.16,-3.47,305.3,-16.26,-8.99,82.07,-729.61,-1.88,-115.8,-8.99,-76.98,-14.16,0.0
2.0,0.0,-295.44,21.1,18.07,30.98,-28.08,85.88,-29.87,53.0,1.06,161.49,56.87,0.74,-179.42,317.59,6.88,27.97,-5.08,108.17,-9.98,0.0
2.0,2.0,380.32,-60.43,-50.52,69.1,80.59,36.25,41.0,47.69,11.97,103.74,-109.97,64.94,-13.0,-710.98,-1.61,-5.02,59.18,-49.44,-18.13,1.0
3.0,2.0,26.7,-90.03,11.62,-2.14,-29.77,9.72,14.31,19.57,3.34,-127.84,85.5,34.72,-54.14,-11.46,8.31,97.65,-8.11,-3.79,-32.93,1.0
1.0,1.0,-86.18,62.57,10.66,54.65,-34.2,70.71,25.18,31.54,-5.58,90.89,-51.54,-26.92,96.9,-88.1,2.98,-51.64,-16.67,21.27,-13.39,2.0
2.0,1.0,442.66,20.49,-1.01,117.48,-90.39,21.19,50.22,-13.84,-7.48,-106.65,-165.17,6.82,-1.62,-376.14,19.22,-40.06,37.43,-79.17,25.09,1.0
1.0,2.0,169.02,129.46,50.71,43.32,56.25,-47.99,52.73,52.11,3.16,169.7,-53.56,50.88,79.19,-774.35,-15.11,-113.98,-7.94,-139.72,18.36,1.0
2.0,1.0,-199.61,75.09,-107.18,-74.02,-54.46,-101.1,27.14,-19.27,-4.05,77.8,-38.04,52.54,39.93,-69.24,24.09,-94.02,0.9,118.22,-8.94,0.0
0.0,1.0,49.15,128.01,-53.17,80.05,6.31,127.15,-50.27,-62.75,-1.59,-17.42,50.24,-10.69,-0.77,132.62,18.02,-204.53,-19.06,-5.69,-6.13,0.0
1.0,2.0,-168.53,54.34,2.06,-1.94,12.74,36.08,29.34,-10.55,0.08,-39.12,-91.02,-23.7,139.68,-125.86,-4.46,26.22,-30.7,-186.75,-14.97,2.0
2.0,1.0,-193.75,127.15,36.44,76.79,-42.13,225.84,3.34,5.96,0.42,130.19,-2.1,-16.23,237.77,-165.57,11.35,17.9,-18.47,-39.64,12.97,2.0
1.0,2.0,283.65,142.06,32.78,191.38,63.43,2.29,53.35,75.5,7.44,25.4,-121.52,-0.78,-11.75,-786.09,5.27,134.76,32.39,-79.98,4.2,1.0
1.0,1.0,336.04,16.02,-28.06,47.13,8.24,-102.02,40.46,45.96,5.07,4.07,4.74,-39.66,-115.55,-389.35,4.38,21.93,34.98,56.24,-19.18,1.0
1.0,2.0,110.75,105.83,-61.31,-90.89,80.42,33.95,-19.87,-42.6,2.72,438.55,-70.09,21.66,215.36,-553.83,7.29,-54.57,19.46,-9.76,9.83,0.0
1.0,1.0,-242.95,-155.1,-12.39,-58.6,59.82,99.79,-0.82,46.45,-0.16,205.23,-135.06,25.98,110.34,117.42,-5.2,-45.85,-62.71,-111.27,-1.73,2.0
1.0,1.0,-154.4,106.41,-15.21,173.76,3.06,-6.35,-60.8,-91.01,3.99,9.77,114.87,-10.42,59.28,374.3,7.06,-22.18,9.67,-30.68,35.03,0.0
1.0,2.0,421.96,83.67,24.16,-50.78,64.97,66.48,20.83,71.07,-5.08,-146.81,-62.11,4.79,10.68,-547.13,1.92,78.26,-8.74,-78.47,2.31,1.0
2.0,0.0,-3.45,-43.04,57.12,-103.72,-56.18,-95.47,48.21,68.55,1.95,329.29,160.09,60.98,-101.02,-196.69,-4.07,-33.67,-8.16,-110.44,20.48,0.0
2.0,1.0,-334.84,95.68,-28.14,84.39,-76.17,-13.17,-5.15,16.02,-6.02,-62.21,62.98,-17.67,38.96,276.48,-7.15,3.17,-20.21,64.05,-19.51,0.0
2.0,1.0,110.14,8.54,12.59,-5.54,-6.81,-25.22,25.4,45.29,-2.18,239.91,131.33,56.98,123.6,-413.07,3.35,-83.64,-5.17,-56.33,-5.73,1.0
2.0,1.0,-16.13,-4.11,5.58,-91.85,20.55,-31.35,-13.34,38.15,2.36,-7.54,-134.2,-20.04,-16.19,40.74,13.29,18.87,62.83,-94.79,9.11,1.0
2.0,1.0,-299.03,193.48,-26.7,-39.35,-112.11,55.81,12.02,-12.59,1.06,255.14,-1.92,-52.44,110.99,-120.14,-11.12,-62.8,57.47,141.41,1.3,1.0
2.0,2.0,347.19,-23.16,-65.83,-54.33,14.05,52.96,76.74,60.02,-7.19,230.73,60.18,40.4,9.12,-886.46,6.25,60.44,-21.06,26.87,-3.91,1.0
1.0,1.0,-79.28,111.07,-55.84,66.43,-58.91,-46.81,43.28,12.15,-0.71,167.29,46.83,-33.66,144.17,-225.55,6.69,-39.22,-26.28,28.89,-11.9,2.0
2.0,1.0,455.55,-13.13,-2.73,-16.98,-62.89,-15.18,20.35,23.15,-3.04,-81.31,-8.99,-44.04,-41.81,-246.03,-11.55,-21.92,-8.35,-122.49,15.47,1.0
3.0,2.0,4.45,-183.65,35.53,-77.67,94.49,-97.53,-19.48,75.26,-1.43,184.34,-64.5,-3.43,-127.25,-91.21,9.97,-96.74,-55.68,41.49,23.01,1.0
1.0,2.0,496.51,-142.59,16.1,177.29,80.77,-41.53,94.04,51.77,-9.23,179.32,108.85,12.27,-13.42,-969.59,-1.5,-3.69,4.07,-116.52,-39.72,1.0
2.0,1.0,-178.35,101.51,-16.1,36.07,-38.77,142.39,1.28,28.34,-6.29,203.78,-58.79,-21.42,77.31,-147.68,-0.47,45.09,-27.1,113.29,-9.45,2.0
1.0,2.0,269.14,-157.8,-91.25,10.45,117.1,-191.42,55.99,53.79,-3.29,90.18,-128.68,2.66,45.35,-512.73,-0.72,-225.35,59.94,-11.05,-11.53,1.0
1.0,1.0,-133.41,135.47,85.58,12.15,1.0,41.65,39.75,105.19,-1.67,50.4,-127.44,-71.28,-44.59,-282.15,-1.3,-132.18,23.62,-191.33,-18.83,2.0
2.0,2.0,195.1,39.46,37.88,-107.99,63.31,52.1,-12.65,4.78,-3.55,214.3,136.32,-84.67,227.95,-446.98,-7.42,-30.72,-10.44,-28.3,-28.89,0.0
2.0,1.0,-68.23,-73.52,8.56,-40.96,11.78,-0.89,-37.12,-42.9,-5.75,228.25,-16.31,-15.47,-2.39,111.72,8.58,73.98,-2.32,26.0,14.31,0.0
2.0,1.0,-60.7,29.95,72.12,102.62,13.34,-86.16,-1.12,63.8,3.4,-204.67,-17.55,-30.86,-82.11,183.25,1.65,46.95,-23.11,-78.06,15.12,1.0
2.0,1.0,-113.75,126.26,9.55,133.39,-75.81,153.63,18.21,32.93,-0.44,75.8,-83.81,22.19,48.89,-184.28,-7.68,73.7,17.56,165.49,-15.57,1.0
1.0,2.0,-6.57,52.42,29.36,60.99,88.83,-77.22,-2.61,105.97,8.56,169.29,-23.72,17.18,85.76,-239.44,-3.97,37.17,-20.63,24.47,12.87,2.0
1.0,2.0,-22.57,8.02,32.85,12.92,76.56,-47.82,-47.17,-34.99,-0.33,30.53,13.96,23.21,84.72,84.55,3.07,128.22,-99.49,-19.78,11.72,0.0
2.0,1.0,-335.1,175.35,3.67,67.45,-58.86,19.99,8.48,51.67,-0.3,-3.75,4.57,-23.52,-42.98,30.12,15.4,59.84,-11.93,-13.03,-19.81,0.0
2.0,2.0,195.44,-2.8,25.86,-5.34,39.66,-63.6,0.12,44.56,7.35,-166.27,-28.3,46.82,-60.35,-81.58,-15.89,-68.56,-23.16,-31.83,-1.94,1.0
2.0,1.0,271.35,25.2,45.13,-21.17,-2.28,56.63,32.33,41.27,6.14,41.73,6.17,-2.27,53.06,-459.2,9.04,-89.13,-1.2,-52.53,-26.76,1.0
0.0,1.0,-44.86,213.98,52.25,34.24,-31.22,146.04,0.75,-88.37,-8.3,168.23,198.8,-2.33,44.32,-188.95,-1.31,21.86,36.4,65.9,10.45,0.0
1.0,2.0,-120.98,-74.41,-29.36,89.7,147.58,-129.21,-0.87,75.51,-6.14,169.18,-101.13,-57.68,16.97,-194.92,4.3,-67.86,32.54,45.41,-11.05,1.0
2.0,1.0,70.7,12.5,33.62,67.02,35.72,-126.0,-21.12,99.07,-3.61,8.38,-15.45,-76.15,-225.67,125.76,-4.62,153.21,36.9,-34.74,-4.63,0.0
1.0,1.0,-135.78,-73.4,-49.94,187.68,62.11,132.61,-13.68,86.84,0.59,203.81,13.14,36.98,-11.46,-1.2,-8.49,42.59,-20.09,31.9,-10.98,2.0
2.0,2.0,120.69,43.84,14.84,-136.18,26.21,-23.64,16.16,-4.52,-2.36,162.94,66.32,50.46,170.59,-416.31,6.52,-37.46,-76.62,-13.9,15.19,1.0
2.0,2.0,196.3,88.37,-39.3,-14.22,25.43,72.97,28.0,100.56,8.99,134.81,79.71,-7.72,-40.56,-619.18,-1.26,60.62,48.54,9.39,-17.16,1.0
2.0,1.0,162.16,22.21,25.87,-5.83,-0.99,7.08,3.67,-0.66,1.33,-118.95,1.57,-36.59,-46.75,-102.04,2.61,141.42,10.5,-83.0,11.58,1.0
1.0,1.0,24.0,55.92,35.19,42.59,21.89,-0.75,28.7,61.96,1.4,237.6,172.81,-30.02,17.01,-352.74,-8.6,88.63,-32.09,-36.84,3.98,2.0
1.0,1.0,-88.28,34.74,-34.59,33.0,4.33,-40.51,-3.3,54.92,-3.98,122.52,44.47,-57.89,-181.59,16.81,-13.55,61.54,-2.27,89.98,28.05,0.0
2.0,2.0,204.61,-194.13,-15.12,104.28,134.62,-162.05,2.23,51.02,-0.13,-0.9,77.44,33.75,-231.41,-234.06,12.54,3.1,53.12,-61.78,21.31,1.0
2.0,2.0,2.68,18.55,-15.55,-48.99,-40.98,27.66,46.76,-8.17,6.14,-273.48,-25.39,53.85,-75.07,-113.02,-1.05,57.89,-58.22,105.77,-14.71,1.0
2.0,1.0,-340.41,160.17,10.89,6.77,-29.2,-138.95,16.39,16.56,0.15,-33.24,-204.24,-8.53,-27.8,67.19,-0.54,-104.43,20.61,43.42,-3.94,0.0
2.0,2.0,291.87,152.27,-77.79,118.21,33.87,-33.77,-9.06,48.62,-1.97,166.87,-106.31,76.54,184.63,-536.36,-6.1,-105.58,-29.69,-128.63,-8.1,1.0
2.0,1.0,-189.57,77.81,51.95,-45.05,-69.77,87.6,5.98,32.55,3.63,-61.88,85.02,32.51,97.01,96.35,2.72,123.77,61.59,159.5,-18.61,2.0
1.0,1.0,-357.35,-18.31,70.05,55.55,-11.03,135.25,8.32,59.5,-0.44,208.68,-115.71,54.74,162.38,95.62,3.01,79.44,-64.48,-34.03,-11.37,2.0
1.0,1.0,211.23,66.87,-32.99,18.99,62.18,38.99,4.34,124.52,2.02,87.93,-71.91,5.63,82.27,-329.06,-9.29,8.96,15.8,55.42,18.19,2.0
2.0,1.0,-230.8,119.61,-24.25,17.07,-70.43,-75.96,48.55,63.29,-7.47,94.75,-70.89,-5.29,-115.97,-118.75,-2.21,-11.35,44.6,-151.65,-16.86,0.0
1.0,2.0,64.8,148.48,51.65,-60.56,72.36,-231.68,-8.36,-41.51,2.58,19.19,87.57,8.66,5.37,-251.42,7.68,16.55,-22.63,-28.39,14.08,2.0
1.0,3.0,513.18,47.65,-33.73,-25.51,118.25,-23.25,32.31,55.03,-2.28,-101.36,1.85,-35.44,86.08,-715.1,-4.29,-153.77,33.77,67.92,3.18,1.0
1.0,0.0,-477.46,2.17,-72.04,119.56,-3.81,-85.01,28.86,74.98,6.07,322.97,-22.9,52.83,126.6,101.54,1.79,-49.48,-22.4,-26.75,24.38,2.0
1.0,1.0,-338.3,21.69,44.61,-51.12,24.6,-93.24,47.95,32.35,3.37,227.12,-291.21,25.57,102.42,-177.45,-4.75,46.23,-32.26,17.75,-36.35,2.0
0.0,2.0,-209.13,51.21,81.46,-88.92,100.21,-84.5,21.19,30.09,,132.65,-82.91,66.38,63.87,-211.36,-3.38,-62.38,20.53,-17.29,0.16,2.0
1.0,1.0,-193.77,181.92,17.88,11.82,13.15,-122.92,49.36,46.52,3.35,6.45,28.14,-12.46,-75.56,-260.42,-19.72,-19.59,-15.05,35.74,24.93,2.0
2.0,1.0,-185.38,119.72,-9.99,-139.06,-60.06,-163.5,25.69,27.28,-1.63,-22.56,52.02,-11.09,-29.48,36.5,11.39,124.46,-34.9,-99.97,-44.06,0.0
0.0,1.0,243.11,260.98,0.87,-118.54,-70.55,209.69,5.67,-114.73,-0.6,145.41,-40.37,-44.24,196.44,-475.08,-13.08,112.91,15.57,-128.44,-17.15,0.0
1.0,1.0,53.07,152.05,-37.95,147.45,16.26,52.41,-17.94,-81.22,-5.09,330.66,-140.86,-24.05,189.99,-400.95,-1.06,-50.67,19.91,63.05,11.62,0.0
2.0,1.0,314.93,33.22,-12.18,12.34,-66.72,19.57,35.08,0.41,10.6,-331.23,75.43,-3.02,-73.5,-108.87,-3.68,136.93,34.63,35.39,11.84,1.0
2.0,1.0,-235.3,53.79,-10.97,6.93,-121.19,-77.81,69.78,15.53,1.52,143.07,-90.29,-8.34,122.52,-175.89,13.44,58.08,-41.9,-19.48,-21.66,0.0
0.0,1.0,81.66,114.72,11.11,93.84,33.48,95.36,21.2,-33.15,5.6,235.58,-176.49,0.1,70.31,-502.68,-3.59,18.67,65.81,-59.08,11.84,0.0
2.0,1.0,-265.28,30.86,51.81,-174.78,2.93,-37.53,-27.95,-3.91,0.49,72.48,114.84,-5.92,-86.41,249.34,1.57,-48.39,3.5,66.24,24.35,0.0
1.0,1.0,239.54,66.36,-19.66,-4.34,13.43,-130.99,14.26,18.61,-13.16,26.02,-15.95,13.04,148.7,-237.38,1.37,17.43,21.1,-46.06,-20.04,2.0
2.0,2.0,-285.34,94.47,39.27,192.15,-12.33,-25.21,12.14,-18.87,6.77,156.88,70.0,-0.2,12.91,-127.52,-2.26,-49.02,-55.39,148.0,2.13,0.0
1.0,1.0,239.13,175.81,28.94,-81.73,-22.63,181.46,-5.84,-76.09,6.7,235.7,21.8,53.43,37.31,-525.48,-2.21,94.28,-59.94,-136.43,10.1,0.0
1.0,1.0,127.97,-78.88,7.71,-78.57,41.87,-103.42,-62.95,-29.26,-4.21,-338.82,118.47,43.36,75.71,572.33,3.89,101.07,42.02,6.91,-11.64,0.0
2.0,1.0,11.24,29.26,46.05,-12.12,-26.54,-69.27,48.52,23.12,-0.89,268.13,32.97,-57.45,-136.72,-405.38,18.55,-45.91,-4.89,-41.36,24.15,0.0
1.0,1.0,5.34,-38.41,-31.29,123.08,59.94,-41.97,-26.71,22.48,3.09,-24.97,-50.35,4.21,141.33,156.2,0.8,112.26,-24.4,75.26,-6.27,0.0
2.0,1.0,-219.65,5.94,68.26,73.36,-47.52,4.49,2.34,15.69,6.38,43.92,-133.3,34.95,-43.89,169.82,-16.95,-3.39,-2.01,55.1,-25.57,0.0
1.0,2.0,115.71,-19.23,15.95,24.26,79.76,-22.12,-3.39,-3.19,6.08,8.15,22.52,-45.54,104.76,-258.66,-4.0,-114.01,93.82,-21.94,21.96,0.0
1.0,1.0,65.26,40.1,32.96,97.53,81.27,-61.2,-1.54,50.4,-1.41,243.6,40.88,-4.4,95.66,-328.29,-1.28,-2.05,33.38,76.97,-14.14,2.0
1.0,1.0,-42.63,103.26,39.53,86.35,-57.31,60.93,29.98,4.78,1.68,-46.53,-124.54,9.7,48.66,-75.29,-1.3,-21.77,11.71,27.76,-6.18,2.0
1.0,1.0,-310.89,63.26,-21.91,179.01,-3.8,6.82,49.89,66.05,6.54,185.51,-44.06,-39.1,-26.18,-236.41,-0.26,29.63,-8.12,10.26,9.16,2.0
2.0,1.0,71.78,-68.23,-30.04,50.92,18.54,-71.81,15.66,41.92,-2.42,-48.42,36.88,-33.69,-58.72,-62.15,9.81,-45.22,22.61,-36.42,4.24,1.0
2.0,2.0,234.84,93.5,-16.01,14.02,-9.18,75.57,-4.14,-8.23,-5.07,68.75,164.01,7.98,126.22,-356.33,-5.22,53.13,-27.26,-119.46,10.8,1.0
3.0,1.0,182.8,102.12,-54.07,5.78,20.85,-89.06,15.8,59.22,-4.45,468.77,-75.81,66.52,183.56,-743.61,9.37,132.44,-45.01,-77.73,14.87,1.0
2.0,2.0,110.5,-87.13,-31.34,-43.37,86.53,2.85,-38.99,58.38,-0.19,-28.9,22.51,31.63,52.67,78.55,-5.37,-41.9,59.57,112.33,-6.6,0.0
0.0,1.0,26.43,149.68,-52.18,-108.38,29.53,79.24,-26.87,-85.52,-2.94,189.16,194.17,-8.76,91.26,-225.89,-12.65,90.65,21.56,-34.41,-17.41,0.0
2.0,1.0,104.52,41.63,-77.47,-8.66,-20.31,61.68,17.01,0.77,-2.17,168.53,101.73,31.11,86.05,-375.7,-8.43,105.2,5.82,-51.18,-15.08,1.0
2.0,1.0,-154.69,81.02,12.97,121.06,-35.44,-103.52,-0.59,28.89,5.2,-8.13,184.74,-2.93,-27.55,117.36,7.45,28.04,8.88,141.36,21.95,0.0
1.0,1.0,-211.94,138.4,50.49,35.64,-29.31,98.55,16.4,16.9,-6.34,235.6,-66.72,56.97,160.1,-216.07,-0.69,3.85,-26.24,-113.43,14.37,2.0
1.0,1.0,108.67,44.04,-1.5,-0.31,56.01,-19.61,-61.16,-41.62,9.81,215.31,30.81,1.24,201.96,-51.25,-7.67,-63.83,4.94,-89.17,-5.05,0.0
1.0,2.0,-40.32,97.26,33.8,152.51,57.24,25.53,25.16,42.29,-1.75,13.46,5.27,-6.32,116.73,-296.26,-3.24,-100.84,23.28,-48.44,-14.16,2.0
2.0,1.0,-45.08,-13.58,6.34,2.81,-98.3,150.76,30.63,-76.68,-8.89,82.33,-17.58,10.76,130.01,-96.06,1.93,-42.72,-1.91,103.13,33.21,1.0
0.0,2.0,-189.49,141.65,-41.66,-4.62,90.57,-177.78,25.94,75.43,5.21,121.59,83.8,18.31,-10.76,-258.72,6.25,-114.37,34.71,6.77,-8.25,2.0
2.0,0.0,-55.51,35.52,-60.4,19.35,-38.26,-167.41,46.14,71.19,-4.13,51.36,201.71,9.91,-164.27,-70.55,-2.47,-28.65,-28.5,37.81,-32.77,0.0
2.0,0.0,-339.23,41.74,66.36,61.09,-77.6,-90.7,60.47,26.84,1.26,338.29,95.48,-15.73,120.44,-190.14,3.62,70.3,16.03,9.5,-0.99,0.0
2.0,1.0,-158.46,165.81,44.47,-1.51,-80.49,-71.23,63.64,38.71,1.02,23.48,-62.45,-4.96,-46.07,-320.27,4.12,-47.14,-3.52,131.71,2.19,0.0
1.0,1.0,21.09,-42.04,69.87,-19.96,19.73,83.06,21.93,-12.21,-1.42,341.35,-15.54,-53.22,165.35,-305.78,3.2,-12.84,21.24,5.31,12.7,2.0
2.0,2.0,46.0,-96.2,62.71,113.31,18.27,-45.34,21.03,15.95,-5.92,-159.7,45.44,-40.07,-90.86,-30.15,-13.64,-28.98,-59.99,50.77,-40.31,1.0
1.0,1.0,-120.65,-40.33,10.74,112.14,3.44,96.99,14.09,61.86,7.33,300.79,0.74,30.14,169.19,-144.77,-9.89,25.81,-27.26,92.44,-4.04,2.0
0.0,1.0,148.54,172.13,96.76,148.61,-8.02,221.7,29.46,-34.62,0.15,222.78,-276.91,2.89,-54.32,-579.84,-9.17,69.6,1.57,-59.56,1.79,0.0
1.0,2.0,24.73,136.63,-41.26,-16.16,44.39,113.93,-36.49,-81.06,-4.9,110.87,-10.09,51.5,-81.94,-235.3,8.54,8.58,-28.75,50.33,-34.04,0.0
1.0,2.0,407.39,21.55,-39.02,32.35,42.34,-65.55,-5.87,-13.99,9.77,-256.88,49.0,-7.5,-73.42,-110.56,-7.98,-11.6,5.78,-121.3,19.11,1.0
1.0,1.0,187.9,-12.74,89.96,43.5,-47.74,167.62,37.76,-36.13,-3.1,-22.87,4.32,5.48,80.3,-312.58,-7.06,85.98,-39.13,74.65,6.5,1.0
2.0,1.0,93.46,130.1,13.95,-57.27,-33.21,112.13,31.74,20.83,-2.77,63.77,100.01,51.57,25.95,-447.26,-5.58,103.93,-12.96,19.82,-5.99,1.0
1.0,1.0,-256.34,54.75,-31.0,-44.95,-15.21,-109.61,22.26,42.91,-4.57,191.63,-218.43,31.66,-71.75,2.21,-11.87,-91.58,-25.77,-43.74,-1.66,0.0
2.0,2.0,310.17,-65.83,-5.35,39.09,39.03,-62.39,-11.67,17.58,-3.47,-135.64,196.83,39.61,-241.11,-94.35,13.32,13.76,11.59,26.06,-5.83,1.0
2.0,2.0,139.73,27.46,30.11,43.63,52.67,-8.74,-68.49,-41.2,5.63,94.65,-153.68,-2.51,205.08,42.1,7.94,-40.22,-12.67,0.54,4.05,0.0
1.0,2.0,166.7,-21.37,-26.82,-24.03,34.74,-72.79,-1.22,26.05,-1.57,-312.3,-20.28,7.27,-12.93,88.35,10.76,-132.71,2.93,-90.21,-5.52,1.0
2.0,1.0,175.36,-24.89,-14.89,-47.63,-13.39,-55.18,28.3,49.49,1.3,-135.86,-156.64,21.9,-3.32,-117.88,1.33,-16.29,45.87,-53.28,-0.74,1.0
1.0,2.0,-98.31,38.37,-25.54,-89.45,-18.46,150.64,71.06,28.27,1.61,71.69,113.14,10.18,-108.12,-482.82,2.55,1.98,46.82,-28.79,9.34,1.0
